scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,n_days_traded,pct_days_traded,worst_day,longest_losing_streak_daily,median_recovery_days,max_recovery_days,daily_loss_limit_breach_freq,days_to_profit_target,profit_target_reached_before_max_loss,max_loss_limit_buffer_usd
overall,39495.5,0.7945465480966398,0.6189161275781873,1.1990665487251988,54.25206043956044,-7085.0,728,728,0.41671436748712076,-750.0,8,13.5,199.0,0.0,433.0,False,-881.0
is,15625.0,0.4473906567348661,0.3518733190935097,1.1048777377284658,29.4811320754717,-7085.0,530,530,0.4337152209492635,-750.0,8,19.0,199.0,0.0,433.0,False,-881.0
oos,23870.5,1.617826555329438,1.2249476377462993,1.4830080634554486,120.5580808080808,-5792.0,198,198,0.37714285714285717,-750.0,4,6.0,110.0,0.0,35.0,True,1833.5
