entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
9.0,4,194.500000000005,48.62500000000125,0.75
10.0,28,-163.1281249999597,-5.826004464284275,0.42857142857142855
11.0,73,-174.24270833326318,-2.3868864155241534,0.4383561643835616
12.0,120,-1403.4979166666085,-11.695815972221737,0.4083333333333333
13.0,110,-1426.2197916665764,-12.965634469696148,0.2818181818181818
14.0,114,-380.9895833332075,-3.3420138888877853,0.3157894736842105
15.0,57,-372.48124999992797,-6.534758771928561,0.3333333333333333
