scope,total_trades,n_trades,net_pnl,gross_pnl,gross_profit,gross_loss_abs,sharpe_ratio,sortino_ratio,profit_factor,hit_rate,expectancy_per_trade,expectancy_per_day,avg_win,avg_loss,avg_gain_loss_ratio,max_drawdown,return_over_max_drawdown,calmar_ratio,ulcer_index,annualized_vol,mean_trades_per_day,median_trades_per_day,max_trades_per_day,avg_time_in_position_min,avg_exposure_pct,long_trade_share,short_trade_share,worst_losing_trades_streak,worst_losing_days_streak,median_recovery_days,max_recovery_days,rolling_sharpe_20d_median,rolling_expectancy_20d_median,rolling_hit_rate_20d_median,top_1_day_contribution_pct,top_3_day_contribution_pct,top_5_day_contribution_pct,top_10_day_contribution_pct,bottom_1_day_contribution_pct,bottom_3_day_contribution_pct,bottom_5_day_contribution_pct,bottom_10_day_contribution_pct,pnl_excluding_top_1_day,pnl_excluding_top_3_days,pnl_excluding_top_5_days,pnl_excluding_best_month,top_day_contribution_ratio,reference_r_usd,worst_daily_loss_usd,days_below_neg_0p25r_freq,days_below_neg_0p5r_freq,days_below_neg_1r_freq,red_streak_ge_2_freq,red_streak_ge_3_freq,red_streak_ge_4_freq,red_streak_ge_5_freq,trade_loss_streak_ge_3_freq,trade_loss_streak_ge_4_freq,trade_loss_streak_ge_5_freq,trade_loss_streak_ge_6_freq,daily_loss_limit_breach_freq,trailing_drawdown_breach_freq,profit_to_drawdown_ratio
overall,1462,1462,-7180.037499998136,-3525.0374999981364,14817.447916667035,18342.48541666517,-1.5904180724816044,-1.0118351222362991,0.6539525726525492,0.32968536251709984,-4.911106361147835,-2.295408407927793,28.150771524896864,-21.172152423467782,1.3296131145217807,-7212.249999998145,-0.9955336406807838,-0.08020283805996083,6.0134251032037325,0.007274098915327743,0.4673913043478261,0.0,4,39.4391244870041,0.04726539445209522,0.5478796169630643,0.4521203830369357,20,7,1549.0,3077.0,-3.0042576316784224,-1.9661458333325754,0.3333333333333333,-0.03338321120654267,-0.08736679648263183,-0.13039480411259363,-0.22047020993976424,0.04889424324038802,0.10795237257933046,0.15361891680003903,0.24449820074066494,-7419.73020833147,-7807.334374998138,-8116.27708333147,-7509.142708331512,0.22047020993976424,20.627083333331484,-351.06250000001637,0.21483375959079284,0.18286445012787725,0.10166240409207161,0.33127572016460904,0.10493827160493827,0.03909465020576132,0.018518518518518517,0.446875,0.28125,0.209375,0.14375,0.0,0.5031969309462916,-0.9955336406807838
is,956,956,-3453.978124998598,-1063.978124998598,8476.609375000233,9540.58749999883,-1.3457691482948384,-0.977571695218379,0.6901375664323456,0.3138075313807531,-3.6129478294964414,-1.5778794540879846,25.64277777777834,-16.992090637701374,1.5091008119320624,-3609.872916665263,-0.9568143269124616,-0.11014947938873473,3.3472867767782395,0.005909269400832753,0.43672910004568294,0.0,4,39.26778242677824,0.04397277764111935,0.5230125523012552,0.4769874476987448,20,7,1079.5,2138.0,-3.1535729070543668,-1.7242187499995225,0.3076923076923077,-0.06939612807577691,-0.18127949686042685,-0.2613788629597555,-0.4074453400503926,0.03818724725325761,0.10961213504118951,0.1720534202862768,0.29694926049955617,-3693.6708333319307,-4080.1135416652623,-4356.774999998597,-3620.4989583319325,0.4074453400503926,17.692708333329392,-131.8979166666645,0.215623572407492,0.1827318410232983,0.09547738693467336,0.33933933933933935,0.0990990990990991,0.04804804804804805,0.021021021021021023,0.45320197044334976,0.30049261083743845,0.22167487684729065,0.15763546798029557,0.0,0.2900867976244861,-0.9568143269124616
oos,506,506,-3726.0593749995382,-2461.0593749995382,6340.838541666803,8801.897916666341,-2.057796054525013,-1.2054655201335083,0.611945533337519,0.35968379446640314,-7.363753705532685,-3.9681143503722454,32.28482715201532,-29.635487397118293,1.0893975428645941,-3950.501041666248,-0.9431865314552494,-0.2531235419879902,3.427276826081547,0.009718794183659962,0.5388711395101171,0.0,4,39.762845849802375,0.05494115398268753,0.5948616600790514,0.4051383399209486,14,7,9.0,889.0,-2.603493516269021,-2.704895833332671,0.35714285714285715,-0.04511580459360918,-0.11864355131664717,-0.18252219656771523,-0.3200432091880264,0.09421817117448911,0.20802193559609053,0.2960203991203202,0.4522064055049894,-3894.1635416662025,-4168.13229166617,-4406.147916666181,-4055.164583332914,0.3200432091880264,27.22708333333003,-351.06250000001637,0.2215122470713525,0.19488817891373802,0.10756123535676251,0.3137254901960784,0.11764705882352941,0.0196078431372549,0.013071895424836602,0.4358974358974359,0.24786324786324787,0.18803418803418803,0.11965811965811966,0.0,0.2108626198083067,-0.9431865314552494
