trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_pullback_depth,signal_ema_spread,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2019-05-06,long,1,2019-05-06 13:50:00-04:00,7772.5,7762.750520833333,7796.873697916667,2019-05-06 14:45:00-04:00,7796.623697916667,target,50000.0,,,22.498958333333576,22.498958333333576,22.498958333333576,15545.0,0.3109,24.12369791666697,96.49479166666788,48.24739583333394,2.5,45.74739583333394,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-06 13:45:00-04:00,11,55.0,48.24739583333394,13.0,9.994791666666666,6.25,2.8647240131722356,25.5,-7.5,51.0,-15.0,2.2667716097967254,-0.6666975322931545
2,2019-05-08,long,1,2019-05-08 15:20:00-04:00,7674.5,7663.804166666667,7701.239583333333,2019-05-08 15:45:00-04:00,7663.554166666667,stop,50000.0,,,24.391666666666424,24.391666666666424,24.391666666666424,15349.0,0.30698,-10.945833333333212,-43.78333333333285,-21.891666666666424,2.5,-24.391666666666424,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-08 15:15:00-04:00,5,25.0,-21.891666666666424,15.0,9.458333333333334,8.0,2.823287938818794,7.75,-12.0,15.5,-24.0,0.6354629313290121,-0.9839426033481478
3,2019-05-10,long,1,2019-05-10 12:55:00-04:00,7530.75,7506.094791666666,7592.388020833334,2019-05-10 13:55:00-04:00,7567.5,time_stop,50000.0,,,52.31041666666715,52.31041666666715,52.31041666666715,15061.5,0.30123,36.75,147.0,73.5,2.5,71.0,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-10 12:50:00-04:00,12,60.0,73.5,12.0,19.052083333333332,21.25,14.769440753490926,43.25,-10.0,86.5,-20.0,1.6535903460910277,-0.38233302799792546
4,2019-05-13,short,1,2019-05-13 12:30:00-04:00,7342.5,7357.950520833333,7303.873697916668,2019-05-13 12:50:00-04:00,7358.200520833333,stop,50000.0,,,33.90104166666606,33.90104166666606,33.90104166666606,14685.0,0.2937,-15.70052083333303,-62.80208333333212,-31.40104166666606,2.5,-33.90104166666606,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-13 12:25:00-04:00,4,20.0,-31.40104166666606,12.0,22.005208333333332,18.25,-14.239045272781368,7.75,-17.25,15.5,-34.5,0.45721308956829826,-1.0176678445229863
5,2019-05-14,long,1,2019-05-14 11:10:00-04:00,7406.5,7386.563020833333,7456.342447916667,2019-05-14 12:10:00-04:00,7442.25,time_stop,50000.0,,,42.873958333333576,42.873958333333576,42.873958333333576,14813.0,0.29626,35.75,143.0,71.5,2.5,69.0,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-14 11:05:00-04:00,12,60.0,71.5,11.0,16.869791666666668,17.5,12.457277024423092,46.25,-0.25,92.5,-0.5,2.1574868194076506,-0.011662090915717032
6,2019-05-14,long,1,2019-05-14 13:05:00-04:00,7445.5,7434.138020833333,7473.904947916668,2019-05-14 14:05:00-04:00,7442.5,time_stop,50000.0,,,25.72395833333394,25.72395833333394,25.72395833333394,14891.0,0.29782,-3.0,-12.0,-6.0,2.5,-8.5,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-14 13:00:00-04:00,12,60.0,-6.0,13.0,13.619791666666666,9.0,7.08929920571245,14.0,-3.75,28.0,-7.5,1.0884794492812053,-0.29155699534318
7,2019-05-15,long,1,2019-05-15 14:50:00-04:00,7535.25,7526.094270833333,7558.139322916667,2019-05-15 14:55:00-04:00,7525.844270833333,stop,50000.0,,,21.311458333333576,21.311458333333576,21.311458333333576,15070.5,0.30141,-9.405729166666788,-37.62291666666715,-18.811458333333576,2.5,-21.311458333333576,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-15 14:45:00-04:00,1,5.0,-18.811458333333576,14.0,9.057291666666666,9.25,8.084576994991949,0.5,-13.75,1.0,-27.5,0.046923114521725845,-1.2903856493474608
8,2019-05-16,long,1,2019-05-16 11:40:00-04:00,7626.75,7613.3125,7660.34375,2019-05-16 12:40:00-04:00,7625.0,time_stop,50000.0,,,29.875,29.875,29.875,15253.5,0.30507,-1.75,-7.0,-3.5,2.5,-6.0,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-16 11:35:00-04:00,12,60.0,-3.5,11.0,9.375,10.5,14.948734367959332,14.5,-3.75,29.0,-7.5,0.9707112970711297,-0.2510460251046025
9,2019-05-20,short,1,2019-05-20 13:25:00-04:00,7400.25,7409.454166666666,7377.239583333334,2019-05-20 13:40:00-04:00,7409.704166666666,stop,50000.0,,,21.40833333333285,21.40833333333285,21.40833333333285,14800.5,0.29601,-9.454166666666424,-37.8166666666657,-18.90833333333285,2.5,-21.40833333333285,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-20 13:20:00-04:00,3,15.0,-18.90833333333285,13.0,17.041666666666668,15.75,-6.114884909241482,3.75,-11.5,7.5,-23.0,0.35033086804204766,-1.074347995328946
10,2019-05-20,short,1,2019-05-20 14:40:00-04:00,7378.5,7400.425520833333,7323.686197916666,2019-05-20 15:40:00-04:00,7400.675520833333,stop,50000.0,,,46.85104166666679,46.85104166666679,46.85104166666679,14757.0,0.29514,-22.175520833333394,-88.70208333333358,-44.35104166666679,2.5,-46.85104166666679,impc_ef8_es21_sl3_pb3_pm0p5_tr2p5,2019-05-20 14:35:00-04:00,12,60.0,-44.35104166666679,14.0,11.755208333333334,11.0,-6.985413419040015,15.25,-23.0,30.5,-46.0,0.6509993996931748,-0.981835160192985
