session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,daily_stop_breached,trading_halted,equity,peak_equity,drawdown_usd,green_day,weekday
2019-05-06,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Monday
2019-05-07,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Tuesday
2019-05-08,-35.14062499999909,-32.64062499999909,2.5,1.0,1.0,False,False,49964.859375,50000.0,-35.140625,False,Wednesday
2019-05-09,0.0,0.0,0.0,0.0,0.0,False,False,49964.859375,50000.0,-35.140625,False,Thursday
2019-05-10,53.75,56.25,2.5,1.0,0.0,False,False,50018.609375,50018.609375,0.0,True,Friday
2019-05-13,28.75,31.25,2.5,1.0,0.0,False,False,50047.359375,50047.359375,0.0,True,Monday
2019-05-14,0.0,0.0,0.0,0.0,0.0,False,False,50047.359375,50047.359375,0.0,False,Tuesday
2019-05-15,-49.86458333333303,-44.86458333333303,5.0,2.0,2.0,False,False,49997.49479166667,50047.359375,-49.86458333332848,False,Wednesday
2019-05-16,-20.184895833333485,-17.684895833333485,2.5,1.0,1.0,False,False,49977.309895833336,50047.359375,-70.04947916666424,False,Thursday
2019-05-17,0.0,0.0,0.0,0.0,0.0,False,False,49977.309895833336,50047.359375,-70.04947916666424,False,Friday
2019-05-20,-22.760416666667425,-20.260416666667425,2.5,1.0,1.0,False,False,49954.549479166664,50047.359375,-92.80989583333576,False,Monday
2019-05-21,-1.25,1.25,2.5,1.0,1.0,False,False,49953.299479166664,50047.359375,-94.05989583333576,False,Tuesday
2019-05-22,-16.549479166667425,-14.049479166667425,2.5,1.0,1.0,False,False,49936.75,50047.359375,-110.609375,False,Wednesday
2019-05-23,-10.0,-7.5,2.5,1.0,1.0,False,False,49926.75,50047.359375,-120.609375,False,Thursday
2019-05-24,-20.572916666667425,-18.072916666667425,2.5,1.0,1.0,False,False,49906.17708333333,50047.359375,-141.18229166667152,False,Friday
2019-05-27,0.0,0.0,0.0,0.0,0.0,False,False,49906.17708333333,50047.359375,-141.18229166667152,False,Monday
2019-05-28,10.850260416666515,15.850260416666515,5.0,2.0,1.0,False,False,49917.02734375,50047.359375,-130.33203125,True,Tuesday
2019-05-29,0.0,0.0,0.0,0.0,0.0,False,False,49917.02734375,50047.359375,-130.33203125,False,Wednesday
2019-05-30,0.0,0.0,0.0,0.0,0.0,False,False,49917.02734375,50047.359375,-130.33203125,False,Thursday
2019-05-31,-41.515624999999545,-36.515624999999545,5.0,2.0,2.0,False,False,49875.51171875,50047.359375,-171.84765625,False,Friday
2019-06-03,0.0,0.0,0.0,0.0,0.0,False,False,49875.51171875,50047.359375,-171.84765625,False,Monday
2019-06-04,92.5,97.5,5.0,2.0,0.0,False,False,49968.01171875,50047.359375,-79.34765625,True,Tuesday
2019-06-05,-5.0,-2.5,2.5,1.0,1.0,False,False,49963.01171875,50047.359375,-84.34765625,False,Wednesday
2019-06-06,0.0,0.0,0.0,0.0,0.0,False,False,49963.01171875,50047.359375,-84.34765625,False,Thursday
2019-06-07,0.0,0.0,0.0,0.0,0.0,False,False,49963.01171875,50047.359375,-84.34765625,False,Friday
2019-06-10,26.25,28.75,2.5,1.0,0.0,False,False,49989.26171875,50047.359375,-58.09765625,True,Monday
2019-06-11,18.75,21.25,2.5,1.0,0.0,False,False,50008.01171875,50047.359375,-39.34765625,True,Tuesday
2019-06-12,-18.950520833334394,-16.450520833334394,2.5,1.0,1.0,False,False,49989.061197916664,50047.359375,-58.29817708333576,False,Wednesday
2019-06-13,0.0,0.0,0.0,0.0,0.0,False,False,49989.061197916664,50047.359375,-58.29817708333576,False,Thursday
2019-06-14,-16.25,-13.75,2.5,1.0,1.0,False,False,49972.811197916664,50047.359375,-74.54817708333576,False,Friday
2019-06-17,0.0,0.0,0.0,0.0,0.0,False,False,49972.811197916664,50047.359375,-74.54817708333576,False,Monday
2019-06-18,0.0,0.0,0.0,0.0,0.0,False,False,49972.811197916664,50047.359375,-74.54817708333576,False,Tuesday
2019-06-19,0.0,0.0,0.0,0.0,0.0,False,False,49972.811197916664,50047.359375,-74.54817708333576,False,Wednesday
2019-06-20,7.5,10.0,2.5,1.0,0.0,False,False,49980.311197916664,50047.359375,-67.04817708333576,True,Thursday
2019-06-24,-16.005208333333485,-13.505208333333485,2.5,1.0,1.0,False,False,49964.30598958333,50047.359375,-83.05338541667152,False,Monday
2019-06-25,0.0,0.0,0.0,0.0,0.0,False,False,49964.30598958333,50047.359375,-83.05338541667152,False,Tuesday
2019-06-26,-5.0,-2.5,2.5,1.0,1.0,False,False,49959.30598958333,50047.359375,-88.05338541667152,False,Wednesday
2019-06-27,5.0,7.5,2.5,1.0,0.0,False,False,49964.30598958333,50047.359375,-83.05338541667152,True,Thursday
2019-06-28,0.0,0.0,0.0,0.0,0.0,False,False,49964.30598958333,50047.359375,-83.05338541667152,False,Friday
2019-07-01,-17.351562500000455,-14.851562500000455,2.5,1.0,1.0,False,False,49946.95442708333,50047.359375,-100.40494791667152,False,Monday
2019-07-02,-17.28385416666697,-14.78385416666697,2.5,1.0,1.0,False,False,49929.670572916664,50047.359375,-117.68880208333576,False,Tuesday
2019-07-03,0.0,0.0,0.0,0.0,0.0,False,False,49929.670572916664,50047.359375,-117.68880208333576,False,Wednesday
2019-07-04,0.0,0.0,0.0,0.0,0.0,False,False,49929.670572916664,50047.359375,-117.68880208333576,False,Thursday
2019-07-05,-16.07291666666697,-13.57291666666697,2.5,1.0,1.0,False,False,49913.59765625,50047.359375,-133.76171875,False,Friday
2019-07-08,-13.77083333333303,-11.27083333333303,2.5,1.0,1.0,False,False,49899.826822916664,50047.359375,-147.53255208333576,False,Monday
2019-07-09,0.0,0.0,0.0,0.0,0.0,False,False,49899.826822916664,50047.359375,-147.53255208333576,False,Tuesday
2019-07-10,-14.921875,-12.421875,2.5,1.0,1.0,False,False,49884.904947916664,50047.359375,-162.45442708333576,False,Wednesday
2019-07-11,-17.3828125,-14.8828125,2.5,1.0,1.0,False,False,49867.522135416664,50047.359375,-179.83723958333576,False,Thursday
2019-07-12,-13.346354166667425,-10.846354166667425,2.5,1.0,1.0,False,False,49854.17578125,50047.359375,-193.18359375,False,Friday
2019-07-15,0.0,0.0,0.0,0.0,0.0,False,False,49854.17578125,50047.359375,-193.18359375,False,Monday
2019-07-16,0.0,0.0,0.0,0.0,0.0,False,False,49854.17578125,50047.359375,-193.18359375,False,Tuesday
2019-07-17,0.0,0.0,0.0,0.0,0.0,False,False,49854.17578125,50047.359375,-193.18359375,False,Wednesday
2019-07-18,5.0,7.5,2.5,1.0,0.0,False,False,49859.17578125,50047.359375,-188.18359375,True,Thursday
2019-07-19,0.0,0.0,0.0,0.0,0.0,False,False,49859.17578125,50047.359375,-188.18359375,False,Friday
2019-07-22,0.0,0.0,0.0,0.0,0.0,False,False,49859.17578125,50047.359375,-188.18359375,False,Monday
2019-07-23,-13.549479166665606,-11.049479166665606,2.5,1.0,1.0,False,False,49845.62630208333,50047.359375,-201.73307291667152,False,Tuesday
2019-07-24,0.0,0.0,0.0,0.0,0.0,False,False,49845.62630208333,50047.359375,-201.73307291667152,False,Wednesday
2019-07-25,0.0,0.0,0.0,0.0,0.0,False,False,49845.62630208333,50047.359375,-201.73307291667152,False,Thursday
2019-07-26,-1.7812499999990905,3.2187500000009095,5.0,2.0,1.0,False,False,49843.84505208333,50047.359375,-203.51432291667152,False,Friday
2019-07-29,0.0,0.0,0.0,0.0,0.0,False,False,49843.84505208333,50047.359375,-203.51432291667152,False,Monday
2019-07-30,0.0,0.0,0.0,0.0,0.0,False,False,49843.84505208333,50047.359375,-203.51432291667152,False,Tuesday
2019-07-31,0.0,0.0,0.0,0.0,0.0,False,False,49843.84505208333,50047.359375,-203.51432291667152,False,Wednesday
2019-08-01,0.0,0.0,0.0,0.0,0.0,False,False,49843.84505208333,50047.359375,-203.51432291667152,False,Thursday
2019-08-02,50.10156249999909,55.10156249999909,5.0,2.0,1.0,False,False,49893.94661458333,50047.359375,-153.41276041667152,True,Friday
2019-08-05,81.80338541666515,84.30338541666515,2.5,1.0,0.0,False,False,49975.74999999999,50047.359375,-71.60937500000728,True,Monday
2019-08-06,0.0,0.0,0.0,0.0,0.0,False,False,49975.74999999999,50047.359375,-71.60937500000728,False,Tuesday
2019-08-07,-37.390625000000455,-34.890625000000455,2.5,1.0,1.0,False,False,49938.35937499999,50047.359375,-109.00000000000728,False,Wednesday
2019-08-08,53.75,56.25,2.5,1.0,0.0,False,False,49992.10937499999,50047.359375,-55.250000000007276,True,Thursday
2019-08-09,-37.421875,-34.921875,2.5,1.0,1.0,False,False,49954.68749999999,50047.359375,-92.67187500000728,False,Friday
2019-08-12,30.0,35.0,5.0,2.0,0.0,False,False,49984.68749999999,50047.359375,-62.671875000007276,True,Monday
2019-08-13,0.0,0.0,0.0,0.0,0.0,False,False,49984.68749999999,50047.359375,-62.671875000007276,False,Tuesday
2019-08-14,27.5,30.0,2.5,1.0,0.0,False,False,50012.18749999999,50047.359375,-35.171875000007276,True,Wednesday
2019-08-15,0.0,0.0,0.0,0.0,0.0,False,False,50012.18749999999,50047.359375,-35.171875000007276,False,Thursday
2019-08-16,24.822916666664696,32.322916666664696,7.5,3.0,2.0,False,False,50037.01041666666,50047.359375,-10.348958333343035,True,Friday
2019-08-19,0.0,0.0,0.0,0.0,0.0,False,False,50037.01041666666,50047.359375,-10.348958333343035,False,Monday
2019-08-20,0.0,0.0,0.0,0.0,0.0,False,False,50037.01041666666,50047.359375,-10.348958333343035,False,Tuesday
2019-08-21,0.0,0.0,0.0,0.0,0.0,False,False,50037.01041666666,50047.359375,-10.348958333343035,False,Wednesday
2019-08-22,6.25,8.75,2.5,1.0,0.0,False,False,50043.26041666666,50047.359375,-4.098958333343035,True,Thursday
2019-08-23,40.0,45.0,5.0,2.0,1.0,False,False,50083.26041666666,50083.26041666666,0.0,True,Friday
2019-08-26,-26.25,-23.75,2.5,1.0,1.0,False,False,50057.01041666666,50083.26041666666,-26.25,False,Monday
2019-08-27,52.5,55.0,2.5,1.0,0.0,False,False,50109.51041666666,50109.51041666666,0.0,True,Tuesday
2019-08-28,-27.135416666667425,-24.635416666667425,2.5,1.0,1.0,False,False,50082.37499999999,50109.51041666666,-27.13541666666424,False,Wednesday
2019-08-29,-15.58333333333394,-10.58333333333394,5.0,2.0,1.0,False,False,50066.79166666666,50109.51041666666,-42.71875,False,Thursday
2019-08-30,0.0,0.0,0.0,0.0,0.0,False,False,50066.79166666666,50109.51041666666,-42.71875,False,Friday
2019-09-02,0.0,0.0,0.0,0.0,0.0,False,False,50066.79166666666,50109.51041666666,-42.71875,False,Monday
2019-09-03,12.5,15.0,2.5,1.0,0.0,False,False,50079.29166666666,50109.51041666666,-30.21875,True,Tuesday
2019-09-04,-24.04427083333303,-16.54427083333303,7.5,3.0,2.0,False,False,50055.24739583333,50109.51041666666,-54.26302083332848,False,Wednesday
2019-09-05,0.0,0.0,0.0,0.0,0.0,False,False,50055.24739583333,50109.51041666666,-54.26302083332848,False,Thursday
2019-09-06,0.0,0.0,0.0,0.0,0.0,False,False,50055.24739583333,50109.51041666666,-54.26302083332848,False,Friday
