setup_id,signal_time,direction,entry_time,entry_price,stop_price,target_price,evaluation_end_time,mfe_ticks_1m,mae_ticks_1m,mfe_usd_1m,mae_usd_1m,first_touch,first_touch_time,first_touch_minutes_after_entry,baseline_exit_level_touched_before_hybrid_exit,hybrid_stop_touched_before_baseline_target,hybrid_target_touched_before_baseline_stop,min_low_before_target,max_high_before_stop,adverse_excursion_before_favorable_excursion,favorable_excursion_before_adverse_excursion,time_to_mfe_minutes,time_to_mae_minutes,stop_touch_time,target_touch_time,ambiguous_policy_applied
long|2021-03-05 09:30:00-0500,2021-03-05 09:30:00-05:00,long,2021-03-05 10:31:00-05:00,12369.5,12345.5,12510.1625,2021-03-05 12:31:00-05:00,370.0,648.0,185.0,324.0,stop,2021-03-05 10:31:00-05:00,0.0,True,False,False,12207.5,12369.75,True,False,120,57,2021-03-05 10:31:00-05:00,,
long|2021-03-24 09:30:00-0400,2021-03-24 09:30:00-04:00,long,2021-03-24 10:31:00-04:00,12939.5,12911.5,13028.1375,2021-03-24 12:31:00-04:00,436.0,32.0,218.0,16.0,target,2021-03-24 11:06:00-04:00,35.0,False,False,False,12931.5,13048.5,True,False,54,4,,2021-03-24 11:06:00-04:00,
long|2021-03-29 09:30:00-0400,2021-03-29 09:30:00-04:00,long,2021-03-29 10:31:00-04:00,12851.0,12816.25,12959.225,2021-03-29 12:31:00-04:00,267.0,83.0,133.5,41.5,none,,,False,False,False,12830.25,12917.75,True,False,85,48,,,
long|2021-04-14 09:30:00-0400,2021-04-14 09:30:00-04:00,long,2021-04-14 10:31:00-04:00,13934.75,13916.5,13982.6375,2021-04-14 12:31:00-04:00,92.0,321.0,46.0,160.5,stop,2021-04-14 10:59:00-04:00,28.0,True,False,False,13854.5,13957.75,False,True,2,54,2021-04-14 10:59:00-04:00,,
long|2021-04-20 10:30:00-0400,2021-04-20 10:30:00-04:00,long,2021-04-20 11:31:00-04:00,13743.25,13736.5,13801.1375,2021-04-20 13:31:00-04:00,251.0,97.0,125.5,48.5,stop,2021-04-20 11:35:00-04:00,4.0,False,False,False,13719.0,13753.0,True,False,50,4,2021-04-20 11:35:00-04:00,,
short|2021-04-21 09:30:00-0400,2021-04-21 09:30:00-04:00,short,2021-04-21 10:31:00-04:00,13807.5,13821.25,13740.9875,2021-04-21 12:31:00-04:00,157.0,277.0,78.5,138.5,stop,2021-04-21 11:13:00-04:00,42.0,True,False,False,13768.25,13825.5,False,True,25,88,2021-04-21 11:13:00-04:00,,
long|2021-04-29 09:30:00-0400,2021-04-29 09:30:00-04:00,long,2021-04-29 10:31:00-04:00,13938.75,13921.5,13991.6375,2021-04-29 12:31:00-04:00,21.0,482.0,10.5,241.0,stop,2021-04-29 10:33:00-04:00,2.0,False,False,False,13818.25,13941.0,False,True,43,96,2021-04-29 10:33:00-04:00,,
long|2021-05-04 09:30:00-0400,2021-05-04 09:30:00-04:00,long,2021-05-04 10:31:00-04:00,13531.0,13492.75,13606.675,2021-05-04 12:31:00-04:00,53.0,601.0,26.5,300.5,stop,2021-05-04 10:48:00-04:00,17.0,True,False,False,13380.75,13544.25,False,True,10,85,2021-05-04 10:48:00-04:00,,
long|2021-05-06 09:30:00-0400,2021-05-06 09:30:00-04:00,long,2021-05-06 10:31:00-04:00,13424.25,13389.0,13502.7,2021-05-06 12:31:00-04:00,645.0,67.0,322.5,33.5,target,2021-05-06 11:33:00-04:00,62.0,True,False,False,13407.5,13585.5,True,False,119,42,,2021-05-06 11:33:00-04:00,
long|2021-06-01 09:30:00-0400,2021-06-01 09:30:00-04:00,long,2021-06-01 10:31:00-04:00,13667.5,13627.75,13708.125,2021-06-01 12:31:00-04:00,37.0,299.0,18.5,149.5,stop,2021-06-01 10:50:00-04:00,19.0,True,False,False,13592.75,13676.75,False,True,4,25,2021-06-01 10:50:00-04:00,,
long|2021-06-08 09:30:00-0400,2021-06-08 09:30:00-04:00,long,2021-06-08 10:31:00-04:00,13827.0,13822.5,13875.2625,2021-06-08 12:31:00-04:00,48.0,340.0,24.0,170.0,stop,2021-06-08 10:31:00-04:00,0.0,True,False,False,13742.0,13827.75,False,True,16,50,2021-06-08 10:31:00-04:00,,
short|2021-07-06 09:30:00-0400,2021-07-06 09:30:00-04:00,short,2021-07-06 10:31:00-04:00,14761.5,14789.75,14724.7,2021-07-06 12:31:00-04:00,545.0,5.0,272.5,2.5,target,2021-07-06 10:35:00-04:00,4.0,True,False,False,14714.75,14762.75,True,False,109,0,,2021-07-06 10:35:00-04:00,
long|2021-07-07 09:30:00-0400,2021-07-07 09:30:00-04:00,long,2021-07-07 10:31:00-04:00,14799.75,14786.0,14845.1125,2021-07-07 12:31:00-04:00,115.0,294.0,57.5,147.0,stop,2021-07-07 10:32:00-04:00,1.0,True,False,False,14726.25,14806.0,True,False,84,14,2021-07-07 10:32:00-04:00,,
long|2021-07-15 09:30:00-0400,2021-07-15 09:30:00-04:00,long,2021-07-15 10:31:00-04:00,14812.0,14785.5,14869.7125,2021-07-15 12:31:00-04:00,124.0,318.0,62.0,159.0,stop,2021-07-15 10:45:00-04:00,14.0,True,False,False,14732.5,14843.0,False,True,8,101,2021-07-15 10:45:00-04:00,,
long|2021-07-27 09:30:00-0400,2021-07-27 09:30:00-04:00,long,2021-07-27 10:31:00-04:00,14973.75,14951.5,15018.825,2021-07-27 12:31:00-04:00,1.0,681.0,0.5,340.5,stop,2021-07-27 10:32:00-04:00,1.0,True,False,False,14803.5,14974.0,False,True,0,95,2021-07-27 10:32:00-04:00,,
short|2021-08-19 09:30:00-0400,2021-08-19 09:30:00-04:00,short,2021-08-19 10:31:00-04:00,14860.75,14886.25,14789.0375,2021-08-19 12:31:00-04:00,149.0,553.0,74.5,276.5,stop,2021-08-19 10:56:00-04:00,25.0,True,False,False,14823.5,14892.75,False,True,17,93,2021-08-19 10:56:00-04:00,,
short|2021-08-27 09:30:00-0400,2021-08-27 09:30:00-04:00,short,2021-08-27 10:31:00-04:00,15388.75,15428.75,15346.8375,2021-08-27 12:31:00-04:00,119.0,132.0,59.5,66.0,none,,,False,False,False,15359.0,15421.75,False,True,9,96,,,
long|2021-08-31 09:30:00-0400,2021-08-31 09:30:00-04:00,long,2021-08-31 10:31:00-04:00,15550.75,15514.0,15597.875,2021-08-31 12:31:00-04:00,171.0,56.0,85.5,28.0,none,,,False,False,False,15536.75,15593.5,True,False,118,19,,,
short|2021-09-03 09:30:00-0400,2021-09-03 09:30:00-04:00,short,2021-09-03 10:31:00-04:00,15624.25,15668.0,15581.35,2021-09-03 12:31:00-04:00,79.0,125.0,39.5,62.5,none,,,False,False,False,15604.5,15655.5,False,True,9,68,,,
long|2021-09-28 09:30:00-0400,2021-09-28 09:30:00-04:00,long,2021-09-28 10:31:00-04:00,14863.0,14827.25,14936.2375,2021-09-28 12:31:00-04:00,80.0,405.0,40.0,202.5,stop,2021-09-28 10:50:00-04:00,19.0,True,False,False,14761.75,14883.0,False,True,7,82,2021-09-28 10:50:00-04:00,,
long|2021-10-01 09:30:00-0400,2021-10-01 09:30:00-04:00,long,2021-10-01 10:31:00-04:00,14545.5,14542.5,14643.9125,2021-10-01 12:31:00-04:00,649.0,34.0,324.5,17.0,stop,2021-10-01 10:39:00-04:00,8.0,False,True,False,14537.0,14570.0,True,False,76,9,2021-10-01 10:39:00-04:00,,
short|2021-10-26 09:30:00-0400,2021-10-26 09:30:00-04:00,short,2021-10-26 10:31:00-04:00,15677.25,15699.0,15616.15,2021-10-26 12:31:00-04:00,481.0,95.0,240.5,47.5,stop,2021-10-26 10:50:00-04:00,19.0,False,True,False,15557.0,15699.0,True,False,94,22,2021-10-26 10:50:00-04:00,,
short|2021-11-02 09:30:00-0400,2021-11-02 09:30:00-04:00,short,2021-11-02 10:31:00-04:00,15948.25,15968.25,15889.2125,2021-11-02 12:31:00-04:00,144.0,128.0,72.0,64.0,stop,2021-11-02 11:44:00-04:00,73.0,True,False,False,15912.25,15972.0,True,False,99,75,2021-11-02 11:44:00-04:00,,
long|2021-11-09 09:30:00-0500,2021-11-09 09:30:00-05:00,long,2021-11-09 10:31:00-05:00,16250.25,16189.0,16317.1875,2021-11-09 12:31:00-05:00,145.0,261.0,72.5,130.5,stop,2021-11-09 12:05:00-05:00,94.0,True,False,False,16185.0,16286.5,False,True,12,94,2021-11-09 12:05:00-05:00,,
long|2021-11-18 09:30:00-0500,2021-11-18 09:30:00-05:00,long,2021-11-18 10:31:00-05:00,16345.75,16303.75,16403.4375,2021-11-18 12:31:00-05:00,581.0,52.0,290.5,26.0,target,2021-11-18 11:33:00-05:00,62.0,True,False,False,16332.75,16491.0,True,False,119,35,,2021-11-18 11:33:00-05:00,
long|2021-11-22 11:30:00-0500,2021-11-22 11:30:00-05:00,long,2021-11-22 12:31:00-05:00,16516.25,16455.5,16592.475,2021-11-22 14:31:00-05:00,179.0,89.0,89.5,44.5,none,,,False,False,False,16494.0,16561.0,False,True,18,33,,,
long|2021-11-30 10:30:00-0500,2021-11-30 10:30:00-05:00,long,2021-11-30 11:31:00-05:00,16184.5,16111.5,16289.4875,2021-11-30 13:31:00-05:00,3.0,465.0,1.5,232.5,stop,2021-11-30 11:42:00-05:00,11.0,True,False,False,16068.25,16185.25,False,True,0,40,2021-11-30 11:42:00-05:00,,
long|2021-12-03 09:30:00-0500,2021-12-03 09:30:00-05:00,long,2021-12-03 10:31:00-05:00,15783.5,15732.0,15938.5625,2021-12-03 12:31:00-05:00,76.0,894.0,38.0,447.0,stop,2021-12-03 10:35:00-05:00,4.0,True,False,False,15560.0,15802.5,False,True,0,92,2021-12-03 10:35:00-05:00,,
long|2021-12-21 09:30:00-0500,2021-12-21 09:30:00-05:00,long,2021-12-21 10:31:00-05:00,15638.75,15613.75,15783.2875,2021-12-21 12:31:00-05:00,828.0,134.0,414.0,67.0,stop,2021-12-21 10:34:00-05:00,3.0,False,True,False,15605.25,15644.25,True,False,120,7,2021-12-21 10:34:00-05:00,,
long|2022-01-04 09:30:00-0500,2022-01-04 09:30:00-05:00,long,2022-01-04 10:31:00-05:00,16395.25,16365.0,16458.525,2022-01-04 12:31:00-05:00,46.0,933.0,23.0,466.5,stop,2022-01-04 10:34:00-05:00,3.0,True,False,False,16162.0,16406.75,False,True,0,32,2022-01-04 10:34:00-05:00,,
long|2022-01-07 09:30:00-0500,2022-01-07 09:30:00-05:00,long,2022-01-07 10:31:00-05:00,15674.0,15649.25,15788.075,2022-01-07 12:31:00-05:00,28.0,655.0,14.0,327.5,stop,2022-01-07 10:36:00-05:00,5.0,True,False,False,15510.25,15681.0,False,True,0,22,2022-01-07 10:36:00-05:00,,
long|2022-01-10 09:30:00-0500,2022-01-10 09:30:00-05:00,long,2022-01-10 10:31:00-05:00,15228.25,15194.75,15360.9625,2022-01-10 12:31:00-05:00,402.0,303.0,201.0,151.5,stop,2022-01-10 10:35:00-05:00,4.0,False,False,False,15152.5,15244.75,True,False,58,18,2022-01-10 10:35:00-05:00,,
short|2022-01-14 09:30:00-0500,2022-01-14 09:30:00-05:00,short,2022-01-14 10:31:00-05:00,15498.0,15601.0,15389.325,2022-01-14 12:31:00-05:00,320.0,298.0,160.0,149.0,none,,,False,False,False,15418.0,15572.5,False,True,44,76,,,
short|2022-01-21 10:30:00-0500,2022-01-21 10:30:00-05:00,short,2022-01-21 11:31:00-05:00,14824.25,14858.5,14685.9125,2022-01-21 13:31:00-05:00,985.0,10.0,492.5,5.0,target,2022-01-21 11:47:00-05:00,16.0,True,False,False,14675.75,14826.75,True,False,114,0,,2022-01-21 11:47:00-05:00,
short|2022-02-24 09:30:00-0500,2022-02-24 09:30:00-05:00,short,2022-02-24 10:31:00-05:00,13340.5,13483.0,13175.775,2022-02-24 12:31:00-05:00,130.0,888.0,65.0,444.0,stop,2022-02-24 10:57:00-05:00,26.0,True,False,False,13308.0,13496.75,False,True,9,49,2022-02-24 10:57:00-05:00,,
long|2022-03-21 09:30:00-0400,2022-03-21 09:30:00-04:00,long,2022-03-21 10:31:00-04:00,14238.25,14228.0,14390.8875,2022-03-21 12:31:00-04:00,868.0,10.0,434.0,5.0,target,2022-03-21 11:16:00-04:00,45.0,True,False,False,14235.75,14455.25,True,False,87,0,,2022-03-21 11:16:00-04:00,
short|2022-03-21 10:30:00-0400,2022-03-21 10:30:00-04:00,short,2022-03-21 11:31:00-04:00,14413.75,14443.5,14256.6625,2022-03-21 13:31:00-04:00,920.0,166.0,460.0,83.0,stop,2022-03-21 11:41:00-04:00,10.0,False,False,False,14183.75,14444.75,True,False,110,27,2022-03-21 11:41:00-04:00,,
long|2022-03-21 12:30:00-0400,2022-03-21 12:30:00-04:00,long,2022-03-21 13:31:00-04:00,14224.0,14183.75,14387.2625,2022-03-21 15:31:00-04:00,474.0,59.0,237.0,29.5,none,,,False,False,False,14209.25,14342.5,True,False,75,13,,,
long|2022-04-05 09:30:00-0400,2022-04-05 09:30:00-04:00,long,2022-04-05 10:31:00-04:00,14974.25,14935.25,15066.6375,2022-04-05 12:31:00-04:00,44.0,496.0,22.0,248.0,stop,2022-04-05 10:38:00-04:00,7.0,True,False,False,14850.25,14974.75,False,True,23,116,2022-04-05 10:38:00-04:00,,
long|2022-04-06 09:30:00-0400,2022-04-06 09:30:00-04:00,long,2022-04-06 10:31:00-04:00,14475.25,14455.0,14580.1,2022-04-06 12:31:00-04:00,202.0,201.0,101.0,100.5,stop,2022-04-06 11:09:00-04:00,38.0,True,False,False,14425.0,14525.75,False,True,15,119,2022-04-06 11:09:00-04:00,,
long|2022-04-20 09:30:00-0400,2022-04-20 09:30:00-04:00,long,2022-04-20 10:31:00-04:00,14081.75,14037.0,14190.0,2022-04-20 12:31:00-04:00,268.0,409.0,134.0,204.5,stop,2022-04-20 11:18:00-04:00,47.0,True,False,False,13979.5,14148.75,False,True,21,113,2022-04-20 11:18:00-04:00,,
long|2022-04-22 09:30:00-0400,2022-04-22 09:30:00-04:00,long,2022-04-22 10:31:00-04:00,13595.25,13582.5,13719.3125,2022-04-22 12:31:00-04:00,309.0,439.0,154.5,219.5,stop,2022-04-22 11:37:00-04:00,66.0,True,False,False,13485.5,13672.5,False,True,38,100,2022-04-22 11:37:00-04:00,,
long|2022-04-26 09:30:00-0400,2022-04-26 09:30:00-04:00,long,2022-04-26 10:31:00-04:00,13201.25,13167.25,13345.475,2022-04-26 12:31:00-04:00,79.0,421.0,39.5,210.5,stop,2022-04-26 10:38:00-04:00,7.0,True,False,False,13096.0,13221.0,False,True,1,86,2022-04-26 10:38:00-04:00,,
long|2022-04-28 09:30:00-0400,2022-04-28 09:30:00-04:00,long,2022-04-28 10:31:00-04:00,13064.5,13063.75,13221.55,2022-04-28 12:31:00-04:00,813.0,124.0,406.5,62.0,stop,2022-04-28 10:31:00-04:00,0.0,False,True,False,13033.5,13074.0,True,False,120,10,2022-04-28 10:31:00-04:00,,
short|2022-05-12 09:30:00-0400,2022-05-12 09:30:00-04:00,short,2022-05-12 10:31:00-04:00,12004.75,12046.5,11824.5875,2022-05-12 12:31:00-04:00,781.0,512.0,390.5,256.0,stop,2022-05-12 10:55:00-04:00,24.0,True,False,False,11809.5,12053.25,True,False,107,39,2022-05-12 10:55:00-04:00,,
short|2022-05-25 09:30:00-0400,2022-05-25 09:30:00-04:00,short,2022-05-25 10:31:00-04:00,11884.5,11891.0,11733.025,2022-05-25 12:31:00-04:00,368.0,180.0,184.0,90.0,stop,2022-05-25 10:33:00-04:00,2.0,False,False,False,11792.5,11899.25,True,False,117,7,2022-05-25 10:33:00-04:00,,
short|2022-06-21 09:30:00-0400,2022-06-21 09:30:00-04:00,short,2022-06-21 10:31:00-04:00,11646.75,11666.25,11497.825,2022-06-21 12:31:00-04:00,234.0,127.0,117.0,63.5,stop,2022-06-21 10:33:00-04:00,2.0,False,False,False,11588.25,11669.5,True,False,100,28,2022-06-21 10:33:00-04:00,,
short|2022-06-22 09:30:00-0400,2022-06-22 09:30:00-04:00,short,2022-06-22 10:31:00-04:00,11699.75,11715.75,11579.3375,2022-06-22 12:31:00-04:00,530.0,187.0,265.0,93.5,stop,2022-06-22 10:32:00-04:00,1.0,True,True,False,11567.25,11724.25,True,False,97,7,2022-06-22 10:32:00-04:00,,
short|2022-06-24 09:30:00-0400,2022-06-24 09:30:00-04:00,short,2022-06-24 10:31:00-04:00,12058.25,12082.75,11948.2625,2022-06-24 12:31:00-04:00,356.0,10.0,178.0,5.0,none,,,True,False,False,11969.25,12060.75,True,False,49,0,,,
long|2022-06-27 09:30:00-0400,2022-06-27 09:30:00-04:00,long,2022-06-27 10:31:00-04:00,12062.0,12020.25,12167.1625,2022-06-27 12:31:00-04:00,359.0,72.0,179.5,36.0,none,,,True,False,False,12044.0,12151.75,False,True,75,120,,,
short|2022-07-13 09:30:00-0400,2022-07-13 09:30:00-04:00,short,2022-07-13 10:31:00-04:00,11655.5,11700.0,11554.9375,2022-07-13 12:31:00-04:00,19.0,707.0,9.5,353.5,stop,2022-07-13 10:31:00-04:00,0.0,True,False,False,11650.75,11705.5,False,True,0,20,2022-07-13 10:31:00-04:00,,
long|2022-07-21 09:30:00-0400,2022-07-21 09:30:00-04:00,long,2022-07-21 10:31:00-04:00,12396.25,12373.5,12485.975,2022-07-21 12:31:00-04:00,893.0,59.0,446.5,29.5,target,2022-07-21 11:02:00-04:00,31.0,True,False,False,12381.5,12619.5,True,False,120,0,,2022-07-21 11:02:00-04:00,
long|2022-07-28 09:30:00-0400,2022-07-28 09:30:00-04:00,long,2022-07-28 10:31:00-04:00,12470.75,12452.25,12571.0,2022-07-28 12:31:00-04:00,897.0,86.0,448.5,43.0,stop,2022-07-28 10:32:00-04:00,1.0,False,True,False,12449.25,12472.25,True,False,82,1,2022-07-28 10:32:00-04:00,,
short|2022-07-29 09:30:00-0400,2022-07-29 09:30:00-04:00,short,2022-07-29 10:31:00-04:00,12910.25,12930.5,12804.7625,2022-07-29 12:31:00-04:00,496.0,78.0,248.0,39.0,target,2022-07-29 11:27:00-04:00,56.0,True,False,False,12795.0,12929.75,True,False,62,16,,2022-07-29 11:27:00-04:00,
long|2022-08-09 09:30:00-0400,2022-08-09 09:30:00-04:00,long,2022-08-09 10:31:00-04:00,13022.5,12973.0,13124.675,2022-08-09 12:31:00-04:00,180.0,237.0,90.0,118.5,stop,2022-08-09 12:27:00-04:00,116.0,True,False,False,12963.25,13067.5,False,True,55,118,2022-08-09 12:27:00-04:00,,
long|2022-08-22 09:30:00-0400,2022-08-22 09:30:00-04:00,long,2022-08-22 10:31:00-04:00,12986.0,12964.75,13072.25,2022-08-22 12:31:00-04:00,82.0,162.0,41.0,81.0,stop,2022-08-22 10:34:00-04:00,3.0,True,False,False,12945.5,12992.25,False,True,11,41,2022-08-22 10:34:00-04:00,,
long|2022-08-30 09:30:00-0400,2022-08-30 09:30:00-04:00,long,2022-08-30 10:31:00-04:00,12409.25,12387.0,12508.8625,2022-08-30 12:31:00-04:00,3.0,561.0,1.5,280.5,stop,2022-08-30 10:31:00-04:00,0.0,True,False,False,12269.0,12410.0,False,True,0,19,2022-08-30 10:31:00-04:00,,
long|2022-08-31 09:30:00-0400,2022-08-31 09:30:00-04:00,long,2022-08-31 10:31:00-04:00,12392.75,12374.75,12491.2,2022-08-31 12:31:00-04:00,116.0,367.0,58.0,183.5,stop,2022-08-31 10:33:00-04:00,2.0,True,False,False,12301.0,12395.25,False,True,19,37,2022-08-31 10:33:00-04:00,,
short|2022-09-26 09:30:00-0400,2022-09-26 09:30:00-04:00,short,2022-09-26 10:31:00-04:00,11511.25,11537.75,11385.275,2022-09-26 12:31:00-04:00,772.0,35.0,386.0,17.5,target,2022-09-26 11:25:00-04:00,54.0,True,False,False,11384.0,11520.0,True,False,117,1,,2022-09-26 11:25:00-04:00,
long|2022-10-07 09:30:00-0400,2022-10-07 09:30:00-04:00,long,2022-10-07 10:31:00-04:00,11242.25,11204.5,11354.2625,2022-10-07 12:31:00-04:00,79.0,421.0,39.5,210.5,stop,2022-10-07 11:19:00-04:00,48.0,True,False,False,11137.0,11262.0,False,True,25,119,2022-10-07 11:19:00-04:00,,
short|2022-10-13 10:30:00-0400,2022-10-13 10:30:00-04:00,short,2022-10-13 11:31:00-04:00,10930.0,11015.75,10804.125,2022-10-13 13:31:00-04:00,135.0,735.0,67.5,367.5,stop,2022-10-13 11:38:00-04:00,7.0,True,False,False,10896.25,11040.75,False,True,1,10,2022-10-13 11:38:00-04:00,,
long|2022-10-14 09:30:00-0400,2022-10-14 09:30:00-04:00,long,2022-10-14 10:31:00-04:00,10927.25,10860.0,11073.5875,2022-10-14 12:31:00-04:00,177.0,576.0,88.5,288.0,stop,2022-10-14 10:44:00-04:00,13.0,True,False,False,10783.25,10948.75,False,True,33,105,2022-10-14 10:44:00-04:00,,
short|2022-10-26 09:30:00-0400,2022-10-26 09:30:00-04:00,short,2022-10-26 10:31:00-04:00,11567.75,11588.5,11470.5125,2022-10-26 12:31:00-04:00,30.0,543.0,15.0,271.5,stop,2022-10-26 10:34:00-04:00,3.0,True,False,False,11560.25,11589.5,False,True,1,72,2022-10-26 10:34:00-04:00,,
long|2022-11-01 09:30:00-0400,2022-11-01 09:30:00-04:00,long,2022-11-01 10:31:00-04:00,11420.5,11375.25,11512.875,2022-11-01 12:31:00-04:00,100.0,379.0,50.0,189.5,stop,2022-11-01 10:40:00-04:00,9.0,True,False,False,11325.75,11445.5,False,True,4,73,2022-11-01 10:40:00-04:00,,
long|2022-11-02 14:30:00-0400,2022-11-02 14:30:00-04:00,long,2022-11-02 15:31:00-04:00,10999.25,10991.0,11109.1,2022-11-03 09:30:00-04:00,159.0,327.0,79.5,163.5,stop,2022-11-02 15:33:00-04:00,2.0,True,False,False,10917.5,11014.0,False,True,6,29,2022-11-02 15:33:00-04:00,,
short|2022-11-30 13:30:00-0500,2022-11-30 13:30:00-05:00,short,2022-11-30 14:31:00-05:00,11917.5,11932.0,11833.8875,2022-11-30 16:31:00-05:00,224.0,543.0,112.0,271.5,stop,2022-11-30 15:09:00-05:00,38.0,True,False,False,11861.5,11933.75,False,True,13,89,2022-11-30 15:09:00-05:00,,
short|2022-12-21 09:30:00-0500,2022-12-21 09:30:00-05:00,short,2022-12-21 10:31:00-05:00,11292.0,11302.75,11215.35,2022-12-21 12:31:00-05:00,16.0,342.0,8.0,171.0,stop,2022-12-21 10:32:00-05:00,1.0,True,False,False,11288.0,11315.75,False,True,0,39,2022-12-21 10:32:00-05:00,,
long|2023-01-04 09:30:00-0500,2023-01-04 09:30:00-05:00,long,2023-01-04 10:31:00-05:00,10894.75,10863.25,10976.25,2023-01-04 12:31:00-05:00,693.0,74.0,346.5,37.0,target,2023-01-04 11:10:00-05:00,39.0,False,False,False,10876.25,11068.0,True,False,86,0,,2023-01-04 11:10:00-05:00,
long|2023-01-25 09:30:00-0500,2023-01-25 09:30:00-05:00,long,2023-01-25 10:31:00-05:00,11652.0,11614.25,11732.8875,2023-01-25 12:31:00-05:00,546.0,190.0,273.0,95.0,stop,2023-01-25 10:37:00-05:00,6.0,False,True,False,11604.5,11671.25,True,False,86,6,2023-01-25 10:37:00-05:00,,
short|2023-02-03 09:30:00-0500,2023-02-03 09:30:00-05:00,short,2023-02-03 10:31:00-05:00,12775.25,12832.5,12658.7,2023-02-03 12:31:00-05:00,65.0,410.0,32.5,205.0,stop,2023-02-03 10:37:00-05:00,6.0,True,False,False,12759.0,12836.25,False,True,0,67,2023-02-03 10:37:00-05:00,,
short|2023-02-16 09:30:00-0500,2023-02-16 09:30:00-05:00,short,2023-02-16 10:31:00-05:00,12616.25,12622.25,12525.3,2023-02-16 12:31:00-05:00,45.0,231.0,22.5,115.5,stop,2023-02-16 10:31:00-05:00,0.0,True,False,False,12605.0,12627.5,True,False,110,31,2023-02-16 10:31:00-05:00,,
long|2023-03-01 09:30:00-0500,2023-03-01 09:30:00-05:00,long,2023-03-01 10:31:00-05:00,11963.5,11953.0,12030.875,2023-03-01 12:31:00-05:00,298.0,154.0,149.0,77.0,target,2023-03-01 10:41:00-05:00,10.0,False,False,True,11953.75,12038.0,False,True,10,40,,2023-03-01 10:41:00-05:00,
long|2023-03-10 09:30:00-0500,2023-03-10 09:30:00-05:00,long,2023-03-10 10:31:00-05:00,11924.75,11865.75,12009.325,2023-03-10 12:31:00-05:00,619.0,58.0,309.5,29.0,target,2023-03-10 10:59:00-05:00,28.0,True,False,False,11910.25,12079.5,True,False,63,17,,2023-03-10 10:59:00-05:00,
short|2023-03-22 13:30:00-0400,2023-03-22 13:30:00-04:00,short,2023-03-22 14:31:00-04:00,12971.75,13045.0,12898.875,2023-03-22 16:31:00-04:00,1103.0,440.0,551.5,220.0,target,2023-03-22 14:36:00-04:00,5.0,True,False,True,12877.25,13081.75,True,False,88,17,,2023-03-22 14:36:00-04:00,
long|2023-04-05 09:30:00-0400,2023-04-05 09:30:00-04:00,long,2023-04-05 10:31:00-04:00,13091.0,13087.75,13154.5375,2023-04-05 12:31:00-04:00,52.0,334.0,26.0,167.0,stop,2023-04-05 10:32:00-04:00,1.0,False,False,False,13007.5,13104.0,False,True,0,115,2023-04-05 10:32:00-04:00,,
short|2023-04-13 09:30:00-0400,2023-04-13 09:30:00-04:00,short,2023-04-13 10:31:00-04:00,13125.75,13138.75,13052.8,2023-04-13 12:31:00-04:00,96.0,131.0,48.0,65.5,stop,2023-04-13 11:05:00-04:00,34.0,True,False,False,13101.75,13141.5,False,True,10,118,2023-04-13 11:05:00-04:00,,
long|2023-04-25 09:30:00-0400,2023-04-25 09:30:00-04:00,long,2023-04-25 10:31:00-04:00,12945.75,12937.0,13007.45,2023-04-25 12:31:00-04:00,115.0,169.0,57.5,84.5,stop,2023-04-25 10:33:00-04:00,2.0,True,False,False,12903.5,12952.5,False,True,49,96,2023-04-25 10:33:00-04:00,,
long|2023-05-02 09:30:00-0400,2023-05-02 09:30:00-04:00,long,2023-05-02 10:31:00-04:00,13201.25,13197.25,13257.775,2023-05-02 12:31:00-04:00,-1.0,361.0,-0.5,180.5,stop,2023-05-02 10:31:00-04:00,0.0,True,False,False,13111.0,13201.0,False,True,0,62,2023-05-02 10:31:00-04:00,,
long|2023-05-03 14:30:00-0400,2023-05-03 14:30:00-04:00,long,2023-05-03 15:31:00-04:00,13124.0,13121.25,13186.8375,2023-05-04 09:30:00-04:00,30.0,128.0,15.0,64.0,stop,2023-05-03 15:31:00-04:00,0.0,True,False,False,13092.0,13131.5,False,True,0,18,2023-05-03 15:31:00-04:00,,
short|2023-05-16 09:30:00-0400,2023-05-16 09:30:00-04:00,short,2023-05-16 10:31:00-04:00,13513.0,13515.75,13463.7875,2023-05-16 12:31:00-04:00,134.0,145.0,67.0,72.5,stop,2023-05-16 10:31:00-04:00,0.0,True,False,False,13479.5,13518.0,False,True,12,97,2023-05-16 10:31:00-04:00,,
short|2023-05-22 09:30:00-0400,2023-05-22 09:30:00-04:00,short,2023-05-22 10:31:00-04:00,13898.5,13946.75,13836.4,2023-05-22 12:31:00-04:00,81.0,110.0,40.5,55.0,none,,,True,False,False,13878.25,13926.0,False,True,26,53,,,
long|2023-05-25 09:30:00-0400,2023-05-25 09:30:00-04:00,long,2023-05-25 10:31:00-04:00,13885.0,13851.25,13953.55,2023-05-25 12:31:00-04:00,473.0,70.0,236.5,35.0,target,2023-05-25 11:07:00-04:00,36.0,True,False,False,13867.5,14003.25,True,False,112,1,,2023-05-25 11:07:00-04:00,
long|2023-05-30 09:30:00-0400,2023-05-30 09:30:00-04:00,long,2023-05-30 10:31:00-04:00,14421.0,14399.25,14499.4125,2023-05-30 12:31:00-04:00,254.0,52.0,127.0,26.0,none,,,False,False,False,14408.0,14484.5,False,True,69,119,,,
