simulation_mode,simulation_id,config_id,plan,challenge_strategy,challenge_source_variant_name,challenge_leverage_factor,funded_strategy,funded_source_variant_name,funded_leverage_factor,attempts,first_attempt_pass,eventual_pass,avg_attempt_pass_proxy,resets,challenge_days_to_pass,challenge_days_total,challenge_timeout_count,last_challenge_status,last_challenge_failure_reason,funded_status,funded_failure_reason,funded_days,payouts,at_least_one_payout,realized_payout_value_usd,funded_profit_usd,subscription_cost_usd,reset_cost_usd,activation_fee_usd,total_cost_usd,net_profit_usd,total_days,net_profit_per_day
block_bootstrap_business,6,standard__nominal_x1.5__sizing_3state_x1.2,standard,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,8.0,8,0,pass,,breach,trailing_drawdown,45,7,True,7000.0,5566.799999999988,13.066666666666666,49.0,149.0,211.06666666666666,6788.933333333333,53,128.0930817610063
block_bootstrap_business,7,standard__nominal_x1.5__sizing_3state_x1.2,standard,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,26.0,26,0,pass,,breach,trailing_drawdown,14,1,True,1000.0,-684.0000000000073,42.46666666666667,0.0,149.0,191.46666666666667,808.5333333333333,40,20.21333333333333
block_bootstrap_business,8,standard__nominal_x1.5__sizing_3state_x1.2,standard,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,5,False,True,0.2,4,36.0,36,0,pass,,survived,,60,3,True,3000.0,2677.2000000000116,58.8,196.0,149.0,403.8,2596.2,96,27.04375
block_bootstrap_business,9,standard__nominal_x1.5__sizing_3state_x1.2,standard,nominal_x1.5,nominal,1.5,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,8,False,True,0.125,7,31.0,31,0,pass,,survived,,60,5,True,5000.0,5467.200000000012,50.63333333333333,343.0,149.0,542.6333333333333,4457.366666666667,91,48.98205128205128
block_bootstrap_business,0,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,9,False,True,0.1111111111111111,8,65.0,65,0,pass,,breach,trailing_drawdown,37,3,True,3000.0,354.0,106.16666666666667,392.0,149.0,647.1666666666667,2352.833333333333,102,23.066993464052285
block_bootstrap_business,1,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,6,False,True,0.16666666666666666,5,50.0,50,0,pass,,survived,,60,2,True,2000.0,1903.5,81.66666666666666,245.0,149.0,475.66666666666663,1524.3333333333335,110,13.85757575757576
block_bootstrap_business,2,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,5,False,True,0.2,4,24.0,24,0,pass,,survived,,60,7,True,7000.0,5277.0,39.2,196.0,149.0,384.2,6615.8,84,78.75952380952381
block_bootstrap_business,3,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,1,True,True,1.0,0,16.0,16,0,pass,,breach,trailing_drawdown,17,2,True,2000.0,461.0,26.133333333333333,0.0,149.0,175.13333333333333,1824.8666666666668,33,55.2989898989899
block_bootstrap_business,4,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,2,False,True,0.5,1,18.0,18,0,pass,,survived,,60,11,True,11000.0,11116.0,29.4,49.0,149.0,227.4,10772.6,78,138.11025641025643
block_bootstrap_business,5,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,1,True,True,1.0,0,11.0,11,0,pass,,survived,,60,5,True,5000.0,4828.0,17.966666666666665,0.0,149.0,166.96666666666667,4833.033333333334,71,68.07089201877935
block_bootstrap_business,6,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,11,False,True,0.09090909090909091,10,98.0,98,0,pass,,breach,trailing_drawdown,23,1,True,1000.0,-994.5,160.06666666666666,490.0,149.0,799.0666666666666,200.9333333333334,121,1.660606060606061
block_bootstrap_business,7,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,4,False,True,0.25,3,35.0,35,0,pass,,survived,,60,6,True,6000.0,4812.0,57.16666666666667,147.0,149.0,353.1666666666667,5646.833333333333,95,59.44035087719298
block_bootstrap_business,8,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,1,True,True,1.0,0,8.0,8,0,pass,,breach,trailing_drawdown,28,2,True,2000.0,-107.5,13.066666666666666,0.0,149.0,162.06666666666666,1837.9333333333334,36,51.053703703703704
block_bootstrap_business,9,standard__nominal_x1.5__nominal,standard,nominal_x1.5,nominal,1.5,nominal,nominal,1.0,3,False,True,0.3333333333333333,2,38.0,38,0,pass,,breach,trailing_drawdown,27,3,True,3000.0,831.5,62.06666666666666,98.0,149.0,309.06666666666666,2690.9333333333334,65,41.39897435897436
block_bootstrap_business,0,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,5,False,True,0.2,4,28.0,28,0,pass,,survived,,60,6,True,6000.0,6982.0,45.73333333333333,196.0,149.0,390.73333333333335,5609.266666666666,88,63.74166666666667
block_bootstrap_business,1,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,3,False,True,0.3333333333333333,2,8.0,8,0,pass,,survived,,60,5,True,5000.0,4040.0,13.066666666666668,98.0,149.0,260.06666666666666,4739.933333333333,68,69.70490196078431
block_bootstrap_business,2,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,6,False,True,0.16666666666666666,5,27.0,27,0,pass,,survived,,60,1,True,1000.0,1410.5,44.1,245.0,149.0,438.1,561.9,87,6.458620689655172
block_bootstrap_business,3,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,8,False,True,0.125,7,27.0,27,0,pass,,breach,trailing_drawdown,22,1,True,1000.0,-709.5,44.099999999999994,343.0,149.0,536.1,463.9,49,9.46734693877551
block_bootstrap_business,4,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,3.0,3,0,pass,,breach,trailing_drawdown,25,0,False,0.0,-2394.0,4.9,0.0,149.0,153.9,-153.9,28,-5.496428571428572
block_bootstrap_business,5,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,6,False,True,0.16666666666666666,5,20.0,20,0,pass,,survived,,60,3,True,3000.0,3310.0,32.666666666666664,245.0,149.0,426.6666666666667,2573.3333333333335,80,32.16666666666667
block_bootstrap_business,6,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,4,False,True,0.25,3,24.0,24,0,pass,,survived,,60,4,True,4000.0,3032.0,39.2,147.0,149.0,335.2,3664.8,84,43.62857142857143
block_bootstrap_business,7,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,3,False,True,0.3333333333333333,2,10.0,10,0,pass,,survived,,60,3,True,3000.0,2621.5,16.333333333333336,98.0,149.0,263.33333333333337,2736.6666666666665,70,39.095238095238095
block_bootstrap_business,8,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,4,False,True,0.25,3,38.0,38,0,pass,,breach,trailing_drawdown,20,0,False,0.0,-1748.0,62.06666666666667,147.0,149.0,358.06666666666666,-358.06666666666666,58,-6.173563218390805
block_bootstrap_business,9,standard__nominal_x1.8__sizing_3state,standard,nominal_x1.8,nominal,1.8,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,5.0,5,0,pass,,breach,trailing_drawdown,10,0,False,0.0,-1732.5,8.166666666666666,49.0,149.0,206.16666666666666,-206.16666666666666,15,-13.744444444444444
block_bootstrap_business,0,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,7,False,True,0.14285714285714285,6,36.0,36,0,pass,,breach,trailing_drawdown,32,0,False,0.0,-2289.5999999999913,58.8,294.0,149.0,501.8,-501.8,68,-7.379411764705883
block_bootstrap_business,1,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,5,False,True,0.2,4,16.0,16,0,pass,,breach,trailing_drawdown,54,3,True,3000.0,1189.200000000019,26.133333333333333,196.0,149.0,371.1333333333333,2628.866666666667,70,37.555238095238096
block_bootstrap_business,2,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,4,False,True,0.25,3,11.0,11,0,pass,,survived,,60,6,True,6000.0,5284.799999999996,17.966666666666665,147.0,149.0,313.9666666666667,5686.033333333333,71,80.08497652582159
block_bootstrap_business,3,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,5,False,True,0.2,4,31.0,31,0,pass,,breach,trailing_drawdown,22,1,True,1000.0,-1042.8000000000102,50.63333333333334,196.0,149.0,395.6333333333333,604.3666666666667,53,11.40314465408805
block_bootstrap_business,4,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,14.0,14,0,pass,,survived,,60,10,True,10000.0,10151.400000000001,22.866666666666667,0.0,149.0,171.86666666666667,9828.133333333333,74,132.8126126126126
block_bootstrap_business,5,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,7.0,7,0,pass,,survived,,60,8,True,8000.0,7821.600000000006,11.433333333333334,49.0,149.0,209.43333333333334,7790.566666666667,67,116.2771144278607
block_bootstrap_business,6,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,5.0,5,0,pass,,breach,trailing_drawdown,60,2,True,2000.0,19.20000000001164,8.166666666666666,0.0,149.0,157.16666666666666,1842.8333333333333,65,28.351282051282052
block_bootstrap_business,7,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,3,False,True,0.3333333333333333,2,10.0,10,0,pass,,breach,trailing_drawdown,27,4,True,4000.0,2286.600000000006,16.333333333333336,98.0,149.0,263.33333333333337,3736.6666666666665,37,100.99099099099098
block_bootstrap_business,8,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,11.0,11,0,pass,,breach,trailing_drawdown,31,2,True,2000.0,-304.8000000000029,17.96666666666667,49.0,149.0,215.96666666666667,1784.0333333333333,42,42.47698412698413
block_bootstrap_business,9,standard__nominal_x1.8__sizing_3state_x1.2,standard,nominal_x1.8,nominal,1.8,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,8,False,True,0.125,7,38.0,38,0,pass,,survived,,60,5,True,5000.0,5797.2000000000335,62.06666666666667,343.0,149.0,554.0666666666666,4445.933333333333,98,45.36666666666667
block_bootstrap_business,0,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,2,False,True,0.5,1,6.0,6,0,pass,,breach,trailing_drawdown,18,3,True,3000.0,862.5,9.8,49.0,149.0,207.8,2792.2,24,116.34166666666665
block_bootstrap_business,1,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,5,False,True,0.2,4,23.0,23,0,pass,,survived,,60,9,True,9000.0,9516.5,37.56666666666666,196.0,149.0,382.56666666666666,8617.433333333332,83,103.82449799196786
block_bootstrap_business,2,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,2,False,True,0.5,1,13.0,13,0,pass,,breach,trailing_drawdown,27,5,True,5000.0,3286.0,21.233333333333334,49.0,149.0,219.23333333333335,4780.766666666666,40,119.51916666666666
block_bootstrap_business,3,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,11,False,True,0.09090909090909091,10,72.0,72,0,pass,,breach,trailing_drawdown,25,1,True,1000.0,-784.0,117.60000000000001,490.0,149.0,756.6,243.39999999999998,97,2.509278350515464
block_bootstrap_business,4,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,6,False,True,0.16666666666666666,5,17.0,17,0,pass,,breach,trailing_drawdown,34,2,True,2000.0,489.5,27.766666666666666,245.0,149.0,421.76666666666665,1578.2333333333333,51,30.94575163398693
block_bootstrap_business,5,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,2,False,True,0.5,1,14.0,14,0,pass,,breach,trailing_drawdown,22,1,True,1000.0,-1041.5,22.866666666666667,49.0,149.0,220.86666666666667,779.1333333333333,36,21.642592592592592
block_bootstrap_business,6,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,6,False,True,0.16666666666666666,5,31.0,31,0,pass,,breach,trailing_drawdown,58,8,True,8000.0,6112.5,50.633333333333326,245.0,149.0,444.6333333333333,7555.366666666667,89,84.89176029962547
block_bootstrap_business,7,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,10,False,True,0.1,9,33.0,33,0,pass,,breach,trailing_drawdown,12,0,False,0.0,-2398.5,53.9,441.0,149.0,643.9,-643.9,45,-14.30888888888889
block_bootstrap_business,8,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,13,False,True,0.07692307692307693,12,53.0,53,0,pass,,breach,trailing_drawdown,5,0,False,0.0,-2446.5,86.56666666666668,588.0,149.0,823.5666666666667,-823.5666666666667,58,-14.199425287356323
block_bootstrap_business,9,standard__nominal_x1.8__nominal,standard,nominal_x1.8,nominal,1.8,nominal,nominal,1.0,5,False,True,0.2,4,24.0,24,0,pass,,breach,trailing_drawdown,17,6,True,6000.0,3866.5,39.2,196.0,149.0,384.2,5615.8,41,136.97073170731707
block_bootstrap_business,0,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,16.0,16,0,pass,,survived,,60,8,True,8000.0,8853.5,58.13333333333333,0.0,0.0,58.13333333333333,7941.866666666667,76,104.49824561403508
block_bootstrap_business,1,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,4,False,True,0.25,3,53.0,53,0,pass,,survived,,60,4,True,4000.0,4085.0,192.56666666666666,327.0,0.0,519.5666666666666,3480.4333333333334,113,30.800294985250737
block_bootstrap_business,2,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,8.0,8,0,pass,,survived,,60,3,True,3000.0,3220.0,29.066666666666666,0.0,0.0,29.066666666666666,2970.9333333333334,68,43.69019607843137
block_bootstrap_business,3,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,21.0,21,0,pass,,survived,,60,1,True,1000.0,173.5,76.3,0.0,0.0,76.3,923.7,81,11.403703703703703
block_bootstrap_business,4,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,69.0,69,0,pass,,survived,,60,2,True,2000.0,333.0,250.7,109.0,0.0,359.7,1640.3,129,12.715503875968992
block_bootstrap_business,5,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,14.0,14,0,pass,,survived,,60,4,True,4000.0,3296.0,50.86666666666667,0.0,0.0,50.86666666666667,3949.133333333333,74,53.36666666666667
block_bootstrap_business,6,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,3,False,True,0.3333333333333333,2,52.0,52,0,pass,,breach,trailing_drawdown,29,3,True,3000.0,882.5,188.93333333333334,218.0,0.0,406.93333333333334,2593.0666666666666,81,32.013168724279836
block_bootstrap_business,7,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,23.0,23,0,pass,,breach,trailing_drawdown,15,0,False,0.0,-2149.0,83.56666666666666,0.0,0.0,83.56666666666666,-83.56666666666666,38,-2.199122807017544
block_bootstrap_business,8,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,26.0,26,0,pass,,breach,trailing_drawdown,7,0,False,0.0,-1991.0,94.46666666666667,109.0,0.0,203.46666666666667,-203.46666666666667,33,-6.165656565656565
block_bootstrap_business,9,no_activation_fee__nominal__sizing_3state,no_activation_fee,nominal,nominal,1.0,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,51.0,51,0,pass,,survived,,60,5,True,5000.0,5761.0,185.3,109.0,0.0,294.3,4705.7,111,42.39369369369369
block_bootstrap_business,0,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,4,False,True,0.25,3,93.0,93,0,pass,,survived,,60,3,True,3000.0,2158.7999999999956,337.9,327.0,0.0,664.9,2335.1,153,15.262091503267973
block_bootstrap_business,1,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,50.0,50,0,pass,,breach,trailing_drawdown,35,0,False,0.0,-2064.5999999999913,181.66666666666669,109.0,0.0,290.6666666666667,-290.6666666666667,85,-3.419607843137255
block_bootstrap_business,2,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,2,False,True,0.5,1,29.0,29,0,pass,,breach,trailing_drawdown,40,1,True,1000.0,-234.0,105.36666666666666,109.0,0.0,214.36666666666667,785.6333333333333,69,11.385990338164252
block_bootstrap_business,3,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,3,False,True,0.3333333333333333,2,56.0,56,0,pass,,breach,trailing_drawdown,19,0,False,0.0,-2205.0,203.46666666666667,218.0,0.0,421.4666666666667,-421.4666666666667,75,-5.619555555555556
block_bootstrap_business,4,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,15.0,15,0,pass,,breach,trailing_drawdown,36,2,True,2000.0,-115.20000000001164,54.5,0.0,0.0,54.5,1945.5,51,38.14705882352941
block_bootstrap_business,5,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,16.0,16,0,pass,,breach,trailing_drawdown,60,3,True,3000.0,968.4000000000015,58.13333333333333,0.0,0.0,58.13333333333333,2941.866666666667,76,38.708771929824564
block_bootstrap_business,6,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,19.0,19,0,pass,,survived,,60,5,True,5000.0,4232.4000000000015,69.03333333333333,0.0,0.0,69.03333333333333,4930.966666666666,79,62.417299578059065
block_bootstrap_business,7,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,16.0,16,0,pass,,breach,trailing_drawdown,14,0,False,0.0,-2252.9999999999927,58.13333333333333,0.0,0.0,58.13333333333333,-58.13333333333333,30,-1.9377777777777778
block_bootstrap_business,8,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,1,True,True,1.0,0,31.0,31,0,pass,,breach,trailing_drawdown,23,4,True,4000.0,2505.5999999999985,112.63333333333333,0.0,0.0,112.63333333333333,3887.366666666667,54,71.98827160493828
block_bootstrap_business,9,no_activation_fee__nominal__sizing_3state_x1.2,no_activation_fee,nominal,nominal,1.0,sizing_3state_x1.2,sizing_3state_realized_vol_ratio_15_60,1.2,3,False,True,0.3333333333333333,2,46.0,46,0,pass,,survived,,60,3,True,3000.0,2922.0000000000073,167.13333333333333,218.0,0.0,385.1333333333333,2614.866666666667,106,24.668553459119497
block_bootstrap_business,0,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,2,False,True,0.5,1,30.0,30,0,pass,,breach,trailing_drawdown,17,2,True,2000.0,-197.5,109.0,109.0,0.0,218.0,1782.0,47,37.91489361702128
block_bootstrap_business,1,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,2,False,True,0.5,1,21.0,21,0,pass,,survived,,60,9,True,9000.0,8434.0,76.30000000000001,109.0,0.0,185.3,8814.7,81,108.82345679012347
block_bootstrap_business,2,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,2,False,True,0.5,1,37.0,37,0,pass,,breach,trailing_drawdown,9,0,False,0.0,-1108.0,134.43333333333334,109.0,0.0,243.43333333333334,-243.43333333333334,46,-5.292028985507247
block_bootstrap_business,3,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,1,True,True,1.0,0,24.0,24,0,pass,,breach,trailing_drawdown,39,9,True,9000.0,6911.0,87.2,0.0,0.0,87.2,8912.8,63,141.47301587301587
block_bootstrap_business,4,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,3,False,True,0.3333333333333333,2,31.0,31,0,pass,,breach,trailing_drawdown,25,4,True,4000.0,2173.0,112.63333333333334,218.0,0.0,330.6333333333333,3669.366666666667,56,65.52440476190476
block_bootstrap_business,5,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,1,True,True,1.0,0,33.0,33,0,pass,,breach,trailing_drawdown,22,1,True,1000.0,-498.0,119.9,0.0,0.0,119.9,880.1,55,16.001818181818184
block_bootstrap_business,6,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,1,True,True,1.0,0,19.0,19,0,pass,,breach,trailing_drawdown,26,5,True,5000.0,2821.5,69.03333333333333,0.0,0.0,69.03333333333333,4930.966666666666,45,109.57703703703703
block_bootstrap_business,7,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,2,False,True,0.5,1,27.0,27,0,pass,,breach,trailing_drawdown,18,0,False,0.0,-1428.5,98.1,109.0,0.0,207.1,-207.1,45,-4.602222222222222
block_bootstrap_business,8,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,1,True,True,1.0,0,21.0,21,0,pass,,survived,,60,10,True,10000.0,8940.5,76.3,0.0,0.0,76.3,9923.7,81,122.51481481481483
block_bootstrap_business,9,no_activation_fee__nominal__nominal,no_activation_fee,nominal,nominal,1.0,nominal,nominal,1.0,1,True,True,1.0,0,17.0,17,0,pass,,breach,trailing_drawdown,38,2,True,2000.0,733.0,61.766666666666666,0.0,0.0,61.766666666666666,1938.2333333333333,55,35.24060606060606
block_bootstrap_business,0,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,4,False,True,0.25,3,32.0,32,0,pass,,breach,trailing_drawdown,20,1,True,1000.0,-614.5,116.26666666666667,327.0,0.0,443.26666666666665,556.7333333333333,52,10.706410256410257
block_bootstrap_business,1,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,3.0,3,0,pass,,survived,,60,4,True,4000.0,4197.0,10.9,0.0,0.0,10.9,3989.1,63,63.319047619047616
block_bootstrap_business,2,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,31.0,31,0,pass,,breach,trailing_drawdown,56,5,True,5000.0,3850.0,112.63333333333333,0.0,0.0,112.63333333333333,4887.366666666667,87,56.176628352490425
block_bootstrap_business,3,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,2,False,True,0.5,1,57.0,57,0,pass,,survived,,60,4,True,4000.0,4471.5,207.1,109.0,0.0,316.1,3683.9,117,31.486324786324786
block_bootstrap_business,4,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,8,False,True,0.125,7,122.0,122,0,pass,,survived,,60,11,True,11000.0,10938.0,443.26666666666665,763.0,0.0,1206.2666666666667,9793.733333333334,182,53.811721611721616
block_bootstrap_business,5,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,9.0,9,0,pass,,survived,,60,5,True,5000.0,5682.5,32.7,0.0,0.0,32.7,4967.3,69,71.98985507246377
block_bootstrap_business,6,no_activation_fee__nominal_x1.2__sizing_3state,no_activation_fee,nominal_x1.2,nominal,1.2,sizing_3state,sizing_3state_realized_vol_ratio_15_60,1.0,1,True,True,1.0,0,16.0,16,0,pass,,breach,trailing_drawdown,34,5,True,5000.0,3700.5,58.13333333333333,0.0,0.0,58.13333333333333,4941.866666666667,50,98.83733333333333
