trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,risk_multiplier
12,2020-05-19,long,1,2020-05-19 09:57:00-04:00,9373.5,9313.0,9494.5,2020-05-19 15:51:00-04:00,9312.75,stop,50000.0,0.25,125.0,124.0,124.0,124.0,18747.0,0.37494,-60.75,-243.0,-121.5,2.5,-124.0,0.5
13,2020-05-20,long,2,2020-05-20 09:47:00-04:00,9442.75,9401.25,9525.75,2020-05-20 16:00:00-04:00,9483.0,time_exit,50000.0,0.375,187.5,86.0,172.0,172.0,37771.0,0.75542,40.25,161.0,161.0,5.0,156.0,0.75
14,2020-05-29,long,1,2020-05-29 09:47:00-04:00,9473.25,9420.0,9579.75,2020-05-29 10:08:00-04:00,9419.75,stop,50000.0,0.25,125.0,109.5,109.5,109.5,18946.5,0.37893,-53.5,-214.0,-107.0,2.5,-109.5,0.5
15,2020-06-04,long,1,2020-06-04 09:46:00-04:00,9714.25,9669.25,9804.25,2020-06-04 11:12:00-04:00,9669.0,stop,50000.0,0.25,125.0,93.0,93.0,93.0,19428.5,0.38857,-45.25,-181.0,-90.5,2.5,-93.0,0.5
16,2020-06-10,long,1,2020-06-10 14:15:00-04:00,10115.75,10022.5,10302.25,2020-06-10 16:00:00-04:00,10099.25,time_exit,50000.0,0.5,250.0,189.5,189.5,189.5,20231.5,0.40463,-16.5,-66.0,-33.0,2.5,-35.5,1.0
17,2020-07-02,long,1,2020-07-02 09:57:00-04:00,10412.25,10366.0,10504.75,2020-07-02 10:29:00-04:00,10365.75,stop,50000.0,0.375,187.5,95.5,95.5,95.5,20824.5,0.41649,-46.5,-186.0,-93.0,2.5,-95.5,0.75
18,2020-07-06,long,3,2020-07-06 09:56:00-04:00,10508.0,10469.25,10585.5,2020-07-06 11:06:00-04:00,10585.25,target,50000.0,0.5,250.0,80.5,241.5,241.5,63048.0,1.26096,77.25,309.0,463.5,7.5,456.0,1.0
19,2020-07-08,long,1,2020-07-08 09:49:00-04:00,10617.25,10566.0,10719.75,2020-07-08 11:18:00-04:00,10565.75,stop,50000.0,0.375,187.5,105.5,105.5,105.5,21234.5,0.42469,-51.5,-206.0,-103.0,2.5,-105.5,0.75
20,2020-07-20,long,1,2020-07-20 10:06:00-04:00,10714.0,10605.25,10931.5,2020-07-20 15:30:00-04:00,10931.25,target,50000.0,0.5,250.0,220.5,220.5,220.5,21428.0,0.42856,217.25,869.0,434.5,2.5,432.0,1.0
21,2020-08-12,long,1,2020-08-12 09:49:00-04:00,11024.5,10957.0,11159.5,2020-08-12 12:21:00-04:00,11159.25,target,50000.0,0.5,250.0,138.0,138.0,138.0,22049.0,0.44098,134.75,539.0,269.5,2.5,267.0,1.0
22,2020-08-25,long,1,2020-08-25 11:14:00-04:00,11679.75,11574.25,11890.75,2020-08-25 16:00:00-04:00,11715.0,time_exit,50000.0,0.5,250.0,214.0,214.0,214.0,23359.5,0.46719,35.25,141.0,70.5,2.5,68.0,1.0
23,2020-09-01,long,1,2020-09-01 10:25:00-04:00,12246.5,12124.5,12490.5,2020-09-01 16:00:00-04:00,12298.5,time_exit,50000.0,0.5,250.0,247.0,247.0,247.0,24493.0,0.48986,52.0,208.0,104.0,2.5,101.5,1.0
24,2020-09-15,long,1,2020-09-15 09:55:00-04:00,11470.5,11414.0,11583.5,2020-09-15 10:24:00-04:00,11413.75,stop,50000.0,0.25,125.0,116.0,116.0,116.0,22941.0,0.45882,-56.75,-227.0,-113.5,2.5,-116.0,0.5
25,2020-09-30,long,1,2020-09-30 09:52:00-04:00,11381.0,11309.75,11523.5,2020-09-30 14:09:00-04:00,11523.25,target,50000.0,0.5,250.0,145.5,145.5,145.5,22762.0,0.45524,142.25,569.0,284.5,2.5,282.0,1.0
26,2020-10-05,long,1,2020-10-05 10:03:00-04:00,11386.5,11320.75,11518.0,2020-10-05 16:00:00-04:00,11477.75,time_exit,50000.0,0.5,250.0,134.5,134.5,134.5,22773.0,0.45546,91.25,365.0,182.5,2.5,180.0,1.0
27,2020-10-20,long,1,2020-10-20 10:07:00-04:00,11724.0,11631.5,11909.0,2020-10-20 11:00:00-04:00,11631.25,stop,50000.0,0.5,250.0,188.0,188.0,188.0,23448.0,0.46896,-92.75,-371.0,-185.5,2.5,-188.0,1.0
28,2020-10-29,long,1,2020-10-29 09:55:00-04:00,11245.5,11169.75,11397.0,2020-10-29 14:00:00-04:00,11396.75,target,50000.0,0.375,187.5,154.5,154.5,154.5,22491.0,0.44982,151.25,605.0,302.5,2.5,300.0,0.75
29,2020-11-03,long,1,2020-11-03 10:00:00-05:00,11199.0,11100.75,11395.5,2020-11-03 20:52:00-05:00,11395.25,target,50000.0,0.5,250.0,199.5,199.5,199.5,22398.0,0.44796,196.25,785.0,392.5,2.5,390.0,1.0
30,2020-11-05,long,1,2020-11-05 09:52:00-05:00,12083.5,11972.25,12306.0,2020-11-05 22:58:00-05:00,11972.0,stop,50000.0,0.5,250.0,225.5,225.5,225.5,24167.0,0.48334,-111.5,-446.0,-223.0,2.5,-225.5,1.0
31,2020-11-23,long,2,2020-11-23 09:46:00-05:00,11991.5,11945.0,12084.5,2020-11-23 10:06:00-05:00,11944.75,stop,50000.0,0.5,250.0,96.0,192.0,192.0,47966.0,0.95932,-46.75,-187.0,-187.0,5.0,-192.0,1.0
32,2020-12-03,long,2,2020-12-03 10:06:00-05:00,12516.25,12463.0,12622.75,2020-12-03 11:09:00-05:00,12462.75,stop,50000.0,0.5,250.0,109.5,219.0,219.0,50065.0,1.0013,-53.5,-214.0,-214.0,5.0,-219.0,1.0
33,2020-12-07,long,1,2020-12-07 09:59:00-05:00,12585.25,12525.5,12704.75,2020-12-07 16:00:00-05:00,12590.75,time_exit,50000.0,0.375,187.5,122.5,122.5,122.5,25170.5,0.50341,5.5,22.0,11.0,2.5,8.5,0.75
34,2020-12-14,long,1,2020-12-14 09:47:00-05:00,12498.0,12418.5,12657.0,2020-12-14 21:23:00-05:00,12418.25,stop,50000.0,0.375,187.5,162.0,162.0,162.0,24996.0,0.49992,-79.75,-319.0,-159.5,2.5,-162.0,0.75
35,2020-12-22,long,1,2020-12-22 09:57:00-05:00,12750.25,12678.25,12894.25,2020-12-22 11:01:00-05:00,12678.0,stop,50000.0,0.5,250.0,147.0,147.0,147.0,25500.5,0.51001,-72.25,-289.0,-144.5,2.5,-147.0,1.0
36,2021-01-13,long,1,2021-01-13 09:52:00-05:00,12937.25,12863.5,13084.75,2021-01-13 16:00:00-05:00,12966.0,time_exit,50000.0,0.5,250.0,150.5,150.5,150.5,25874.5,0.51749,28.75,115.0,57.5,2.5,55.0,1.0
37,2021-01-20,long,1,2021-01-20 10:07:00-05:00,13192.25,13120.5,13335.75,2021-01-20 19:57:00-05:00,13335.5,target,50000.0,0.375,187.5,146.5,146.5,146.5,26384.5,0.52769,143.25,573.0,286.5,2.5,284.0,0.75
38,2021-02-01,long,1,2021-02-01 10:43:00-05:00,13104.25,13046.75,13219.25,2021-02-01 11:01:00-05:00,13046.5,stop,50000.0,0.375,187.5,118.0,118.0,118.0,26208.5,0.52417,-57.75,-231.0,-115.5,2.5,-118.0,0.75
39,2021-02-09,long,1,2021-02-09 10:02:00-05:00,13715.25,13644.5,13856.75,2021-02-09 16:00:00-05:00,13686.25,time_exit,50000.0,0.5,250.0,144.5,144.5,144.5,27430.5,0.54861,-29.0,-116.0,-58.0,2.5,-60.5,1.0
40,2021-03-01,long,1,2021-03-01 10:22:00-05:00,13138.75,13039.75,13336.75,2021-03-01 16:00:00-05:00,13267.5,time_exit,50000.0,0.5,250.0,201.0,201.0,201.0,26277.5,0.52555,128.75,515.0,257.5,2.5,255.0,1.0
41,2021-03-26,long,1,2021-03-26 09:48:00-04:00,12822.75,12753.5,12961.25,2021-03-26 14:09:00-04:00,12753.25,stop,50000.0,0.375,187.5,141.5,141.5,141.5,25645.5,0.51291,-69.5,-278.0,-139.0,2.5,-141.5,0.75
42,2021-04-05,long,1,2021-04-05 09:49:00-04:00,13471.5,13408.75,13597.0,2021-04-05 13:55:00-04:00,13596.75,target,50000.0,0.5,250.0,128.5,128.5,128.5,26943.0,0.53886,125.25,501.0,250.5,2.5,248.0,1.0
43,2021-04-13,long,1,2021-04-13 09:54:00-04:00,13942.5,13866.0,14095.5,2021-04-13 16:00:00-04:00,13972.75,time_exit,50000.0,0.375,187.5,156.0,156.0,156.0,27885.0,0.5577,30.25,121.0,60.5,2.5,58.0,0.75
44,2021-04-21,long,1,2021-04-21 09:59:00-04:00,13793.75,13699.75,13981.75,2021-04-21 16:00:00-04:00,13901.25,time_exit,50000.0,0.5,250.0,191.0,191.0,191.0,27587.5,0.55175,107.5,430.0,215.0,2.5,212.5,1.0
45,2021-04-23,long,1,2021-04-23 09:52:00-04:00,13824.25,13775.25,13922.25,2021-04-23 11:39:00-04:00,13922.0,target,50000.0,0.375,187.5,101.0,101.0,101.0,27648.5,0.55297,97.75,391.0,195.5,2.5,193.0,0.75
46,2021-05-07,long,1,2021-05-07 10:11:00-04:00,13769.25,13661.25,13985.25,2021-05-07 16:00:00-04:00,13711.5,time_exit,50000.0,0.5,250.0,219.0,219.0,219.0,27538.5,0.55077,-57.75,-231.0,-115.5,2.5,-118.0,1.0
47,2021-05-14,long,1,2021-05-14 10:12:00-04:00,13283.0,13207.75,13433.5,2021-05-14 16:00:00-04:00,13394.0,time_exit,50000.0,0.5,250.0,153.5,153.5,153.5,26566.0,0.53132,111.0,444.0,222.0,2.5,219.5,1.0
48,2021-06-17,long,1,2021-06-17 09:52:00-04:00,14033.0,13942.0,14215.0,2021-06-17 16:00:00-04:00,14170.5,time_exit,50000.0,0.375,187.5,185.0,185.0,185.0,28066.0,0.56132,137.5,550.0,275.0,2.5,272.5,0.75
49,2021-06-23,long,1,2021-06-23 09:59:00-04:00,14307.75,14253.25,14416.75,2021-06-23 11:04:00-04:00,14253.0,stop,50000.0,0.25,125.0,112.0,112.0,112.0,28615.5,0.57231,-54.75,-219.0,-109.5,2.5,-112.0,0.5
50,2021-06-28,long,1,2021-06-28 10:02:00-04:00,14461.75,14390.5,14604.25,2021-06-28 16:00:00-04:00,14507.25,time_exit,50000.0,0.375,187.5,145.5,145.5,145.5,28923.5,0.57847,45.5,182.0,91.0,2.5,88.5,0.75
51,2021-07-06,long,1,2021-07-06 10:08:00-04:00,14778.25,14738.25,14858.25,2021-07-06 10:33:00-04:00,14738.0,stop,50000.0,0.25,125.0,83.0,83.0,83.0,29556.5,0.59113,-40.25,-161.0,-80.5,2.5,-83.0,0.5
52,2021-07-13,long,1,2021-07-13 09:55:00-04:00,14905.75,14841.5,15034.25,2021-07-13 14:03:00-04:00,14841.25,stop,50000.0,0.5,250.0,131.5,131.5,131.5,29811.5,0.59623,-64.5,-258.0,-129.0,2.5,-131.5,1.0
53,2021-07-21,long,1,2021-07-21 09:58:00-04:00,14750.0,14691.5,14867.0,2021-07-21 16:00:00-04:00,14832.25,time_exit,50000.0,0.375,187.5,120.0,120.0,120.0,29500.0,0.59,82.25,329.0,164.5,2.5,162.0,0.75
54,2021-08-13,long,1,2021-08-13 10:18:00-04:00,15130.5,15067.5,15256.5,2021-08-13 16:00:00-04:00,15124.75,time_exit,50000.0,0.5,250.0,129.0,129.0,129.0,30261.0,0.60522,-5.75,-23.0,-11.5,2.5,-14.0,1.0
55,2021-08-18,long,1,2021-08-18 09:56:00-04:00,15026.75,14963.75,15152.75,2021-08-18 11:36:00-04:00,14963.5,stop,50000.0,0.5,250.0,129.0,129.0,129.0,30053.5,0.60107,-63.25,-253.0,-126.5,2.5,-129.0,1.0
56,2021-08-20,long,2,2021-08-20 09:46:00-04:00,15005.25,14958.75,15098.25,2021-08-20 15:57:00-04:00,15098.0,target,50000.0,0.5,250.0,96.0,192.0,192.0,60021.0,1.20042,92.75,371.0,371.0,5.0,366.0,1.0
57,2021-08-23,long,1,2021-08-23 09:47:00-04:00,15196.25,15124.25,15340.25,2021-08-23 16:00:00-04:00,15311.75,time_exit,50000.0,0.375,187.5,147.0,147.0,147.0,30392.5,0.60785,115.5,462.0,231.0,2.5,228.5,0.75
58,2021-08-27,long,1,2021-08-27 10:03:00-04:00,15364.5,15283.75,15526.0,2021-08-27 16:00:00-04:00,15426.0,time_exit,50000.0,0.5,250.0,164.5,164.5,164.5,30729.0,0.61458,61.5,246.0,123.0,2.5,120.5,1.0
59,2021-09-01,long,1,2021-09-01 09:46:00-04:00,15675.0,15621.5,15782.0,2021-09-01 15:43:00-04:00,15621.25,stop,50000.0,0.375,187.5,110.0,110.0,110.0,31350.0,0.627,-53.75,-215.0,-107.5,2.5,-110.0,0.75
60,2021-09-03,long,1,2021-09-03 10:01:00-04:00,15643.5,15554.0,15822.5,2021-09-03 16:00:00-04:00,15647.0,time_exit,50000.0,0.5,250.0,182.0,182.0,182.0,31287.0,0.62574,3.5,14.0,7.0,2.5,4.5,1.0
61,2021-09-22,long,1,2021-09-22 10:07:00-04:00,15108.75,15014.25,15297.75,2021-09-22 16:00:00-04:00,15158.75,time_exit,50000.0,0.5,250.0,192.0,192.0,192.0,30217.5,0.60435,50.0,200.0,100.0,2.5,97.5,1.0
62,2021-09-23,long,1,2021-09-23 09:48:00-04:00,15269.5,15181.5,15445.5,2021-09-23 16:00:00-04:00,15304.5,time_exit,50000.0,0.375,187.5,179.0,179.0,179.0,30539.0,0.61078,35.0,140.0,70.0,2.5,67.5,0.75
63,2021-09-29,long,1,2021-09-29 09:50:00-04:00,14870.0,14787.25,15035.5,2021-09-29 11:35:00-04:00,14787.0,stop,50000.0,0.5,250.0,168.5,168.5,168.5,29740.0,0.5948,-83.0,-332.0,-166.0,2.5,-168.5,1.0
64,2021-09-30,long,1,2021-09-30 09:51:00-04:00,14874.25,14806.25,15010.25,2021-09-30 10:07:00-04:00,14806.0,stop,50000.0,0.375,187.5,139.0,139.0,139.0,29748.5,0.59497,-68.25,-273.0,-136.5,2.5,-139.0,0.75
65,2021-10-05,long,1,2021-10-05 09:50:00-04:00,14575.25,14496.0,14733.75,2021-10-05 13:40:00-04:00,14733.5,target,50000.0,0.375,187.5,161.5,161.5,161.5,29150.5,0.58301,158.25,633.0,316.5,2.5,314.0,0.75
66,2021-10-14,long,1,2021-10-14 10:06:00-04:00,14976.5,14890.0,15149.5,2021-10-14 16:00:00-04:00,15041.25,time_exit,50000.0,0.5,250.0,176.0,176.0,176.0,29953.0,0.59906,64.75,259.0,129.5,2.5,127.0,1.0
67,2021-10-27,long,1,2021-10-27 09:46:00-04:00,15630.5,15557.75,15776.0,2021-10-27 16:00:00-04:00,15594.5,time_exit,50000.0,0.375,187.5,148.5,148.5,148.5,31261.0,0.62522,-36.0,-144.0,-72.0,2.5,-74.5,0.75
68,2021-11-02,long,1,2021-11-02 09:49:00-04:00,15951.5,15863.75,16127.0,2021-11-02 16:00:00-04:00,15955.0,time_exit,50000.0,0.375,187.5,178.5,178.5,178.5,31903.0,0.63806,3.5,14.0,7.0,2.5,4.5,0.75
69,2021-11-04,long,1,2021-11-04 09:54:00-04:00,16238.5,16156.5,16402.5,2021-11-04 16:00:00-04:00,16336.0,time_exit,50000.0,0.5,250.0,167.0,167.0,167.0,32477.0,0.64954,97.5,390.0,195.0,2.5,192.5,1.0
70,2021-11-18,long,1,2021-11-18 11:51:00-05:00,16470.25,16353.0,16704.75,2021-11-18 16:00:00-05:00,16494.5,time_exit,50000.0,0.5,250.0,237.5,237.5,237.5,32940.5,0.65881,24.25,97.0,48.5,2.5,46.0,1.0
71,2021-11-19,long,1,2021-11-19 09:57:00-05:00,16590.75,16515.75,16740.75,2021-11-19 16:00:00-05:00,16572.75,time_exit,50000.0,0.5,250.0,153.0,153.0,153.0,33181.5,0.66363,-18.0,-72.0,-36.0,2.5,-38.5,1.0
72,2021-11-22,long,1,2021-11-22 09:50:00-05:00,16730.5,16637.75,16916.0,2021-11-22 11:12:00-05:00,16637.5,stop,50000.0,0.5,250.0,188.5,188.5,188.5,33461.0,0.66922,-93.0,-372.0,-186.0,2.5,-188.5,1.0
73,2021-11-29,long,1,2021-11-29 09:56:00-05:00,16285.0,16209.5,16436.0,2021-11-29 15:16:00-05:00,16435.75,target,50000.0,0.375,187.5,154.0,154.0,154.0,32570.0,0.6514,150.75,603.0,301.5,2.5,299.0,0.75
74,2021-12-07,long,1,2021-12-07 09:46:00-05:00,16182.5,16118.5,16310.5,2021-12-07 11:37:00-05:00,16310.25,target,50000.0,0.375,187.5,131.0,131.0,131.0,32365.0,0.6473,127.75,511.0,255.5,2.5,253.0,0.75
75,2021-12-22,long,1,2021-12-22 09:46:00-05:00,16017.5,15933.25,16186.0,2021-12-22 18:00:00-05:00,16185.75,target,50000.0,0.375,187.5,171.5,171.5,171.5,32035.0,0.6407,168.25,673.0,336.5,2.5,334.0,0.75
76,2021-12-30,long,1,2021-12-30 10:28:00-05:00,16565.5,16449.0,16798.5,2021-12-30 15:45:00-05:00,16448.75,stop,50000.0,0.5,250.0,236.0,236.0,236.0,33131.0,0.66262,-116.75,-467.0,-233.5,2.5,-236.0,1.0
77,2022-07-20,long,1,2022-07-20 10:26:00-04:00,12375.5,12255.5,12615.5,2022-07-20 16:00:00-04:00,12468.75,time_exit,50000.0,0.5,250.0,243.0,243.0,243.0,24751.0,0.49502,93.25,373.0,186.5,2.5,184.0,1.0
78,2022-08-11,long,1,2022-08-11 10:19:00-04:00,13571.75,13455.5,13804.25,2022-08-11 11:05:00-04:00,13455.25,stop,50000.0,0.5,250.0,235.5,235.5,235.5,27143.5,0.54287,-116.5,-466.0,-233.0,2.5,-235.5,1.0
79,2022-09-07,long,1,2022-09-07 09:49:00-04:00,12126.5,12035.25,12309.0,2022-09-07 10:15:00-04:00,12035.0,stop,50000.0,0.375,187.5,185.5,185.5,185.5,24253.0,0.48506,-91.5,-366.0,-183.0,2.5,-185.5,0.75
80,2022-09-09,long,1,2022-09-09 09:48:00-04:00,12482.75,12415.25,12617.75,2022-09-09 16:00:00-04:00,12587.25,time_exit,50000.0,0.375,187.5,138.0,138.0,138.0,24965.5,0.49931,104.5,418.0,209.0,2.5,206.5,0.75
81,2022-11-23,long,1,2022-11-23 09:46:00-05:00,11802.75,11744.25,11919.75,2022-11-23 12:57:00-05:00,11744.0,stop,50000.0,0.375,187.5,120.0,120.0,120.0,23605.5,0.47211,-58.75,-235.0,-117.5,2.5,-120.0,0.75
82,2022-12-14,long,1,2022-12-14 09:58:00-05:00,11886.5,11810.5,12038.5,2022-12-14 14:00:00-05:00,11810.25,stop,50000.0,0.375,187.5,155.0,155.0,155.0,23773.0,0.47546,-76.25,-305.0,-152.5,2.5,-155.0,0.75
83,2022-12-21,long,1,2022-12-21 09:49:00-05:00,11264.75,11180.5,11433.25,2022-12-21 16:00:00-05:00,11334.75,time_exit,50000.0,0.5,250.0,171.5,171.5,171.5,22529.5,0.45059,70.0,280.0,140.0,2.5,137.5,1.0
84,2023-01-09,long,1,2023-01-09 09:46:00-05:00,11255.0,11194.0,11377.0,2023-01-09 11:14:00-05:00,11376.75,target,50000.0,0.25,125.0,125.0,125.0,125.0,22510.0,0.4502,121.75,487.0,243.5,2.5,241.0,0.5
85,2023-01-23,long,1,2023-01-23 09:47:00-05:00,11754.75,11671.25,11921.75,2023-01-23 11:07:00-05:00,11921.5,target,50000.0,0.375,187.5,170.0,170.0,170.0,23509.5,0.47019,166.75,667.0,333.5,2.5,331.0,0.75
86,2023-02-02,long,1,2023-02-02 10:31:00-05:00,12767.0,12670.5,12960.0,2023-02-02 16:20:00-05:00,12670.25,stop,50000.0,0.5,250.0,196.0,196.0,196.0,25534.0,0.51068,-96.75,-387.0,-193.5,2.5,-196.0,1.0
87,2023-02-13,long,1,2023-02-13 09:59:00-05:00,12461.0,12351.5,12680.0,2023-02-13 16:00:00-05:00,12545.0,time_exit,50000.0,0.5,250.0,222.0,222.0,222.0,24922.0,0.49844,84.0,336.0,168.0,2.5,165.5,1.0
88,2023-02-22,long,1,2023-02-22 09:46:00-05:00,12168.75,12113.75,12278.75,2023-02-22 10:00:00-05:00,12113.5,stop,50000.0,0.25,125.0,113.0,113.0,113.0,24337.5,0.48675,-55.25,-221.0,-110.5,2.5,-113.0,0.5
89,2023-02-27,long,1,2023-02-27 10:09:00-05:00,12180.0,12109.0,12322.0,2023-02-27 10:36:00-05:00,12108.75,stop,50000.0,0.5,250.0,145.0,145.0,145.0,24360.0,0.4872,-71.25,-285.0,-142.5,2.5,-145.0,1.0
90,2023-03-03,long,1,2023-03-03 09:53:00-05:00,12176.5,12110.5,12308.5,2023-03-03 14:52:00-05:00,12308.25,target,50000.0,0.5,250.0,135.0,135.0,135.0,24353.0,0.48706,131.75,527.0,263.5,2.5,261.0,1.0
91,2023-03-06,long,1,2023-03-06 10:18:00-05:00,12423.5,12351.75,12567.0,2023-03-06 14:21:00-05:00,12351.5,stop,50000.0,0.5,250.0,146.5,146.5,146.5,24847.0,0.49694,-72.0,-288.0,-144.0,2.5,-146.5,1.0
92,2023-03-21,long,1,2023-03-21 10:01:00-04:00,12823.75,12773.75,12923.75,2023-03-21 10:06:00-04:00,12773.5,stop,50000.0,0.25,125.0,103.0,103.0,103.0,25647.5,0.51295,-50.25,-201.0,-100.5,2.5,-103.0,0.5
93,2023-03-23,long,1,2023-03-23 10:01:00-04:00,12908.5,12846.5,13032.5,2023-03-23 14:25:00-04:00,12846.25,stop,50000.0,0.5,250.0,127.0,127.0,127.0,25817.0,0.51634,-62.25,-249.0,-124.5,2.5,-127.0,1.0
94,2023-03-27,long,1,2023-03-27 09:52:00-04:00,12959.25,12881.25,13115.25,2023-03-27 10:30:00-04:00,12881.0,stop,50000.0,0.5,250.0,159.0,159.0,159.0,25918.5,0.51837,-78.25,-313.0,-156.5,2.5,-159.0,1.0
95,2023-03-31,long,1,2023-03-31 09:48:00-04:00,13142.0,13077.5,13271.0,2023-03-31 15:08:00-04:00,13270.75,target,50000.0,0.375,187.5,132.0,132.0,132.0,26284.0,0.52568,128.75,515.0,257.5,2.5,255.0,0.75
96,2023-04-13,long,1,2023-04-13 10:06:00-04:00,13081.5,13019.25,13206.0,2023-04-13 14:14:00-04:00,13205.75,target,50000.0,0.375,187.5,127.5,127.5,127.5,26163.0,0.52326,124.25,497.0,248.5,2.5,246.0,0.75
97,2023-04-14,long,1,2023-04-14 09:57:00-04:00,13247.75,13132.75,13477.75,2023-04-14 10:29:00-04:00,13132.5,stop,50000.0,0.5,250.0,233.0,233.0,233.0,26495.5,0.52991,-115.25,-461.0,-230.5,2.5,-233.0,1.0
98,2023-04-27,long,1,2023-04-27 10:16:00-04:00,13085.0,13012.75,13229.5,2023-04-27 14:33:00-04:00,13229.25,target,50000.0,0.5,250.0,147.5,147.5,147.5,26170.0,0.5234,144.25,577.0,288.5,2.5,286.0,1.0
99,2023-04-28,long,1,2023-04-28 10:14:00-04:00,13263.75,13172.0,13447.25,2023-04-28 16:00:00-04:00,13332.25,time_exit,50000.0,0.5,250.0,186.5,186.5,186.5,26527.5,0.53055,68.5,274.0,137.0,2.5,134.5,1.0
100,2023-05-03,long,2,2023-05-03 09:54:00-04:00,13231.5,13187.0,13320.5,2023-05-03 11:02:00-04:00,13186.75,stop,50000.0,0.5,250.0,92.0,184.0,184.0,52926.0,1.05852,-44.75,-179.0,-179.0,5.0,-184.0,1.0
101,2023-05-05,long,1,2023-05-05 09:50:00-04:00,13177.75,13123.75,13285.75,2023-05-05 13:22:00-04:00,13285.5,target,50000.0,0.25,125.0,111.0,111.0,111.0,26355.5,0.52711,107.75,431.0,215.5,2.5,213.0,0.5
102,2023-05-16,long,1,2023-05-16 09:46:00-04:00,13508.0,13434.0,13656.0,2023-05-16 16:00:00-04:00,13485.75,time_exit,50000.0,0.375,187.5,151.0,151.0,151.0,27016.0,0.54032,-22.25,-89.0,-44.5,2.5,-47.0,0.75
103,2023-05-18,long,1,2023-05-18 09:58:00-04:00,13715.75,13652.25,13842.75,2023-05-18 11:46:00-04:00,13842.5,target,50000.0,0.375,187.5,130.0,130.0,130.0,27431.5,0.54863,126.75,507.0,253.5,2.5,251.0,0.75
104,2023-05-22,long,1,2023-05-22 09:50:00-04:00,13928.0,13846.5,14091.0,2023-05-22 16:00:00-04:00,13908.25,time_exit,50000.0,0.375,187.5,166.0,166.0,166.0,27856.0,0.55712,-19.75,-79.0,-39.5,2.5,-42.0,0.75
