variant_name,risk_profile,risk_multiplier,stress_profile,stress_slippage_multiplier,start_session_date,pass_session_date,followup_started,followup_status,followup_breach,followup_breach_reason,followup_trading_days,followup_calendar_days,followup_net_pnl_usd,followup_profit_per_trading_day_usd,followup_daily_pnl_std_usd,followup_positive_day_rate,followup_max_drawdown_usd,followup_daily_loss_hit_rate,followup_near_daily_limit_rate,followup_big_negative_day_rate,followup_big_negative_threshold_usd,followup_risk_intensity_ratio_post_vs_pre,followup_large_loss_limit_usd
baseline_3state,assertive,1.2,slippage_nominal,1.0,2024-12-13,2025-01-24,True,breach,True,trailing_drawdown,42,45,-178.2000000000004,-4.242857142857152,535.2632632830392,0.47619047619047616,-2361.5999999999913,0.0,0.0,0.047619047619047616,-800.0,1.0883674659531404,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2024-12-16,2025-01-24,True,breach,True,trailing_drawdown,42,45,-178.2000000000004,-4.242857142857152,535.2632632830392,0.47619047619047616,-2361.5999999999913,0.0,0.0,0.047619047619047616,-800.0,1.0246517012481118,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2024-12-17,2025-03-25,True,breach,True,trailing_drawdown,20,23,-815.4,-40.769999999999996,587.667287757282,0.4,-2361.5999999999913,0.0,0.0,0.05,-800.0,1.2758502217969905,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2024-12-18,2025-01-24,True,breach,True,trailing_drawdown,42,45,-178.2000000000004,-4.242857142857152,535.2632632830392,0.47619047619047616,-2361.5999999999913,0.0,0.0,0.047619047619047616,-800.0,1.1230507340116747,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2024-12-24,2025-01-24,True,breach,True,trailing_drawdown,42,45,-178.2000000000004,-4.242857142857152,535.2632632830392,0.47619047619047616,-2361.5999999999913,0.0,0.0,0.047619047619047616,-800.0,1.0771492398470868,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2024-12-26,2025-01-24,True,breach,True,trailing_drawdown,42,45,-178.2000000000004,-4.242857142857152,535.2632632830392,0.47619047619047616,-2361.5999999999913,0.0,0.0,0.047619047619047616,-800.0,1.0464280217243123,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2024-12-31,2025-01-24,True,breach,True,trailing_drawdown,42,45,-178.2000000000004,-4.242857142857152,535.2632632830392,0.47619047619047616,-2361.5999999999913,0.0,0.0,0.047619047619047616,-800.0,0.9336069975649768,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-01-06,2025-03-25,True,breach,True,trailing_drawdown,20,23,-815.4,-40.769999999999996,587.667287757282,0.4,-2361.5999999999913,0.0,0.0,0.05,-800.0,1.2565987043639832,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-01-14,2025-02-14,True,breach,True,trailing_drawdown,31,34,-669.5999999999999,-21.599999999999998,532.2049859751166,0.45161290322580644,-2361.5999999999913,0.0,0.0,0.03225806451612903,-800.0,1.0068050985815638,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-01-15,2025-02-14,True,breach,True,trailing_drawdown,31,34,-669.5999999999999,-21.599999999999998,532.2049859751166,0.45161290322580644,-2361.5999999999913,0.0,0.0,0.03225806451612903,-800.0,0.949344484516229,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-01-16,2025-02-14,True,breach,True,trailing_drawdown,31,34,-669.5999999999999,-21.599999999999998,532.2049859751166,0.45161290322580644,-2361.5999999999913,0.0,0.0,0.03225806451612903,-800.0,0.9138158604290462,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-01-22,2025-03-26,True,breach,True,trailing_drawdown,19,22,-1260.5999999999997,-66.34736842105262,591.9841813039664,0.3684210526315789,-2361.5999999999913,0.0,0.0,0.05263157894736842,-800.0,1.168656204582197,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-01-23,2025-03-25,True,breach,True,trailing_drawdown,20,23,-815.4,-40.769999999999996,587.667287757282,0.4,-2361.5999999999913,0.0,0.0,0.05,-800.0,1.121676958076048,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-01-24,2025-04-22,True,breach,True,trailing_drawdown,17,18,-2361.6,-138.91764705882352,475.0865335856865,0.35294117647058826,-2361.5999999999913,0.0,0.0,0.058823529411764705,-800.0,1.0938425357570738,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-02-07,2025-04-22,True,breach,True,trailing_drawdown,17,18,-2361.6,-138.91764705882352,475.0865335856865,0.35294117647058826,-2361.5999999999913,0.0,0.0,0.058823529411764705,-800.0,1.180338258654522,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-10,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.6972951471758154,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-11,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.6718877759607522,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-14,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.6313801761751873,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-15,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.5945039235328492,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-16,2025-08-08,True,breach,True,trailing_drawdown,15,15,-2381.3999999999996,-158.75999999999996,349.15682207283305,0.3333333333333333,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.5905783246044282,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-17,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.5827228991393482,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-18,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.5488003406131037,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-21,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.514270626890581,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-23,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.4682658403675607,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-24,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.4310090479937057,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-25,2025-08-05,True,breach,True,trailing_drawdown,17,17,-672.5999999999997,-39.564705882352925,495.13431207059296,0.4117647058823529,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.6317637906971424,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-29,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.3767623796423659,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-07-31,2025-08-07,True,breach,True,trailing_drawdown,16,16,-2040.5999999999997,-127.53749999999998,359.04560795774955,0.375,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.356764897427548,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-08-04,2025-08-08,True,breach,True,trailing_drawdown,15,15,-2381.3999999999996,-158.75999999999996,349.15682207283305,0.3333333333333333,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.394560770156438,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-08-05,2025-08-08,True,breach,True,trailing_drawdown,15,15,-2381.3999999999996,-158.75999999999996,349.15682207283305,0.3333333333333333,-2446.7999999999956,0.0,0.0,0.0,-800.0,0.3120289303387894,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-08-28,2025-10-07,True,complete,False,,36,45,4547.399999999999,126.31666666666663,526.0401597998219,0.5833333333333334,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.8561211017206442,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-08-29,2025-10-07,True,complete,False,,36,45,4547.399999999999,126.31666666666663,526.0401597998219,0.5833333333333334,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.8142981860853091,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-09-03,2025-10-08,True,complete,False,,35,44,3908.9999999999995,111.68571428571427,526.2301338729267,0.5714285714285714,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.7554452389526211,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-09-04,2025-10-07,True,complete,False,,36,45,4547.399999999999,126.31666666666663,526.0401597998219,0.5833333333333334,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.7894568531029307,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-09-08,2025-10-07,True,complete,False,,36,45,4547.399999999999,126.31666666666663,526.0401597998219,0.5833333333333334,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.7839847412148837,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-09-09,2025-10-07,True,complete,False,,36,45,4547.399999999999,126.31666666666663,526.0401597998219,0.5833333333333334,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.7592293435519822,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-09-11,2025-09-22,True,complete,False,,45,54,6262.8,139.17333333333335,536.9244707488092,0.6,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.6299327150390982,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-09-12,2025-09-22,True,complete,False,,45,54,6262.8,139.17333333333335,536.9244707488092,0.6,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.5136607970342911,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-09-17,2025-10-07,True,complete,False,,36,45,4547.399999999999,126.31666666666663,526.0401597998219,0.5833333333333334,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.6876790018431872,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-09-18,2025-10-07,True,complete,False,,36,45,4547.399999999999,126.31666666666663,526.0401597998219,0.5833333333333334,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.7566657589888468,1000.0
baseline_3state,assertive,1.2,slippage_nominal,1.0,2025-09-22,2025-10-07,True,complete,False,,36,45,4547.399999999999,126.31666666666663,526.0401597998219,0.5833333333333334,-1344.6000000000058,0.0,0.0,0.0,-800.0,0.6969879864344427,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-02-21,2024-04-17,True,breach,True,trailing_drawdown,39,39,9480.0,243.07692307692307,674.7103061016359,0.6410256410256411,-2370.600000000006,0.0,0.0,0.05128205128205128,-800.0,1.113554724726926,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-02-22,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.2430778738073895,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-02-23,2024-04-17,True,breach,True,trailing_drawdown,39,39,9480.0,243.07692307692307,674.7103061016359,0.6410256410256411,-2370.600000000006,0.0,0.0,0.05128205128205128,-800.0,1.1065562913907283,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-02-29,2024-04-17,True,breach,True,trailing_drawdown,39,39,9480.0,243.07692307692307,674.7103061016359,0.6410256410256411,-2370.600000000006,0.0,0.0,0.05128205128205128,-800.0,1.1006088653601187,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-01,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.2520228703770717,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-04,2024-04-19,True,breach,True,trailing_drawdown,37,37,9256.800000000001,250.1837837837838,684.4190961658608,0.6486486486486487,-2370.600000000006,0.0,0.0,0.05405405405405406,-800.0,1.1766238173180563,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-05,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.3449176625936523,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-06,2024-04-17,True,breach,True,trailing_drawdown,39,39,9480.0,243.07692307692307,674.7103061016359,0.6410256410256411,-2370.600000000006,0.0,0.0,0.05128205128205128,-800.0,1.1604278074866308,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-07,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.3294770737855472,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-08,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.2949598703352925,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-11,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.2681700586064277,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-12,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.2709515539701843,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-13,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.284419200356387,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-14,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.2278230777161658,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-18,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.1829860952815134,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-19,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.1723390141851209,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-20,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.1731731052886785,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-21,2024-04-19,True,breach,True,trailing_drawdown,37,37,9256.800000000001,250.1837837837838,684.4190961658608,0.6486486486486487,-2370.600000000006,0.0,0.0,0.05405405405405406,-800.0,1.0927103244695004,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-22,2024-04-24,True,breach,True,trailing_drawdown,34,34,8635.2,253.97647058823532,699.6911734972052,0.6470588235294118,-2370.600000000006,0.0,0.0,0.058823529411764705,-800.0,1.1257875747186272,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-25,2024-04-24,True,breach,True,trailing_drawdown,34,34,8635.2,253.97647058823532,699.6911734972052,0.6470588235294118,-2370.600000000006,0.0,0.0,0.058823529411764705,-800.0,1.083920842747094,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-26,2024-04-24,True,breach,True,trailing_drawdown,34,34,8635.2,253.97647058823532,699.6911734972052,0.6470588235294118,-2370.600000000006,0.0,0.0,0.058823529411764705,-800.0,1.0331244594820133,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-03-27,2024-04-17,True,breach,True,trailing_drawdown,39,39,9480.0,243.07692307692307,674.7103061016359,0.6410256410256411,-2370.600000000006,0.0,0.0,0.05128205128205128,-800.0,0.9151662611516626,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-01,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,1.0243049798919044,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-02,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,0.9286377203007088,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-03,2024-04-15,True,breach,True,trailing_drawdown,41,41,9942.0,242.4878048780488,703.494001983591,0.6341463414634146,-2370.600000000006,0.0,0.0,0.07317073170731707,-800.0,0.9066001446434749,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-05,2024-04-19,True,breach,True,trailing_drawdown,37,37,9256.800000000001,250.1837837837838,684.4190961658608,0.6486486486486487,-2370.600000000006,0.0,0.0,0.05405405405405406,-800.0,0.8981741512723399,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-08,2024-04-19,True,breach,True,trailing_drawdown,37,37,9256.800000000001,250.1837837837838,684.4190961658608,0.6486486486486487,-2370.600000000006,0.0,0.0,0.05405405405405406,-800.0,0.8253074015078189,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-09,2024-04-19,True,breach,True,trailing_drawdown,37,37,9256.800000000001,250.1837837837838,684.4190961658608,0.6486486486486487,-2370.600000000006,0.0,0.0,0.05405405405405406,-800.0,0.7521987754545892,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-10,2024-04-24,True,breach,True,trailing_drawdown,34,34,8635.2,253.97647058823532,699.6911734972052,0.6470588235294118,-2370.600000000006,0.0,0.0,0.058823529411764705,-800.0,0.8677329036688765,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-11,2024-04-24,True,breach,True,trailing_drawdown,34,34,8635.2,253.97647058823532,699.6911734972052,0.6470588235294118,-2370.600000000006,0.0,0.0,0.058823529411764705,-800.0,0.8003483853678145,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-12,2024-04-17,True,breach,True,trailing_drawdown,39,39,9480.0,243.07692307692307,674.7103061016359,0.6410256410256411,-2370.600000000006,0.0,0.0,0.05128205128205128,-800.0,0.4931417904390877,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-15,2024-04-25,True,breach,True,trailing_drawdown,33,33,8163.599999999999,247.38181818181818,709.1716881727478,0.6363636363636364,-2370.600000000006,0.0,0.0,0.06060606060606061,-800.0,0.8681108212528482,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-16,2024-05-15,True,breach,True,trailing_drawdown,22,22,6724.2,305.6454545454545,786.1405910159933,0.5909090909090909,-2370.600000000006,0.0,0.0,0.09090909090909091,-800.0,1.514319035519774,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-17,2024-05-14,True,breach,True,trailing_drawdown,23,23,7540.200000000002,327.8347826086957,775.8729157528736,0.6086956521739131,-2370.600000000006,0.0,0.0,0.08695652173913043,-800.0,1.6617354100079482,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-18,2024-05-21,True,breach,True,trailing_drawdown,21,21,5879.4,279.97142857142853,795.5783982456425,0.5714285714285714,-2370.600000000006,0.0,0.0,0.09523809523809523,-800.0,1.676499834272456,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-19,2024-05-15,True,breach,True,trailing_drawdown,22,22,6724.2,305.6454545454545,786.1405910159933,0.5909090909090909,-2370.600000000006,0.0,0.0,0.09090909090909091,-800.0,1.7559233963196443,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-22,2024-05-21,True,breach,True,trailing_drawdown,21,21,5879.4,279.97142857142853,795.5783982456425,0.5714285714285714,-2370.600000000006,0.0,0.0,0.09523809523809523,-800.0,1.6736031892794099,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-23,2024-05-21,True,breach,True,trailing_drawdown,21,21,5879.4,279.97142857142853,795.5783982456425,0.5714285714285714,-2370.600000000006,0.0,0.0,0.09523809523809523,-800.0,1.6491234712809055,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-24,2024-05-21,True,breach,True,trailing_drawdown,21,21,5879.4,279.97142857142853,795.5783982456425,0.5714285714285714,-2370.600000000006,0.0,0.0,0.09523809523809523,-800.0,1.5745142340713958,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-25,2024-05-23,True,breach,True,trailing_drawdown,20,20,5541.0,277.05,815.115333863865,0.55,-2370.600000000006,0.0,0.0,0.1,-800.0,1.7429447852760735,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-26,2024-05-24,True,breach,True,trailing_drawdown,19,19,4369.8,229.98947368421054,809.3752222643786,0.5263157894736842,-2370.600000000006,0.0,0.0,0.10526315789473684,-800.0,1.5218189768255357,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-29,2024-05-24,True,breach,True,trailing_drawdown,19,19,4369.8,229.98947368421054,809.3752222643786,0.5263157894736842,-2370.600000000006,0.0,0.0,0.10526315789473684,-800.0,1.4470314318975557,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-04-30,2024-05-24,True,breach,True,trailing_drawdown,19,19,4369.8,229.98947368421054,809.3752222643786,0.5263157894736842,-2370.600000000006,0.0,0.0,0.10526315789473684,-800.0,1.4499854184893552,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-01,2024-05-24,True,breach,True,trailing_drawdown,19,19,4369.8,229.98947368421054,809.3752222643786,0.5263157894736842,-2370.600000000006,0.0,0.0,0.10526315789473684,-800.0,1.478002378121284,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-02,2024-05-23,True,breach,True,trailing_drawdown,20,20,5541.0,277.05,815.115333863865,0.55,-2370.600000000006,0.0,0.0,0.1,-800.0,1.8453969526864469,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-06,2024-05-21,True,breach,True,trailing_drawdown,21,21,5879.4,279.97142857142853,795.5783982456425,0.5714285714285714,-2370.600000000006,0.0,0.0,0.09523809523809523,-800.0,1.7218817948211105,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-08,2024-05-24,True,breach,True,trailing_drawdown,19,19,4369.8,229.98947368421054,809.3752222643786,0.5263157894736842,-2370.600000000006,0.0,0.0,0.10526315789473684,-800.0,1.4318214542836571,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-09,2024-05-24,True,breach,True,trailing_drawdown,19,19,4369.8,229.98947368421054,809.3752222643786,0.5263157894736842,-2370.600000000006,0.0,0.0,0.10526315789473684,-800.0,1.2533851915874388,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-10,2024-05-24,True,breach,True,trailing_drawdown,19,19,4369.8,229.98947368421054,809.3752222643786,0.5263157894736842,-2370.600000000006,0.0,0.0,0.10526315789473684,-800.0,1.0772786364292934,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-14,2024-05-24,True,breach,True,trailing_drawdown,19,19,4369.8,229.98947368421054,809.3752222643786,0.5263157894736842,-2370.600000000006,0.0,0.0,0.10526315789473684,-800.0,0.9028181289947702,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-15,2024-05-24,True,breach,True,trailing_drawdown,19,19,4369.8,229.98947368421054,809.3752222643786,0.5263157894736842,-2370.600000000006,0.0,0.0,0.10526315789473684,-800.0,0.9409538228614683,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-21,2024-05-31,True,breach,True,trailing_drawdown,16,16,3286.8,205.425,814.3336812234896,0.5,-2370.600000000006,0.0,0.0,0.125,-800.0,0.9020959564733524,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-23,2024-06-03,True,breach,True,trailing_drawdown,15,15,2788.7999999999993,185.91999999999996,837.4135857507924,0.4666666666666667,-2370.600000000006,0.0,0.0,0.13333333333333333,-800.0,0.9920894926088691,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-24,2024-06-10,True,breach,True,trailing_drawdown,11,11,1744.2,158.56363636363636,893.3504201729244,0.45454545454545453,-2370.600000000006,0.0,0.0,0.18181818181818182,-800.0,1.0610933263646163,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-29,2024-06-13,True,breach,True,trailing_drawdown,8,8,247.79999999999995,30.974999999999994,964.9429902201476,0.375,-2370.600000000006,0.0,0.0,0.25,-800.0,1.362596948238071,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-30,2024-06-10,True,breach,True,trailing_drawdown,11,11,1744.2,158.56363636363636,893.3504201729244,0.45454545454545453,-2370.600000000006,0.0,0.0,0.18181818181818182,-800.0,1.1482541954982897,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-05-31,2024-06-13,True,breach,True,trailing_drawdown,8,8,247.79999999999995,30.974999999999994,964.9429902201476,0.375,-2370.600000000006,0.0,0.0,0.25,-800.0,1.3939469800780013,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-06-03,2024-06-13,True,breach,True,trailing_drawdown,8,8,247.79999999999995,30.974999999999994,964.9429902201476,0.375,-2370.600000000006,0.0,0.0,0.25,-800.0,1.5268216651513185,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-06-04,2024-06-17,True,breach,True,trailing_drawdown,7,7,-1480.1999999999998,-211.45714285714283,770.6780444279344,0.2857142857142857,-2370.600000000006,0.0,0.0,0.2857142857142857,-800.0,1.0403997479594977,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-06-05,2024-06-13,True,breach,True,trailing_drawdown,8,8,247.79999999999995,30.974999999999994,964.9429902201476,0.375,-2370.600000000006,0.0,0.0,0.25,-800.0,1.501916524701874,1000.0
baseline_3state,assertive,1.2,slippage_x2,2.0,2024-06-07,2024-06-17,True,breach,True,trailing_drawdown,7,7,-1480.1999999999998,-211.45714285714283,770.6780444279344,0.2857142857142857,-2370.600000000006,0.0,0.0,0.2857142857142857,-800.0,1.0213671934939388,1000.0
