timestamp,open,high,low,close,volume
2026-02-15 18:00:00,24789.75,24834.75,24754.5,24818.0,4772
2026-02-15 18:30:00,24818.75,24838.75,24793.25,24836.25,2190
2026-02-15 19:00:00,24831.75,24847.75,24810.5,24840.25,2333
2026-02-15 19:30:00,24838.75,24849.25,24827.25,24834.25,1242
2026-02-15 20:00:00,24835.0,24847.0,24822.25,24835.25,1264
2026-02-15 20:30:00,24835.25,24868.75,24827.75,24861.0,1494
2026-02-15 21:00:00,24860.5,24872.5,24838.25,24844.25,1460
2026-02-15 21:30:00,24845.0,24850.5,24827.5,24832.0,836
2026-02-15 22:00:00,24832.75,24836.5,24815.0,24817.5,1135
2026-02-15 22:30:00,24817.0,24825.25,24808.25,24823.5,768
2026-02-15 23:00:00,24824.25,24839.75,24820.0,24836.75,955
2026-02-15 23:30:00,24837.0,24840.0,24821.25,24825.5,498
2026-02-16 00:00:00,24825.25,24828.0,24813.75,24826.75,584
2026-02-16 00:30:00,24826.0,24827.5,24794.25,24811.0,1028
2026-02-16 01:00:00,24811.0,24819.0,24793.75,24811.5,979
2026-02-16 01:30:00,24809.75,24827.25,24799.5,24823.75,844
2026-02-16 02:00:00,24822.25,24864.0,24821.5,24853.25,1679
2026-02-16 02:30:00,24853.5,24874.0,24847.25,24861.5,1050
2026-02-16 03:00:00,24862.25,24897.5,24841.0,24874.0,2378
2026-02-16 03:30:00,24873.75,24904.0,24852.75,24894.75,1973
2026-02-16 04:00:00,24895.75,24922.25,24888.0,24910.75,1671
2026-02-16 04:30:00,24909.0,24919.0,24906.5,24911.25,976
2026-02-16 05:00:00,24909.75,24911.5,24879.0,24885.5,1333
2026-02-16 05:30:00,24886.75,24899.75,24868.25,24878.25,1387
2026-02-16 06:00:00,24878.5,24879.25,24842.5,24869.0,1448
2026-02-16 06:30:00,24869.0,24874.75,24851.0,24863.25,864
2026-02-16 07:00:00,24863.25,24880.5,24847.75,24877.75,1187
2026-02-16 07:30:00,24877.5,24877.5,24852.25,24869.5,1023
2026-02-16 08:00:00,24869.75,24871.5,24853.75,24864.5,911
2026-02-16 08:30:00,24863.0,24875.75,24844.25,24844.25,1399
2026-02-16 09:00:00,24844.25,24844.25,24754.75,24764.0,7465
2026-02-16 09:30:00,24762.75,24782.75,24692.75,24768.0,15343
2026-02-16 10:00:00,24768.0,24797.5,24709.75,24709.75,9241
2026-02-16 10:30:00,24709.0,24731.5,24678.5,24692.25,10400
2026-02-16 11:00:00,24692.25,24753.5,24683.75,24727.5,7927
2026-02-16 11:30:00,24727.5,24741.75,24670.75,24728.75,7501
2026-02-16 12:00:00,24728.0,24746.0,24713.5,24743.25,3618
2026-02-16 12:30:00,24744.0,24770.75,24734.75,24747.25,3637
2026-02-16 18:00:00,24746.25,24781.75,24739.0,24777.75,2407
2026-02-16 18:30:00,24777.5,24842.5,24777.5,24817.75,3689
2026-02-16 19:00:00,24818.75,24834.75,24784.0,24826.25,3809
2026-02-16 19:30:00,24824.75,24830.0,24774.25,24788.25,3174
2026-02-16 20:00:00,24790.5,24824.25,24777.25,24782.25,2953
2026-02-16 20:30:00,24782.75,24797.0,24651.0,24669.0,8222
2026-02-16 21:00:00,24666.5,24686.0,24617.5,24675.0,6788
2026-02-16 21:30:00,24675.5,24684.25,24651.75,24662.0,3337
2026-02-16 22:00:00,24662.0,24665.5,24594.75,24623.0,5133
2026-02-16 22:30:00,24622.0,24622.5,24573.25,24609.25,4289
2026-02-16 23:00:00,24611.0,24630.0,24606.75,24624.25,1652
2026-02-16 23:30:00,24624.25,24625.0,24593.0,24623.5,1557
2026-02-17 00:00:00,24623.75,24626.0,24567.5,24598.5,2464
2026-02-17 00:30:00,24600.25,24611.25,24558.25,24582.75,3046
2026-02-17 01:00:00,24582.75,24633.75,24582.75,24610.25,2151
2026-02-17 01:30:00,24610.25,24641.0,24602.0,24627.25,2384
2026-02-17 02:00:00,24628.0,24630.25,24584.5,24591.5,2604
2026-02-17 02:30:00,24594.75,24663.75,24584.0,24660.0,3861
2026-02-17 03:00:00,24659.75,24726.75,24651.5,24686.5,5844
2026-02-17 03:30:00,24686.25,24690.0,24623.75,24639.5,3743
2026-02-17 04:00:00,24641.25,24680.0,24636.75,24671.0,3921
2026-02-17 04:30:00,24673.0,24695.5,24667.25,24686.75,2080
2026-02-17 05:00:00,24687.5,24697.5,24647.0,24661.5,1683
2026-02-17 05:30:00,24661.0,24661.0,24590.0,24607.5,3865
2026-02-17 06:00:00,24606.75,24623.0,24572.25,24618.75,3594
2026-02-17 06:30:00,24618.75,24638.0,24600.25,24623.75,2572
2026-02-17 07:00:00,24622.75,24666.75,24609.25,24619.0,3688
2026-02-17 07:30:00,24620.25,24621.0,24577.75,24584.5,3513
2026-02-17 08:00:00,24584.25,24622.5,24518.0,24605.0,11215
2026-02-17 08:30:00,24607.75,24705.25,24577.0,24612.0,12582
2026-02-17 09:00:00,24613.0,24671.25,24611.5,24658.25,8964
2026-02-17 09:30:00,24659.25,24815.75,24475.0,24485.75,85116
2026-02-17 10:00:00,24483.75,24641.0,24462.25,24527.5,59392
2026-02-17 10:30:00,24526.0,24603.75,24449.25,24600.25,54503
2026-02-17 11:00:00,24599.25,24796.75,24593.25,24727.75,45527
2026-02-17 11:30:00,24726.5,24788.0,24693.25,24759.25,30353
2026-02-17 12:00:00,24759.0,24764.5,24668.5,24755.0,21350
2026-02-17 12:30:00,24755.75,24759.25,24608.75,24697.5,30517
2026-02-17 13:00:00,24698.0,24785.25,24649.25,24768.25,29291
2026-02-17 13:30:00,24768.25,24874.75,24750.5,24845.0,26360
2026-02-17 14:00:00,24845.5,24867.25,24826.5,24836.25,21950
2026-02-17 14:30:00,24836.5,24889.75,24807.75,24815.0,21065
2026-02-17 15:00:00,24815.0,24841.75,24765.75,24773.5,25286
2026-02-17 15:30:00,24773.0,24795.75,24735.75,24776.5,37570
2026-02-17 16:00:00,24776.75,24818.5,24765.5,24789.0,13235
2026-02-17 16:30:00,24787.0,24788.75,24755.25,24768.25,4220
2026-02-17 18:00:00,24773.75,24783.25,24723.5,24743.5,3240
2026-02-17 18:30:00,24744.5,24755.5,24700.75,24711.0,3481
2026-02-17 19:00:00,24711.25,24754.75,24708.5,24738.75,3405
2026-02-17 19:30:00,24739.75,24752.75,24714.0,24727.0,3097
2026-02-17 20:00:00,24724.75,24742.0,24709.5,24718.25,2494
2026-02-17 20:30:00,24721.0,24746.25,24709.5,24744.5,1399
2026-02-17 21:00:00,24745.75,24762.0,24736.0,24749.25,1486
2026-02-17 21:30:00,24749.25,24770.75,24749.25,24758.0,1378
