timestamp,open,high,low,close,volume
2026-02-16 02:45:00,24868.0,24869.75,24860.0,24865.5,156
2026-02-16 02:50:00,24864.0,24865.25,24861.5,24862.25,88
2026-02-16 02:55:00,24863.5,24863.5,24855.75,24861.5,201
2026-02-16 03:00:00,24862.25,24867.0,24841.0,24857.25,534
2026-02-16 03:05:00,24856.0,24883.25,24852.75,24883.25,444
2026-02-16 03:10:00,24883.0,24884.25,24861.0,24867.5,411
2026-02-16 03:15:00,24867.0,24885.25,24864.5,24883.75,204
2026-02-16 03:20:00,24882.75,24897.5,24875.0,24881.75,515
2026-02-16 03:25:00,24881.75,24884.0,24868.25,24874.0,270
2026-02-16 03:30:00,24873.75,24880.0,24862.0,24867.25,369
2026-02-16 03:35:00,24866.5,24869.75,24852.75,24863.25,367
2026-02-16 03:40:00,24865.5,24882.75,24862.0,24881.75,211
2026-02-16 03:45:00,24880.75,24904.0,24878.75,24889.25,654
2026-02-16 03:50:00,24889.5,24897.25,24880.75,24894.5,243
2026-02-16 03:55:00,24893.5,24899.0,24890.75,24894.75,129
2026-02-16 04:00:00,24895.75,24903.75,24888.0,24901.5,238
2026-02-16 04:05:00,24901.0,24903.25,24896.5,24898.5,211
2026-02-16 04:10:00,24898.75,24901.25,24893.0,24899.25,189
2026-02-16 04:15:00,24900.0,24902.25,24892.75,24902.25,103
2026-02-16 04:20:00,24902.0,24902.0,24894.5,24899.0,250
2026-02-16 04:25:00,24900.25,24922.25,24899.25,24910.75,680
2026-02-16 04:30:00,24909.0,24915.5,24907.75,24914.75,187
2026-02-16 04:35:00,24914.75,24919.0,24911.0,24913.5,152
2026-02-16 04:40:00,24913.0,24914.5,24908.0,24909.25,162
2026-02-16 04:45:00,24909.75,24917.0,24906.5,24915.0,208
2026-02-16 04:50:00,24914.25,24916.5,24912.0,24913.0,119
2026-02-16 04:55:00,24912.5,24915.25,24908.0,24911.25,148
2026-02-16 05:00:00,24909.75,24911.5,24894.75,24895.5,328
2026-02-16 05:05:00,24895.5,24900.5,24890.0,24890.0,209
2026-02-16 05:10:00,24891.25,24894.75,24881.5,24890.75,298
2026-02-16 05:15:00,24890.0,24890.75,24879.0,24887.25,190
2026-02-16 05:20:00,24887.0,24894.0,24885.0,24889.5,175
2026-02-16 05:25:00,24888.0,24889.0,24884.5,24885.5,133
2026-02-16 05:30:00,24886.75,24886.75,24871.0,24884.75,300
2026-02-16 05:35:00,24883.5,24888.75,24877.75,24880.25,164
2026-02-16 05:40:00,24880.25,24898.0,24878.0,24895.0,214
2026-02-16 05:45:00,24896.0,24899.75,24883.0,24887.75,313
2026-02-16 05:50:00,24888.5,24891.75,24878.75,24882.25,144
2026-02-16 05:55:00,24882.75,24885.5,24868.25,24878.25,252
2026-02-16 06:00:00,24878.5,24879.25,24861.0,24864.25,230
2026-02-16 06:05:00,24862.75,24867.5,24851.0,24851.25,233
2026-02-16 06:10:00,24850.5,24860.0,24842.5,24859.5,396
2026-02-16 06:15:00,24858.5,24865.5,24854.0,24863.0,225
2026-02-16 06:20:00,24862.25,24865.0,24852.25,24863.25,230
2026-02-16 06:25:00,24862.0,24873.0,24862.0,24869.0,134
2026-02-16 06:30:00,24869.0,24871.0,24855.25,24855.25,103
2026-02-16 06:35:00,24854.0,24870.5,24851.0,24870.5,325
2026-02-16 06:40:00,24871.5,24872.75,24865.0,24867.5,131
2026-02-16 06:45:00,24867.25,24867.5,24860.0,24864.25,84
2026-02-16 06:50:00,24864.5,24874.75,24863.5,24872.0,104
2026-02-16 06:55:00,24871.75,24871.75,24861.0,24863.25,117
2026-02-16 07:00:00,24863.25,24864.0,24849.0,24852.75,203
2026-02-16 07:05:00,24852.0,24861.75,24849.5,24860.0,154
2026-02-16 07:10:00,24860.25,24860.5,24852.0,24858.5,132
2026-02-16 07:15:00,24858.25,24858.5,24847.75,24858.5,165
2026-02-16 07:20:00,24858.25,24863.75,24853.5,24863.5,146
2026-02-16 07:25:00,24864.5,24880.5,24861.5,24877.75,387
2026-02-16 07:30:00,24877.5,24877.5,24858.0,24867.0,292
2026-02-16 07:35:00,24865.75,24874.25,24856.0,24872.75,174
2026-02-16 07:40:00,24871.75,24871.75,24853.0,24855.0,195
2026-02-16 07:45:00,24855.0,24865.75,24852.25,24864.0,165
2026-02-16 07:50:00,24865.0,24870.5,24862.0,24862.25,117
2026-02-16 07:55:00,24861.0,24870.75,24861.0,24869.5,80
2026-02-16 08:00:00,24869.75,24871.5,24857.5,24863.0,146
2026-02-16 08:05:00,24862.25,24864.25,24853.75,24857.5,153
2026-02-16 08:10:00,24856.5,24868.0,24856.5,24859.25,168
2026-02-16 08:15:00,24859.0,24864.5,24856.0,24862.5,129
2026-02-16 08:20:00,24862.5,24866.75,24856.75,24858.0,144
2026-02-16 08:25:00,24856.25,24866.0,24856.25,24864.5,171
2026-02-16 08:30:00,24863.0,24875.75,24862.75,24873.25,261
2026-02-16 08:35:00,24873.25,24873.5,24861.5,24864.5,181
2026-02-16 08:40:00,24863.75,24866.0,24852.75,24859.75,271
2026-02-16 08:45:00,24860.75,24864.5,24847.75,24852.25,251
2026-02-16 08:50:00,24852.0,24854.0,24846.25,24848.5,244
2026-02-16 08:55:00,24848.25,24854.25,24844.25,24844.25,191
2026-02-16 09:00:00,24844.25,24844.25,24826.0,24827.0,665
2026-02-16 09:05:00,24826.75,24832.5,24816.75,24818.0,620
2026-02-16 09:10:00,24817.75,24817.75,24783.25,24784.0,1736
2026-02-16 09:15:00,24784.0,24792.0,24767.75,24780.5,1872
2026-02-16 09:20:00,24779.75,24784.75,24762.25,24774.5,1222
2026-02-16 09:25:00,24776.5,24781.25,24754.75,24764.0,1350
2026-02-16 09:30:00,24762.75,24776.5,24746.0,24757.5,2995
2026-02-16 09:35:00,24756.75,24769.5,24730.0,24731.0,2791
2026-02-16 09:40:00,24732.5,24745.5,24711.5,24723.25,2407
2026-02-16 09:45:00,24723.5,24731.0,24692.75,24727.25,2821
2026-02-16 09:50:00,24729.0,24759.0,24728.75,24754.0,2052
2026-02-16 09:55:00,24754.25,24782.75,24753.25,24768.0,2277
2026-02-16 10:00:00,24768.0,24791.5,24767.0,24787.0,1432
2026-02-16 10:05:00,24787.75,24797.5,24774.75,24783.25,1508
2026-02-16 10:10:00,24784.25,24784.75,24755.75,24757.75,1406
2026-02-16 10:15:00,24757.75,24772.0,24739.75,24744.75,1824
2026-02-16 10:20:00,24745.25,24752.25,24720.5,24729.5,1720
2026-02-16 10:25:00,24729.25,24729.75,24709.75,24709.75,1351
2026-02-16 10:30:00,24709.0,24723.0,24684.0,24695.0,2650
2026-02-16 10:35:00,24694.5,24702.25,24682.75,24698.75,1376
2026-02-16 10:40:00,24699.5,24711.75,24682.75,24686.0,1829
2026-02-16 10:45:00,24686.25,24718.0,24678.5,24715.0,1880
2026-02-16 10:50:00,24716.25,24731.5,24711.75,24714.5,1279
2026-02-16 10:55:00,24715.0,24716.0,24688.0,24692.25,1386
2026-02-16 11:00:00,24692.25,24704.5,24683.75,24700.0,1312
2026-02-16 11:05:00,24700.75,24736.5,24698.0,24733.5,1215
2026-02-16 11:10:00,24732.75,24752.25,24732.25,24751.5,1289
2026-02-16 11:15:00,24752.0,24753.5,24703.75,24708.25,1585
2026-02-16 11:20:00,24707.25,24717.25,24700.0,24703.0,1191
2026-02-16 11:25:00,24703.5,24730.5,24697.0,24727.5,1335
2026-02-16 11:30:00,24727.5,24741.75,24713.75,24716.75,1251
2026-02-16 11:35:00,24715.25,24716.25,24670.75,24673.25,2173
2026-02-16 11:40:00,24673.0,24704.25,24671.25,24701.5,1716
2026-02-16 11:45:00,24703.5,24728.5,24697.5,24724.5,1063
2026-02-16 11:50:00,24726.0,24733.75,24719.5,24722.5,817
2026-02-16 11:55:00,24722.25,24729.25,24715.0,24728.75,481
2026-02-16 12:00:00,24728.0,24740.25,24723.25,24735.75,1074
2026-02-16 12:05:00,24736.0,24741.5,24713.5,24720.0,805
2026-02-16 12:10:00,24720.0,24730.75,24718.0,24725.5,327
2026-02-16 12:15:00,24725.0,24727.0,24717.25,24723.5,328
2026-02-16 12:20:00,24722.0,24732.0,24719.25,24724.0,431
2026-02-16 12:25:00,24724.5,24746.0,24720.0,24743.25,653
2026-02-16 12:30:00,24744.0,24765.5,24743.75,24754.5,1002
2026-02-16 12:35:00,24755.75,24760.25,24746.25,24756.75,545
2026-02-16 12:40:00,24757.75,24758.75,24750.5,24757.25,295
2026-02-16 12:45:00,24758.75,24763.25,24745.75,24758.5,591
2026-02-16 12:50:00,24759.5,24770.75,24747.0,24750.0,619
2026-02-16 12:55:00,24752.25,24755.0,24734.75,24747.25,585
2026-02-16 18:00:00,24746.25,24772.25,24739.0,24747.25,705
2026-02-16 18:05:00,24747.75,24772.25,24747.25,24764.0,581
2026-02-16 18:10:00,24766.5,24781.5,24766.5,24775.0,298
2026-02-16 18:15:00,24775.0,24781.75,24767.5,24774.25,333
2026-02-16 18:20:00,24776.0,24779.25,24767.5,24771.25,232
2026-02-16 18:25:00,24771.5,24779.0,24767.75,24777.75,258
2026-02-16 18:30:00,24777.5,24805.0,24777.5,24801.5,898
2026-02-16 18:35:00,24803.0,24817.0,24803.0,24812.25,591
2026-02-16 18:40:00,24812.25,24815.5,24808.25,24810.75,318
2026-02-16 18:45:00,24812.0,24828.0,24802.25,24827.5,496
2026-02-16 18:50:00,24827.25,24842.5,24820.0,24827.0,1036
2026-02-16 18:55:00,24826.5,24826.5,24809.5,24817.75,350
2026-02-16 19:00:00,24818.75,24828.0,24805.75,24822.75,854
2026-02-16 19:05:00,24820.75,24820.75,24784.0,24810.0,797
2026-02-16 19:10:00,24808.25,24817.0,24801.0,24806.25,292
2026-02-16 19:15:00,24806.25,24831.75,24797.0,24805.5,598
2026-02-16 19:20:00,24805.5,24834.75,24799.25,24823.75,590
2026-02-16 19:25:00,24823.0,24831.0,24817.25,24826.25,678
2026-02-16 19:30:00,24824.75,24830.0,24816.75,24823.0,783
2026-02-16 19:35:00,24822.25,24824.25,24813.25,24822.75,553
2026-02-16 19:40:00,24820.5,24823.5,24791.75,24805.5,589
2026-02-16 19:45:00,24806.5,24808.5,24795.5,24800.5,285
2026-02-16 19:50:00,24803.0,24807.25,24785.75,24791.0,343
2026-02-16 19:55:00,24790.0,24796.5,24774.25,24788.25,621
2026-02-16 20:00:00,24790.5,24808.0,24788.0,24793.75,702
2026-02-16 20:05:00,24795.0,24815.75,24794.75,24811.0,541
2026-02-16 20:10:00,24812.5,24824.25,24812.5,24819.25,646
2026-02-16 20:15:00,24819.5,24822.75,24809.25,24816.0,204
2026-02-16 20:20:00,24816.75,24821.75,24806.5,24807.75,261
2026-02-16 20:25:00,24807.0,24808.5,24777.25,24782.25,599
2026-02-16 20:30:00,24782.75,24791.5,24772.5,24782.5,753
2026-02-16 20:35:00,24782.5,24797.0,24779.75,24781.25,526
2026-02-16 20:40:00,24781.0,24786.25,24763.75,24774.25,672
2026-02-16 20:45:00,24775.75,24780.0,24752.25,24758.0,661
2026-02-16 20:50:00,24757.75,24761.0,24681.25,24689.75,2935
2026-02-16 20:55:00,24689.0,24695.0,24651.0,24669.0,2675
2026-02-16 21:00:00,24666.5,24680.25,24630.25,24640.0,2033
2026-02-16 21:05:00,24640.5,24652.0,24617.5,24649.75,1889
2026-02-16 21:10:00,24647.25,24672.75,24647.0,24668.5,1064
2026-02-16 21:15:00,24668.75,24674.0,24651.75,24660.75,625
2026-02-16 21:20:00,24660.0,24686.0,24654.75,24682.0,511
2026-02-16 21:25:00,24681.75,24684.5,24669.75,24675.0,666
2026-02-16 21:30:00,24675.5,24681.5,24661.25,24664.5,588
2026-02-16 21:35:00,24665.25,24672.75,24657.25,24665.75,398
2026-02-16 21:40:00,24666.25,24684.25,24662.5,24675.0,421
2026-02-16 21:45:00,24674.5,24675.5,24651.75,24657.0,881
2026-02-16 21:50:00,24657.5,24674.5,24653.75,24665.75,541
2026-02-16 21:55:00,24667.5,24679.25,24661.25,24662.0,508
2026-02-16 22:00:00,24662.0,24665.5,24623.0,24624.75,942
2026-02-16 22:05:00,24626.0,24636.0,24601.0,24625.0,1341
2026-02-16 22:10:00,24623.5,24631.5,24594.75,24616.0,1287
2026-02-16 22:15:00,24617.0,24629.75,24610.0,24623.75,539
2026-02-16 22:20:00,24624.75,24642.5,24621.0,24625.0,673
2026-02-16 22:25:00,24625.25,24627.5,24616.0,24623.0,351
2026-02-16 22:30:00,24622.0,24622.5,24595.0,24596.5,865
2026-02-16 22:35:00,24596.0,24608.25,24581.5,24587.0,1052
2026-02-16 22:40:00,24587.75,24609.0,24573.25,24606.25,933
2026-02-16 22:45:00,24607.75,24610.25,24588.25,24590.0,610
2026-02-16 22:50:00,24590.75,24608.5,24584.25,24606.75,528
2026-02-16 22:55:00,24606.25,24613.0,24601.75,24609.25,301
2026-02-16 23:00:00,24611.0,24622.0,24607.0,24612.5,394
2026-02-16 23:05:00,24614.25,24620.75,24606.75,24619.0,303
2026-02-16 23:10:00,24619.25,24630.0,24617.5,24620.25,352
2026-02-16 23:15:00,24619.0,24620.5,24609.0,24618.25,173
2026-02-16 23:20:00,24619.0,24626.25,24613.75,24617.75,186
2026-02-16 23:25:00,24618.75,24627.75,24614.75,24624.25,244
2026-02-16 23:30:00,24624.25,24625.0,24593.0,24600.75,572
2026-02-16 23:35:00,24601.5,24611.75,24601.5,24606.5,182
2026-02-16 23:40:00,24608.0,24612.5,24602.75,24608.75,119
2026-02-16 23:45:00,24610.0,24620.5,24608.75,24614.0,203
2026-02-16 23:50:00,24614.25,24619.75,24609.5,24615.0,253
2026-02-16 23:55:00,24615.0,24624.75,24614.25,24623.5,228
2026-02-17 00:00:00,24623.75,24626.0,24609.5,24613.5,237
2026-02-17 00:05:00,24612.5,24613.0,24605.0,24612.5,244
2026-02-17 00:10:00,24611.5,24617.0,24599.25,24600.75,259
2026-02-17 00:15:00,24600.75,24604.25,24583.5,24584.75,594
2026-02-17 00:20:00,24586.25,24604.25,24567.5,24591.0,873
2026-02-17 00:25:00,24591.0,24602.0,24586.75,24598.5,257
2026-02-17 00:30:00,24600.25,24602.5,24573.0,24576.0,508
2026-02-17 00:35:00,24575.75,24585.5,24558.25,24580.0,619
2026-02-17 00:40:00,24581.0,24601.75,24575.0,24598.25,382
2026-02-17 00:45:00,24600.0,24611.25,24595.75,24609.5,339
2026-02-17 00:50:00,24610.5,24611.0,24579.75,24581.25,628
2026-02-17 00:55:00,24580.0,24595.0,24575.0,24582.75,570
2026-02-17 01:00:00,24582.75,24601.0,24582.75,24597.25,379
2026-02-17 01:05:00,24596.75,24622.0,24594.75,24620.0,452
2026-02-17 01:10:00,24620.5,24633.75,24616.5,24620.0,622
2026-02-17 01:15:00,24621.25,24625.75,24614.0,24620.25,300
2026-02-17 01:20:00,24621.5,24621.5,24609.5,24611.75,235
2026-02-17 01:25:00,24610.75,24615.0,24607.5,24610.25,163
2026-02-17 01:30:00,24610.25,24613.75,24602.0,24604.75,498
2026-02-17 01:35:00,24606.75,24619.5,24606.25,24616.0,214
2026-02-17 01:40:00,24617.75,24639.0,24617.75,24629.25,668
2026-02-17 01:45:00,24629.5,24641.0,24619.75,24624.0,495
2026-02-17 01:50:00,24623.75,24634.5,24620.25,24631.5,278
2026-02-17 01:55:00,24631.75,24636.75,24626.0,24627.25,231
2026-02-17 02:00:00,24628.0,24630.25,24607.25,24611.5,398
2026-02-17 02:05:00,24611.0,24611.75,24596.5,24602.75,378
2026-02-17 02:10:00,24602.0,24612.0,24599.75,24600.5,371
2026-02-17 02:15:00,24600.0,24612.5,24595.75,24605.75,440
2026-02-17 02:20:00,24605.75,24614.25,24599.75,24612.5,475
2026-02-17 02:25:00,24613.0,24616.25,24584.5,24591.5,542
2026-02-17 02:30:00,24594.75,24603.75,24584.0,24590.75,603
2026-02-17 02:35:00,24591.25,24630.25,24590.25,24630.0,493
2026-02-17 02:40:00,24629.5,24635.0,24622.75,24628.0,459
2026-02-17 02:45:00,24628.0,24647.5,24622.25,24629.0,936
2026-02-17 02:50:00,24630.75,24658.75,24630.75,24656.0,656
2026-02-17 02:55:00,24655.5,24663.75,24652.25,24660.0,714
2026-02-17 03:00:00,24659.75,24720.0,24651.5,24703.25,1905
2026-02-17 03:05:00,24702.5,24708.25,24689.75,24707.25,861
2026-02-17 03:10:00,24706.0,24726.75,24697.5,24705.25,1052
2026-02-17 03:15:00,24705.0,24706.0,24681.5,24686.25,968
2026-02-17 03:20:00,24685.5,24703.25,24676.5,24685.75,600
2026-02-17 03:25:00,24684.5,24690.0,24674.25,24686.5,458
2026-02-17 03:30:00,24686.25,24690.0,24660.75,24662.75,650
2026-02-17 03:35:00,24664.25,24671.5,24650.75,24650.75,617
2026-02-17 03:40:00,24651.0,24654.0,24636.5,24642.25,693
2026-02-17 03:45:00,24642.5,24653.75,24636.25,24648.75,539
2026-02-17 03:50:00,24650.5,24652.75,24628.0,24638.0,659
2026-02-17 03:55:00,24637.75,24648.0,24623.75,24639.5,585
2026-02-17 04:00:00,24641.25,24680.0,24641.25,24676.75,1242
2026-02-17 04:05:00,24678.5,24679.0,24654.5,24661.0,636
2026-02-17 04:10:00,24660.0,24662.0,24636.75,24645.5,768
2026-02-17 04:15:00,24641.75,24664.0,24637.0,24663.0,592
2026-02-17 04:20:00,24663.75,24668.5,24647.5,24662.75,403
2026-02-17 04:25:00,24665.75,24673.0,24661.5,24671.0,280
2026-02-17 04:30:00,24673.0,24686.0,24667.25,24673.5,530
2026-02-17 04:35:00,24674.75,24693.75,24674.5,24685.25,455
2026-02-17 04:40:00,24684.25,24686.0,24677.0,24682.5,339
2026-02-17 04:45:00,24684.25,24689.0,24672.0,24683.0,291
2026-02-17 04:50:00,24682.75,24690.0,24677.75,24687.5,180
2026-02-17 04:55:00,24690.25,24695.5,24682.5,24686.75,285
2026-02-17 05:00:00,24687.5,24697.5,24684.5,24686.5,227
2026-02-17 05:05:00,24686.75,24690.5,24674.75,24678.5,275
2026-02-17 05:10:00,24675.5,24675.5,24658.25,24661.5,330
2026-02-17 05:15:00,24663.25,24666.0,24647.0,24661.75,438
2026-02-17 05:20:00,24662.75,24668.75,24656.25,24661.5,228
2026-02-17 05:25:00,24661.75,24664.0,24656.5,24661.5,185
2026-02-17 05:30:00,24661.0,24661.0,24632.0,24643.75,1024
2026-02-17 05:35:00,24643.0,24643.25,24626.0,24628.5,581
2026-02-17 05:40:00,24626.0,24630.5,24602.25,24608.25,804
2026-02-17 05:45:00,24607.25,24624.5,24602.25,24611.25,354
2026-02-17 05:50:00,24610.5,24610.5,24590.0,24609.25,620
2026-02-17 05:55:00,24609.0,24614.25,24600.0,24607.5,482
2026-02-17 06:00:00,24606.75,24623.0,24605.75,24615.0,421
2026-02-17 06:05:00,24614.5,24616.0,24589.25,24593.5,598
2026-02-17 06:10:00,24593.25,24608.25,24586.0,24599.75,463
2026-02-17 06:15:00,24599.75,24602.0,24587.5,24588.25,373
2026-02-17 06:20:00,24587.75,24601.0,24576.5,24583.75,810
2026-02-17 06:25:00,24584.5,24619.25,24572.25,24618.75,929
2026-02-17 06:30:00,24618.75,24629.75,24610.5,24612.0,543
2026-02-17 06:35:00,24611.25,24624.0,24600.25,24621.75,436
2026-02-17 06:40:00,24622.25,24628.75,24607.5,24612.0,340
2026-02-17 06:45:00,24612.0,24620.25,24606.75,24619.0,175
2026-02-17 06:50:00,24617.25,24630.25,24613.5,24623.0,425
2026-02-17 06:55:00,24624.25,24638.0,24617.75,24623.75,653
2026-02-17 07:00:00,24622.75,24632.5,24609.25,24621.25,472
2026-02-17 07:05:00,24620.0,24665.75,24617.75,24662.75,976
2026-02-17 07:10:00,24664.25,24666.75,24643.75,24651.0,642
2026-02-17 07:15:00,24652.75,24659.75,24639.5,24640.5,438
2026-02-17 07:20:00,24640.25,24641.25,24619.0,24626.0,580
2026-02-17 07:25:00,24625.25,24642.75,24616.5,24619.0,580
2026-02-17 07:30:00,24620.25,24621.0,24598.0,24614.75,791
2026-02-17 07:35:00,24615.75,24620.0,24602.5,24603.0,328
2026-02-17 07:40:00,24601.75,24611.0,24596.75,24607.0,401
2026-02-17 07:45:00,24607.5,24610.25,24579.0,24588.25,718
2026-02-17 07:50:00,24586.0,24599.75,24577.75,24596.0,809
2026-02-17 07:55:00,24595.0,24604.75,24583.5,24584.5,466
2026-02-17 08:00:00,24584.25,24590.75,24566.0,24566.5,1097
