variant_name,session_date,signal_time,signal_index,state_pre,state_post,policy_multiplier,allowed_to_trade,blocked_reason,trade_executed,quantity,trade_number_in_day,exit_reason,overlay_exit_reason,net_pnl_usd,net_pnl_r
hard_profit_lock_r_1p5,2019-05-07,2019-05-07 10:01:00-04:00,475,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,181.26,1.5012423389100547
hard_profit_lock_r_1p5,2019-05-09,2019-05-09 10:04:00-04:00,560,neutral,neutral,1.0,True,,True,1,1,stop,,-134.74,-1.0
hard_profit_lock_r_1p5,2019-05-13,2019-05-13 10:01:00-04:00,562,neutral,neutral,1.0,True,,True,1,1,time_exit,,70.26,0.4788060515196947
hard_profit_lock_r_1p5,2019-05-20,2019-05-20 10:25:00-04:00,604,neutral,neutral,1.0,True,,True,1,1,time_exit,,-54.24,-0.46462223745074527
hard_profit_lock_r_1p5,2019-06-03,2019-06-03 10:01:00-04:00,598,neutral,neutral,1.0,True,,True,1,1,time_exit,,120.76,0.6590264134468456
hard_profit_lock_r_1p5,2019-06-18,2019-06-18 10:03:00-04:00,436,neutral,neutral,1.0,True,,True,1,1,time_exit,,-88.74,-0.5197376127445238
hard_profit_lock_r_1p5,2019-08-02,2019-08-02 10:04:00-04:00,604,neutral,neutral,1.0,True,,True,1,1,time_exit,,35.26,0.3482813117344923
hard_profit_lock_r_1p5,2019-08-06,2019-08-06 10:03:00-04:00,603,neutral,neutral,1.0,True,,True,1,1,stop,,-92.24,-1.0
hard_profit_lock_r_1p5,2019-08-07,2019-08-07 10:10:00-04:00,610,neutral,neutral,1.0,True,,True,1,1,time_exit,,199.26,1.25526017386922
hard_profit_lock_r_1p5,2019-08-13,2019-08-13 10:26:00-04:00,624,neutral,neutral,1.0,True,,True,1,1,time_exit,,-72.24,-0.16279803488529318
hard_profit_lock_r_1p5,2019-08-14,2019-08-14 10:12:00-04:00,612,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,158.76,1.5303643724696356
hard_profit_lock_r_1p5,2019-08-23,2019-08-23 10:05:00-04:00,604,neutral,neutral,1.0,True,,True,1,1,stop,,-123.74,-1.0
hard_profit_lock_r_1p5,2019-09-03,2019-09-03 10:04:00-04:00,603,neutral,neutral,1.0,True,,True,1,1,time_exit,,-1.24,-0.009412479125550325
hard_profit_lock_r_1p5,2019-10-03,2019-10-03 10:00:00-04:00,599,neutral,neutral,1.0,True,,True,1,1,stop,,-152.24,-1.0
hard_profit_lock_r_1p5,2019-10-04,2019-10-04 10:00:00-04:00,599,neutral,neutral,1.0,True,,True,1,1,time_exit,,70.26,0.8291243804578713
hard_profit_lock_r_1p5,2019-12-12,2019-12-12 10:00:00-05:00,599,neutral,neutral,1.0,True,,True,1,1,time_exit,,-27.24,-0.1454817346720786
hard_profit_lock_r_1p5,2019-12-13,2019-12-13 10:01:00-05:00,574,neutral,neutral,1.0,True,,True,1,1,time_exit,,-6.24,-0.05712193335774442
hard_profit_lock_r_1p5,2020-01-31,2020-01-31 10:08:00-05:00,608,neutral,neutral,1.0,True,,True,1,1,time_exit,,194.76,1.1209853804535512
hard_profit_lock_r_1p5,2020-02-05,2020-02-05 10:14:00-05:00,614,neutral,neutral,1.0,True,,True,1,1,time_exit,,-22.24,-0.12512658940024754
hard_profit_lock_r_1p5,2020-02-21,2020-02-21 10:40:00-05:00,640,neutral,neutral,1.0,True,,True,1,1,time_exit,,37.76,0.14793919448362325
hard_profit_lock_r_1p5,2020-02-25,2020-02-25 10:20:00-05:00,620,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,310.76,1.5104500826285603
hard_profit_lock_r_1p5,2020-02-26,2020-02-26 10:35:00-05:00,635,neutral,neutral,1.0,True,,True,1,1,stop,,-275.74,-1.0
hard_profit_lock_r_1p5,2020-02-27,2020-02-27 10:23:00-05:00,623,neutral,neutral,1.0,True,,True,1,1,stop,,-246.74,-1.0
hard_profit_lock_r_1p5,2020-03-04,2020-03-04 10:22:00-05:00,622,neutral,neutral,1.0,True,,True,1,1,time_exit,,266.26,1.117612491605104
hard_profit_lock_r_1p5,2020-03-05,2020-03-05 10:18:00-05:00,618,neutral,neutral,1.0,True,,True,1,1,stop,,-167.24,-1.0
hard_profit_lock_r_1p5,2020-03-06,2020-03-06 10:25:00-05:00,625,neutral,neutral,1.0,True,,True,1,1,stop,,-233.24,-1.0
hard_profit_lock_r_1p5,2020-03-10,2020-03-10 10:20:00-04:00,620,neutral,neutral,1.0,True,,True,1,1,stop,,-229.24,-1.0
hard_profit_lock_r_1p5,2020-03-11,2020-03-11 10:30:00-04:00,630,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,310.76,1.571558612319207
hard_profit_lock_r_1p5,2020-03-24,2020-03-24 10:25:00-04:00,605,neutral,neutral,1.0,True,,True,1,1,stop,,-232.24,-1.0
hard_profit_lock_r_1p5,2020-03-27,2020-03-27 13:39:00-04:00,819,neutral,neutral,1.0,True,,True,1,1,stop,,-253.74,-1.0
hard_profit_lock_r_1p5,2020-03-30,2020-03-30 10:03:00-04:00,603,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,269.76,1.513464991023339
hard_profit_lock_r_1p5,2020-03-31,2020-03-31 10:06:00-04:00,606,neutral,neutral,1.0,True,,True,1,1,stop,,-161.74,-1.0
hard_profit_lock_r_1p5,2020-04-01,2020-04-01 10:32:00-04:00,632,neutral,neutral,1.0,True,,True,1,1,stop,,-152.24,-1.0
hard_profit_lock_r_1p5,2020-04-02,2020-04-02 10:12:00-04:00,612,neutral,neutral,1.0,True,,True,1,1,time_exit,,177.26,0.7665628783947414
hard_profit_lock_r_1p5,2020-04-03,2020-04-03 10:22:00-04:00,622,neutral,neutral,1.0,True,,True,1,1,time_exit,,95.26,0.4829649158385723
hard_profit_lock_r_1p5,2020-04-06,2020-04-06 10:02:00-04:00,602,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,373.26,1.6833228104987823
hard_profit_lock_r_1p5,2020-04-07,2020-04-07 10:14:00-04:00,614,neutral,neutral,1.0,True,,True,1,1,time_exit,,224.26,0.7647660619287955
hard_profit_lock_r_1p5,2020-04-08,2020-04-08 10:07:00-04:00,607,neutral,neutral,1.0,True,,True,1,1,stop,,-206.74,-1.0
hard_profit_lock_r_1p5,2020-04-09,2020-04-09 10:15:00-04:00,615,neutral,neutral,1.0,True,,True,1,1,time_exit,,-16.74,-0.07071048407535692
hard_profit_lock_r_1p5,2020-04-13,2020-04-13 11:02:00-04:00,662,neutral,neutral,1.0,True,,True,1,1,stop,,-169.74,-1.0
hard_profit_lock_r_1p5,2020-04-14,2020-04-14 10:16:00-04:00,616,neutral,neutral,1.0,True,,True,1,1,time_exit,,142.76,0.4885026006022447
hard_profit_lock_r_1p5,2020-04-16,2020-04-16 10:03:00-04:00,603,neutral,neutral,1.0,True,,True,1,1,stop,,-161.24,-1.0
hard_profit_lock_r_1p5,2020-04-17,2020-04-17 10:45:00-04:00,645,neutral,neutral,1.0,True,,True,1,1,time_exit,,-99.24,-0.4227656130186589
hard_profit_lock_r_1p5,2020-04-20,2020-04-20 10:25:00-04:00,625,neutral,neutral,1.0,True,,True,1,1,stop,,-125.74,-1.0
hard_profit_lock_r_1p5,2020-04-21,2020-04-21 10:19:00-04:00,619,neutral,neutral,1.0,True,,True,1,1,time_exit,,175.76,0.6702257474069554
hard_profit_lock_r_1p5,2020-04-22,2020-04-22 10:40:00-04:00,640,neutral,neutral,1.0,True,,True,1,1,time_exit,,83.76,0.6357977835129801
hard_profit_lock_r_1p5,2020-04-23,2020-04-23 10:19:00-04:00,619,neutral,neutral,1.0,True,,True,1,1,stop,,-173.24,-1.0
hard_profit_lock_r_1p5,2020-04-27,2020-04-27 10:03:00-04:00,603,neutral,neutral,1.0,True,,True,1,1,stop,,-101.74,-1.0
hard_profit_lock_r_1p5,2020-04-28,2020-04-28 10:00:00-04:00,600,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,284.26,1.5993023517497467
hard_profit_lock_r_1p5,2020-04-29,2020-04-29 10:16:00-04:00,616,neutral,neutral,1.0,True,,True,1,1,time_exit,,121.76,0.6663018496224143
hard_profit_lock_r_1p5,2020-04-30,2020-04-30 12:00:00-04:00,720,neutral,neutral,1.0,True,,True,1,1,time_exit,,-58.24,-0.3513937492458067
hard_profit_lock_r_1p5,2020-05-01,2020-05-01 10:00:00-04:00,600,neutral,neutral,1.0,True,,True,1,1,stop,,-134.24,-1.0
hard_profit_lock_r_1p5,2020-05-04,2020-05-04 10:01:00-04:00,601,neutral,neutral,1.0,True,,True,1,1,time_exit,,173.26,1.1269676076492778
hard_profit_lock_r_1p5,2020-05-06,2020-05-06 10:04:00-04:00,604,neutral,neutral,1.0,True,,True,1,1,stop,,-131.74,-1.0
hard_profit_lock_r_1p5,2020-05-07,2020-05-07 10:12:00-04:00,612,neutral,neutral,1.0,True,,True,1,1,stop,,-131.74,-1.0
hard_profit_lock_r_1p5,2020-05-13,2020-05-13 10:02:00-04:00,602,neutral,neutral,1.0,True,,True,1,1,stop,,-213.74,-1.0
hard_profit_lock_r_1p5,2020-05-14,2020-05-14 10:29:00-04:00,629,neutral,neutral,1.0,True,,True,1,1,stop,,-250.74,-1.0
hard_profit_lock_r_1p5,2020-05-15,2020-05-15 10:10:00-04:00,610,neutral,neutral,1.0,True,,True,1,1,time_exit,,204.26,1.0908993804742575
hard_profit_lock_r_1p5,2020-05-18,2020-05-18 10:26:00-04:00,626,neutral,neutral,1.0,True,,True,1,1,time_exit,,53.76,0.42250864508016345
hard_profit_lock_r_1p5,2020-05-19,2020-05-19 10:01:00-04:00,601,neutral,neutral,1.0,True,,True,1,1,stop,,-144.74,-1.0
hard_profit_lock_r_1p5,2020-05-21,2020-05-21 10:04:00-04:00,604,neutral,neutral,1.0,True,,True,1,1,time_exit,,123.26,0.8545479755962285
hard_profit_lock_r_1p5,2020-05-27,2020-05-27 10:01:00-04:00,601,neutral,neutral,1.0,True,,True,1,1,stop,,-232.74,-1.0
hard_profit_lock_r_1p5,2020-05-28,2020-05-28 10:08:00-04:00,608,neutral,neutral,1.0,True,,True,1,1,time_exit,,-46.74,-0.2794785936378857
hard_profit_lock_r_1p5,2020-05-29,2020-05-29 10:08:00-04:00,608,neutral,neutral,1.0,True,,True,1,1,stop,,-146.74,-1.0
hard_profit_lock_r_1p5,2020-06-01,2020-06-01 10:05:00-04:00,605,neutral,neutral,1.0,True,,True,1,1,time_exit,,21.76,0.15971814445096888
hard_profit_lock_r_1p5,2020-06-03,2020-06-03 10:00:00-04:00,600,neutral,neutral,1.0,True,,True,1,1,stop,,-105.74,-1.0
hard_profit_lock_r_1p5,2020-06-08,2020-06-08 10:01:00-04:00,601,neutral,neutral,1.0,True,,True,1,1,stop,,-126.74,-1.0
hard_profit_lock_r_1p5,2020-06-09,2020-06-09 10:22:00-04:00,622,neutral,neutral,1.0,True,,True,1,1,time_exit,,99.76,0.8062065621464362
hard_profit_lock_r_1p5,2020-06-10,2020-06-10 10:00:00-04:00,600,neutral,neutral,1.0,True,,True,1,1,stop,,-96.24,-1.0
hard_profit_lock_r_1p5,2020-06-11,2020-06-11 10:33:00-04:00,633,neutral,neutral,1.0,True,,True,1,1,stop,,-194.74,-1.0
hard_profit_lock_r_1p5,2020-06-12,2020-06-12 10:37:00-04:00,637,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,346.76,1.529328746581988
hard_profit_lock_r_1p5,2020-06-15,2020-06-15 10:03:00-04:00,603,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,366.26,1.5213923735149952
hard_profit_lock_r_1p5,2020-06-16,2020-06-16 10:45:00-04:00,644,neutral,neutral,1.0,True,,True,1,1,time_exit,,-53.74,-0.3282032490533773
hard_profit_lock_r_1p5,2020-06-17,2020-06-17 10:18:00-04:00,616,neutral,neutral,1.0,True,,True,1,1,stop,,-125.74,-1.0
hard_profit_lock_r_1p5,2020-06-18,2020-06-18 10:09:00-04:00,601,neutral,neutral,1.0,True,,True,1,1,stop,,-99.24,-1.0
hard_profit_lock_r_1p5,2020-06-22,2020-06-22 10:00:00-04:00,600,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,151.76,1.544788273615635
hard_profit_lock_r_1p5,2020-06-24,2020-06-24 10:01:00-04:00,601,neutral,neutral,1.0,True,,True,1,1,time_exit,,152.76,0.5600938622864265
hard_profit_lock_r_1p5,2020-06-26,2020-06-26 10:02:00-04:00,602,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,289.26,1.5125496758000416
hard_profit_lock_r_1p5,2020-06-29,2020-06-29 10:30:00-04:00,630,neutral,neutral,1.0,True,,True,1,1,time_exit,,213.26,0.8590879793747985
hard_profit_lock_r_1p5,2020-06-30,2020-06-30 10:02:00-04:00,602,neutral,neutral,1.0,True,,True,1,1,time_exit,,174.76,0.9090719933416562
hard_profit_lock_r_1p5,2020-07-01,2020-07-01 10:25:00-04:00,625,neutral,neutral,1.0,True,,True,1,1,time_exit,,123.76,0.8550504352632307
hard_profit_lock_r_1p5,2020-07-02,2020-07-02 11:03:00-04:00,663,neutral,neutral,1.0,True,,True,1,1,time_exit,,7.26,0.04559155990957046
hard_profit_lock_r_1p5,2020-07-06,2020-07-06 10:00:00-04:00,600,neutral,neutral,1.0,True,,True,1,1,time_exit,,119.26,0.9447084917617238
hard_profit_lock_r_1p5,2020-07-07,2020-07-07 10:11:00-04:00,611,neutral,neutral,1.0,True,,True,1,1,stop,,-161.74,-1.0
hard_profit_lock_r_1p5,2020-07-08,2020-07-08 10:12:00-04:00,612,neutral,neutral,1.0,True,,True,1,1,stop,,-142.74,-1.0
hard_profit_lock_r_1p5,2020-07-09,2020-07-09 10:17:00-04:00,617,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,188.26,1.54641038278298
hard_profit_lock_r_1p5,2020-07-10,2020-07-10 10:00:00-04:00,600,neutral,neutral,1.0,True,,True,1,1,stop,,-216.74,-1.0
hard_profit_lock_r_1p5,2020-07-13,2020-07-13 10:29:00-04:00,629,neutral,neutral,1.0,True,,True,1,1,stop,,-142.24,-1.0
