scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,15853.33999999999,0.8856911352972491,0.7830476798101088,1.1756667002782375,13.980017636684293,-3081.999999999989,1134,0.5105820105820106,183.24704663212438,-162.60666666666665,1134,0.6491127647395535,0.6491127647395535,9.074607899255861,0.0,-489.74,0.14310246136233543,0.21751574127074985,8,11,0.1070406410990269,0.0,0.1070406410990269,0.0,0.0,13.980017636684293
is,6703.6999999999925,0.5479338732779724,0.4870640665949458,1.1053693625497005,8.432327044025147,-2894.2400000000007,795,0.4918238993710692,179.85846547314574,-157.47762376237623,795,0.6505728314238952,0.6505728314238952,5.485842880523726,0.0,-489.74,0.13666121112929625,0.22995090016366612,8,11,0.09901800327332243,0.0,0.09901800327332243,0.0,0.0,8.432327044025147
oos,9149.639999999998,1.620863059768752,1.4033888394670444,1.34363889980147,26.990088495575215,-3081.999999999989,339,0.5545722713864307,190.29457446808505,-176.32940397350993,339,0.6457142857142857,0.6457142857142857,17.427885714285708,0.0,-442.74,0.1580952380952381,0.18857142857142858,4,5,0.12571428571428572,0.0,0.12571428571428572,0.0,0.0,26.990088495575215
