variant_name,session_date,timestamp,from_state,to_state,trigger,current_day_pnl_usd,current_day_pnl_r,peak_day_pnl_usd,peak_day_pnl_r
hard_profit_lock_r_1p5,2019-05-07,2019-05-07 14:32:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,181.26,1.5012423389100547,187.76,1.5550770250124233
hard_profit_lock_r_1p5,2019-08-14,2019-08-14 12:54:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,158.76,1.5303643724696356,162.76,1.568922305764411
hard_profit_lock_r_1p5,2020-02-25,2020-02-25 13:35:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,310.76,1.5104500826285603,313.26,1.5226013414989792
hard_profit_lock_r_1p5,2020-03-11,2020-03-11 14:26:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,310.76,1.571558612319207,313.26,1.584201476686558
hard_profit_lock_r_1p5,2020-03-30,2020-03-30 14:52:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,269.76,1.513464991023339,284.76,1.59762118491921
hard_profit_lock_r_1p5,2020-04-06,2020-04-06 15:50:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,373.26,1.6833228104987823,388.26,1.7509696040407683
hard_profit_lock_r_1p5,2020-04-28,2020-04-28 12:18:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,284.26,1.5993023517497467,284.26,1.5993023517497467
hard_profit_lock_r_1p5,2020-06-12,2020-06-12 13:38:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,346.76,1.529328746581988,358.26,1.580047631648584
hard_profit_lock_r_1p5,2020-06-15,2020-06-15 14:07:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,366.26,1.5213923735149952,369.76,1.5359308797873223
hard_profit_lock_r_1p5,2020-06-22,2020-06-22 12:46:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,151.76,1.544788273615635,154.76,1.575325732899023
hard_profit_lock_r_1p5,2020-06-26,2020-06-26 15:38:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,289.26,1.5125496758000416,298.76,1.5622254758418739
hard_profit_lock_r_1p5,2020-07-09,2020-07-09 10:59:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,188.26,1.54641038278298,196.76,1.616231312633481
hard_profit_lock_r_1p5,2020-07-20,2020-07-20 13:24:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,278.76,1.5008075804888552,283.26,1.525034995154517
hard_profit_lock_r_1p5,2020-07-23,2020-07-23 12:35:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,228.76,1.5379857469409706,232.76,1.5648783111469677
hard_profit_lock_r_1p5,2020-08-31,2020-08-31 14:56:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,195.76,1.5088638816093725,196.76,1.5165716047479574
hard_profit_lock_r_1p5,2020-09-03,2020-09-03 10:46:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,393.76,1.7404526166902403,406.26,1.795703677510608
