variant_name,session_date,timestamp,from_state,to_state,trigger,current_day_pnl_usd,current_day_pnl_r,peak_day_pnl_usd,peak_day_pnl_r
state_machine_c,2019-05-07,2019-05-07 14:32:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,181.26,1.5012423389100547,187.76,1.5550770250124233
state_machine_c,2019-05-09,2019-05-09 12:25:00-04:00,neutral,halted,overlay_hard_loss_cap,-103.74,-0.7699272673296719,35.26,0.2616891791598634
state_machine_c,2019-05-20,2019-05-20 14:48:00-04:00,neutral,halted,overlay_hard_loss_cap,-88.74,-0.7601507623779339,37.76,0.32345382902175773
state_machine_c,2019-06-18,2019-06-18 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-88.74,-0.5197376127445238,20.26,0.1186599508023896
state_machine_c,2019-08-06,2019-08-06 10:13:00-04:00,neutral,halted,overlay_hard_loss_cap,-80.24,-0.8699045967042498,7.76,0.08412836079791848
state_machine_c,2019-08-13,2019-08-13 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-72.24,-0.16279803488529318,25.26,0.056925226483977104
state_machine_c,2019-08-14,2019-08-14 12:54:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,158.76,1.5303643724696356,162.76,1.568922305764411
state_machine_c,2019-08-23,2019-08-23 11:02:00-04:00,neutral,defensive,defensive_after_total_losses,-123.74,-1.0,85.76,0.6930661063520285
state_machine_c,2019-09-03,2019-09-03 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-1.24,-0.009412479125550325,47.76,0.36253226051313187
state_machine_c,2019-10-03,2019-10-03 11:02:00-04:00,neutral,halted,overlay_hard_loss_cap,-128.24,-0.8423541776142932,71.26,0.4680767209668944
state_machine_c,2019-12-12,2019-12-12 12:23:00-05:00,neutral,halted,overlay_hard_loss_cap,-143.24,-0.7650074770348216,45.76,0.24439222388378548
state_machine_c,2019-12-13,2019-12-13 16:00:00-05:00,neutral,defensive,defensive_after_total_losses,-6.24,-0.05712193335774442,55.26,0.5058586598315635
state_machine_c,2020-02-05,2020-02-05 16:00:00-05:00,neutral,defensive,defensive_after_total_losses,-22.24,-0.12512658940024754,102.26,0.5753347586362102
state_machine_c,2020-02-25,2020-02-25 13:35:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,310.76,1.5104500826285603,313.26,1.5226013414989792
state_machine_c,2020-02-26,2020-02-26 12:06:00-05:00,neutral,halted,overlay_hard_loss_cap,-220.24,-0.7987234351200406,40.76,0.14782041053166026
state_machine_c,2020-02-27,2020-02-27 11:07:00-05:00,neutral,halted,overlay_hard_loss_cap,-214.74,-0.8703088271054551,159.26,0.6454567560995379
state_machine_c,2020-03-05,2020-03-05 12:39:00-05:00,neutral,halted,overlay_hard_loss_cap,-126.74,-0.7578330542932312,167.76,1.0031093039942596
state_machine_c,2020-03-06,2020-03-06 12:29:00-05:00,neutral,halted,overlay_hard_loss_cap,-177.74,-0.7620476762133425,130.26,0.5584805350711712
state_machine_c,2020-03-10,2020-03-10 10:42:00-04:00,neutral,halted,overlay_hard_loss_cap,-191.74,-0.8364159832489967,4.26,0.018583144302913975
state_machine_c,2020-03-11,2020-03-11 14:26:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,310.76,1.571558612319207,313.26,1.584201476686558
state_machine_c,2020-03-24,2020-03-24 11:07:00-04:00,neutral,halted,overlay_hard_loss_cap,-179.24,-0.7717878057182226,38.76,0.16689631415776782
state_machine_c,2020-03-27,2020-03-27 15:50:00-04:00,neutral,halted,overlay_hard_loss_cap,-245.24,-0.9665011429021834,191.76,0.7557342161267439
state_machine_c,2020-03-30,2020-03-30 14:52:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,269.76,1.513464991023339,284.76,1.59762118491921
state_machine_c,2020-03-31,2020-03-31 13:21:00-04:00,neutral,halted,overlay_hard_loss_cap,-122.24,-0.755780882898479,235.76,1.4576480771608753
state_machine_c,2020-04-01,2020-04-01 12:04:00-04:00,neutral,halted,overlay_hard_loss_cap,-125.24,-0.8226484498160798,96.26,0.632291119285339
state_machine_c,2020-04-06,2020-04-06 15:50:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,373.26,1.6833228104987823,388.26,1.7509696040407683
state_machine_c,2020-04-08,2020-04-08 10:58:00-04:00,neutral,halted,overlay_hard_loss_cap,-165.74,-0.8016832736770824,14.26,0.06897552481377575
state_machine_c,2020-04-09,2020-04-09 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-16.74,-0.07071048407535692,114.26,0.482639182225226
state_machine_c,2020-04-13,2020-04-13 12:03:00-04:00,neutral,halted,overlay_hard_loss_cap,-141.24,-0.832096147048427,36.76,0.21656651349122186
state_machine_c,2020-04-16,2020-04-16 10:41:00-04:00,neutral,halted,overlay_hard_loss_cap,-123.74,-0.7674274373604564,49.76,0.3086082857851649
state_machine_c,2020-04-17,2020-04-17 16:00:00-04:00,neutral,defensive,defensive_after_total_losses,-99.24,-0.4227656130186589,131.26,0.5591718497060577
state_machine_c,2020-04-20,2020-04-20 14:57:00-04:00,neutral,halted,overlay_hard_loss_cap,-95.24,-0.7574359790042946,108.26,0.8609829807539368
state_machine_c,2020-04-22,2020-04-22 15:59:00-04:00,neutral,locked_profit,overlay_peak_giveback_lock,97.76,0.7420677091240322,199.26,1.5125246698041594
state_machine_c,2020-04-23,2020-04-23 12:45:00-04:00,neutral,defensive,defensive_after_total_losses,-173.24,-1.0,78.26,0.45174324636342644
state_machine_c,2020-04-27,2020-04-27 10:45:00-04:00,neutral,halted,overlay_hard_loss_cap,-80.74,-0.7935915077648908,14.26,0.1401611952034598
