scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,13008.33999999999,0.7664720160157004,0.7301487202424286,1.1495979774440481,11.471199294532619,-2341.499999999989,1134,0.47707231040564374,184.77571164510167,-146.63629005059022,1134,0.6491127647395535,0.6491127647395535,7.4461018889524855,0.0,-461.74,0.1345163136805953,0.012020606754436176,8,11,0.3720663995420721,0.2644533485975959,0.10131654264453349,0.006296508299942759,0.0,11.471199294532619
is,6716.6999999999925,0.5830714217287749,0.5616230141518991,1.1117750274416036,8.44867924528301,-2079.819999999997,795,0.4641509433962264,181.0513279132791,-141.05924882629108,795,0.6505728314238952,0.6505728314238952,5.496481178396067,0.0,-372.24,0.12929623567921442,0.009819967266775777,8,11,0.37970540098199673,0.27823240589198034,0.09492635024549918,0.006546644844517185,0.0,8.44867924528301
oos,6291.639999999997,1.158048350035375,1.0720285617396648,1.2342026974309186,18.559410029498515,-2341.499999999989,339,0.5073746312684366,192.76581395348833,-160.86275449101797,339,0.6457142857142857,0.6457142857142857,11.984076190476184,0.0,-461.74,0.14666666666666667,0.017142857142857144,5,5,0.35428571428571426,0.23238095238095238,0.11619047619047619,0.005714285714285714,0.0,18.559410029498515
