trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_pullback_depth,signal_ema_spread,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2010-10-20,long,1,2010-10-20 12:20:00-04:00,1346.1999999999998,1343.14625,1353.8343749999995,2010-10-20 14:10:00-04:00,1343.9,time_stop,50000.0,,,34.03749999999718,34.03749999999718,34.03749999999718,13461.999999999998,0.26924,-2.299999999999727,-22.99999999999727,-22.99999999999727,2.5,-25.49999999999727,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2010-10-20 12:10:00-04:00,12,110.0,-22.99999999999727,12.0,1.5375000000000085,1.7999999999999545,1.5237524240808398,0.6000000000001364,-2.9999999999997726,6.000000000001364,-29.999999999997726,0.17627616599344434,-0.8813808299669544
2,2010-11-04,long,1,2010-11-04 10:45:00-04:00,1379.1,1374.165,1391.4374999999998,2010-11-04 13:45:00-04:00,1380.7,time_stop,50000.0,,,52.849999999998545,52.849999999998545,52.849999999998545,13791.0,0.27582,1.6000000000001364,16.000000000001364,16.000000000001364,2.5,13.500000000001364,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2010-11-04 10:30:00-04:00,12,180.0,16.000000000001364,10.0,3.3500000000000036,3.900000000000091,12.097724824065153,4.800000000000182,-1.2999999999999545,48.00000000000182,-12.999999999999545,0.9082308420057359,-0.24597918637653554
3,2011-01-03,short,1,2011-01-03 15:05:00-05:00,1414.9,1417.399375,1408.6515625000004,2011-01-03 16:00:00-05:00,1413.8999999999999,session_close,50000.0,,,28.493749999997817,28.493749999997817,28.493749999997817,14149.0,0.28298,1.0000000000002274,10.000000000002274,10.000000000002274,2.5,7.500000000002274,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2011-01-03 15:00:00-05:00,6,55.0,10.000000000002274,15.0,0.9937500000000199,0.7999999999999545,-0.7353983985622108,1.1000000000001364,-0.7999999999999545,11.000000000001364,-7.999999999999545,0.3860495722746991,-0.28076332529063946
4,2011-01-04,short,1,2011-01-04 10:30:00-05:00,1387.1000000000001,1389.3604166666667,1381.4489583333338,2011-01-04 11:40:00-05:00,1385.5,time_stop,50000.0,,,26.10416666666424,26.10416666666424,26.10416666666424,13871.000000000002,0.27742000000000006,1.6000000000001364,16.000000000001364,16.000000000001364,2.5,13.500000000001364,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2011-01-04 10:25:00-05:00,12,70.0,16.000000000001364,10.0,1.604166666666681,1.900000000000091,-10.753160203969628,5.100000000000136,-0.3999999999998636,51.000000000001364,-3.9999999999986358,1.9537110933761317,-0.15323224261767945
5,2011-01-04,short,1,2011-01-04 12:10:00-05:00,1383.4,1385.9554166666667,1377.0114583333336,2011-01-04 12:55:00-05:00,1377.1114583333335,target,50000.0,,,29.05416666666497,29.05416666666497,29.05416666666497,13834.0,0.27668,6.288541666666561,62.885416666665606,62.885416666665606,2.5,60.385416666665606,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2011-01-04 12:05:00-05:00,7,45.0,62.885416666665606,12.0,1.554166666666679,1.099999999999909,-7.06762593084045,9.100000000000136,-1.0,91.00000000000136,-10.0,3.1320808834076588,-0.3441847124623749
6,2011-01-10,long,1,2011-01-10 15:10:00-05:00,1374.1,1373.1004166666667,1376.598958333333,2011-01-10 15:55:00-05:00,1373.4,session_close,50000.0,,,13.495833333331575,13.495833333331575,13.495833333331575,13741.0,0.27482,-0.6999999999998181,-6.999999999998181,-6.999999999998181,2.5,-9.499999999998181,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2011-01-10 14:50:00-05:00,4,45.0,-6.999999999998181,15.0,0.9958333333333277,0.8999999999998636,1.2129824044188808,0.10000000000013642,-0.599999999999909,1.0000000000013642,-5.9999999999990905,0.07409694350119132,-0.444581661006474
7,2011-02-25,long,1,2011-02-25 10:15:00-05:00,1406.0,1402.395,1415.0125,2011-02-25 11:35:00-05:00,1404.7,time_stop,50000.0,,,39.54999999999927,39.54999999999927,39.54999999999927,14060.0,0.2812,-1.2999999999999545,-12.999999999999545,-12.999999999999545,2.5,-15.499999999999545,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2011-02-25 10:10:00-05:00,12,80.0,-12.999999999999545,10.0,4.050000000000007,4.2999999999999545,27.500380416710414,5.900000000000091,-2.400000000000091,59.00000000000091,-24.00000000000091,1.4917825537295069,-0.6068268015171011
8,2011-02-25,long,1,2011-02-25 13:35:00-05:00,1409.8999999999999,1406.4883333333332,1418.4291666666663,2011-02-25 15:45:00-05:00,1410.2,time_stop,50000.0,,,37.616666666665424,37.616666666665424,37.616666666665424,14098.999999999998,0.28197999999999995,0.3000000000001819,3.000000000001819,3.000000000001819,2.5,0.500000000001819,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2011-02-25 13:25:00-05:00,12,130.0,3.000000000001819,13.0,3.116666666666665,1.5,8.475016424575188,0.6000000000001364,-1.199999999999818,6.000000000001364,-11.999999999998181,0.15950376606118466,-0.3190075321222484
9,2011-03-03,short,1,2011-03-03 14:20:00-05:00,1417.1000000000001,1417.38375,1416.3906250000005,2011-03-03 14:55:00-05:00,1416.4906250000004,target,50000.0,,,6.3374999999973625,6.3374999999973625,6.3374999999973625,14171.000000000002,0.28342000000000006,0.6093749999997726,6.093749999997726,6.093749999997726,2.5,3.5937499999977263,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2011-03-03 14:15:00-05:00,3,35.0,6.093749999997726,14.0,1.8375000000000103,2.1000000000001364,-3.032879266924283,2.6000000000001364,-0.09999999999990905,26.000000000001364,-0.9999999999990905,4.102564102566025,-0.1577909270216184
10,2011-03-03,short,1,2011-03-03 14:55:00-05:00,1413.9,1417.3839583333333,1405.190104166667,2011-03-03 16:00:00-05:00,1415.6,time_stop,50000.0,,,38.339583333331575,38.339583333331575,38.339583333331575,14139.0,0.28278,-1.699999999999818,-16.99999999999818,-16.99999999999818,2.5,-19.49999999999818,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,2011-03-03 14:50:00-05:00,12,65.0,-16.99999999999818,14.0,1.8395833333333513,1.400000000000091,-2.644553148450086,3.5,-1.7999999999999545,35.0,-17.999999999999545,0.912894636744051,-0.46948867032550007
