timestamp,equity,drawdown
2019-05-06 09:51:00-04:00,50058.5,0.0
2019-05-06 09:52:00-04:00,50037.0,-21.5
2019-05-06 12:08:00-04:00,50083.0,0.0
2019-05-06 12:10:00-04:00,50077.5,-5.5
2019-05-06 12:11:00-04:00,50070.0,-13.0
2019-05-07 09:43:00-04:00,50084.5,0.0
2019-05-07 09:46:00-04:00,50076.5,-8.0
2019-05-07 09:47:00-04:00,50051.0,-33.5
2019-05-07 12:33:00-04:00,50126.5,0.0
2019-05-07 12:34:00-04:00,50113.0,-13.5
2019-05-08 09:32:00-04:00,50108.5,-18.0
2019-05-08 09:33:00-04:00,50092.5,-34.0
2019-05-08 09:42:00-04:00,50088.5,-38.0
2019-05-09 09:34:00-04:00,50087.0,-39.5
2019-05-09 09:39:00-04:00,50090.0,-36.5
2019-05-09 09:41:00-04:00,50078.0,-48.5
2019-05-09 10:48:00-04:00,50133.5,0.0
2019-05-09 10:52:00-04:00,50124.5,-9.0
2019-05-10 09:32:00-04:00,50102.5,-31.0
2019-05-10 09:36:00-04:00,50097.0,-36.5
2019-05-10 09:37:00-04:00,50083.5,-50.0
2019-05-13 09:33:00-04:00,50068.0,-65.5
2019-05-13 09:34:00-04:00,50058.5,-75.0
2019-05-13 09:37:00-04:00,50053.0,-80.5
2019-05-14 09:34:00-04:00,50058.5,-75.0
2019-05-14 09:38:00-04:00,50050.5,-83.0
2019-05-14 09:47:00-04:00,50043.0,-90.5
2019-05-14 10:02:00-04:00,50032.0,-101.5
2019-05-15 09:32:00-04:00,50003.5,-130.0
2019-05-15 09:43:00-04:00,50002.0,-131.5
2019-05-15 09:44:00-04:00,49972.5,-161.0
2019-05-16 09:32:00-04:00,49951.0,-182.5
2019-05-16 13:49:00-04:00,50094.5,-39.0
2019-05-16 13:52:00-04:00,50086.5,-47.0
2019-05-16 13:53:00-04:00,50073.0,-60.5
2019-05-17 09:32:00-04:00,50039.5,-94.0
2019-05-17 09:52:00-04:00,50053.0,-80.5
2019-05-17 09:59:00-04:00,50040.5,-93.0
2019-05-17 10:00:00-04:00,50033.5,-100.0
2019-05-20 09:32:00-04:00,50031.0,-102.5
2019-05-20 09:46:00-04:00,50061.5,-72.0
2019-05-20 09:51:00-04:00,50031.0,-102.5
2019-05-20 09:56:00-04:00,49997.5,-136.0
2019-05-21 09:34:00-04:00,49995.0,-138.5
2019-05-21 09:35:00-04:00,49980.0,-153.5
2019-05-21 09:38:00-04:00,49952.5,-181.0
2019-05-22 09:38:00-04:00,49963.5,-170.0
2019-05-22 09:39:00-04:00,49951.5,-182.0
2019-05-22 09:44:00-04:00,49939.5,-194.0
2019-05-22 09:45:00-04:00,49926.0,-207.5
2019-05-23 09:32:00-04:00,49917.0,-216.5
2019-05-23 09:34:00-04:00,49890.5,-243.0
2019-05-23 09:37:00-04:00,49870.5,-263.0
2019-05-24 09:40:00-04:00,49866.0,-267.5
2019-05-24 09:41:00-04:00,49851.5,-282.0
2019-05-24 09:47:00-04:00,49843.0,-290.5
2019-05-27 09:32:00-04:00,49837.0,-296.5
2019-05-27 09:41:00-04:00,49834.5,-299.0
2019-05-27 09:45:00-04:00,49829.0,-304.5
2019-05-28 09:59:00-04:00,49867.0,-266.5
2019-05-28 10:00:00-04:00,49860.0,-273.5
2019-05-28 10:01:00-04:00,49841.5,-292.0
2019-05-28 10:03:00-04:00,49826.0,-307.5
2019-05-29 09:32:00-04:00,49814.5,-319.0
2019-05-29 09:35:00-04:00,49812.0,-321.5
2019-05-29 09:36:00-04:00,49795.0,-338.5
2019-05-30 09:41:00-04:00,49800.5,-333.0
2019-05-30 09:44:00-04:00,49785.5,-348.0
2019-05-30 10:06:00-04:00,49776.5,-357.0
2019-05-30 10:16:00-04:00,49766.5,-367.0
2019-05-31 09:32:00-04:00,49748.0,-385.5
2019-05-31 09:59:00-04:00,49770.0,-363.5
2019-05-31 10:06:00-04:00,49765.0,-368.5
2019-05-31 10:07:00-04:00,49747.0,-386.5
2019-06-03 09:33:00-04:00,49743.0,-390.5
2019-06-03 09:34:00-04:00,49730.0,-403.5
2019-06-03 09:40:00-04:00,49714.5,-419.0
2019-06-04 09:32:00-04:00,49677.5,-456.0
2019-06-04 09:34:00-04:00,49662.5,-471.0
2019-06-04 09:36:00-04:00,49648.0,-485.5
2019-06-05 09:32:00-04:00,49630.0,-503.5
2019-06-05 09:36:00-04:00,49628.0,-505.5
2019-06-05 09:37:00-04:00,49618.5,-515.0
2019-06-06 09:36:00-04:00,49614.5,-519.0
2019-06-06 09:43:00-04:00,49602.0,-531.5
2019-06-06 09:51:00-04:00,49591.0,-542.5
2019-06-07 09:32:00-04:00,49584.5,-549.0
2019-06-07 09:33:00-04:00,49574.5,-559.0
2019-06-07 09:34:00-04:00,49570.0,-563.5
2019-06-10 09:51:00-04:00,49612.5,-521.0
2019-06-10 09:52:00-04:00,49602.5,-531.0
