n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_count,time_exit_win_rate,time_exit_loss_rate,time_exit_pnl_usd,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count,net_pnl,sortino_ratio,max_daily_drawdown,worst_losing_days_streak,worst_losing_trades_streak,avg_trades_per_day,max_trades_per_day,expectancy_per_trade,expectancy_per_day,pct_green_days,avg_gain_loss_ratio,hit_rate,avg_time_in_position_min,rolling_20d_sharpe_median,rolling_20d_expectancy_median,days_to_target_pct,daily_loss_limit_breach_freq,trailing_drawdown_breach_freq,empirical_prob_red_streak_ge_threshold,profit_to_drawdown_ratio
6492,0.23398028342575478,86.90915075707703,-27.074732377297515,-27.074732377297515,-0.31300061614294516,0.9848411378098727,-2032.0,-6117.0,0.12234,-0.11082222281627654,23,3.9895245769540693,23,973,-257.0,-489.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6492,1.0,1.0,0.0,0.0,0.0,3.9895245769540693,973,daily_pnl_over_static_capital,1747,667606,-2032.0,-0.2035977783151198,-2121.5,19,23,3.7160847166571265,7,-0.31300061614294516,-1.1631368059530625,0.27876359473382945,3.209972661814799,0.23398028342575478,19.13339494762785,-0.331422915441131,-2.6624999999999996,,0.0,0.4253005151688609,0.5055555555555555,-0.33218898152689225
