name,axis,group,strategy_variant,dataset_key,execution_profile,or_minutes,target_multiple,side_mode,entry_buffer_ticks,stop_buffer_ticks,opening_time,time_exit,one_trade_per_day,risk_per_trade_pct,initial_capital_usd,tick_value_usd,point_value_usd,max_leverage,atr_period,atr_regime,atr_min,atr_max,direction_filter_mode,ema_length,entry_on_next_open,notes,dataset_path,commission_per_side_usd,slippage_ticks,execution_tick_size,n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count,prop_constraint_profile,profit_target_usd,max_loss_limit_usd,daily_loss_limit_usd,daily_loss_limit_active,profit_target_reached,days_to_profit_target,days_to_reach_3000_profit_target,estimated_months_to_profit_target,profit_target_reached_before_max_loss,breaches_max_loss_limit,max_loss_limit_buffer_usd,any_daily_loss_limit_breach,number_of_daily_loss_limit_breaches,minimum_equity_before_target_hit,minimum_equity_observed,max_adverse_drawdown_before_target_hit,subscription_drag_estimate,estimated_pnl_after_subscription,profit_target_progress_pct,prop_config_name,prop_config_account_size_usd,prop_config_max_loss_limit_usd,prop_config_daily_loss_limit_usd,prop_config_profit_target_usd,prop_config_monthly_subscription_cost_usd,prop_config_trading_days_per_month,prop_config_daily_loss_limit_basis
focused_long_only_rr5_ema30_moderate_band_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,2,0.0,0.0,-34.75,-34.75,-34.75,0.0,-69.5,-39.5,0.00079,-0.5303444233466299,2,2.0,2,1,-39.5,-39.5,1.0,0.0,0.0,0.9739415215701058,2,0.001135718341851221,0.001135718341851221,-1.0,-1.0,-1.0,2.0,1,daily_pnl_over_static_capital,1761,42443,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1930.5,False,0,,49930.5,,12578.57142857143,-12648.07142857143,-0.023166666666666665,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema30_moderate_band_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,30,0.3,202.33333333333334,-62.92857142857143,-62.92857142857143,16.65,1.3779795686719636,499.5,-359.0,0.00718,0.25988829871879304,5,2.625,5,7,-74.5,-74.5,0.7,0.06666666666666667,0.23333333333333334,0.9739415215701058,30,0.017035775127768313,0.017035775127768313,0.22156066780493333,-1.0,0.261929732564237,2.625,7,daily_pnl_over_static_capital,1761,42443,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1879.5,False,0,,49879.5,,12578.57142857143,-12079.07142857143,0.1665,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema30_moderate_band_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,151,0.37748344370860926,174.51754385964912,-80.94148936170212,-80.94148936170212,15.490066225165563,1.307419333640008,2339.0,-792.5,0.01585,0.5018315535306458,10,2.41025641025641,10,22,-100.0,-100.0,0.5894039735099338,0.039735099337748346,0.3708609271523179,0.9739415215701058,151,0.08574673480976717,0.08574673480976717,0.19313292179254682,-1.0,0.18248488394772772,2.41025641025641,22,daily_pnl_over_static_capital,1761,42443,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1809.5,False,0,,49809.5,,12578.57142857143,-10239.57142857143,0.7796666666666666,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema30_moderate_band_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,moderate_band,9.267857142857142,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,332,0.4126506024096386,184.0,-95.2102564102564,-95.2102564102564,20.00602409638554,1.3577507271356242,6642.0,-1110.5,0.02221,0.8616331512344703,7,2.3493975903614457,7,53,-125.0,-125.0,0.5331325301204819,0.030120481927710843,0.4367469879518072,0.9739415215701058,332,0.18852924474730268,0.18852924474730268,0.20766753946722763,-1.0,0.19440663827545332,2.3493975903614457,53,daily_pnl_over_static_capital,1761,42443,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,648.0,648.0,30.857142857142858,True,False,1981.0,False,0,49981.0,49981.0,19.0,4628.571428571428,2013.4285714285716,2.214,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema30_restrictive_band_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,2,0.0,0.0,-34.25,-34.25,-34.25,0.0,-68.5,-30.0,0.0006,-0.5312029893332458,2,2.0,2,1,-38.5,-38.5,1.0,0.0,0.0,0.9883071375974405,2,0.001135718341851221,0.001135718341851221,-1.0,-1.0,-1.0,2.0,1,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1931.5,False,0,,49931.5,,12578.57142857143,-12647.07142857143,-0.022833333333333334,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema30_restrictive_band_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,13,0.23076923076923078,114.83333333333333,-63.15,-63.15,-22.076923076923077,0.5455265241488519,-287.0,-522.5,0.01045,-0.34515735914183804,7,3.3333333333333335,7,2,-74.5,-74.5,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.9883071375974405,13,0.0073821692220329355,0.0073821692220329355,-0.4016705220930573,-1.0,-0.3390431187241583,3.3333333333333335,2,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1713.0,False,0,,49713.0,,12578.57142857143,-12865.57142857143,-0.09566666666666666,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema30_restrictive_band_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,80,0.3375,194.3148148148148,-82.37735849056604,-82.37735849056604,11.00625,1.2016720109940449,880.5,-968.5,0.01937,0.26218806604829553,9,3.1176470588235294,9,11,-100.0,-100.0,0.625,0.1875,0.1875,0.9883071375974405,80,0.045428733674048836,0.045428733674048836,0.10279572844255647,-1.0,0.1256600542314828,3.1176470588235294,11,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1308.0,False,0,,49308.0,,12578.57142857143,-11698.07142857143,0.2935,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema30_restrictive_band_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,211,0.38388625592417064,192.28395061728395,-97.2,-97.2,13.928909952606634,1.2325894270338715,2939.0,-995.0,0.0199,0.4929890024191208,6,2.5,6,32,-125.0,-125.0,0.5687203791469194,0.14691943127962084,0.2843601895734597,0.9883071375974405,211,0.1198182850653038,0.1198182850653038,0.13354305662782912,-1.0,0.13394708657110954,2.5,32,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,1520.0,1520.0,72.38095238095238,True,False,1171.0,False,0,49171.0,49171.0,829.0,10857.142857142857,-7918.142857142857,0.9796666666666667,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema30_restrictive_band_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,2,0.0,0.0,-34.25,-34.25,-34.25,0.0,-68.5,-30.0,0.0006,-0.5312029893332458,2,2.0,2,1,-38.5,-38.5,1.0,0.0,0.0,0.9883071375974405,2,0.001135718341851221,0.001135718341851221,-1.0,-1.0,-1.0,2.0,1,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1931.5,False,0,,49931.5,,12578.57142857143,-12647.07142857143,-0.022833333333333334,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema30_restrictive_band_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,13,0.23076923076923078,137.5,-63.15,-63.15,-16.846153846153847,0.6532066508313539,-219.0,-522.5,0.01045,-0.22896174596724156,7,3.3333333333333335,7,2,-74.5,-74.5,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.9883071375974405,13,0.0073821692220329355,0.0073821692220329355,-0.327997716025885,-1.0,-0.2587123449497933,3.3333333333333335,2,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1781.0,False,0,,49781.0,,12578.57142857143,-12797.57142857143,-0.073,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema30_restrictive_band_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,80,0.325,199.44230769230768,-82.44444444444444,-82.44444444444444,9.16875,1.164757412398922,733.5,-879.5,0.01759,0.20980365600888498,9,3.176470588235294,9,11,-100.0,-100.0,0.6375,0.0875,0.275,0.9883071375974405,80,0.045428733674048836,0.045428733674048836,0.08192761507464222,-1.0,0.10468103325246182,3.176470588235294,11,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1263.0,False,0,,49263.0,,12578.57142857143,-11845.07142857143,0.2445,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema30_restrictive_band_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,211,0.3791469194312796,195.9375,-97.1145038167939,-97.1145038167939,13.995260663507109,1.232117591573652,2953.0,-927.0,0.01854,0.47986587828232846,6,2.5686274509803924,6,32,-125.0,-125.0,0.5734597156398105,0.061611374407582936,0.36492890995260663,0.9883071375974405,211,0.1198182850653038,0.1198182850653038,0.13379368579946027,-1.0,0.1345851468678076,2.5686274509803924,32,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,1519.0,1519.0,72.33333333333333,True,False,1239.0,False,0,49239.0,49239.0,761.0,10850.0,-7897.0,0.9843333333333333,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema30_restrictive_band_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,2,0.0,0.0,-34.25,-34.25,-34.25,0.0,-68.5,-30.0,0.0006,-0.5312029893332458,2,2.0,2,1,-38.5,-38.5,1.0,0.0,0.0,0.9883071375974405,2,0.001135718341851221,0.001135718341851221,-1.0,-1.0,-1.0,2.0,1,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1931.5,False,0,,49931.5,,12578.57142857143,-12647.07142857143,-0.022833333333333334,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema30_restrictive_band_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,13,0.23076923076923078,133.16666666666666,-63.15,-63.15,-17.846153846153847,0.6326207442596992,-232.0,-522.5,0.01045,-0.24913718204150753,7,3.3333333333333335,7,2,-74.5,-74.5,0.7692307692307693,0.0,0.23076923076923078,0.9883071375974405,13,0.0073821692220329355,0.0073821692220329355,-0.34208222306813857,-1.0,-0.27406969875959836,3.3333333333333335,2,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1768.0,False,0,,49768.0,,12578.57142857143,-12810.57142857143,-0.07733333333333334,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema30_restrictive_band_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,80,0.325,198.01923076923077,-82.44444444444444,-82.44444444444444,8.70625,1.1564465408805031,696.5,-790.5,0.01581,0.1987377177856412,9,3.176470588235294,9,11,-100.0,-100.0,0.6375,0.025,0.3375,0.9883071375974405,80,0.045428733674048836,0.045428733674048836,0.07632778069265193,-1.0,0.09940059940059941,3.176470588235294,11,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1250.0,False,0,,49250.0,,12578.57142857143,-11882.07142857143,0.23216666666666666,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr5_ema30_restrictive_band_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,5.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,restrictive_band,12.0,224.01785714285714,ema_only,30,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,211,0.3791469194312796,196.25625,-97.1145038167939,-97.1145038167939,14.116113744075829,1.2341219933972645,2978.5,-940.0,0.0188,0.47912325162234315,6,2.5686274509803924,6,32,-125.0,-125.0,0.5734597156398105,0.023696682464454975,0.4028436018957346,0.9883071375974405,211,0.1198182850653038,0.1198182850653038,0.1345489220661972,-1.0,0.1357473281225076,2.5686274509803924,32,daily_pnl_over_static_capital,1761,78766,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,1519.0,1519.0,72.33333333333333,True,False,1226.0,False,0,49226.0,49226.0,774.0,10850.0,-7871.5,0.9928333333333333,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_none_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,49,0.3673469387755102,37.77777777777778,-33.63333333333333,-33.63333333333333,-6.714285714285714,0.6739345887016849,-329.0,-516.5,0.01033,-0.4467514250135676,6,1.875,6,6,-50.0,-50.0,0.46938775510204084,0.0,0.5306122448979592,0.4924642049736247,49,0.027825099375354913,0.027825099375354913,-0.12953362362149062,-0.5263157894736842,-0.16815742397137745,1.875,6,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1503.0,False,0,,49503.0,,12578.57142857143,-12907.57142857143,-0.10966666666666666,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_none_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,153,0.3790849673202614,69.1896551724138,-51.774193548387096,-51.774193548387096,-5.241830065359477,0.8334371754932502,-802.0,-943.0,0.01886,-0.3541004221431236,8,2.2142857142857144,8,26,-74.5,-74.5,0.49019607843137253,0.0392156862745098,0.47058823529411764,0.4924642049736247,153,0.0868824531516184,0.0868824531516184,-0.10764664981400443,-0.7007874015748031,-0.08847702575983231,2.2142857142857144,26,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1112.5,False,0,,49112.5,,12578.57142857143,-13380.57142857143,-0.2673333333333333,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_none_risk_0p2,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.2,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,333,0.39039039039039036,110.94615384615385,-71.58955223880596,-71.58955223880596,0.1006006006006006,1.0023280864519268,33.5,-1971.0,0.03942,0.00659346692170432,7,2.258426966292135,7,51,-100.0,-100.0,0.5075075075075075,0.08108108108108109,0.4114114114114114,0.4924642049736247,333,0.1890971039182283,0.1890971039182283,-0.005134785401883727,-1.0,0.0012493706528427845,2.258426966292135,51,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,317.5,False,0,,48317.5,,12578.57142857143,-12545.07142857143,0.011166666666666667,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr3_ema50_none_risk_0p25,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,3.0,long_only,0,2,09:30:00,16:00:00,True,0.25,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,547,0.42047531992687387,137.45652173913044,-88.9031746031746,-88.9031746031746,6.60054844606947,1.128925708368298,3610.5,-1464.5,0.02929,0.44915681258946305,7,2.202797202797203,7,83,-125.0,-125.0,0.48811700182815354,0.08226691042047532,0.4296160877513711,0.4924642049736247,547,0.31061896649630893,0.31061896649630893,0.06199625902899474,-0.5303030303030303,0.06586039893835335,2.202797202797203,83,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,True,1365.0,1365.0,65.0,True,False,925.5,False,0,48925.5,48925.5,1074.5,9750.0,-6139.5,1.2035,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema50_none_risk_0p1,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.1,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,49,0.3673469387755102,37.77777777777778,-33.63333333333333,-33.63333333333333,-6.714285714285714,0.6739345887016849,-329.0,-516.5,0.01033,-0.4467514250135676,6,1.875,6,6,-50.0,-50.0,0.46938775510204084,0.0,0.5306122448979592,0.4924642049736247,49,0.027825099375354913,0.027825099375354913,-0.12953362362149062,-0.5263157894736842,-0.16815742397137745,1.875,6,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1503.0,False,0,,49503.0,,12578.57142857143,-12907.57142857143,-0.10966666666666666,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
focused_long_only_rr4_ema50_none_risk_0p15,focused_prop_branch,focused_long_only_ema_atr_prop,current_orb,current_1m_rth,repo_realistic,15,4.0,long_only,0,2,09:30:00,16:00:00,True,0.15,50000.0,0.5,2.0,,14,none,,,ema_only,50,True,"Focused practical campaign on MNQ_1mim.parquet: long-only current ORB, EMA directional filter, optional ATR regime filter, and prop-style sizing.",C:/Donnees/Business/Trading/Code/algo-trading-intraday-research/data/raw/MNQ_1mim.parquet,1.25,1,0.25,153,0.3790849673202614,73.20689655172414,-51.774193548387096,-51.774193548387096,-3.718954248366013,0.8818276220145379,-569.0,-841.5,0.01683,-0.2346194219181997,8,2.2142857142857144,8,26,-74.5,-74.5,0.49019607843137253,0.026143790849673203,0.48366013071895425,0.4924642049736247,153,0.0868824531516184,0.0868824531516184,-0.08532947273385051,-0.7007874015748031,-0.06277235368746208,2.2142857142857144,26,daily_pnl_over_static_capital,1761,2654,topstep_50k_reference,3000.0,2000.0,1000.0,True,False,,,,False,False,1214.0,False,0,,49214.0,,12578.57142857143,-13147.57142857143,-0.18966666666666668,topstep_50k_reference,50000.0,2000.0,1000.0,3000.0,150.0,21.0,realized_daily_pnl
