trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_reason,bars_held,holding_minutes,gross_pnl_usd,r_multiple,entry_signal_time,exit_signal_time
11,2019-05-06,long,1,2019-05-06 13:14:00-04:00,7759.0,,,2019-05-06 13:18:00-04:00,7757.75,signal_flip,25019.0,,,,,,15518.0,0.6202486110555977,-1.25,-5.0,-2.5,2.5,-5.0,paper_vwap_baseline,paper_target_position,4,4.0,-2.5,,2019-05-06 13:14:00-04:00,2019-05-06 13:18:00-04:00
12,2019-05-06,short,1,2019-05-06 13:18:00-04:00,7757.75,,,2019-05-06 13:19:00-04:00,7761.0,signal_flip,25014.0,,,,,,15515.5,0.6202726473175022,-3.25,-13.0,-6.5,2.5,-9.0,paper_vwap_baseline,paper_target_position,1,1.0,-6.5,,2019-05-06 13:18:00-04:00,2019-05-06 13:19:00-04:00
13,2019-05-06,long,1,2019-05-06 13:19:00-04:00,7761.0,,,2019-05-06 13:21:00-04:00,7756.75,signal_flip,25005.0,,,,,,15522.0,0.6207558488302339,-4.25,-17.0,-8.5,2.5,-11.0,paper_vwap_baseline,paper_target_position,2,2.0,-8.5,,2019-05-06 13:19:00-04:00,2019-05-06 13:21:00-04:00
14,2019-05-06,short,1,2019-05-06 13:21:00-04:00,7756.75,,,2019-05-06 13:24:00-04:00,7759.0,signal_flip,24994.0,,,,,,15513.5,0.6206889653516844,-2.25,-9.0,-4.5,2.5,-7.0,paper_vwap_baseline,paper_target_position,3,3.0,-4.5,,2019-05-06 13:21:00-04:00,2019-05-06 13:24:00-04:00
15,2019-05-06,long,1,2019-05-06 13:24:00-04:00,7759.0,,,2019-05-06 16:00:00-04:00,7808.0,session_close,24987.0,,,,,,15518.0,0.6210429423300116,49.0,196.0,98.0,2.5,95.5,paper_vwap_baseline,paper_target_position,156,156.0,98.0,,2019-05-06 13:24:00-04:00,
16,2019-05-07,long,1,2019-05-07 09:31:00-04:00,7726.25,,,2019-05-07 09:43:00-04:00,7734.75,signal_flip,25082.5,,,,,,15452.5,0.616066978969401,8.5,34.0,17.0,2.5,14.5,paper_vwap_baseline,paper_target_position,12,12.0,17.0,,2019-05-07 09:31:00-04:00,2019-05-07 09:43:00-04:00
17,2019-05-07,short,1,2019-05-07 09:43:00-04:00,7734.75,,,2019-05-07 09:46:00-04:00,7737.5,signal_flip,25097.0,,,,,,15469.5,0.6163884129577241,-2.75,-11.0,-5.5,2.5,-8.0,paper_vwap_baseline,paper_target_position,3,3.0,-5.5,,2019-05-07 09:43:00-04:00,2019-05-07 09:46:00-04:00
18,2019-05-07,long,1,2019-05-07 09:46:00-04:00,7737.5,,,2019-05-07 09:47:00-04:00,7726.0,signal_flip,25089.0,,,,,,15475.0,0.6168041771294193,-11.5,-46.0,-23.0,2.5,-25.5,paper_vwap_baseline,paper_target_position,1,1.0,-23.0,,2019-05-07 09:46:00-04:00,2019-05-07 09:47:00-04:00
19,2019-05-07,short,1,2019-05-07 09:47:00-04:00,7726.0,,,2019-05-07 12:33:00-04:00,7687.0,signal_flip,25063.5,,,,,,15452.0,0.6165140543020727,39.0,156.0,78.0,2.5,75.5,paper_vwap_baseline,paper_target_position,166,166.0,78.0,,2019-05-07 09:47:00-04:00,2019-05-07 12:33:00-04:00
20,2019-05-07,long,1,2019-05-07 12:33:00-04:00,7687.0,,,2019-05-07 12:34:00-04:00,7681.5,signal_flip,25139.0,,,,,,15374.0,0.6115597279128048,-5.5,-22.0,-11.0,2.5,-13.5,paper_vwap_baseline,paper_target_position,1,1.0,-11.0,,2019-05-07 12:33:00-04:00,2019-05-07 12:34:00-04:00
21,2019-05-07,short,1,2019-05-07 12:34:00-04:00,7681.5,,,2019-05-07 16:00:00-04:00,7654.0,session_close,25125.5,,,,,,15363.0,0.6114505183976439,27.5,110.0,55.0,2.5,52.5,paper_vwap_baseline,paper_target_position,206,206.0,55.0,,2019-05-07 12:34:00-04:00,
22,2019-05-08,short,1,2019-05-08 09:31:00-04:00,7638.25,,,2019-05-08 09:32:00-04:00,7639.25,signal_flip,25178.0,,,,,,15276.5,0.6067400111208198,-1.0,-4.0,-2.0,2.5,-4.5,paper_vwap_baseline,paper_target_position,1,1.0,-2.0,,2019-05-08 09:31:00-04:00,2019-05-08 09:32:00-04:00
23,2019-05-08,long,1,2019-05-08 09:32:00-04:00,7639.25,,,2019-05-08 09:33:00-04:00,7632.5,signal_flip,25173.5,,,,,,15278.5,0.606927920233579,-6.75,-27.0,-13.5,2.5,-16.0,paper_vwap_baseline,paper_target_position,1,1.0,-13.5,,2019-05-08 09:32:00-04:00,2019-05-08 09:33:00-04:00
24,2019-05-08,short,1,2019-05-08 09:33:00-04:00,7632.5,,,2019-05-08 09:42:00-04:00,7633.25,signal_flip,25157.5,,,,,,15265.0,0.6067773029911557,-0.75,-3.0,-1.5,2.5,-4.0,paper_vwap_baseline,paper_target_position,9,9.0,-1.5,,2019-05-08 09:33:00-04:00,2019-05-08 09:42:00-04:00
25,2019-05-08,long,1,2019-05-08 09:42:00-04:00,7633.25,,,2019-05-08 10:11:00-04:00,7636.0,signal_flip,25153.5,,,,,,15266.5,0.6069334287474905,2.75,11.0,5.5,2.5,3.0,paper_vwap_baseline,paper_target_position,29,29.0,5.5,,2019-05-08 09:42:00-04:00,2019-05-08 10:11:00-04:00
26,2019-05-08,short,1,2019-05-08 10:11:00-04:00,7636.0,,,2019-05-08 10:12:00-04:00,7641.75,signal_flip,25156.5,,,,,,15272.0,0.6070796811957149,-5.75,-23.0,-11.5,2.5,-14.0,paper_vwap_baseline,paper_target_position,1,1.0,-11.5,,2019-05-08 10:11:00-04:00,2019-05-08 10:12:00-04:00
27,2019-05-08,long,1,2019-05-08 10:12:00-04:00,7641.75,,,2019-05-08 10:29:00-04:00,7635.25,signal_flip,25142.5,,,,,,15283.5,0.6078751118623844,-6.5,-26.0,-13.0,2.5,-15.5,paper_vwap_baseline,paper_target_position,17,17.0,-13.0,,2019-05-08 10:12:00-04:00,2019-05-08 10:29:00-04:00
28,2019-05-08,short,1,2019-05-08 10:29:00-04:00,7635.25,,,2019-05-08 10:44:00-04:00,7637.25,signal_flip,25127.0,,,,,,15270.5,0.6077327177936085,-2.0,-8.0,-4.0,2.5,-6.5,paper_vwap_baseline,paper_target_position,15,15.0,-4.0,,2019-05-08 10:29:00-04:00,2019-05-08 10:44:00-04:00
29,2019-05-08,long,1,2019-05-08 10:44:00-04:00,7637.25,,,2019-05-08 10:59:00-04:00,7636.0,signal_flip,25120.5,,,,,,15274.5,0.6080492028423001,-1.25,-5.0,-2.5,2.5,-5.0,paper_vwap_baseline,paper_target_position,15,15.0,-2.5,,2019-05-08 10:44:00-04:00,2019-05-08 10:59:00-04:00
30,2019-05-08,short,1,2019-05-08 10:59:00-04:00,7636.0,,,2019-05-08 11:00:00-04:00,7673.75,signal_flip,25115.5,,,,,,15272.0,0.6080707133045331,-37.75,-151.0,-75.5,2.5,-78.0,paper_vwap_baseline,paper_target_position,1,1.0,-75.5,,2019-05-08 10:59:00-04:00,2019-05-08 11:00:00-04:00
31,2019-05-08,long,1,2019-05-08 11:00:00-04:00,7673.75,,,2019-05-08 11:38:00-04:00,7643.75,signal_flip,25037.5,,,,,,15347.5,0.6129805292061907,-30.0,-120.0,-60.0,2.5,-62.5,paper_vwap_baseline,paper_target_position,38,38.0,-60.0,,2019-05-08 11:00:00-04:00,2019-05-08 11:38:00-04:00
32,2019-05-08,short,1,2019-05-08 11:38:00-04:00,7643.75,,,2019-05-08 11:41:00-04:00,7649.0,signal_flip,24975.0,,,,,,15287.5,0.6121121121121121,-5.25,-21.0,-10.5,2.5,-13.0,paper_vwap_baseline,paper_target_position,3,3.0,-10.5,,2019-05-08 11:38:00-04:00,2019-05-08 11:41:00-04:00
33,2019-05-08,long,1,2019-05-08 11:41:00-04:00,7649.0,,,2019-05-08 11:42:00-04:00,7644.25,signal_flip,24962.0,,,,,,15298.0,0.6128515343321849,-4.75,-19.0,-9.5,2.5,-12.0,paper_vwap_baseline,paper_target_position,1,1.0,-9.5,,2019-05-08 11:41:00-04:00,2019-05-08 11:42:00-04:00
34,2019-05-08,short,1,2019-05-08 11:42:00-04:00,7644.25,,,2019-05-08 11:49:00-04:00,7651.0,signal_flip,24950.0,,,,,,15288.5,0.6127655310621243,-6.75,-27.0,-13.5,2.5,-16.0,paper_vwap_baseline,paper_target_position,7,7.0,-13.5,,2019-05-08 11:42:00-04:00,2019-05-08 11:49:00-04:00
35,2019-05-08,long,1,2019-05-08 11:49:00-04:00,7651.0,,,2019-05-08 12:04:00-04:00,7644.0,signal_flip,24934.0,,,,,,15302.0,0.613700168444694,-7.0,-28.0,-14.0,2.5,-16.5,paper_vwap_baseline,paper_target_position,15,15.0,-14.0,,2019-05-08 11:49:00-04:00,2019-05-08 12:04:00-04:00
36,2019-05-08,short,1,2019-05-08 12:04:00-04:00,7644.0,,,2019-05-08 12:06:00-04:00,7650.25,signal_flip,24917.5,,,,,,15288.0,0.6135446975017558,-6.25,-25.0,-12.5,2.5,-15.0,paper_vwap_baseline,paper_target_position,2,2.0,-12.5,,2019-05-08 12:04:00-04:00,2019-05-08 12:06:00-04:00
37,2019-05-08,long,1,2019-05-08 12:06:00-04:00,7650.25,,,2019-05-08 12:07:00-04:00,7643.25,signal_flip,24902.5,,,,,,15300.5,0.614416223270756,-7.0,-28.0,-14.0,2.5,-16.5,paper_vwap_baseline,paper_target_position,1,1.0,-14.0,,2019-05-08 12:06:00-04:00,2019-05-08 12:07:00-04:00
38,2019-05-08,short,1,2019-05-08 12:07:00-04:00,7643.25,,,2019-05-08 12:28:00-04:00,7654.0,signal_flip,24886.0,,,,,,15286.5,0.6142610302981596,-10.75,-43.0,-21.5,2.5,-24.0,paper_vwap_baseline,paper_target_position,21,21.0,-21.5,,2019-05-08 12:07:00-04:00,2019-05-08 12:28:00-04:00
39,2019-05-08,long,1,2019-05-08 12:28:00-04:00,7654.0,,,2019-05-08 15:51:00-04:00,7645.75,signal_flip,24862.0,,,,,,15308.0,0.6157187675971362,-8.25,-33.0,-16.5,2.5,-19.0,paper_vwap_baseline,paper_target_position,203,203.0,-16.5,,2019-05-08 12:28:00-04:00,2019-05-08 15:51:00-04:00
40,2019-05-08,short,1,2019-05-08 15:51:00-04:00,7645.75,,,2019-05-08 16:00:00-04:00,7627.5,session_close,24843.0,,,,,,15291.5,0.6155255001408848,18.25,73.0,36.5,2.5,34.0,paper_vwap_baseline,paper_target_position,9,9.0,36.5,,2019-05-08 15:51:00-04:00,
41,2019-05-09,long,1,2019-05-09 09:31:00-04:00,7552.0,,,2019-05-09 09:34:00-04:00,7552.5,signal_flip,24877.0,,,,,,15104.0,0.6071471640471118,0.5,2.0,1.0,2.5,-1.5,paper_vwap_baseline,paper_target_position,3,3.0,1.0,,2019-05-09 09:31:00-04:00,2019-05-09 09:34:00-04:00
42,2019-05-09,short,1,2019-05-09 09:34:00-04:00,7552.5,,,2019-05-09 09:39:00-04:00,7549.75,signal_flip,24875.5,,,,,,15105.0,0.6072239753974794,2.75,11.0,5.5,2.5,3.0,paper_vwap_baseline,paper_target_position,5,5.0,5.5,,2019-05-09 09:34:00-04:00,2019-05-09 09:39:00-04:00
43,2019-05-09,long,1,2019-05-09 09:39:00-04:00,7549.75,,,2019-05-09 09:41:00-04:00,7545.0,signal_flip,24878.5,,,,,,15099.5,0.6069296782362281,-4.75,-19.0,-9.5,2.5,-12.0,paper_vwap_baseline,paper_target_position,2,2.0,-9.5,,2019-05-09 09:39:00-04:00,2019-05-09 09:41:00-04:00
44,2019-05-09,short,1,2019-05-09 09:41:00-04:00,7545.0,,,2019-05-09 10:48:00-04:00,7516.0,signal_flip,24866.5,,,,,,15090.0,0.6068405284217723,29.0,116.0,58.0,2.5,55.5,paper_vwap_baseline,paper_target_position,67,67.0,58.0,,2019-05-09 09:41:00-04:00,2019-05-09 10:48:00-04:00
45,2019-05-09,long,1,2019-05-09 10:48:00-04:00,7516.0,,,2019-05-09 10:52:00-04:00,7512.75,signal_flip,24922.0,,,,,,15032.0,0.6031618650188588,-3.25,-13.0,-6.5,2.5,-9.0,paper_vwap_baseline,paper_target_position,4,4.0,-6.5,,2019-05-09 10:48:00-04:00,2019-05-09 10:52:00-04:00
46,2019-05-09,short,1,2019-05-09 10:52:00-04:00,7512.75,,,2019-05-09 11:15:00-04:00,7514.75,signal_flip,24913.0,,,,,,15025.5,0.6031188536105647,-2.0,-8.0,-4.0,2.5,-6.5,paper_vwap_baseline,paper_target_position,23,23.0,-4.0,,2019-05-09 10:52:00-04:00,2019-05-09 11:15:00-04:00
47,2019-05-09,long,1,2019-05-09 11:15:00-04:00,7514.75,,,2019-05-09 11:16:00-04:00,7509.75,signal_flip,24906.5,,,,,,15029.5,0.6034368538333367,-5.0,-20.0,-10.0,2.5,-12.5,paper_vwap_baseline,paper_target_position,1,1.0,-10.0,,2019-05-09 11:15:00-04:00,2019-05-09 11:16:00-04:00
48,2019-05-09,short,1,2019-05-09 11:16:00-04:00,7509.75,,,2019-05-09 11:17:00-04:00,7517.25,signal_flip,24894.0,,,,,,15019.5,0.6033381537719933,-7.5,-30.0,-15.0,2.5,-17.5,paper_vwap_baseline,paper_target_position,1,1.0,-15.0,,2019-05-09 11:16:00-04:00,2019-05-09 11:17:00-04:00
49,2019-05-09,long,1,2019-05-09 11:17:00-04:00,7517.25,,,2019-05-09 11:23:00-04:00,7511.75,signal_flip,24876.5,,,,,,15034.5,0.6043655658955239,-5.5,-22.0,-11.0,2.5,-13.5,paper_vwap_baseline,paper_target_position,6,6.0,-11.0,,2019-05-09 11:17:00-04:00,2019-05-09 11:23:00-04:00
50,2019-05-09,short,1,2019-05-09 11:23:00-04:00,7511.75,,,2019-05-09 11:39:00-04:00,7513.0,signal_flip,24863.0,,,,,,15023.5,0.6042512971081527,-1.25,-5.0,-2.5,2.5,-5.0,paper_vwap_baseline,paper_target_position,16,16.0,-2.5,,2019-05-09 11:23:00-04:00,2019-05-09 11:39:00-04:00
51,2019-05-09,long,1,2019-05-09 11:39:00-04:00,7513.0,,,2019-05-09 11:40:00-04:00,7508.25,signal_flip,24858.0,,,,,,15026.0,0.6044734089629094,-4.75,-19.0,-9.5,2.5,-12.0,paper_vwap_baseline,paper_target_position,1,1.0,-9.5,,2019-05-09 11:39:00-04:00,2019-05-09 11:40:00-04:00
52,2019-05-09,short,1,2019-05-09 11:40:00-04:00,7508.25,,,2019-05-09 11:41:00-04:00,7510.5,signal_flip,24846.0,,,,,,15016.5,0.6043829992755373,-2.25,-9.0,-4.5,2.5,-7.0,paper_vwap_baseline,paper_target_position,1,1.0,-4.5,,2019-05-09 11:40:00-04:00,2019-05-09 11:41:00-04:00
53,2019-05-09,long,1,2019-05-09 11:41:00-04:00,7510.5,,,2019-05-09 11:42:00-04:00,7502.25,signal_flip,24839.0,,,,,,15021.0,0.6047344901163493,-8.25,-33.0,-16.5,2.5,-19.0,paper_vwap_baseline,paper_target_position,1,1.0,-16.5,,2019-05-09 11:41:00-04:00,2019-05-09 11:42:00-04:00
54,2019-05-09,short,1,2019-05-09 11:42:00-04:00,7502.25,,,2019-05-09 11:45:00-04:00,7512.25,signal_flip,24820.0,,,,,,15004.5,0.604532634971797,-10.0,-40.0,-20.0,2.5,-22.5,paper_vwap_baseline,paper_target_position,3,3.0,-20.0,,2019-05-09 11:42:00-04:00,2019-05-09 11:45:00-04:00
55,2019-05-09,long,1,2019-05-09 11:45:00-04:00,7512.25,,,2019-05-09 16:00:00-04:00,7592.5,session_close,24797.5,,,,,,15024.5,0.60588769029136,80.25,321.0,160.5,2.5,158.0,paper_vwap_baseline,paper_target_position,255,255.0,160.5,,2019-05-09 11:45:00-04:00,
56,2019-05-10,long,1,2019-05-10 09:31:00-04:00,7574.75,,,2019-05-10 09:32:00-04:00,7565.0,signal_flip,24955.5,,,,,,15149.5,0.6070605678107031,-9.75,-39.0,-19.5,2.5,-22.0,paper_vwap_baseline,paper_target_position,1,1.0,-19.5,,2019-05-10 09:31:00-04:00,2019-05-10 09:32:00-04:00
57,2019-05-10,short,1,2019-05-10 09:32:00-04:00,7565.0,,,2019-05-10 09:36:00-04:00,7566.5,signal_flip,24933.5,,,,,,15130.0,0.6068141255740269,-1.5,-6.0,-3.0,2.5,-5.5,paper_vwap_baseline,paper_target_position,4,4.0,-3.0,,2019-05-10 09:32:00-04:00,2019-05-10 09:36:00-04:00
58,2019-05-10,long,1,2019-05-10 09:36:00-04:00,7566.5,,,2019-05-10 09:37:00-04:00,7561.0,signal_flip,24928.0,,,,,,15133.0,0.6070683568677792,-5.5,-22.0,-11.0,2.5,-13.5,paper_vwap_baseline,paper_target_position,1,1.0,-11.0,,2019-05-10 09:36:00-04:00,2019-05-10 09:37:00-04:00
59,2019-05-10,short,1,2019-05-10 09:37:00-04:00,7561.0,,,2019-05-10 09:38:00-04:00,7566.25,signal_flip,24914.5,,,,,,15122.0,0.6069557887976881,-5.25,-21.0,-10.5,2.5,-13.0,paper_vwap_baseline,paper_target_position,1,1.0,-10.5,,2019-05-10 09:37:00-04:00,2019-05-10 09:38:00-04:00
60,2019-05-10,long,1,2019-05-10 09:38:00-04:00,7566.25,,,2019-05-10 09:51:00-04:00,7569.0,signal_flip,24901.5,,,,,,15132.5,0.6076943156034778,2.75,11.0,5.5,2.5,3.0,paper_vwap_baseline,paper_target_position,13,13.0,5.5,,2019-05-10 09:38:00-04:00,2019-05-10 09:51:00-04:00
61,2019-05-10,short,1,2019-05-10 09:51:00-04:00,7569.0,,,2019-05-10 12:17:00-04:00,7504.25,signal_flip,24904.5,,,,,,15138.0,0.6078419562729627,64.75,259.0,129.5,2.5,127.0,paper_vwap_baseline,paper_target_position,146,146.0,129.5,,2019-05-10 09:51:00-04:00,2019-05-10 12:17:00-04:00
62,2019-05-10,long,1,2019-05-10 12:17:00-04:00,7504.25,,,2019-05-10 16:00:00-04:00,7601.0,session_close,25031.5,,,,,,15008.5,0.5995845235003895,96.75,387.0,193.5,2.5,191.0,paper_vwap_baseline,paper_target_position,223,223.0,193.5,,2019-05-10 12:17:00-04:00,
63,2019-05-13,long,1,2019-05-13 09:31:00-04:00,7424.5,,,2019-05-13 09:33:00-04:00,7418.0,signal_flip,25222.5,,,,,,14849.0,0.5887203885419764,-6.5,-26.0,-13.0,2.5,-15.5,paper_vwap_baseline,paper_target_position,2,2.0,-13.0,,2019-05-13 09:31:00-04:00,2019-05-13 09:33:00-04:00
64,2019-05-13,short,1,2019-05-13 09:33:00-04:00,7418.0,,,2019-05-13 09:34:00-04:00,7421.5,signal_flip,25207.0,,,,,,14836.0,0.5885666679890507,-3.5,-14.0,-7.0,2.5,-9.5,paper_vwap_baseline,paper_target_position,1,1.0,-7.0,,2019-05-13 09:33:00-04:00,2019-05-13 09:34:00-04:00
65,2019-05-13,long,1,2019-05-13 09:34:00-04:00,7421.5,,,2019-05-13 09:37:00-04:00,7420.0,signal_flip,25197.5,,,,,,14843.0,0.5890663756325032,-1.5,-6.0,-3.0,2.5,-5.5,paper_vwap_baseline,paper_target_position,3,3.0,-3.0,,2019-05-13 09:34:00-04:00,2019-05-13 09:37:00-04:00
66,2019-05-13,short,1,2019-05-13 09:37:00-04:00,7420.0,,,2019-05-13 09:39:00-04:00,7434.5,signal_flip,25192.0,,,,,,14840.0,0.5890758971101937,-14.5,-58.0,-29.0,2.5,-31.5,paper_vwap_baseline,paper_target_position,2,2.0,-29.0,,2019-05-13 09:37:00-04:00,2019-05-13 09:39:00-04:00
67,2019-05-13,long,1,2019-05-13 09:39:00-04:00,7434.5,,,2019-05-13 09:46:00-04:00,7423.75,signal_flip,25160.5,,,,,,14869.0,0.590965998290972,-10.75,-43.0,-21.5,2.5,-24.0,paper_vwap_baseline,paper_target_position,7,7.0,-21.5,,2019-05-13 09:39:00-04:00,2019-05-13 09:46:00-04:00
68,2019-05-13,short,1,2019-05-13 09:46:00-04:00,7423.75,,,2019-05-13 09:49:00-04:00,7426.5,signal_flip,25136.5,,,,,,14847.5,0.5906749149642949,-2.75,-11.0,-5.5,2.5,-8.0,paper_vwap_baseline,paper_target_position,3,3.0,-5.5,,2019-05-13 09:46:00-04:00,2019-05-13 09:49:00-04:00
69,2019-05-13,long,1,2019-05-13 09:49:00-04:00,7426.5,,,2019-05-13 09:50:00-04:00,7418.0,signal_flip,25128.5,,,,,,14853.0,0.5910818393457627,-8.5,-34.0,-17.0,2.5,-19.5,paper_vwap_baseline,paper_target_position,1,1.0,-17.0,,2019-05-13 09:49:00-04:00,2019-05-13 09:50:00-04:00
70,2019-05-13,short,1,2019-05-13 09:50:00-04:00,7418.0,,,2019-05-13 10:43:00-04:00,7393.5,signal_flip,25109.0,,,,,,14836.0,0.5908638336851328,24.5,98.0,49.0,2.5,46.5,paper_vwap_baseline,paper_target_position,53,53.0,49.0,,2019-05-13 09:50:00-04:00,2019-05-13 10:43:00-04:00
71,2019-05-13,long,1,2019-05-13 10:43:00-04:00,7393.5,,,2019-05-13 10:47:00-04:00,7388.75,signal_flip,25155.5,,,,,,14787.0,0.5878237363598418,-4.75,-19.0,-9.5,2.5,-12.0,paper_vwap_baseline,paper_target_position,4,4.0,-9.5,,2019-05-13 10:43:00-04:00,2019-05-13 10:47:00-04:00
72,2019-05-13,short,1,2019-05-13 10:47:00-04:00,7388.75,,,2019-05-13 14:26:00-04:00,7369.25,signal_flip,25143.5,,,,,,14777.5,0.5877264501759898,19.5,78.0,39.0,2.5,36.5,paper_vwap_baseline,paper_target_position,219,219.0,39.0,,2019-05-13 10:47:00-04:00,2019-05-13 14:26:00-04:00
73,2019-05-13,long,1,2019-05-13 14:26:00-04:00,7369.25,,,2019-05-13 14:30:00-04:00,7368.0,signal_flip,25180.0,,,,,,14738.5,0.5853256552819698,-1.25,-5.0,-2.5,2.5,-5.0,paper_vwap_baseline,paper_target_position,4,4.0,-2.5,,2019-05-13 14:26:00-04:00,2019-05-13 14:30:00-04:00
74,2019-05-13,short,1,2019-05-13 14:30:00-04:00,7368.0,,,2019-05-13 14:51:00-04:00,7370.25,signal_flip,25175.0,,,,,,14736.0,0.5853426017874875,-2.25,-9.0,-4.5,2.5,-7.0,paper_vwap_baseline,paper_target_position,21,21.0,-4.5,,2019-05-13 14:30:00-04:00,2019-05-13 14:51:00-04:00
75,2019-05-13,long,1,2019-05-13 14:51:00-04:00,7370.25,,,2019-05-13 15:04:00-04:00,7363.75,signal_flip,25168.0,,,,,,14740.5,0.5856842021614749,-6.5,-26.0,-13.0,2.5,-15.5,paper_vwap_baseline,paper_target_position,13,13.0,-13.0,,2019-05-13 14:51:00-04:00,2019-05-13 15:04:00-04:00
76,2019-05-13,short,1,2019-05-13 15:04:00-04:00,7363.75,,,2019-05-13 15:07:00-04:00,7371.0,signal_flip,25152.5,,,,,,14727.5,0.585528277507206,-7.25,-29.0,-14.5,2.5,-17.0,paper_vwap_baseline,paper_target_position,3,3.0,-14.5,,2019-05-13 15:04:00-04:00,2019-05-13 15:07:00-04:00
77,2019-05-13,long,1,2019-05-13 15:07:00-04:00,7371.0,,,2019-05-13 15:10:00-04:00,7363.0,signal_flip,25135.5,,,,,,14742.0,0.5865011636927852,-8.0,-32.0,-16.0,2.5,-18.5,paper_vwap_baseline,paper_target_position,3,3.0,-16.0,,2019-05-13 15:07:00-04:00,2019-05-13 15:10:00-04:00
