n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_count,time_exit_win_rate,time_exit_loss_rate,time_exit_pnl_usd,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count,net_pnl,sortino_ratio,max_daily_drawdown,worst_losing_days_streak,worst_losing_trades_streak,avg_trades_per_day,max_trades_per_day,expectancy_per_trade,expectancy_per_day,pct_green_days,avg_gain_loss_ratio,hit_rate,avg_time_in_position_min,rolling_20d_sharpe_median,rolling_20d_expectancy_median,days_to_target_pct,daily_loss_limit_breach_freq,trailing_drawdown_breach_freq,empirical_prob_red_streak_ge_threshold,profit_to_drawdown_ratio
3703,0.15068863083985956,66.90501792114695,-13.451674641148326,-13.451674641148326,-1.3065082365649474,0.8852766118896872,-4838.0,-9177.5,0.3671,-0.6139656914363621,42,6.844978165938865,42,376,-236.5,-1156.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3703,0.1327990841442473,0.1327990841442473,0.0,0.0,0.0,6.844978165938865,376,daily_pnl_over_static_capital,1747,667606,-4838.0,-0.23335028031672606,-1507.0,10,42,2.1196336576989125,44,-1.3065082365649474,-2.7693188322839153,0.05151688609044076,4.973731502283457,0.15068863083985956,23.20955981636511,-3.44161539103966,0.0,,0.0005724098454493417,0.9885518030910132,0.2962962962962963,-0.5271588123127213
