trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd
32,2020-08-03,long,1,2020-08-03 10:01:00-04:00,11049.25,10980.0,11187.75,2020-08-03 16:00:00-04:00,11033.0,time_exit,50000.0,0.5,250.0,141.5,141.5,141.5,22098.5,0.44197,-16.25,-65.0,-32.5,2.5,-35.0
33,2020-08-12,long,1,2020-08-12 09:49:00-04:00,11024.5,10957.0,11159.5,2020-08-12 12:21:00-04:00,11159.25,target,50000.0,0.5,250.0,138.0,138.0,138.0,22049.0,0.44098,134.75,539.0,269.5,2.5,267.0
34,2020-08-20,long,1,2020-08-20 09:48:00-04:00,11353.0,11266.0,11527.0,2020-08-20 16:00:00-04:00,11477.5,time_exit,50000.0,0.5,250.0,177.0,177.0,177.0,22706.0,0.45412,124.5,498.0,249.0,2.5,246.5
35,2020-08-25,long,1,2020-08-25 11:14:00-04:00,11679.75,11574.25,11890.75,2020-08-25 16:00:00-04:00,11715.0,time_exit,50000.0,0.5,250.0,214.0,214.0,214.0,23359.5,0.46719,35.25,141.0,70.5,2.5,68.0
36,2020-09-01,long,1,2020-09-01 10:25:00-04:00,12246.5,12124.5,12490.5,2020-09-01 16:00:00-04:00,12298.5,time_exit,50000.0,0.5,250.0,247.0,247.0,247.0,24493.0,0.48986,52.0,208.0,104.0,2.5,101.5
37,2020-09-14,long,1,2020-09-14 09:46:00-04:00,11291.75,11207.5,11460.25,2020-09-14 13:32:00-04:00,11207.25,stop,50000.0,0.5,250.0,171.5,171.5,171.5,22583.5,0.45167,-84.5,-338.0,-169.0,2.5,-171.5
39,2020-09-30,long,1,2020-09-30 09:52:00-04:00,11381.0,11309.75,11523.5,2020-09-30 14:09:00-04:00,11523.25,target,50000.0,0.5,250.0,145.5,145.5,145.5,22762.0,0.45524,142.25,569.0,284.5,2.5,282.0
40,2020-10-05,long,1,2020-10-05 10:03:00-04:00,11386.5,11320.75,11518.0,2020-10-05 16:00:00-04:00,11477.75,time_exit,50000.0,0.5,250.0,134.5,134.5,134.5,22773.0,0.45546,91.25,365.0,182.5,2.5,180.0
41,2020-10-20,long,1,2020-10-20 10:07:00-04:00,11724.0,11631.5,11909.0,2020-10-20 11:00:00-04:00,11631.25,stop,50000.0,0.5,250.0,188.0,188.0,188.0,23448.0,0.46896,-92.75,-371.0,-185.5,2.5,-188.0
44,2020-11-02,long,1,2020-11-02 09:53:00-05:00,11191.0,11108.0,11357.0,2020-11-02 10:43:00-05:00,11107.75,stop,50000.0,0.5,250.0,169.0,169.0,169.0,22382.0,0.44764,-83.25,-333.0,-166.5,2.5,-169.0
46,2020-11-05,long,1,2020-11-05 09:52:00-05:00,12083.5,11972.25,12306.0,2020-11-05 22:58:00-05:00,11972.0,stop,50000.0,0.5,250.0,225.5,225.5,225.5,24167.0,0.48334,-111.5,-446.0,-223.0,2.5,-225.5
47,2020-11-11,long,1,2020-11-11 10:30:00-05:00,11824.75,11701.75,12070.75,2020-11-11 16:00:00-05:00,11885.25,time_exit,50000.0,0.5,250.0,249.0,249.0,249.0,23649.5,0.47299,60.5,242.0,121.0,2.5,118.5
48,2020-11-16,long,1,2020-11-16 10:26:00-05:00,12003.5,11887.0,12236.5,2020-11-16 16:00:00-05:00,12013.75,time_exit,50000.0,0.5,250.0,236.0,236.0,236.0,24007.0,0.48014,10.25,41.0,20.5,2.5,18.0
50,2020-12-03,long,2,2020-12-03 10:06:00-05:00,12516.25,12463.0,12622.75,2020-12-03 11:09:00-05:00,12462.75,stop,50000.0,0.5,250.0,109.5,219.0,219.0,50065.0,1.0013,-53.5,-214.0,-214.0,5.0,-219.0
52,2020-12-14,long,1,2020-12-14 09:47:00-05:00,12498.0,12418.5,12657.0,2020-12-14 21:23:00-05:00,12418.25,stop,50000.0,0.5,250.0,162.0,162.0,162.0,24996.0,0.49992,-79.75,-319.0,-159.5,2.5,-162.0
53,2020-12-22,long,1,2020-12-22 09:57:00-05:00,12750.25,12678.25,12894.25,2020-12-22 11:01:00-05:00,12678.0,stop,50000.0,0.5,250.0,147.0,147.0,147.0,25500.5,0.51001,-72.25,-289.0,-144.5,2.5,-147.0
54,2021-01-05,long,1,2021-01-05 09:53:00-05:00,12759.25,12650.0,12977.75,2021-01-05 21:52:00-05:00,12649.75,stop,50000.0,0.5,250.0,221.5,221.5,221.5,25518.5,0.51037,-109.5,-438.0,-219.0,2.5,-221.5
56,2021-01-13,long,1,2021-01-13 09:52:00-05:00,12937.25,12863.5,13084.75,2021-01-13 16:00:00-05:00,12966.0,time_exit,50000.0,0.5,250.0,150.5,150.5,150.5,25874.5,0.51749,28.75,115.0,57.5,2.5,55.0
57,2021-01-20,long,1,2021-01-20 10:07:00-05:00,13192.25,13120.5,13335.75,2021-01-20 19:57:00-05:00,13335.5,target,50000.0,0.5,250.0,146.5,146.5,146.5,26384.5,0.52769,143.25,573.0,286.5,2.5,284.0
59,2021-02-02,long,1,2021-02-02 09:49:00-05:00,13416.0,13344.5,13559.0,2021-02-02 16:00:00-05:00,13438.0,time_exit,50000.0,0.5,250.0,146.0,146.0,146.0,26832.0,0.53664,22.0,88.0,44.0,2.5,41.5
61,2021-02-26,long,1,2021-02-26 12:09:00-05:00,13033.5,12928.75,13243.0,2021-02-26 14:05:00-05:00,12928.5,stop,50000.0,0.5,250.0,212.5,212.5,212.5,26067.0,0.52134,-105.0,-420.0,-210.0,2.5,-212.5
62,2021-03-01,long,1,2021-03-01 10:22:00-05:00,13138.75,13039.75,13336.75,2021-03-01 16:00:00-05:00,13267.5,time_exit,50000.0,0.5,250.0,201.0,201.0,201.0,26277.5,0.52555,128.75,515.0,257.5,2.5,255.0
63,2021-03-09,long,1,2021-03-09 09:50:00-05:00,12658.5,12586.5,12802.5,2021-03-09 13:02:00-05:00,12802.25,target,50000.0,0.5,250.0,147.0,147.0,147.0,25317.0,0.50634,143.75,575.0,287.5,2.5,285.0
64,2021-03-11,long,1,2021-03-11 10:54:00-05:00,13012.25,12931.25,13174.25,2021-03-11 16:00:00-05:00,13046.0,time_exit,50000.0,0.5,250.0,165.0,165.0,165.0,26024.5,0.52049,33.75,135.0,67.5,2.5,65.0
65,2021-03-16,long,1,2021-03-16 09:46:00-04:00,13211.25,13141.75,13350.25,2021-03-16 14:25:00-04:00,13141.5,stop,50000.0,0.5,250.0,142.0,142.0,142.0,26422.5,0.52845,-69.75,-279.0,-139.5,2.5,-142.0
66,2021-03-22,long,1,2021-03-22 09:53:00-04:00,12999.0,12927.25,13142.5,2021-03-22 12:43:00-04:00,13142.25,target,50000.0,0.5,250.0,146.5,146.5,146.5,25998.0,0.51996,143.25,573.0,286.5,2.5,284.0
67,2021-03-26,long,1,2021-03-26 09:48:00-04:00,12822.75,12753.5,12961.25,2021-03-26 14:09:00-04:00,12753.25,stop,50000.0,0.5,250.0,141.5,141.5,141.5,25645.5,0.51291,-69.5,-278.0,-139.0,2.5,-141.5
72,2021-04-23,long,2,2021-04-23 09:52:00-04:00,13824.25,13775.25,13922.25,2021-04-23 11:39:00-04:00,13922.0,target,50000.0,0.5,250.0,101.0,202.0,202.0,55297.0,1.10594,97.75,391.0,391.0,5.0,386.0
73,2021-05-07,long,1,2021-05-07 10:11:00-04:00,13769.25,13661.25,13985.25,2021-05-07 16:00:00-04:00,13711.5,time_exit,50000.0,0.5,250.0,219.0,219.0,219.0,27538.5,0.55077,-57.75,-231.0,-115.5,2.5,-118.0
75,2021-05-14,long,1,2021-05-14 10:12:00-04:00,13283.0,13207.75,13433.5,2021-05-14 16:00:00-04:00,13394.0,time_exit,50000.0,0.5,250.0,153.5,153.5,153.5,26566.0,0.53132,111.0,444.0,222.0,2.5,219.5
77,2021-05-24,long,1,2021-05-24 10:01:00-04:00,13590.0,13492.5,13785.0,2021-05-24 16:00:00-04:00,13638.0,time_exit,50000.0,0.5,250.0,198.0,198.0,198.0,27180.0,0.5436,48.0,192.0,96.0,2.5,93.5
79,2021-06-17,long,1,2021-06-17 09:52:00-04:00,14033.0,13942.0,14215.0,2021-06-17 16:00:00-04:00,14170.5,time_exit,50000.0,0.5,250.0,185.0,185.0,185.0,28066.0,0.56132,137.5,550.0,275.0,2.5,272.5
80,2021-06-23,long,2,2021-06-23 09:59:00-04:00,14307.75,14253.25,14416.75,2021-06-23 11:04:00-04:00,14253.0,stop,50000.0,0.5,250.0,112.0,224.0,224.0,57231.0,1.14462,-54.75,-219.0,-219.0,5.0,-224.0
83,2021-07-13,long,1,2021-07-13 09:55:00-04:00,14905.75,14841.5,15034.25,2021-07-13 14:03:00-04:00,14841.25,stop,50000.0,0.5,250.0,131.5,131.5,131.5,29811.5,0.59623,-64.5,-258.0,-129.0,2.5,-131.5
84,2021-07-21,long,2,2021-07-21 09:58:00-04:00,14750.0,14691.5,14867.0,2021-07-21 16:00:00-04:00,14832.25,time_exit,50000.0,0.5,250.0,120.0,240.0,240.0,59000.0,1.18,82.25,329.0,329.0,5.0,324.0
85,2021-07-22,long,1,2021-07-22 10:27:00-04:00,14900.75,14839.25,15023.75,2021-07-22 16:00:00-04:00,14946.0,time_exit,50000.0,0.5,250.0,126.0,126.0,126.0,29801.5,0.59603,45.25,181.0,90.5,2.5,88.0
87,2021-08-13,long,1,2021-08-13 10:18:00-04:00,15130.5,15067.5,15256.5,2021-08-13 16:00:00-04:00,15124.75,time_exit,50000.0,0.5,250.0,129.0,129.0,129.0,30261.0,0.60522,-5.75,-23.0,-11.5,2.5,-14.0
88,2021-08-18,long,1,2021-08-18 09:56:00-04:00,15026.75,14963.75,15152.75,2021-08-18 11:36:00-04:00,14963.5,stop,50000.0,0.5,250.0,129.0,129.0,129.0,30053.5,0.60107,-63.25,-253.0,-126.5,2.5,-129.0
89,2021-08-20,long,2,2021-08-20 09:46:00-04:00,15005.25,14958.75,15098.25,2021-08-20 15:57:00-04:00,15098.0,target,50000.0,0.5,250.0,96.0,192.0,192.0,60021.0,1.20042,92.75,371.0,371.0,5.0,366.0
90,2021-08-23,long,1,2021-08-23 09:47:00-04:00,15196.25,15124.25,15340.25,2021-08-23 16:00:00-04:00,15311.75,time_exit,50000.0,0.5,250.0,147.0,147.0,147.0,30392.5,0.60785,115.5,462.0,231.0,2.5,228.5
92,2021-08-30,long,1,2021-08-30 09:54:00-04:00,15521.5,15454.75,15655.0,2021-08-30 16:00:00-04:00,15597.5,time_exit,50000.0,0.5,250.0,136.5,136.5,136.5,31043.0,0.62086,76.0,304.0,152.0,2.5,149.5
95,2021-09-21,long,1,2021-09-21 09:46:00-04:00,15112.75,15027.5,15283.25,2021-09-21 10:06:00-04:00,15027.25,stop,50000.0,0.5,250.0,173.5,173.5,173.5,30225.5,0.60451,-85.5,-342.0,-171.0,2.5,-173.5
97,2021-09-23,long,1,2021-09-23 09:48:00-04:00,15269.5,15181.5,15445.5,2021-09-23 16:00:00-04:00,15304.5,time_exit,50000.0,0.5,250.0,179.0,179.0,179.0,30539.0,0.61078,35.0,140.0,70.0,2.5,67.5
98,2021-09-29,long,1,2021-09-29 09:50:00-04:00,14870.0,14787.25,15035.5,2021-09-29 11:35:00-04:00,14787.0,stop,50000.0,0.5,250.0,168.5,168.5,168.5,29740.0,0.5948,-83.0,-332.0,-166.0,2.5,-168.5
100,2021-10-05,long,1,2021-10-05 09:50:00-04:00,14575.25,14496.0,14733.75,2021-10-05 13:40:00-04:00,14733.5,target,50000.0,0.5,250.0,161.5,161.5,161.5,29150.5,0.58301,158.25,633.0,316.5,2.5,314.0
101,2021-10-07,long,1,2021-10-07 10:00:00-04:00,14955.75,14858.75,15149.75,2021-10-07 16:00:00-04:00,14884.75,time_exit,50000.0,0.5,250.0,197.0,197.0,197.0,29911.5,0.59823,-71.0,-284.0,-142.0,2.5,-144.5
102,2021-10-14,long,1,2021-10-14 10:06:00-04:00,14976.5,14890.0,15149.5,2021-10-14 16:00:00-04:00,15041.25,time_exit,50000.0,0.5,250.0,176.0,176.0,176.0,29953.0,0.59906,64.75,259.0,129.5,2.5,127.0
103,2021-10-26,long,1,2021-10-26 10:08:00-04:00,15666.25,15579.75,15839.25,2021-10-26 12:00:00-04:00,15579.5,stop,50000.0,0.5,250.0,176.0,176.0,176.0,31332.5,0.62665,-86.75,-347.0,-173.5,2.5,-176.0
106,2021-11-04,long,1,2021-11-04 09:54:00-04:00,16238.5,16156.5,16402.5,2021-11-04 16:00:00-04:00,16336.0,time_exit,50000.0,0.5,250.0,167.0,167.0,167.0,32477.0,0.64954,97.5,390.0,195.0,2.5,192.5
108,2021-11-18,long,1,2021-11-18 11:51:00-05:00,16470.25,16353.0,16704.75,2021-11-18 16:00:00-05:00,16494.5,time_exit,50000.0,0.5,250.0,237.5,237.5,237.5,32940.5,0.65881,24.25,97.0,48.5,2.5,46.0
109,2021-11-19,long,1,2021-11-19 09:57:00-05:00,16590.75,16515.75,16740.75,2021-11-19 16:00:00-05:00,16572.75,time_exit,50000.0,0.5,250.0,153.0,153.0,153.0,33181.5,0.66363,-18.0,-72.0,-36.0,2.5,-38.5
110,2021-11-22,long,1,2021-11-22 09:50:00-05:00,16730.5,16637.75,16916.0,2021-11-22 11:12:00-05:00,16637.5,stop,50000.0,0.5,250.0,188.5,188.5,188.5,33461.0,0.66922,-93.0,-372.0,-186.0,2.5,-188.5
111,2021-11-29,long,1,2021-11-29 09:56:00-05:00,16285.0,16209.5,16436.0,2021-11-29 15:16:00-05:00,16435.75,target,50000.0,0.5,250.0,154.0,154.0,154.0,32570.0,0.6514,150.75,603.0,301.5,2.5,299.0
112,2021-12-07,long,1,2021-12-07 09:46:00-05:00,16182.5,16118.5,16310.5,2021-12-07 11:37:00-05:00,16310.25,target,50000.0,0.5,250.0,131.0,131.0,131.0,32365.0,0.6473,127.75,511.0,255.5,2.5,253.0
113,2021-12-22,long,1,2021-12-22 09:46:00-05:00,16017.5,15933.25,16186.0,2021-12-22 18:00:00-05:00,16185.75,target,50000.0,0.5,250.0,171.5,171.5,171.5,32035.0,0.6407,168.25,673.0,336.5,2.5,334.0
114,2021-12-23,long,1,2021-12-23 10:01:00-05:00,16245.5,16176.0,16384.5,2021-12-23 16:00:00-05:00,16300.75,time_exit,50000.0,0.5,250.0,142.0,142.0,142.0,32491.0,0.64982,55.25,221.0,110.5,2.5,108.0
115,2021-12-27,long,1,2021-12-27 10:03:00-05:00,16453.0,16344.0,16671.0,2021-12-27 16:00:00-05:00,16563.25,time_exit,50000.0,0.5,250.0,221.0,221.0,221.0,32906.0,0.65812,110.25,441.0,220.5,2.5,218.0
116,2021-12-30,long,1,2021-12-30 10:28:00-05:00,16565.5,16449.0,16798.5,2021-12-30 15:45:00-05:00,16448.75,stop,50000.0,0.5,250.0,236.0,236.0,236.0,33131.0,0.66262,-116.75,-467.0,-233.5,2.5,-236.0
118,2022-02-11,long,1,2022-02-11 09:47:00-05:00,14765.0,14655.75,14983.5,2022-02-11 09:57:00-05:00,14655.5,stop,50000.0,0.5,250.0,221.5,221.5,221.5,29530.0,0.5906,-109.5,-438.0,-219.0,2.5,-221.5
119,2022-02-14,long,1,2022-02-14 09:51:00-05:00,14295.5,14181.75,14523.0,2022-02-14 13:53:00-05:00,14181.5,stop,50000.0,0.5,250.0,230.5,230.5,230.5,28591.0,0.57182,-114.0,-456.0,-228.0,2.5,-230.5
120,2022-04-04,long,1,2022-04-04 09:50:00-04:00,15006.75,14883.5,15253.25,2022-04-04 16:00:00-04:00,15165.25,time_exit,50000.0,0.5,250.0,249.5,249.5,249.5,30013.5,0.60027,158.5,634.0,317.0,2.5,314.5
121,2022-04-13,long,1,2022-04-13 09:46:00-04:00,14033.0,13921.0,14257.0,2022-04-13 15:32:00-04:00,14256.75,target,50000.0,0.5,250.0,227.0,227.0,227.0,28066.0,0.56132,223.75,895.0,447.5,2.5,445.0
122,2022-05-27,long,1,2022-05-27 09:56:00-04:00,12519.25,12401.25,12755.25,2022-05-27 16:00:00-04:00,12679.25,time_exit,50000.0,0.5,250.0,239.0,239.0,239.0,25038.5,0.50077,160.0,640.0,320.0,2.5,317.5
124,2022-07-07,long,1,2022-07-07 09:49:00-04:00,12024.5,11917.75,12238.0,2022-07-07 16:00:00-04:00,12134.75,time_exit,50000.0,0.5,250.0,216.5,216.5,216.5,24049.0,0.48098,110.25,441.0,220.5,2.5,218.0
125,2022-07-20,long,1,2022-07-20 10:26:00-04:00,12375.5,12255.5,12615.5,2022-07-20 16:00:00-04:00,12468.75,time_exit,50000.0,0.5,250.0,243.0,243.0,243.0,24751.0,0.49502,93.25,373.0,186.5,2.5,184.0
126,2022-07-27,long,1,2022-07-27 09:46:00-04:00,12376.25,12275.75,12577.25,2022-07-27 14:44:00-04:00,12577.0,target,50000.0,0.5,250.0,204.0,204.0,204.0,24752.5,0.49505,200.75,803.0,401.5,2.5,399.0
129,2022-08-23,long,1,2022-08-23 09:51:00-04:00,12972.0,12865.5,13185.0,2022-08-23 18:00:00-04:00,12865.25,stop,50000.0,0.5,250.0,216.0,216.0,216.0,25944.0,0.51888,-106.75,-427.0,-213.5,2.5,-216.0
130,2022-09-07,long,1,2022-09-07 09:49:00-04:00,12126.5,12035.25,12309.0,2022-09-07 10:15:00-04:00,12035.0,stop,50000.0,0.5,250.0,185.5,185.5,185.5,24253.0,0.48506,-91.5,-366.0,-183.0,2.5,-185.5
131,2022-09-09,long,1,2022-09-09 09:48:00-04:00,12482.75,12415.25,12617.75,2022-09-09 16:00:00-04:00,12587.25,time_exit,50000.0,0.5,250.0,138.0,138.0,138.0,24965.5,0.49931,104.5,418.0,209.0,2.5,206.5
132,2022-09-12,long,1,2022-09-12 09:53:00-04:00,12705.75,12640.5,12836.25,2022-09-12 12:10:00-04:00,12640.25,stop,50000.0,0.5,250.0,133.5,133.5,133.5,25411.5,0.50823,-65.5,-262.0,-131.0,2.5,-133.5
133,2022-10-04,long,1,2022-10-04 09:49:00-04:00,11581.75,11513.75,11717.75,2022-10-04 16:00:00-04:00,11639.5,time_exit,50000.0,0.5,250.0,139.0,139.0,139.0,23163.5,0.46327,57.75,231.0,115.5,2.5,113.0
135,2022-11-23,long,2,2022-11-23 09:46:00-05:00,11802.75,11744.25,11919.75,2022-11-23 12:57:00-05:00,11744.0,stop,50000.0,0.5,250.0,120.0,240.0,240.0,47211.0,0.94422,-58.75,-235.0,-235.0,5.0,-240.0
136,2022-12-01,long,1,2022-12-01 09:46:00-05:00,12111.0,12031.0,12271.0,2022-12-01 10:12:00-05:00,12030.75,stop,50000.0,0.5,250.0,163.0,163.0,163.0,24222.0,0.48444,-80.25,-321.0,-160.5,2.5,-163.0
137,2022-12-14,long,1,2022-12-14 09:58:00-05:00,11886.5,11810.5,12038.5,2022-12-14 14:00:00-05:00,11810.25,stop,50000.0,0.5,250.0,155.0,155.0,155.0,23773.0,0.47546,-76.25,-305.0,-152.5,2.5,-155.0
138,2022-12-21,long,1,2022-12-21 09:49:00-05:00,11264.75,11180.5,11433.25,2022-12-21 16:00:00-05:00,11334.75,time_exit,50000.0,0.5,250.0,171.5,171.5,171.5,22529.5,0.45059,70.0,280.0,140.0,2.5,137.5
140,2023-01-09,long,2,2023-01-09 09:46:00-05:00,11255.0,11194.0,11377.0,2023-01-09 11:14:00-05:00,11376.75,target,50000.0,0.5,250.0,125.0,250.0,250.0,45020.0,0.9004,121.75,487.0,487.0,5.0,482.0
141,2023-01-23,long,1,2023-01-23 09:47:00-05:00,11754.75,11671.25,11921.75,2023-01-23 11:07:00-05:00,11921.5,target,50000.0,0.5,250.0,170.0,170.0,170.0,23509.5,0.47019,166.75,667.0,333.5,2.5,331.0
142,2023-01-31,long,1,2023-01-31 09:51:00-05:00,12048.75,11968.75,12208.75,2023-01-31 16:00:00-05:00,12144.25,time_exit,50000.0,0.5,250.0,163.0,163.0,163.0,24097.5,0.48195,95.5,382.0,191.0,2.5,188.5
143,2023-02-02,long,1,2023-02-02 10:31:00-05:00,12767.0,12670.5,12960.0,2023-02-02 16:20:00-05:00,12670.25,stop,50000.0,0.5,250.0,196.0,196.0,196.0,25534.0,0.51068,-96.75,-387.0,-193.5,2.5,-196.0
145,2023-02-22,long,2,2023-02-22 09:46:00-05:00,12168.75,12113.75,12278.75,2023-02-22 10:00:00-05:00,12113.5,stop,50000.0,0.5,250.0,113.0,226.0,226.0,48675.0,0.9735,-55.25,-221.0,-221.0,5.0,-226.0
146,2023-02-27,long,1,2023-02-27 10:09:00-05:00,12180.0,12109.0,12322.0,2023-02-27 10:36:00-05:00,12108.75,stop,50000.0,0.5,250.0,145.0,145.0,145.0,24360.0,0.4872,-71.25,-285.0,-142.5,2.5,-145.0
147,2023-03-03,long,1,2023-03-03 09:53:00-05:00,12176.5,12110.5,12308.5,2023-03-03 14:52:00-05:00,12308.25,target,50000.0,0.5,250.0,135.0,135.0,135.0,24353.0,0.48706,131.75,527.0,263.5,2.5,261.0
148,2023-03-06,long,1,2023-03-06 10:18:00-05:00,12423.5,12351.75,12567.0,2023-03-06 14:21:00-05:00,12351.5,stop,50000.0,0.5,250.0,146.5,146.5,146.5,24847.0,0.49694,-72.0,-288.0,-144.0,2.5,-146.5
151,2023-03-21,long,2,2023-03-21 10:01:00-04:00,12823.75,12773.75,12923.75,2023-03-21 10:06:00-04:00,12773.5,stop,50000.0,0.5,250.0,103.0,206.0,206.0,51295.0,1.0259,-50.25,-201.0,-201.0,5.0,-206.0
152,2023-03-23,long,1,2023-03-23 10:01:00-04:00,12908.5,12846.5,13032.5,2023-03-23 14:25:00-04:00,12846.25,stop,50000.0,0.5,250.0,127.0,127.0,127.0,25817.0,0.51634,-62.25,-249.0,-124.5,2.5,-127.0
153,2023-03-27,long,1,2023-03-27 09:52:00-04:00,12959.25,12881.25,13115.25,2023-03-27 10:30:00-04:00,12881.0,stop,50000.0,0.5,250.0,159.0,159.0,159.0,25918.5,0.51837,-78.25,-313.0,-156.5,2.5,-159.0
155,2023-04-13,long,1,2023-04-13 10:06:00-04:00,13081.5,13019.25,13206.0,2023-04-13 14:14:00-04:00,13205.75,target,50000.0,0.5,250.0,127.5,127.5,127.5,26163.0,0.52326,124.25,497.0,248.5,2.5,246.0
156,2023-04-14,long,1,2023-04-14 09:57:00-04:00,13247.75,13132.75,13477.75,2023-04-14 10:29:00-04:00,13132.5,stop,50000.0,0.5,250.0,233.0,233.0,233.0,26495.5,0.52991,-115.25,-461.0,-230.5,2.5,-233.0
158,2023-04-28,long,1,2023-04-28 10:14:00-04:00,13263.75,13172.0,13447.25,2023-04-28 16:00:00-04:00,13332.25,time_exit,50000.0,0.5,250.0,186.5,186.5,186.5,26527.5,0.53055,68.5,274.0,137.0,2.5,134.5
