scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,n_days_traded,pct_days_traded,worst_day,longest_losing_streak_daily,median_recovery_days,max_recovery_days,daily_loss_limit_breach_freq,days_to_profit_target,profit_target_reached_before_max_loss,max_loss_limit_buffer_usd
overall,39288.0,0.6566749886949907,0.6200827395287178,1.128394045010466,34.645502645502646,-11931.5,1134,1134,0.6491127647395535,-750.0,8,8.0,446.0,0.0,498.0,False,-2810.0
is,6078.0,0.14724581864246833,0.13721157553895524,1.0272697293889885,7.645283018867924,-11931.5,795,795,0.6505728314238952,-750.0,8,21.0,403.0,0.0,498.0,False,-2810.0
oos,33210.0,1.7982494872613324,1.7418160124675774,1.3995860957033366,97.96460176991151,-10138.5,339,339,0.6457142857142857,-750.0,7,3.0,222.0,0.0,35.0,True,448.5
