trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_pullback_depth,signal_ema_spread,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2025-01-03,short,1,2025-01-03 12:40:00-05:00,2653.1,2656.029375,2645.7765624999993,2025-01-03 13:40:00-05:00,2655.9,time_stop,50000.0,,,32.79375000000073,32.79375000000073,32.79375000000073,26531.0,0.53062,-2.800000000000182,-28.00000000000182,-28.00000000000182,2.5,-30.50000000000182,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-03 12:35:00-05:00,12,60.0,-28.00000000000182,12.0,2.2937499999999886,1.800000000000182,-2.7769991027021206,0.0,-2.900000000000091,0.0,-29.00000000000091,0.0,-0.8843148465790056
2,2025-01-08,long,1,2025-01-08 11:45:00-05:00,2683.2999999999997,2680.0687500000004,2691.3781249999984,2025-01-08 12:30:00-05:00,2679.9687500000005,stop,50000.0,,,35.812499999992724,35.812499999992724,35.812499999992724,26832.999999999996,0.5366599999999999,-3.3312499999992724,-33.312499999992724,-33.312499999992724,2.5,-35.812499999992724,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-08 11:40:00-05:00,9,45.0,-33.312499999992724,11.0,2.3124999999999525,2.599999999999909,3.8906078180184522,3.700000000000273,-3.9999999999995453,37.00000000000273,-39.99999999999545,1.0331588132638114,-1.1169284467714786
3,2025-01-08,short,1,2025-01-08 13:50:00-05:00,2670.8,2675.2770833333334,2659.607291666667,2025-01-08 14:20:00-05:00,2675.3770833333333,stop,50000.0,,,48.27083333333121,48.27083333333121,48.27083333333121,26708.0,0.53416,-4.577083333333121,-45.77083333333121,-45.77083333333121,2.5,-48.27083333333121,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-08 13:45:00-05:00,6,30.0,-45.77083333333121,13.0,2.770833333333305,2.699999999999818,-2.1769271846428637,2.600000000000364,-6.099999999999909,26.000000000003638,-60.99999999999909,0.5386275356064866,-1.2637030643073306
4,2025-01-09,long,1,2025-01-09 14:00:00-05:00,2692.2,2690.178125,2697.2546875,2025-01-09 14:10:00-05:00,2690.078125,stop,50000.0,,,23.71874999999818,23.71874999999818,23.71874999999818,26922.0,0.53844,-2.121874999999818,-21.21874999999818,-21.21874999999818,2.5,-23.71874999999818,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-09 13:55:00-05:00,2,10.0,-21.21874999999818,14.0,2.21875,2.099999999999909,1.9925622185646716,0.3000000000001819,-2.399999999999636,3.000000000001819,-23.999999999996362,0.12648221343882157,-1.0118577075098056
5,2025-01-09,long,1,2025-01-09 15:30:00-05:00,2692.1,2690.4335416666668,2696.2661458333328,2025-01-09 16:00:00-05:00,2691.1,session_close,50000.0,,,20.164583333330484,20.164583333330484,20.164583333330484,26921.0,0.53842,-1.0,-10.0,-10.0,2.5,-12.5,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-09 15:25:00-05:00,6,30.0,-10.0,15.0,1.6645833333333162,1.099999999999909,1.143278931268469,0.09999999999990905,-1.400000000000091,0.9999999999990905,-14.00000000000091,0.04959189998963026,-0.6942865998555002
6,2025-01-10,long,1,2025-01-10 12:35:00-05:00,2727.2,2721.1660416666664,2742.2848958333334,2025-01-10 13:15:00-05:00,2721.0660416666665,stop,50000.0,,,63.839583333333394,63.839583333333394,63.839583333333394,27272.0,0.54544,-6.133958333333339,-61.339583333333394,-61.339583333333394,2.5,-63.839583333333394,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-10 12:30:00-05:00,8,40.0,-61.339583333333394,12.0,4.3395833333333185,4.599999999999909,4.063516299181629,2.0,-7.5,20.0,-75.0,0.3132852527494041,-1.1748196978102654
7,2025-01-13,short,1,2025-01-13 11:45:00-05:00,2684.6,2687.2077083333334,2678.080729166666,2025-01-13 12:45:00-05:00,2680.9,time_stop,50000.0,,,29.577083333333576,29.577083333333576,29.577083333333576,26846.0,0.53692,3.699999999999818,36.99999999999818,36.99999999999818,2.5,34.49999999999818,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-13 11:40:00-05:00,12,60.0,36.99999999999818,11.0,3.0770833333333485,3.0,-6.912908705652626,5.0,-0.7000000000002728,50.0,-7.0000000000027285,1.69049799253362,-0.23666971895479905
8,2025-01-13,short,1,2025-01-13 13:25:00-05:00,2680.0,2682.811041666667,2672.972395833333,2025-01-13 14:25:00-05:00,2676.7,time_stop,50000.0,,,31.610416666667334,31.610416666667334,31.610416666667334,26800.0,0.536,3.300000000000182,33.00000000000182,33.00000000000182,2.5,30.50000000000182,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-13 13:20:00-05:00,12,60.0,33.00000000000182,13.0,3.1104166666666893,2.199999999999818,-3.434636531358592,5.0,-1.099999999999909,50.0,-10.99999999999909,1.5817570684768665,-0.34798655506488185
9,2025-01-14,long,1,2025-01-14 14:00:00-05:00,2685.7999999999997,2683.8160416666665,2690.759895833333,2025-01-14 15:00:00-05:00,2687.7000000000003,time_stop,50000.0,,,23.339583333331575,23.339583333331575,23.339583333331575,26857.999999999996,0.53716,1.9000000000005457,19.000000000005457,19.000000000005457,2.5,16.500000000005457,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-14 13:55:00-05:00,12,60.0,19.000000000005457,14.0,1.8395833333333276,1.300000000000182,0.5425784837757419,4.100000000000364,-0.599999999999909,41.00000000000364,-5.9999999999990905,1.7566723199145968,-0.2570739980362207
10,2025-01-15,long,1,2025-01-15 12:35:00-05:00,2715.5,2711.377708333333,2725.8057291666673,2025-01-15 13:35:00-05:00,2717.9,time_stop,50000.0,,,44.722916666669335,44.722916666669335,44.722916666669335,27155.0,0.5431,2.400000000000091,24.00000000000091,24.00000000000091,2.5,21.50000000000091,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-15 12:30:00-05:00,12,60.0,24.00000000000091,12.0,3.2229166666666913,3.100000000000364,5.928192993945231,3.900000000000091,-1.400000000000091,39.00000000000091,-14.00000000000091,0.8720361485069791,-0.3130386174127748
11,2025-01-15,long,1,2025-01-15 14:40:00-05:00,2719.1,2717.6908333333336,2722.622916666666,2025-01-15 15:05:00-05:00,2717.5908333333336,stop,50000.0,,,17.591666666662604,17.591666666662604,17.591666666662604,27191.0,0.54382,-1.5091666666662604,-15.091666666662604,-15.091666666662604,2.5,-17.591666666662604,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-15 14:35:00-05:00,5,25.0,-15.091666666662604,14.0,2.091666666666716,1.2999999999997272,3.118408628637553,0.5,-1.699999999999818,5.0,-16.99999999999818,0.2842254855519368,-0.9663666508764817
12,2025-01-15,long,1,2025-01-15 15:10:00-05:00,2719.2,2717.210625,2724.1734374999987,2025-01-15 16:00:00-05:00,2719.6,session_close,50000.0,,,23.393749999995634,23.393749999995634,23.393749999995634,27192.0,0.54384,0.40000000000009095,4.0000000000009095,4.0000000000009095,2.5,1.5000000000009095,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-15 15:05:00-05:00,10,50.0,4.0000000000009095,15.0,1.8937500000000587,1.900000000000091,2.4640981727975486,1.2000000000002728,-0.8999999999996362,12.000000000002728,-8.999999999996362,0.5129575207055289,-0.38471814052890374
13,2025-01-16,long,1,2025-01-16 11:35:00-05:00,2754.1,2750.233125,2763.767187499999,2025-01-16 12:35:00-05:00,2755.4,time_stop,50000.0,,,42.16874999999618,42.16874999999618,42.16874999999618,27541.0,0.55082,1.300000000000182,13.000000000001819,13.000000000001819,2.5,10.500000000001819,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-16 11:30:00-05:00,12,60.0,13.000000000001819,11.0,2.668750000000017,2.800000000000182,8.130618275050892,2.200000000000273,-2.5,22.00000000000273,-25.0,0.5217133540834082,-0.5928560841856176
14,2025-01-17,short,1,2025-01-17 14:55:00-05:00,2742.0,2745.0895833333334,2734.2760416666665,2025-01-17 15:55:00-05:00,2739.2,time_stop,50000.0,,,34.39583333333303,34.39583333333303,34.39583333333303,27420.0,0.5484,2.800000000000182,28.00000000000182,28.00000000000182,2.5,25.50000000000182,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,2025-01-17 14:50:00-05:00,12,60.0,28.00000000000182,14.0,1.8958333333333524,1.400000000000091,-2.9058419611619684,5.0,-0.40000000000009095,50.0,-4.0000000000009095,1.4536644457904428,-0.11629315566326187
