entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
10.0,1,-59.756249999995816,-59.756249999995816,0.0
11.0,2,39.27083333333485,19.635416666667425,0.5
12.0,4,24.98124999999618,6.245312499999045,0.5
13.0,3,-12.691666666664787,-4.230555555554929,0.3333333333333333
14.0,2,47.00000000000273,23.500000000001364,1.0
15.0,2,-4.0000000000009095,-2.0000000000004547,0.0
