symbol,dataset_path,resampled_dataset_path,variant_name,ema_fast,ema_slow,slope_lookback,pullback_lookback,pb_min_atr,target_r,is_sessions,oos_sessions,overall_total_trades,overall_net_pnl,overall_profit_factor,overall_sharpe_ratio,overall_max_drawdown,overall_win_rate,overall_average_trade,overall_expectancy,overall_median_holding_minutes,overall_time_in_market_pct,is_total_trades,is_net_pnl,is_profit_factor,is_sharpe_ratio,oos_total_trades,oos_net_pnl,oos_profit_factor,oos_sharpe_ratio,oos_max_drawdown,oos_win_rate,oos_average_trade,oos_expectancy,oos_median_holding_minutes,oos_time_in_market_pct,oos_top_5_day_contribution_pct,oos_pnl_excluding_top_5_days,oos_median_mfe_r,oos_median_mae_r,oos_pct_trades_reaching_1r_mfe
M2K,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\M2K_c_0_1m_20260322_134808.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\M2K_c_0_5m_20260322_134808.parquet,impc_ef8_es21_sl5_pb5_pm0p3_tr2p0,8,21,5,5,0.3,2.0,394,169,176,-430.09999999986803,0.7980450927759744,-0.7928606441204699,-592.57812499992,0.39204545454545453,-2.44374999999925,-2.44374999999925,45.0,0.03311016987748782,127,-430.0874999999087,0.7378034840657011,-1.0804500306909963,49,-0.012499999959345587,0.9999744563459783,-8.779309503889864e-05,-114.29479166666715,0.5102040816326531,-0.00025510203998664464,-0.00025510203998664464,55.0,0.033075405856470945,21243.00006909013,-265.54999999996426,0.7749588138385832,-0.6731274885433329,0.3877551020408163
M2K,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\M2K_c_0_1m_20260322_134808.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\M2K_c_0_5m_20260322_134808.parquet,impc_ef8_es21_sl5_pb5_pm0p3_tr2p5,8,21,5,5,0.3,2.5,394,169,175,-508.80833333317923,0.7643060080602186,-0.936494230448684,-663.8333333332193,0.37142857142857144,-2.9074761904753097,-2.9074761904753097,55.0,0.0346586509996812,127,-516.3406249998911,0.6907044162353432,-1.3018664790031007,48,7.532291666711899,1.0153921802361163,0.05199005062133234,-114.29479166666715,0.5,0.1569227430564979,0.1569227430564979,60.0,0.03345471096950387,35.19070667936423,-257.5343749999661,0.7831572502968116,-0.7036893179054029,0.3958333333333333
M2K,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\M2K_c_0_1m_20260322_134808.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\M2K_c_0_5m_20260322_134808.parquet,impc_ef8_es21_sl5_pb5_pm0p5_tr1p5,8,21,5,5,0.5,1.5,394,169,176,-372.9276041665639,0.8177847551389469,-0.7443725791677264,-626.3927083332455,0.4318181818181818,-2.118906841855477,-2.118906841855477,35.0,0.029352825978048003,127,-371.17864583325854,0.7621829581077599,-1.0075507675411897,49,-1.7489583333053815,0.9964002709981192,-0.013389722275689395,-114.29479166666715,0.5510204081632653,-0.03569302721031391,-0.03569302721031391,45.0,0.02897891063571537,113.54854079991249,-200.34062499997844,0.7749588138385832,-0.6731274885433329,0.3877551020408163
M2K,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\M2K_c_0_1m_20260322_134808.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\M2K_c_0_5m_20260322_134808.parquet,impc_ef8_es21_sl5_pb5_pm0p5_tr2p0,8,21,5,5,0.5,2.0,394,169,175,-406.0156249998704,0.807173334982429,-0.7500139538991714,-584.8333333332776,0.3942857142857143,-2.320089285713545,-2.320089285713545,45.0,0.03299631097144418,126,-406.00312499991105,0.7487978468553036,-1.022618269922844,49,-0.012499999959345587,0.9999744563459783,-8.779309503889864e-05,-114.29479166666715,0.5102040816326531,-0.00025510203998664464,-0.00025510203998664464,55.0,0.033075405856470945,21243.00006909013,-265.54999999996426,0.7749588138385832,-0.6731274885433329,0.3877551020408163
M2K,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\M2K_c_0_1m_20260322_134808.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\M2K_c_0_5m_20260322_134808.parquet,impc_ef8_es21_sl5_pb5_pm0p5_tr2p5,8,21,5,5,0.5,2.5,394,169,174,-484.7239583331816,0.7729292268805246,-0.8939858374757883,-646.9239583332455,0.3735632183908046,-2.785769875478055,-2.785769875478055,55.0,0.03454479209363757,126,-492.2562499998935,0.7008149990725482,-1.2443517042762688,48,7.532291666711899,1.0153921802361163,0.05199005062133234,-114.29479166666715,0.5,0.1569227430564979,0.1569227430564979,60.0,0.03345471096950387,35.19070667936423,-257.5343749999661,0.7831572502968116,-0.7036893179054029,0.3958333333333333
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p3_tr1p5,12,34,3,3,0.3,1.5,394,169,590,-5095.777343749955,0.6289871568003467,-2.9206397074940176,-5157.924479166621,0.37457627118644066,-8.636910752118569,-8.636910752118569,35.0,0.09933050963246345,396,-3291.154947916616,0.6509468434225616,-2.657190707078338,194,-1804.6223958333394,0.580901861576507,-3.571370445059227,-1812.610677083343,0.38144329896907214,-9.302177298109997,-9.302177298109997,40.0,0.11288120163859809,0.3031126664021068,-2351.626302083341,0.6780043187919989,-0.8270613258745184,0.30927835051546393
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p3_tr2p0,12,34,3,3,0.3,2.0,394,169,583,-4345.742187499991,0.6824916782649323,-2.3100254068190282,-4356.851562499993,0.3670668953687822,-7.454103237564307,-7.454103237564307,40.0,0.10274627681377237,391,-2860.7369791666497,0.6967444256387919,-2.136008157000677,192,-1485.0052083333412,0.6508826471701042,-2.7443764053510438,-1531.3515625000146,0.3854166666666667,-7.7344021267361525,-7.7344021267361525,45.0,0.11682597481414049,0.4591769810010424,-2166.885416666669,0.6952239222241943,-0.8270613258745184,0.3125
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p3_tr2p5,12,34,3,3,0.3,2.5,394,169,579,-4205.489583333356,0.6934514267469458,-2.1926877589722165,-4228.031250000022,0.3626943005181347,-7.263367156016159,-7.263367156016159,45.0,0.10531948809035843,387,-2910.5104166666933,0.6920986563911272,-2.1538557369213023,192,-1294.9791666666624,0.6964488683186628,-2.285729802824019,-1394.149739583343,0.3854166666666667,-6.7446831597222,-6.7446831597222,50.0,0.12001213776361705,0.6044609388825397,-2077.743489583322,0.6780043187919989,-0.8270613258745184,0.3125
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p5_tr1p5,12,34,3,3,0.5,1.5,394,169,585,-5078.087239583292,0.6286749079868655,-2.9057728655896025,-5140.234374999956,0.37435897435897436,-8.680491007834688,-8.680491007834688,35.0,0.09828300769686205,393,-3292.944010416618,0.6492356219505582,-2.6557855642880024,192,-1785.1432291666742,0.5836570061835429,-3.5217616584468483,-1793.1315104166715,0.3802083333333333,-9.297620985243094,-9.297620985243094,40.0,0.11098467607343347,0.3064201781194608,-2332.147135416676,0.6780043187919989,-0.8270613258745184,0.3177083333333333
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p5_tr2p0,12,34,3,3,0.5,2.0,394,169,578,-4333.96874999999,0.6819765622044057,-2.2989618758209254,-4345.078124999993,0.36678200692041524,-7.498215830449809,-7.498215830449809,40.0,0.1018126337842146,388,-2878.0052083333157,0.6935854325582651,-2.1454946955940017,190,-1455.9635416666742,0.6562318997416308,-2.68134121362613,-1502.309895833343,0.38421052631578945,-7.66296600877197,-7.66296600877197,45.0,0.11538461538461539,0.4683360460748653,-2137.843750000002,0.6952239222241943,-0.8270613258745184,0.32105263157894737
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl3_pb3_pm0p5_tr2p5,12,34,3,3,0.5,2.5,394,169,574,-4205.049479166687,0.6921553069183395,-2.1896290973539725,-4227.59114583335,0.3623693379790941,-7.325870172764263,-7.325870172764263,45.0,0.1043403014983832,384,-2917.1119791666933,0.6900592837146007,-2.156307244474041,190,-1287.9374999999936,0.6967994516778903,-2.2694557424072137,-1387.1080729166715,0.38421052631578945,-6.778618421052598,-6.778618421052598,50.0,0.11872250037930511,0.6077657672959003,-2070.7018229166533,0.6780043187919989,-0.8270613258745184,0.32105263157894737
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl5_pb5_pm0p3_tr1p5,12,34,5,5,0.3,1.5,394,169,241,-1212.957031249971,0.7617806630190349,-1.061806729468334,-1441.1054687500146,0.42738589211618255,-5.033016727178302,-5.033016727178302,40.0,0.043380243202623306,162,-576.0651041666233,0.8371850649135699,-0.6651532597467206,79,-636.8919270833476,0.5900559015060657,-2.414630826047019,-672.9388020833576,0.4177215189873418,-8.06192312763731,-8.06192312763731,50.0,0.04961310878470642,0.5756471143840008,-1003.5169270833421,0.5776777771963861,-0.6650502251471848,0.3037974683544304
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl5_pb5_pm0p3_tr2p0,12,34,5,5,0.3,2.0,394,169,238,-891.447916666657,0.824642359876689,-0.7203469030727861,-1197.911458333343,0.42436974789915966,-3.745579481792676,-3.745579481792676,45.0,0.045475247073826115,160,-304.7291666666433,0.9131980297905234,-0.3219571332628069,78,-586.7187500000136,0.6270003410471747,-2.1441378997899156,-676.0703125000218,0.41025641025641024,-7.522035256410431,-7.522035256410431,55.0,0.05105446821423153,0.6609587217043772,-974.5156250000127,0.618572125250479,-0.6708809148469308,0.3076923076923077
MES,D:\Business\Trading\VSCODE\algo-trading-intraday-research\data\processed\parquet\MES_c_0_1m_20260322_135702.parquet,data\exports\intraday_momentum_pullback_continuation_20260328_recent_window\data\MES_c_0_5m_20260322_135702.parquet,impc_ef12_es34_sl5_pb5_pm0p3_tr2p5,12,34,5,5,0.3,2.5,394,169,238,-801.7890624999973,0.8422792456541726,-0.6038209034263721,-1153.1015625000146,0.42436974789915966,-3.3688616071428457,-3.3688616071428457,55.0,0.04681878216514096,160,-233.15755208332575,0.9335851729867685,-0.22741659218473761,78,-568.6315104166715,0.638499094403846,-2.0386081258302036,-651.821614583343,0.41025641025641024,-7.290147569444507,-7.290147569444507,60.0,0.051813078440297373,0.7240748415993223,-980.3632812500064,0.618572125250479,-0.6708809148469308,0.3076923076923077
