variant_name,session_date,signal_time,signal_index,state_pre,state_post,policy_multiplier,allowed_to_trade,blocked_reason,trade_executed,quantity,trade_number_in_day,exit_reason,overlay_exit_reason,net_pnl_usd,net_pnl_r
combo_loss_0p75__profit_1p0,2019-05-07,2019-05-07 10:01:00-04:00,475,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,125.26,1.0374358124896472
combo_loss_0p75__profit_1p0,2019-05-09,2019-05-09 10:04:00-04:00,560,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-103.74,-0.7699272673296719
combo_loss_0p75__profit_1p0,2019-05-13,2019-05-13 10:01:00-04:00,562,neutral,neutral,1.0,True,,True,1,1,time_exit,,70.26,0.4788060515196947
combo_loss_0p75__profit_1p0,2019-05-20,2019-05-20 10:25:00-04:00,604,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-88.74,-0.7601507623779339
combo_loss_0p75__profit_1p0,2019-06-03,2019-06-03 10:01:00-04:00,598,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,187.26,1.021938441388343
combo_loss_0p75__profit_1p0,2019-06-18,2019-06-18 10:03:00-04:00,436,neutral,neutral,1.0,True,,True,1,1,time_exit,,-88.74,-0.5197376127445238
combo_loss_0p75__profit_1p0,2019-08-02,2019-08-02 10:04:00-04:00,604,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,106.26,1.049585144211774
combo_loss_0p75__profit_1p0,2019-08-06,2019-08-06 10:03:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-80.24,-0.8699045967042498
combo_loss_0p75__profit_1p0,2019-08-07,2019-08-07 10:10:00-04:00,610,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,167.26,1.0536726722943177
combo_loss_0p75__profit_1p0,2019-08-13,2019-08-13 10:26:00-04:00,624,neutral,neutral,1.0,True,,True,1,1,time_exit,,-72.24,-0.16279803488529318
combo_loss_0p75__profit_1p0,2019-08-14,2019-08-14 10:12:00-04:00,612,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,104.76,1.0098322729901679
combo_loss_0p75__profit_1p0,2019-08-23,2019-08-23 10:05:00-04:00,604,neutral,neutral,1.0,True,,True,1,1,stop,,-123.74,-1.0
combo_loss_0p75__profit_1p0,2019-09-03,2019-09-03 10:04:00-04:00,603,neutral,neutral,1.0,True,,True,1,1,time_exit,,-1.24,-0.009412479125550325
combo_loss_0p75__profit_1p0,2019-10-03,2019-10-03 10:00:00-04:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-128.24,-0.8423541776142932
combo_loss_0p75__profit_1p0,2019-10-04,2019-10-04 10:00:00-04:00,599,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,85.76,1.0120368185036583
combo_loss_0p75__profit_1p0,2019-12-12,2019-12-12 10:00:00-05:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-143.24,-0.7650074770348216
combo_loss_0p75__profit_1p0,2019-12-13,2019-12-13 10:01:00-05:00,574,neutral,neutral,1.0,True,,True,1,1,time_exit,,-6.24,-0.05712193335774442
combo_loss_0p75__profit_1p0,2020-01-31,2020-01-31 10:08:00-05:00,608,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,179.26,1.0317716127546908
combo_loss_0p75__profit_1p0,2020-02-05,2020-02-05 10:14:00-05:00,614,neutral,neutral,1.0,True,,True,1,1,time_exit,,-22.24,-0.12512658940024754
combo_loss_0p75__profit_1p0,2020-02-21,2020-02-21 10:40:00-05:00,640,neutral,neutral,1.0,True,,True,1,1,time_exit,,37.76,0.14793919448362325
combo_loss_0p75__profit_1p0,2020-02-25,2020-02-25 10:20:00-05:00,620,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,210.26,1.0219694760377174
combo_loss_0p75__profit_1p0,2020-02-26,2020-02-26 10:35:00-05:00,635,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-220.24,-0.7987234351200406
combo_loss_0p75__profit_1p0,2020-02-27,2020-02-27 10:23:00-05:00,623,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-214.74,-0.8703088271054551
combo_loss_0p75__profit_1p0,2020-03-04,2020-03-04 10:22:00-05:00,622,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,245.76,1.0315648085963733
combo_loss_0p75__profit_1p0,2020-03-05,2020-03-05 10:18:00-05:00,618,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-126.74,-0.7578330542932312
combo_loss_0p75__profit_1p0,2020-03-06,2020-03-06 10:25:00-05:00,625,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-177.74,-0.7620476762133425
combo_loss_0p75__profit_1p0,2020-03-10,2020-03-10 10:20:00-04:00,620,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-191.74,-0.8364159832489967
combo_loss_0p75__profit_1p0,2020-03-11,2020-03-11 10:30:00-04:00,630,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,199.26,1.0076868615353494
combo_loss_0p75__profit_1p0,2020-03-24,2020-03-24 10:25:00-04:00,605,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-179.24,-0.7717878057182226
combo_loss_0p75__profit_1p0,2020-03-27,2020-03-27 13:39:00-04:00,819,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-245.24,-0.9665011429021834
combo_loss_0p75__profit_1p0,2020-03-30,2020-03-30 10:03:00-04:00,603,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,189.26,1.061826750448833
combo_loss_0p75__profit_1p0,2020-03-31,2020-03-31 10:06:00-04:00,606,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,171.26,1.0588598986026956
combo_loss_0p75__profit_1p0,2020-04-01,2020-04-01 10:32:00-04:00,632,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-125.24,-0.8226484498160798
combo_loss_0p75__profit_1p0,2020-04-02,2020-04-02 10:12:00-04:00,612,neutral,neutral,1.0,True,,True,1,1,time_exit,,177.26,0.7665628783947414
combo_loss_0p75__profit_1p0,2020-04-03,2020-04-03 10:22:00-04:00,622,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,205.76,1.0431961062664772
combo_loss_0p75__profit_1p0,2020-04-06,2020-04-06 10:02:00-04:00,602,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,228.26,1.0294038062595832
combo_loss_0p75__profit_1p0,2020-04-07,2020-04-07 10:14:00-04:00,614,neutral,neutral,1.0,True,,True,1,1,time_exit,,224.26,0.7647660619287955
combo_loss_0p75__profit_1p0,2020-04-08,2020-04-08 10:07:00-04:00,607,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-165.74,-0.8016832736770824
combo_loss_0p75__profit_1p0,2020-04-09,2020-04-09 10:15:00-04:00,615,neutral,neutral,1.0,True,,True,1,1,time_exit,,-16.74,-0.07071048407535692
combo_loss_0p75__profit_1p0,2020-04-13,2020-04-13 11:02:00-04:00,662,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-141.24,-0.832096147048427
combo_loss_0p75__profit_1p0,2020-04-14,2020-04-14 10:16:00-04:00,616,neutral,neutral,1.0,True,,True,1,1,time_exit,,142.76,0.4885026006022447
combo_loss_0p75__profit_1p0,2020-04-16,2020-04-16 10:03:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-123.74,-0.7674274373604564
combo_loss_0p75__profit_1p0,2020-04-17,2020-04-17 10:45:00-04:00,645,neutral,neutral,1.0,True,,True,1,1,time_exit,,-99.24,-0.4227656130186589
combo_loss_0p75__profit_1p0,2020-04-20,2020-04-20 10:25:00-04:00,625,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-95.24,-0.7574359790042946
combo_loss_0p75__profit_1p0,2020-04-21,2020-04-21 10:19:00-04:00,619,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,266.76,1.0172361195851127
combo_loss_0p75__profit_1p0,2020-04-22,2020-04-22 10:40:00-04:00,640,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,132.76,1.0077425231516621
combo_loss_0p75__profit_1p0,2020-04-23,2020-04-23 10:19:00-04:00,619,neutral,neutral,1.0,True,,True,1,1,stop,,-173.24,-1.0
combo_loss_0p75__profit_1p0,2020-04-27,2020-04-27 10:03:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-80.74,-0.7935915077648908
combo_loss_0p75__profit_1p0,2020-04-28,2020-04-28 10:00:00-04:00,600,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,185.26,1.0423089906605152
combo_loss_0p75__profit_1p0,2020-04-29,2020-04-29 10:16:00-04:00,616,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,184.26,1.0083178286089525
combo_loss_0p75__profit_1p0,2020-04-30,2020-04-30 12:00:00-04:00,720,neutral,neutral,1.0,True,,True,1,1,time_exit,,-58.24,-0.3513937492458067
combo_loss_0p75__profit_1p0,2020-05-01,2020-05-01 10:00:00-04:00,600,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-113.74,-0.8472884386174016
combo_loss_0p75__profit_1p0,2020-05-04,2020-05-04 10:01:00-04:00,601,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,155.26,1.0098868219071158
combo_loss_0p75__profit_1p0,2020-05-06,2020-05-06 10:04:00-04:00,604,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-105.24,-0.7988462122362228
combo_loss_0p75__profit_1p0,2020-05-07,2020-05-07 10:12:00-04:00,612,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-110.74,-0.8405951115834218
combo_loss_0p75__profit_1p0,2020-05-13,2020-05-13 10:02:00-04:00,602,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-172.74,-0.8081781603817723
combo_loss_0p75__profit_1p0,2020-05-14,2020-05-14 10:29:00-04:00,629,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-193.24,-0.7706787907792934
combo_loss_0p75__profit_1p0,2020-05-15,2020-05-15 10:10:00-04:00,610,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-157.24,-0.8397778252510147
combo_loss_0p75__profit_1p0,2020-05-18,2020-05-18 10:26:00-04:00,626,neutral,neutral,1.0,True,,True,1,1,time_exit,,53.76,0.42250864508016345
combo_loss_0p75__profit_1p0,2020-05-19,2020-05-19 10:01:00-04:00,601,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-122.74,-0.8480033162912808
combo_loss_0p75__profit_1p0,2020-05-21,2020-05-21 10:04:00-04:00,604,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,149.26,1.0348031059345535
