scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,n_days_traded,pct_days_traded,worst_day,longest_losing_streak_daily,median_recovery_days,max_recovery_days,daily_loss_limit_breach_freq,days_to_profit_target,profit_target_reached_before_max_loss,max_loss_limit_buffer_usd
overall,5973.0,0.7610251854429181,0.26894225488751144,1.449774096385542,32.28648648648649,-1148.0,185,185,0.0863275781614559,-247.5,2,45.0,319.0,0.0,725.0,True,1561.5
is,3616.0,0.664917309766412,0.24115826537744284,1.3580198019801981,25.286713286713287,-1148.0,143,143,0.09533333333333334,-240.5,2,49.0,319.0,0.0,725.0,True,1561.5
oos,2357.0,0.9783866678839729,0.3147140199045178,1.7411949685534591,56.11904761904762,-525.0,42,42,0.06531881804043546,-247.5,1,41.0,113.0,0.0,,False,1891.0
