trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,risk_multiplier
11,2020-03-30,long,1,2020-03-30 10:05:00-04:00,7724.5,7629.5,7914.5,2020-03-30 21:06:00-04:00,7914.25,target,50000.0,0.5,250.0,193.0,193.0,193.0,15449.0,0.30898,189.75,759.0,379.5,2.5,377.0,1.0
12,2020-04-14,long,1,2020-04-14 09:49:00-04:00,8550.75,8456.5,8739.25,2020-04-14 16:00:00-04:00,8673.75,time_exit,50000.0,0.5,250.0,191.5,191.5,191.5,17101.5,0.34203,123.0,492.0,246.0,2.5,243.5,1.0
13,2020-04-23,long,1,2020-04-23 10:31:00-04:00,8761.75,8661.25,8962.75,2020-04-23 12:45:00-04:00,8661.0,stop,50000.0,0.5,250.0,204.0,204.0,204.0,17523.5,0.35047,-100.75,-403.0,-201.5,2.5,-204.0,1.0
14,2020-05-05,long,1,2020-05-05 09:49:00-04:00,8944.0,8894.5,9043.0,2020-05-05 15:37:00-04:00,8894.25,stop,50000.0,0.375,187.5,102.0,102.0,102.0,17888.0,0.35776,-49.75,-199.0,-99.5,2.5,-102.0,0.75
15,2020-05-19,long,1,2020-05-19 09:57:00-04:00,9373.5,9313.0,9494.5,2020-05-19 15:51:00-04:00,9312.75,stop,50000.0,0.25,125.0,124.0,124.0,124.0,18747.0,0.37494,-60.75,-243.0,-121.5,2.5,-124.0,0.5
16,2020-05-20,long,2,2020-05-20 09:47:00-04:00,9442.75,9401.25,9525.75,2020-05-20 16:00:00-04:00,9483.0,time_exit,50000.0,0.5,250.0,86.0,172.0,172.0,37771.0,0.75542,40.25,161.0,161.0,5.0,156.0,1.0
17,2020-05-28,long,1,2020-05-28 10:11:00-04:00,9470.0,9381.75,9646.5,2020-05-28 21:15:00-04:00,9381.5,stop,50000.0,0.375,187.5,179.5,179.5,179.5,18940.0,0.3788,-88.5,-354.0,-177.0,2.5,-179.5,0.75
18,2020-05-29,long,1,2020-05-29 09:47:00-04:00,9473.25,9420.0,9579.75,2020-05-29 10:08:00-04:00,9419.75,stop,50000.0,0.25,125.0,109.5,109.5,109.5,18946.5,0.37893,-53.5,-214.0,-107.0,2.5,-109.5,0.5
19,2020-06-04,long,2,2020-06-04 09:46:00-04:00,9714.25,9669.25,9804.25,2020-06-04 11:12:00-04:00,9669.0,stop,50000.0,0.375,187.5,93.0,186.0,186.0,38857.0,0.77714,-45.25,-181.0,-181.0,5.0,-186.0,0.75
20,2020-06-05,long,1,2020-06-05 09:46:00-04:00,9766.75,9652.75,9994.75,2020-06-05 16:00:00-04:00,9810.5,time_exit,50000.0,0.5,250.0,231.0,231.0,231.0,19533.5,0.39067,43.75,175.0,87.5,2.5,85.0,1.0
21,2020-07-02,long,2,2020-07-02 09:57:00-04:00,10412.25,10366.0,10504.75,2020-07-02 10:29:00-04:00,10365.75,stop,50000.0,0.5,250.0,95.5,191.0,191.0,41649.0,0.83298,-46.5,-186.0,-186.0,5.0,-191.0,1.0
22,2020-07-06,long,1,2020-07-06 09:56:00-04:00,10508.0,10469.25,10585.5,2020-07-06 11:06:00-04:00,10585.25,target,50000.0,0.25,125.0,80.5,80.5,80.5,21016.0,0.42032,77.25,309.0,154.5,2.5,152.0,0.5
23,2020-07-08,long,1,2020-07-08 09:49:00-04:00,10617.25,10566.0,10719.75,2020-07-08 11:18:00-04:00,10565.75,stop,50000.0,0.375,187.5,105.5,105.5,105.5,21234.5,0.42469,-51.5,-206.0,-103.0,2.5,-105.5,0.75
24,2020-07-20,long,1,2020-07-20 10:06:00-04:00,10714.0,10605.25,10931.5,2020-07-20 15:30:00-04:00,10931.25,target,50000.0,0.5,250.0,220.5,220.5,220.5,21428.0,0.42856,217.25,869.0,434.5,2.5,432.0,1.0
25,2020-08-03,long,1,2020-08-03 10:01:00-04:00,11049.25,10980.0,11187.75,2020-08-03 16:00:00-04:00,11033.0,time_exit,50000.0,0.5,250.0,141.5,141.5,141.5,22098.5,0.44197,-16.25,-65.0,-32.5,2.5,-35.0,1.0
26,2020-08-12,long,1,2020-08-12 09:49:00-04:00,11024.5,10957.0,11159.5,2020-08-12 12:21:00-04:00,11159.25,target,50000.0,0.5,250.0,138.0,138.0,138.0,22049.0,0.44098,134.75,539.0,269.5,2.5,267.0,1.0
27,2020-08-20,long,1,2020-08-20 09:48:00-04:00,11353.0,11266.0,11527.0,2020-08-20 16:00:00-04:00,11477.5,time_exit,50000.0,0.375,187.5,177.0,177.0,177.0,22706.0,0.45412,124.5,498.0,249.0,2.5,246.5,0.75
28,2020-09-15,long,2,2020-09-15 09:55:00-04:00,11470.5,11414.0,11583.5,2020-09-15 10:24:00-04:00,11413.75,stop,50000.0,0.5,250.0,116.0,232.0,232.0,45882.0,0.91764,-56.75,-227.0,-227.0,5.0,-232.0,1.0
29,2020-09-30,long,1,2020-09-30 09:52:00-04:00,11381.0,11309.75,11523.5,2020-09-30 14:09:00-04:00,11523.25,target,50000.0,0.5,250.0,145.5,145.5,145.5,22762.0,0.45524,142.25,569.0,284.5,2.5,282.0,1.0
30,2020-10-05,long,1,2020-10-05 10:03:00-04:00,11386.5,11320.75,11518.0,2020-10-05 16:00:00-04:00,11477.75,time_exit,50000.0,0.375,187.5,134.5,134.5,134.5,22773.0,0.45546,91.25,365.0,182.5,2.5,180.0,0.75
31,2020-11-02,long,1,2020-11-02 09:53:00-05:00,11191.0,11108.0,11357.0,2020-11-02 10:43:00-05:00,11107.75,stop,50000.0,0.375,187.5,169.0,169.0,169.0,22382.0,0.44764,-83.25,-333.0,-166.5,2.5,-169.0,0.75
32,2020-11-03,long,1,2020-11-03 10:00:00-05:00,11199.0,11100.75,11395.5,2020-11-03 20:52:00-05:00,11395.25,target,50000.0,0.5,250.0,199.5,199.5,199.5,22398.0,0.44796,196.25,785.0,392.5,2.5,390.0,1.0
33,2020-11-11,long,1,2020-11-11 10:30:00-05:00,11824.75,11701.75,12070.75,2020-11-11 16:00:00-05:00,11885.25,time_exit,50000.0,0.5,250.0,249.0,249.0,249.0,23649.5,0.47299,60.5,242.0,121.0,2.5,118.5,1.0
34,2020-11-23,long,1,2020-11-23 09:46:00-05:00,11991.5,11945.0,12084.5,2020-11-23 10:06:00-05:00,11944.75,stop,50000.0,0.25,125.0,96.0,96.0,96.0,23983.0,0.47966,-46.75,-187.0,-93.5,2.5,-96.0,0.5
35,2020-12-03,long,1,2020-12-03 10:06:00-05:00,12516.25,12463.0,12622.75,2020-12-03 11:09:00-05:00,12462.75,stop,50000.0,0.25,125.0,109.5,109.5,109.5,25032.5,0.50065,-53.5,-214.0,-107.0,2.5,-109.5,0.5
36,2020-12-07,long,1,2020-12-07 09:59:00-05:00,12585.25,12525.5,12704.75,2020-12-07 16:00:00-05:00,12590.75,time_exit,50000.0,0.375,187.5,122.5,122.5,122.5,25170.5,0.50341,5.5,22.0,11.0,2.5,8.5,0.75
37,2020-12-14,long,1,2020-12-14 09:47:00-05:00,12498.0,12418.5,12657.0,2020-12-14 21:23:00-05:00,12418.25,stop,50000.0,0.375,187.5,162.0,162.0,162.0,24996.0,0.49992,-79.75,-319.0,-159.5,2.5,-162.0,0.75
38,2020-12-22,long,1,2020-12-22 09:57:00-05:00,12750.25,12678.25,12894.25,2020-12-22 11:01:00-05:00,12678.0,stop,50000.0,0.375,187.5,147.0,147.0,147.0,25500.5,0.51001,-72.25,-289.0,-144.5,2.5,-147.0,0.75
39,2021-01-07,long,1,2021-01-07 09:56:00-05:00,12818.0,12726.0,13002.0,2021-01-07 16:00:00-05:00,12924.75,time_exit,50000.0,0.5,250.0,187.0,187.0,187.0,25636.0,0.51272,106.75,427.0,213.5,2.5,211.0,1.0
40,2021-01-20,long,1,2021-01-20 10:07:00-05:00,13192.25,13120.5,13335.75,2021-01-20 19:57:00-05:00,13335.5,target,50000.0,0.5,250.0,146.5,146.5,146.5,26384.5,0.52769,143.25,573.0,286.5,2.5,284.0,1.0
41,2021-02-01,long,2,2021-02-01 10:43:00-05:00,13104.25,13046.75,13219.25,2021-02-01 11:01:00-05:00,13046.5,stop,50000.0,0.5,250.0,118.0,236.0,236.0,52417.0,1.04834,-57.75,-231.0,-231.0,5.0,-236.0,1.0
42,2021-02-02,long,1,2021-02-02 09:49:00-05:00,13416.0,13344.5,13559.0,2021-02-02 16:00:00-05:00,13438.0,time_exit,50000.0,0.5,250.0,146.0,146.0,146.0,26832.0,0.53664,22.0,88.0,44.0,2.5,41.5,1.0
43,2021-02-09,long,1,2021-02-09 10:02:00-05:00,13715.25,13644.5,13856.75,2021-02-09 16:00:00-05:00,13686.25,time_exit,50000.0,0.375,187.5,144.5,144.5,144.5,27430.5,0.54861,-29.0,-116.0,-58.0,2.5,-60.5,0.75
44,2021-02-26,long,1,2021-02-26 12:09:00-05:00,13033.5,12928.75,13243.0,2021-02-26 14:05:00-05:00,12928.5,stop,50000.0,0.5,250.0,212.5,212.5,212.5,26067.0,0.52134,-105.0,-420.0,-210.0,2.5,-212.5,1.0
45,2021-03-09,long,1,2021-03-09 09:50:00-05:00,12658.5,12586.5,12802.5,2021-03-09 13:02:00-05:00,12802.25,target,50000.0,0.5,250.0,147.0,147.0,147.0,25317.0,0.50634,143.75,575.0,287.5,2.5,285.0,1.0
46,2021-03-11,long,1,2021-03-11 10:54:00-05:00,13012.25,12931.25,13174.25,2021-03-11 16:00:00-05:00,13046.0,time_exit,50000.0,0.5,250.0,165.0,165.0,165.0,26024.5,0.52049,33.75,135.0,67.5,2.5,65.0,1.0
47,2021-03-16,long,1,2021-03-16 09:46:00-04:00,13211.25,13141.75,13350.25,2021-03-16 14:25:00-04:00,13141.5,stop,50000.0,0.375,187.5,142.0,142.0,142.0,26422.5,0.52845,-69.75,-279.0,-139.5,2.5,-142.0,0.75
48,2021-03-22,long,1,2021-03-22 09:53:00-04:00,12999.0,12927.25,13142.5,2021-03-22 12:43:00-04:00,13142.25,target,50000.0,0.375,187.5,146.5,146.5,146.5,25998.0,0.51996,143.25,573.0,286.5,2.5,284.0,0.75
49,2021-03-31,long,1,2021-03-31 09:49:00-04:00,13028.0,12952.5,13179.0,2021-03-31 16:00:00-04:00,13097.75,time_exit,50000.0,0.5,250.0,154.0,154.0,154.0,26056.0,0.52112,69.75,279.0,139.5,2.5,137.0,1.0
50,2021-04-05,long,1,2021-04-05 09:49:00-04:00,13471.5,13408.75,13597.0,2021-04-05 13:55:00-04:00,13596.75,target,50000.0,0.5,250.0,128.5,128.5,128.5,26943.0,0.53886,125.25,501.0,250.5,2.5,248.0,1.0
51,2021-04-13,long,1,2021-04-13 09:54:00-04:00,13942.5,13866.0,14095.5,2021-04-13 16:00:00-04:00,13972.75,time_exit,50000.0,0.5,250.0,156.0,156.0,156.0,27885.0,0.5577,30.25,121.0,60.5,2.5,58.0,1.0
52,2021-04-23,long,1,2021-04-23 09:52:00-04:00,13824.25,13775.25,13922.25,2021-04-23 11:39:00-04:00,13922.0,target,50000.0,0.25,125.0,101.0,101.0,101.0,27648.5,0.55297,97.75,391.0,195.5,2.5,193.0,0.5
53,2021-05-13,long,1,2021-05-13 10:01:00-04:00,13178.75,13109.75,13316.75,2021-05-13 11:25:00-04:00,13109.5,stop,50000.0,0.5,250.0,141.0,141.0,141.0,26357.5,0.52715,-69.25,-277.0,-138.5,2.5,-141.0,1.0
54,2021-05-14,long,1,2021-05-14 10:12:00-04:00,13283.0,13207.75,13433.5,2021-05-14 16:00:00-04:00,13394.0,time_exit,50000.0,0.375,187.5,153.5,153.5,153.5,26566.0,0.53132,111.0,444.0,222.0,2.5,219.5,0.75
55,2021-05-20,long,1,2021-05-20 09:48:00-04:00,13395.5,13281.0,13624.5,2021-05-20 16:00:00-04:00,13484.0,time_exit,50000.0,0.5,250.0,232.0,232.0,232.0,26791.0,0.53582,88.5,354.0,177.0,2.5,174.5,1.0
56,2021-05-24,long,1,2021-05-24 10:01:00-04:00,13590.0,13492.5,13785.0,2021-05-24 16:00:00-04:00,13638.0,time_exit,50000.0,0.5,250.0,198.0,198.0,198.0,27180.0,0.5436,48.0,192.0,96.0,2.5,93.5,1.0
57,2021-06-04,long,1,2021-06-04 09:46:00-04:00,13691.0,13605.0,13863.0,2021-06-04 16:00:00-04:00,13763.5,time_exit,50000.0,0.5,250.0,175.0,175.0,175.0,27382.0,0.54764,72.5,290.0,145.0,2.5,142.5,1.0
58,2021-06-17,long,1,2021-06-17 09:52:00-04:00,14033.0,13942.0,14215.0,2021-06-17 16:00:00-04:00,14170.5,time_exit,50000.0,0.5,250.0,185.0,185.0,185.0,28066.0,0.56132,137.5,550.0,275.0,2.5,272.5,1.0
59,2021-06-23,long,1,2021-06-23 09:59:00-04:00,14307.75,14253.25,14416.75,2021-06-23 11:04:00-04:00,14253.0,stop,50000.0,0.25,125.0,112.0,112.0,112.0,28615.5,0.57231,-54.75,-219.0,-109.5,2.5,-112.0,0.5
60,2021-06-28,long,1,2021-06-28 10:02:00-04:00,14461.75,14390.5,14604.25,2021-06-28 16:00:00-04:00,14507.25,time_exit,50000.0,0.375,187.5,145.5,145.5,145.5,28923.5,0.57847,45.5,182.0,91.0,2.5,88.5,0.75
61,2021-07-06,long,2,2021-07-06 10:08:00-04:00,14778.25,14738.25,14858.25,2021-07-06 10:33:00-04:00,14738.0,stop,50000.0,0.375,187.5,83.0,166.0,166.0,59113.0,1.18226,-40.25,-161.0,-161.0,5.0,-166.0,0.75
62,2021-07-21,long,1,2021-07-21 09:58:00-04:00,14750.0,14691.5,14867.0,2021-07-21 16:00:00-04:00,14832.25,time_exit,50000.0,0.25,125.0,120.0,120.0,120.0,29500.0,0.59,82.25,329.0,164.5,2.5,162.0,0.5
63,2021-08-13,long,1,2021-08-13 10:18:00-04:00,15130.5,15067.5,15256.5,2021-08-13 16:00:00-04:00,15124.75,time_exit,50000.0,0.375,187.5,129.0,129.0,129.0,30261.0,0.60522,-5.75,-23.0,-11.5,2.5,-14.0,0.75
64,2021-08-20,long,1,2021-08-20 09:46:00-04:00,15005.25,14958.75,15098.25,2021-08-20 15:57:00-04:00,15098.0,target,50000.0,0.375,187.5,96.0,96.0,96.0,30010.5,0.60021,92.75,371.0,185.5,2.5,183.0,0.75
65,2021-08-23,long,1,2021-08-23 09:47:00-04:00,15196.25,15124.25,15340.25,2021-08-23 16:00:00-04:00,15311.75,time_exit,50000.0,0.375,187.5,147.0,147.0,147.0,30392.5,0.60785,115.5,462.0,231.0,2.5,228.5,0.75
66,2021-08-30,long,1,2021-08-30 09:54:00-04:00,15521.5,15454.75,15655.0,2021-08-30 16:00:00-04:00,15597.5,time_exit,50000.0,0.375,187.5,136.5,136.5,136.5,31043.0,0.62086,76.0,304.0,152.0,2.5,149.5,0.75
67,2021-09-01,long,1,2021-09-01 09:46:00-04:00,15675.0,15621.5,15782.0,2021-09-01 15:43:00-04:00,15621.25,stop,50000.0,0.375,187.5,110.0,110.0,110.0,31350.0,0.627,-53.75,-215.0,-107.5,2.5,-110.0,0.75
68,2021-10-14,long,1,2021-10-14 10:06:00-04:00,14976.5,14890.0,15149.5,2021-10-14 16:00:00-04:00,15041.25,time_exit,50000.0,0.5,250.0,176.0,176.0,176.0,29953.0,0.59906,64.75,259.0,129.5,2.5,127.0,1.0
69,2021-10-26,long,1,2021-10-26 10:08:00-04:00,15666.25,15579.75,15839.25,2021-10-26 12:00:00-04:00,15579.5,stop,50000.0,0.375,187.5,176.0,176.0,176.0,31332.5,0.62665,-86.75,-347.0,-173.5,2.5,-176.0,0.75
70,2021-11-02,long,1,2021-11-02 09:49:00-04:00,15951.5,15863.75,16127.0,2021-11-02 16:00:00-04:00,15955.0,time_exit,50000.0,0.375,187.5,178.5,178.5,178.5,31903.0,0.63806,3.5,14.0,7.0,2.5,4.5,0.75
71,2021-11-04,long,1,2021-11-04 09:54:00-04:00,16238.5,16156.5,16402.5,2021-11-04 16:00:00-04:00,16336.0,time_exit,50000.0,0.375,187.5,167.0,167.0,167.0,32477.0,0.64954,97.5,390.0,195.0,2.5,192.5,0.75
72,2021-11-18,long,1,2021-11-18 11:51:00-05:00,16470.25,16353.0,16704.75,2021-11-18 16:00:00-05:00,16494.5,time_exit,50000.0,0.5,250.0,237.5,237.5,237.5,32940.5,0.65881,24.25,97.0,48.5,2.5,46.0,1.0
73,2021-12-07,long,1,2021-12-07 09:46:00-05:00,16182.5,16118.5,16310.5,2021-12-07 11:37:00-05:00,16310.25,target,50000.0,0.5,250.0,131.0,131.0,131.0,32365.0,0.6473,127.75,511.0,255.5,2.5,253.0,1.0
74,2021-12-30,long,1,2021-12-30 10:28:00-05:00,16565.5,16449.0,16798.5,2021-12-30 15:45:00-05:00,16448.75,stop,50000.0,0.5,250.0,236.0,236.0,236.0,33131.0,0.66262,-116.75,-467.0,-233.5,2.5,-236.0,1.0
75,2022-01-20,long,1,2022-01-20 09:48:00-05:00,15259.0,15160.0,15457.0,2022-01-20 14:12:00-05:00,15159.75,stop,50000.0,0.5,250.0,201.0,201.0,201.0,30518.0,0.61036,-99.25,-397.0,-198.5,2.5,-201.0,1.0
76,2022-05-27,long,1,2022-05-27 09:56:00-04:00,12519.25,12401.25,12755.25,2022-05-27 16:00:00-04:00,12679.25,time_exit,50000.0,0.5,250.0,239.0,239.0,239.0,25038.5,0.50077,160.0,640.0,320.0,2.5,317.5,1.0
77,2022-06-15,long,1,2022-06-15 10:08:00-04:00,11535.0,11427.5,11750.0,2022-06-15 14:04:00-04:00,11427.25,stop,50000.0,0.5,250.0,218.0,218.0,218.0,23070.0,0.4614,-107.75,-431.0,-215.5,2.5,-218.0,1.0
78,2022-08-03,long,1,2022-08-03 09:55:00-04:00,13101.0,12988.75,13325.5,2022-08-03 16:00:00-04:00,13263.5,time_exit,50000.0,0.5,250.0,227.5,227.5,227.5,26202.0,0.52404,162.5,650.0,325.0,2.5,322.5,1.0
79,2022-08-11,long,1,2022-08-11 10:19:00-04:00,13571.75,13455.5,13804.25,2022-08-11 11:05:00-04:00,13455.25,stop,50000.0,0.5,250.0,235.5,235.5,235.5,27143.5,0.54287,-116.5,-466.0,-233.0,2.5,-235.5,1.0
80,2022-09-07,long,1,2022-09-07 09:49:00-04:00,12126.5,12035.25,12309.0,2022-09-07 10:15:00-04:00,12035.0,stop,50000.0,0.375,187.5,185.5,185.5,185.5,24253.0,0.48506,-91.5,-366.0,-183.0,2.5,-185.5,0.75
81,2022-09-12,long,1,2022-09-12 09:53:00-04:00,12705.75,12640.5,12836.25,2022-09-12 12:10:00-04:00,12640.25,stop,50000.0,0.375,187.5,133.5,133.5,133.5,25411.5,0.50823,-65.5,-262.0,-131.0,2.5,-133.5,0.75
82,2022-10-04,long,1,2022-10-04 09:49:00-04:00,11581.75,11513.75,11717.75,2022-10-04 16:00:00-04:00,11639.5,time_exit,50000.0,0.5,250.0,139.0,139.0,139.0,23163.5,0.46327,57.75,231.0,115.5,2.5,113.0,1.0
83,2022-10-25,long,1,2022-10-25 09:46:00-04:00,11582.75,11514.25,11719.75,2022-10-25 15:30:00-04:00,11719.5,target,50000.0,0.375,187.5,140.0,140.0,140.0,23165.5,0.46331,136.75,547.0,273.5,2.5,271.0,0.75
84,2022-11-23,long,1,2022-11-23 09:46:00-05:00,11802.75,11744.25,11919.75,2022-11-23 12:57:00-05:00,11744.0,stop,50000.0,0.25,125.0,120.0,120.0,120.0,23605.5,0.47211,-58.75,-235.0,-117.5,2.5,-120.0,0.5
85,2022-12-29,long,1,2022-12-29 09:59:00-05:00,10970.25,10856.0,11198.75,2022-12-29 16:00:00-05:00,11033.75,time_exit,50000.0,0.5,250.0,231.5,231.5,231.5,21940.5,0.43881,63.5,254.0,127.0,2.5,124.5,1.0
86,2023-01-09,long,1,2023-01-09 09:46:00-05:00,11255.0,11194.0,11377.0,2023-01-09 11:14:00-05:00,11376.75,target,50000.0,0.375,187.5,125.0,125.0,125.0,22510.0,0.4502,121.75,487.0,243.5,2.5,241.0,0.75
87,2023-02-02,long,1,2023-02-02 10:31:00-05:00,12767.0,12670.5,12960.0,2023-02-02 16:20:00-05:00,12670.25,stop,50000.0,0.5,250.0,196.0,196.0,196.0,25534.0,0.51068,-96.75,-387.0,-193.5,2.5,-196.0,1.0
88,2023-02-22,long,1,2023-02-22 09:46:00-05:00,12168.75,12113.75,12278.75,2023-02-22 10:00:00-05:00,12113.5,stop,50000.0,0.25,125.0,113.0,113.0,113.0,24337.5,0.48675,-55.25,-221.0,-110.5,2.5,-113.0,0.5
89,2023-02-27,long,1,2023-02-27 10:09:00-05:00,12180.0,12109.0,12322.0,2023-02-27 10:36:00-05:00,12108.75,stop,50000.0,0.5,250.0,145.0,145.0,145.0,24360.0,0.4872,-71.25,-285.0,-142.5,2.5,-145.0,1.0
90,2023-03-03,long,1,2023-03-03 09:53:00-05:00,12176.5,12110.5,12308.5,2023-03-03 14:52:00-05:00,12308.25,target,50000.0,0.5,250.0,135.0,135.0,135.0,24353.0,0.48706,131.75,527.0,263.5,2.5,261.0,1.0
91,2023-03-06,long,1,2023-03-06 10:18:00-05:00,12423.5,12351.75,12567.0,2023-03-06 14:21:00-05:00,12351.5,stop,50000.0,0.5,250.0,146.5,146.5,146.5,24847.0,0.49694,-72.0,-288.0,-144.0,2.5,-146.5,1.0
92,2023-03-09,long,1,2023-03-09 09:47:00-05:00,12303.0,12229.75,12449.5,2023-03-09 12:48:00-05:00,12229.5,stop,50000.0,0.5,250.0,149.5,149.5,149.5,24606.0,0.49212,-73.5,-294.0,-147.0,2.5,-149.5,1.0
93,2023-03-14,long,1,2023-03-14 10:23:00-04:00,12162.0,12069.75,12346.5,2023-03-14 14:08:00-04:00,12069.5,stop,50000.0,0.5,250.0,187.5,187.5,187.5,24324.0,0.48648,-92.5,-370.0,-185.0,2.5,-187.5,1.0
94,2023-03-21,long,2,2023-03-21 10:01:00-04:00,12823.75,12773.75,12923.75,2023-03-21 10:06:00-04:00,12773.5,stop,50000.0,0.5,250.0,103.0,206.0,206.0,51295.0,1.0259,-50.25,-201.0,-201.0,5.0,-206.0,1.0
95,2023-03-23,long,1,2023-03-23 10:01:00-04:00,12908.5,12846.5,13032.5,2023-03-23 14:25:00-04:00,12846.25,stop,50000.0,0.375,187.5,127.0,127.0,127.0,25817.0,0.51634,-62.25,-249.0,-124.5,2.5,-127.0,0.75
96,2023-04-13,long,1,2023-04-13 10:06:00-04:00,13081.5,13019.25,13206.0,2023-04-13 14:14:00-04:00,13205.75,target,50000.0,0.375,187.5,127.5,127.5,127.5,26163.0,0.52326,124.25,497.0,248.5,2.5,246.0,0.75
97,2023-04-14,long,1,2023-04-14 09:57:00-04:00,13247.75,13132.75,13477.75,2023-04-14 10:29:00-04:00,13132.5,stop,50000.0,0.5,250.0,233.0,233.0,233.0,26495.5,0.52991,-115.25,-461.0,-230.5,2.5,-233.0,1.0
98,2023-04-27,long,1,2023-04-27 10:16:00-04:00,13085.0,13012.75,13229.5,2023-04-27 14:33:00-04:00,13229.25,target,50000.0,0.5,250.0,147.5,147.5,147.5,26170.0,0.5234,144.25,577.0,288.5,2.5,286.0,1.0
99,2023-04-28,long,1,2023-04-28 10:14:00-04:00,13263.75,13172.0,13447.25,2023-04-28 16:00:00-04:00,13332.25,time_exit,50000.0,0.375,187.5,186.5,186.5,186.5,26527.5,0.53055,68.5,274.0,137.0,2.5,134.5,0.75
100,2023-05-03,long,1,2023-05-03 09:54:00-04:00,13231.5,13187.0,13320.5,2023-05-03 11:02:00-04:00,13186.75,stop,50000.0,0.25,125.0,92.0,92.0,92.0,26463.0,0.52926,-44.75,-179.0,-89.5,2.5,-92.0,0.5
101,2023-05-05,long,1,2023-05-05 09:50:00-04:00,13177.75,13123.75,13285.75,2023-05-05 13:22:00-04:00,13285.5,target,50000.0,0.375,187.5,111.0,111.0,111.0,26355.5,0.52711,107.75,431.0,215.5,2.5,213.0,0.75
102,2023-05-10,long,1,2023-05-10 10:07:00-04:00,13421.5,13321.0,13622.5,2023-05-10 10:46:00-04:00,13320.75,stop,50000.0,0.5,250.0,204.0,204.0,204.0,26843.0,0.53686,-100.75,-403.0,-201.5,2.5,-204.0,1.0
103,2023-05-16,long,1,2023-05-16 09:46:00-04:00,13508.0,13434.0,13656.0,2023-05-16 16:00:00-04:00,13485.75,time_exit,50000.0,0.375,187.5,151.0,151.0,151.0,27016.0,0.54032,-22.25,-89.0,-44.5,2.5,-47.0,0.75
104,2023-05-18,long,1,2023-05-18 09:58:00-04:00,13715.75,13652.25,13842.75,2023-05-18 11:46:00-04:00,13842.5,target,50000.0,0.375,187.5,130.0,130.0,130.0,27431.5,0.54863,126.75,507.0,253.5,2.5,251.0,0.75
