candidate,split,n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_count,time_exit_win_rate,time_exit_loss_rate,time_exit_pnl_usd,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count
b_atr_q20_q90,in_sample_70pct,566,0.5035335689045937,224.81578947368422,-173.34875444839858,-173.34875444839858,27.140459363957596,1.3153599802919258,15361.5,-2083.5,0.04167,1.1756300593643099,8,1.9246575342465753,8,75,-249.5,-249.5,0.4452296819787986,0.2067137809187279,0.3462897526501767,196,0.8520408163265306,0.14795918367346939,20588.5,0.0017667844522968198,0.0,566,0.3803763440860215,0.3803763440860215,0.14747273395657776,0.01309931506849315,0.14527614904482694,1.9246575342465753,75,daily_pnl_over_static_capital,1488,0
b_atr_q20_q90,out_of_sample_30pct,222,0.46846846846846846,232.29326923076923,-164.82203389830508,-164.82203389830508,21.213963963963963,1.2421461257648208,4709.5,-1397.5,0.02795,0.8796157068782011,6,2.0,6,32,-250.0,-250.0,0.4594594594594595,0.22522522522522523,0.30180180180180183,67,0.7611940298507462,0.23880597014925373,5148.5,0.013513513513513514,0.0,222,0.3474178403755869,0.3474178403755869,0.10822878627357509,-0.2024965670958626,0.11397490349826357,2.0,32,daily_pnl_over_static_capital,639,0
