trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,risk_multiplier
13,2019-10-03,short,3,2019-10-03 10:01:00-04:00,7511.25,7586.5,7360.75,2019-10-03 11:06:00-04:00,7586.75,stop,,1.125,562.5,153.5,460.5,460.5,45067.5,0.90135,-75.5,-302.0,-453.0,7.5,-460.5,0.75
14,2019-10-04,long,4,2019-10-04 10:01:00-04:00,7723.25,7681.75,7806.25,2019-10-04 16:00:00-04:00,7759.0,time_exit,,0.75,375.0,86.0,344.0,344.0,61786.0,1.23572,35.75,143.0,286.0,10.0,276.0,0.5
15,2019-12-12,long,1,2019-12-12 10:01:00-05:00,8473.25,8380.5,8658.75,2019-12-12 16:00:00-05:00,8460.25,time_exit,,0.75,375.0,188.5,188.5,188.5,16946.5,0.33893,-13.0,-52.0,-26.0,2.5,-28.5,0.5
16,2019-12-13,long,3,2019-12-13 10:02:00-05:00,8493.25,8439.5,8600.75,2019-12-13 16:00:00-05:00,8490.75,time_exit,,0.75,375.0,110.5,331.5,331.5,50959.5,1.01919,-2.5,-10.0,-15.0,7.5,-22.5,0.5
17,2020-01-31,short,4,2020-01-31 10:09:00-05:00,9098.5,9184.5,8926.5,2020-01-31 16:00:00-05:00,9000.5,time_exit,,1.5,750.0,175.0,700.0,700.0,72788.0,1.45576,98.0,392.0,784.0,10.0,774.0,1.0
18,2020-02-05,short,4,2020-02-05 10:15:00-05:00,9370.25,9458.25,9194.25,2020-02-05 16:00:00-05:00,9380.75,time_exit,,1.5,750.0,179.0,716.0,716.0,74962.0,1.49924,-10.5,-42.0,-84.0,10.0,-94.0,1.0
19,2020-02-21,short,1,2020-02-21 10:41:00-05:00,9478.5,9605.25,9225.0,2020-02-21 16:00:00-05:00,9459.0,time_exit,,0.75,375.0,256.5,256.5,256.5,18957.0,0.37914,19.5,78.0,39.0,2.5,36.5,0.5
20,2020-02-25,short,1,2020-02-25 10:21:00-05:00,9089.25,9191.25,8885.25,2020-02-25 14:01:00-05:00,8885.5,target,,0.75,375.0,207.0,207.0,207.0,18178.5,0.36357,203.75,815.0,407.5,2.5,405.0,0.5
21,2020-02-26,long,1,2020-02-26 10:36:00-05:00,9016.5,8879.5,9290.5,2020-02-26 12:16:00-05:00,8879.25,stop,,0.75,375.0,277.0,277.0,277.0,18033.0,0.36066,-137.25,-549.0,-274.5,2.5,-277.0,0.5
22,2020-02-27,short,1,2020-02-27 10:24:00-05:00,8600.5,8723.0,8355.5,2020-02-27 11:18:00-05:00,8723.25,stop,,0.75,375.0,248.0,248.0,248.0,17201.0,0.34402,-122.75,-491.0,-245.5,2.5,-248.0,0.5
23,2020-03-04,long,1,2020-03-04 10:23:00-05:00,8783.25,8665.0,9019.75,2020-03-04 16:00:00-05:00,8917.0,time_exit,,0.75,375.0,239.5,239.5,239.5,17566.5,0.35133,133.75,535.0,267.5,2.5,265.0,0.5
24,2020-03-05,long,2,2020-03-05 10:19:00-05:00,8784.0,8701.25,8949.5,2020-03-05 12:42:00-05:00,8701.0,stop,,0.75,375.0,168.5,337.0,337.0,35136.0,0.70272,-83.0,-332.0,-332.0,5.0,-337.0,0.5
25,2020-03-06,long,1,2020-03-06 10:26:00-05:00,8479.0,8363.25,8710.5,2020-03-06 14:34:00-05:00,8363.0,stop,,0.75,375.0,234.5,234.5,234.5,16958.0,0.33916,-116.0,-464.0,-232.0,2.5,-234.5,0.5
26,2020-03-10,long,1,2020-03-10 10:21:00-04:00,8247.25,8133.5,8474.75,2020-03-10 10:46:00-04:00,8133.25,stop,,0.75,375.0,230.5,230.5,230.5,16494.5,0.32989,-114.0,-456.0,-228.0,2.5,-230.5,0.5
27,2020-03-11,short,1,2020-03-11 10:31:00-04:00,8119.75,8217.75,7923.75,2020-03-11 15:07:00-04:00,7924.0,target,,0.75,375.0,199.0,199.0,199.0,16239.5,0.32479,195.75,783.0,391.5,2.5,389.0,0.5
28,2020-03-24,long,1,2020-03-24 10:26:00-04:00,7439.75,7324.5,7670.25,2020-03-24 14:04:00-04:00,7324.25,stop,,0.75,375.0,233.5,233.5,233.5,14879.5,0.29759,-115.5,-462.0,-231.0,2.5,-233.5,0.5
29,2020-03-27,long,2,2020-03-27 13:40:00-04:00,7703.5,7577.5,7955.5,2020-03-27 15:51:00-04:00,7577.25,stop,,1.125,562.5,255.0,510.0,510.0,30814.0,0.61628,-126.25,-505.0,-505.0,5.0,-510.0,0.75
30,2020-03-30,long,4,2020-03-30 10:04:00-04:00,7717.75,7629.5,7894.25,2020-03-30 20:05:00-04:00,7894.0,target,,1.5,750.0,179.5,718.0,718.0,61742.0,1.23484,176.25,705.0,1410.0,10.0,1400.0,1.0
31,2020-03-31,long,3,2020-03-31 10:07:00-04:00,7876.25,7796.25,8036.25,2020-03-31 15:14:00-04:00,7796.0,stop,,1.125,562.5,163.0,489.0,489.0,47257.5,0.94515,-80.25,-321.0,-481.5,7.5,-489.0,0.75
32,2020-04-01,long,2,2020-04-01 10:33:00-04:00,7634.0,7558.75,7784.5,2020-04-01 12:27:00-04:00,7558.5,stop,,0.75,375.0,153.5,307.0,307.0,30536.0,0.61072,-75.5,-302.0,-302.0,5.0,-307.0,0.5
33,2020-04-02,long,1,2020-04-02 10:13:00-04:00,7523.0,7408.25,7752.5,2020-04-02 16:00:00-04:00,7612.25,time_exit,,0.75,375.0,232.5,232.5,232.5,15046.0,0.30092,89.25,357.0,178.5,2.5,176.0,0.5
34,2020-04-03,short,1,2020-04-03 10:23:00-04:00,7563.25,7661.0,7367.75,2020-04-03 16:00:00-04:00,7515.0,time_exit,,0.75,375.0,198.5,198.5,198.5,15126.5,0.30253,48.25,193.0,96.5,2.5,94.0,0.5
35,2020-04-06,long,2,2020-04-06 10:03:00-04:00,7859.75,7749.75,8079.75,2020-04-06 15:54:00-04:00,8079.5,target,,1.125,562.5,223.0,446.0,446.0,31439.0,0.62878,219.75,879.0,879.0,5.0,874.0,0.75
36,2020-04-07,short,1,2020-04-07 10:15:00-04:00,8153.5,8299.25,7862.0,2020-04-07 16:00:00-04:00,8040.75,time_exit,,0.75,375.0,294.5,294.5,294.5,16307.0,0.32614,112.75,451.0,225.5,2.5,223.0,0.5
37,2020-04-08,short,1,2020-04-08 10:08:00-04:00,8052.75,8155.25,7847.75,2020-04-08 11:20:00-04:00,8155.5,stop,,0.75,375.0,208.0,208.0,208.0,16105.5,0.32211,-102.75,-411.0,-205.5,2.5,-208.0,0.5
38,2020-04-09,short,3,2020-04-09 10:16:00-04:00,8210.0,8327.5,7975.0,2020-04-09 16:00:00-04:00,8217.75,time_exit,,1.5,750.0,238.0,714.0,714.0,49260.0,0.9852,-7.75,-31.0,-46.5,7.5,-54.0,1.0
39,2020-04-13,short,4,2020-04-13 11:03:00-04:00,8160.5,8244.5,7992.5,2020-04-13 13:52:00-04:00,8244.75,stop,,1.5,750.0,171.0,684.0,684.0,65284.0,1.30568,-84.25,-337.0,-674.0,10.0,-684.0,1.0
40,2020-04-14,long,2,2020-04-14 10:17:00-04:00,8601.75,8456.5,8892.25,2020-04-14 16:00:00-04:00,8673.75,time_exit,,1.5,750.0,293.5,587.0,587.0,34407.0,0.68814,72.0,288.0,288.0,5.0,283.0,1.0
41,2020-04-16,short,3,2020-04-16 10:04:00-04:00,8618.25,8698.0,8458.75,2020-04-16 10:49:00-04:00,8698.25,stop,,1.125,562.5,162.5,487.5,487.5,51709.5,1.03419,-80.0,-320.0,-480.0,7.5,-487.5,0.75
42,2020-04-17,short,3,2020-04-17 10:46:00-04:00,8755.5,8872.0,8522.5,2020-04-17 16:00:00-04:00,8804.5,time_exit,,1.5,750.0,236.0,708.0,708.0,52533.0,1.05066,-49.0,-196.0,-294.0,7.5,-301.5,1.0
43,2020-04-20,long,5,2020-04-20 10:26:00-04:00,8791.0,8729.0,8915.0,2020-04-20 15:05:00-04:00,8728.75,stop,,1.5,750.0,127.0,635.0,635.0,87910.0,1.7582,-62.25,-249.0,-622.5,12.5,-635.0,1.0
44,2020-04-21,short,1,2020-04-21 10:20:00-04:00,8522.0,8652.25,8261.5,2020-04-21 16:00:00-04:00,8433.5,time_exit,,0.75,375.0,263.5,263.5,263.5,17044.0,0.34088,88.5,354.0,177.0,2.5,174.5,0.5
45,2020-04-22,long,2,2020-04-22 10:41:00-04:00,8598.75,8533.75,8728.75,2020-04-22 16:00:00-04:00,8641.25,time_exit,,0.75,375.0,133.0,266.0,266.0,34395.0,0.6879,42.5,170.0,170.0,5.0,165.0,0.5
46,2020-04-23,long,2,2020-04-23 10:20:00-04:00,8747.0,8661.25,8918.5,2020-04-23 12:45:00-04:00,8661.0,stop,,0.75,375.0,174.5,349.0,349.0,34988.0,0.69976,-86.0,-344.0,-344.0,5.0,-349.0,0.5
47,2020-04-27,long,3,2020-04-27 10:04:00-04:00,8869.0,8819.0,8969.0,2020-04-27 10:59:00-04:00,8818.75,stop,,0.75,375.0,103.0,309.0,309.0,53214.0,1.06428,-50.25,-201.0,-301.5,7.5,-309.0,0.5
48,2020-04-28,short,4,2020-04-28 10:01:00-04:00,8817.75,8905.75,8641.75,2020-04-28 16:00:00-04:00,8671.25,time_exit,,1.5,750.0,179.0,716.0,716.0,70542.0,1.41084,146.5,586.0,1172.0,10.0,1162.0,1.0
49,2020-04-29,long,2,2020-04-29 10:17:00-04:00,8906.0,8815.5,9087.0,2020-04-29 16:37:00-04:00,9086.75,target,,0.75,375.0,184.0,368.0,368.0,35624.0,0.71248,180.75,723.0,723.0,5.0,718.0,0.5
50,2020-04-30,short,3,2020-04-30 12:01:00-04:00,8936.0,9018.0,8772.0,2020-04-30 16:00:00-04:00,8964.5,time_exit,,1.125,562.5,167.0,501.0,501.0,53616.0,1.07232,-28.5,-114.0,-171.0,7.5,-178.5,0.75
51,2020-05-01,long,4,2020-05-01 10:01:00-04:00,8845.75,8779.5,8978.25,2020-05-01 11:30:00-04:00,8779.25,stop,,1.125,562.5,135.5,542.0,542.0,70766.0,1.41532,-66.5,-266.0,-532.0,10.0,-542.0,0.75
52,2020-05-04,long,4,2020-05-04 10:02:00-04:00,8726.0,8650.0,8878.0,2020-05-04 16:00:00-04:00,8813.25,time_exit,,1.5,750.0,155.0,620.0,620.0,69808.0,1.39616,87.25,349.0,698.0,10.0,688.0,1.0
53,2020-05-06,short,4,2020-05-06 10:05:00-04:00,8965.0,9030.0,8835.0,2020-05-06 10:45:00-04:00,9030.25,stop,,1.125,562.5,133.0,532.0,532.0,71720.0,1.4344,-65.25,-261.0,-522.0,10.0,-532.0,0.75
54,2020-05-07,short,5,2020-05-07 10:13:00-04:00,9043.0,9108.0,8913.0,2020-05-07 11:46:00-04:00,9108.25,stop,,1.5,750.0,133.0,665.0,665.0,90430.0,1.8086,-65.25,-261.0,-652.5,12.5,-665.0,1.0
55,2020-05-13,long,1,2020-05-13 10:03:00-04:00,9148.0,9042.0,9360.0,2020-05-13 11:38:00-04:00,9041.75,stop,,0.75,375.0,215.0,215.0,215.0,18296.0,0.36592,-106.25,-425.0,-212.5,2.5,-215.0,0.5
56,2020-05-14,short,2,2020-05-14 10:30:00-04:00,8852.25,8976.75,8603.25,2020-05-14 12:55:00-04:00,8977.0,stop,,1.5,750.0,252.0,504.0,504.0,35409.0,0.70818,-124.75,-499.0,-499.0,5.0,-504.0,1.0
57,2020-05-15,long,1,2020-05-15 10:11:00-04:00,9035.75,8943.0,9221.25,2020-05-15 16:00:00-04:00,9138.5,time_exit,,0.75,375.0,188.5,188.5,188.5,18071.5,0.36143,102.75,411.0,205.5,2.5,203.0,0.5
58,2020-05-18,long,2,2020-05-18 10:27:00-04:00,9298.75,9236.0,9424.25,2020-05-18 16:00:00-04:00,9326.25,time_exit,,0.75,375.0,128.5,257.0,257.0,37195.0,0.7439,27.5,110.0,110.0,5.0,105.0,0.5
59,2020-05-19,long,2,2020-05-19 10:02:00-04:00,9384.5,9313.0,9527.5,2020-05-19 15:51:00-04:00,9312.75,stop,,0.75,375.0,146.0,292.0,292.0,37538.0,0.75076,-71.75,-287.0,-287.0,5.0,-292.0,0.5
60,2020-05-21,short,3,2020-05-21 10:05:00-04:00,9439.75,9511.0,9297.25,2020-05-21 23:32:00-04:00,9297.5,target,,1.125,562.5,145.5,436.5,436.5,56638.5,1.13277,142.25,569.0,853.5,7.5,846.0,0.75
61,2020-05-27,short,1,2020-05-27 10:02:00-04:00,9270.25,9385.75,9039.25,2020-05-27 14:52:00-04:00,9386.0,stop,,0.75,375.0,234.0,234.0,234.0,18540.5,0.37081,-115.75,-463.0,-231.5,2.5,-234.0,0.5
62,2020-05-28,long,3,2020-05-28 10:09:00-04:00,9464.5,9381.75,9630.0,2020-05-28 21:15:00-04:00,9381.5,stop,,1.125,562.5,168.5,505.5,505.5,56787.0,1.13574,-83.0,-332.0,-498.0,7.5,-505.5,0.75
63,2020-05-29,short,3,2020-05-29 10:09:00-04:00,9410.75,9483.25,9265.75,2020-05-29 14:10:00-04:00,9483.5,stop,,1.125,562.5,148.0,444.0,444.0,56464.5,1.12929,-72.75,-291.0,-436.5,7.5,-444.0,0.75
64,2020-06-01,long,2,2020-06-01 10:06:00-04:00,9572.25,9505.0,9706.75,2020-06-01 16:00:00-04:00,9583.75,time_exit,,0.75,375.0,137.5,275.0,275.0,38289.0,0.76578,11.5,46.0,46.0,5.0,41.0,0.5
65,2020-06-03,long,7,2020-06-03 10:01:00-04:00,9702.25,9650.25,9806.25,2020-06-03 12:09:00-04:00,9650.0,stop,,1.5,750.0,107.0,749.0,749.0,135831.5,2.71663,-52.25,-209.0,-731.5,17.5,-749.0,1.0
66,2020-06-08,short,4,2020-06-08 10:02:00-04:00,9767.0,9829.5,9642.0,2020-06-08 13:21:00-04:00,9829.75,stop,,1.125,562.5,128.0,512.0,512.0,78136.0,1.56272,-62.75,-251.0,-502.0,10.0,-512.0,0.75
67,2020-06-09,long,6,2020-06-09 10:23:00-04:00,9912.25,9851.25,10034.25,2020-06-09 16:00:00-04:00,9962.75,time_exit,,1.5,750.0,125.0,750.0,750.0,118947.0,2.37894,50.5,202.0,606.0,15.0,591.0,1.0
68,2020-06-10,long,5,2020-06-10 10:01:00-04:00,10069.75,10022.5,10164.25,2020-06-10 10:56:00-04:00,10022.25,stop,,1.125,562.5,97.5,487.5,487.5,100697.5,2.01395,-47.5,-190.0,-475.0,12.5,-487.5,0.75
69,2020-06-12,short,3,2020-06-12 10:38:00-04:00,9737.0,9849.5,9512.0,2020-06-12 13:51:00-04:00,9512.25,target,,1.5,750.0,228.0,684.0,684.0,58422.0,1.16844,224.75,899.0,1348.5,7.5,1341.0,1.0
70,2020-06-15,long,1,2020-06-15 10:04:00-04:00,9602.75,9483.25,9841.75,2020-06-15 19:33:00-04:00,9841.5,target,,0.75,375.0,242.0,242.0,242.0,19205.5,0.38411,238.75,955.0,477.5,2.5,475.0,0.5
71,2020-06-16,short,3,2020-06-16 10:46:00-04:00,9928.0,10009.0,9766.0,2020-06-16 16:00:00-04:00,9954.25,time_exit,,1.125,562.5,165.0,495.0,495.0,59568.0,1.19136,-26.25,-105.0,-157.5,7.5,-165.0,0.75
72,2020-06-17,short,4,2020-06-17 10:19:00-04:00,9967.25,10029.25,9843.25,2020-06-17 12:31:00-04:00,10029.5,stop,,1.125,562.5,127.0,508.0,508.0,79738.0,1.59476,-62.25,-249.0,-498.0,10.0,-508.0,0.75
73,2020-06-18,long,3,2020-06-18 10:10:00-04:00,10002.25,9953.5,10099.75,2020-06-18 10:33:00-04:00,9953.25,stop,,0.75,375.0,100.5,301.5,301.5,60013.5,1.20027,-49.0,-196.0,-294.0,7.5,-301.5,0.5
74,2020-06-22,long,5,2020-06-22 10:01:00-04:00,10023.0,9974.75,10119.5,2020-06-22 15:59:00-04:00,10119.25,target,,1.125,562.5,99.5,497.5,497.5,100230.0,2.0046,96.25,385.0,962.5,12.5,950.0,0.75
75,2020-06-24,short,2,2020-06-24 10:02:00-04:00,10086.25,10221.75,9815.25,2020-06-24 16:00:00-04:00,10009.25,time_exit,,1.125,562.5,274.0,548.0,548.0,40345.0,0.8069,77.0,308.0,308.0,5.0,303.0,0.75
76,2020-06-26,short,1,2020-06-26 10:03:00-04:00,9988.25,10083.0,9798.75,2020-06-26 16:00:00-04:00,9868.25,time_exit,,0.75,375.0,192.5,192.5,192.5,19976.5,0.39953,120.0,480.0,240.0,2.5,237.5,0.5
77,2020-06-29,long,1,2020-06-29 10:31:00-04:00,9851.75,9728.5,10098.25,2020-06-29 16:00:00-04:00,9959.0,time_exit,,0.75,375.0,249.5,249.5,249.5,19703.5,0.39407,107.25,429.0,214.5,2.5,212.0,0.5
78,2020-06-30,long,3,2020-06-30 10:03:00-04:00,10037.75,9942.5,10228.25,2020-06-30 20:00:00-04:00,10125.75,time_exit,,1.5,750.0,193.5,580.5,580.5,60226.5,1.20453,88.0,352.0,528.0,7.5,520.5,1.0
79,2020-07-01,long,2,2020-07-01 10:26:00-04:00,10196.75,10125.25,10339.75,2020-07-01 16:00:00-04:00,10259.25,time_exit,,0.75,375.0,146.0,292.0,292.0,40787.0,0.81574,62.5,250.0,250.0,5.0,245.0,0.5
80,2020-07-02,short,3,2020-07-02 11:04:00-04:00,10341.75,10420.5,10184.25,2020-07-02 16:00:00-04:00,10337.5,time_exit,,1.125,562.5,160.5,481.5,481.5,62050.5,1.24101,4.25,17.0,25.5,7.5,18.0,0.75
81,2020-07-06,long,4,2020-07-06 10:01:00-04:00,10531.5,10469.25,10656.0,2020-07-06 20:16:00-04:00,10655.75,target,,1.125,562.5,127.5,510.0,510.0,84252.0,1.68504,124.25,497.0,994.0,10.0,984.0,0.75
82,2020-07-07,long,2,2020-07-07 10:12:00-04:00,10636.25,10556.25,10796.25,2020-07-07 15:09:00-04:00,10556.0,stop,,0.75,375.0,163.0,326.0,326.0,42545.0,0.8509,-80.25,-321.0,-321.0,5.0,-326.0,0.5
83,2020-07-08,long,3,2020-07-08 10:13:00-04:00,10636.5,10566.0,10777.5,2020-07-08 11:18:00-04:00,10565.75,stop,,1.125,562.5,144.0,432.0,432.0,63819.0,1.27638,-70.75,-283.0,-424.5,7.5,-432.0,0.75
84,2020-07-09,short,3,2020-07-09 10:18:00-04:00,10688.0,10748.0,10568.0,2020-07-09 11:04:00-04:00,10568.25,target,,0.75,375.0,123.0,369.0,369.0,64128.0,1.28256,119.75,479.0,718.5,7.5,711.0,0.5
85,2020-07-10,short,2,2020-07-10 10:01:00-04:00,10642.25,10749.75,10427.25,2020-07-10 13:07:00-04:00,10750.0,stop,,1.125,562.5,218.0,436.0,436.0,42569.0,0.85138,-107.75,-431.0,-431.0,5.0,-436.0,0.75
86,2020-07-13,long,2,2020-07-13 10:30:00-04:00,10999.25,10929.0,11139.75,2020-07-13 14:03:00-04:00,10928.75,stop,,0.75,375.0,143.5,287.0,287.0,43997.0,0.87994,-70.5,-282.0,-282.0,5.0,-287.0,0.5
87,2020-07-15,short,2,2020-07-15 11:04:00-04:00,10663.0,10767.0,10455.0,2020-07-15 16:00:00-04:00,10689.25,time_exit,,1.125,562.5,211.0,422.0,422.0,42652.0,0.85304,-26.25,-105.0,-105.0,5.0,-110.0,0.75
88,2020-07-16,short,5,2020-07-16 10:02:00-04:00,10533.0,10600.5,10398.0,2020-07-16 13:14:00-04:00,10600.75,stop,,1.5,750.0,138.0,690.0,690.0,105330.0,2.1066,-67.75,-271.0,-677.5,12.5,-690.0,1.0
89,2020-07-17,short,1,2020-07-17 10:25:00-04:00,10557.75,10650.5,10372.25,2020-07-17 14:52:00-04:00,10650.75,stop,,0.75,375.0,188.5,188.5,188.5,21115.5,0.42231,-93.0,-372.0,-186.0,2.5,-188.5,0.5
90,2020-07-20,long,2,2020-07-20 10:05:00-04:00,10697.25,10605.25,10881.25,2020-07-20 14:33:00-04:00,10881.0,target,,0.75,375.0,187.0,374.0,374.0,42789.0,0.85578,183.75,735.0,735.0,5.0,730.0,0.5
91,2020-07-21,short,3,2020-07-21 10:11:00-04:00,10898.75,11003.75,10688.75,2020-07-21 16:00:00-04:00,10832.5,time_exit,,1.5,750.0,213.0,639.0,639.0,65392.5,1.30785,66.25,265.0,397.5,7.5,390.0,1.0
92,2020-07-22,short,2,2020-07-22 10:48:00-04:00,10817.75,10896.25,10660.75,2020-07-22 16:00:00-04:00,10843.75,time_exit,,0.75,375.0,160.0,320.0,320.0,43271.0,0.86542,-26.0,-104.0,-104.0,5.0,-109.0,0.5
93,2020-07-23,short,3,2020-07-23 10:14:00-04:00,10798.5,10872.0,10651.5,2020-07-23 12:54:00-04:00,10651.75,target,,1.125,562.5,150.0,450.0,450.0,64791.0,1.29582,146.75,587.0,880.5,7.5,873.0,0.75
94,2020-07-24,long,1,2020-07-24 10:21:00-04:00,10435.5,10300.75,10705.0,2020-07-24 16:00:00-04:00,10471.0,time_exit,,0.75,375.0,272.5,272.5,272.5,20871.0,0.41742,35.5,142.0,71.0,2.5,68.5,0.5
95,2020-07-27,long,3,2020-07-27 10:01:00-04:00,10631.25,10513.0,10867.75,2020-07-27 11:38:00-04:00,10512.75,stop,,1.5,750.0,239.5,718.5,718.5,63787.5,1.27575,-118.5,-474.0,-711.0,7.5,-718.5,1.0
96,2020-07-29,long,5,2020-07-29 10:03:00-04:00,10620.25,10570.25,10720.25,2020-07-29 16:00:00-04:00,10645.5,time_exit,,1.125,562.5,103.0,515.0,515.0,106202.5,2.12405,25.25,101.0,252.5,12.5,240.0,0.75
97,2020-07-30,short,1,2020-07-30 10:21:00-04:00,10525.25,10621.75,10332.25,2020-07-30 11:21:00-04:00,10622.0,stop,,0.75,375.0,196.0,196.0,196.0,21050.5,0.42101,-96.75,-387.0,-193.5,2.5,-196.0,0.5
98,2020-07-31,short,2,2020-07-31 10:09:00-04:00,10774.75,10901.75,10520.75,2020-07-31 16:00:00-04:00,10902.0,stop,,1.5,750.0,257.0,514.0,514.0,43099.0,0.86198,-127.25,-509.0,-509.0,5.0,-514.0,1.0
99,2020-08-03,long,3,2020-08-03 10:02:00-04:00,11063.0,10980.0,11229.0,2020-08-03 16:00:00-04:00,11033.0,time_exit,,1.125,562.5,169.0,507.0,507.0,66378.0,1.32756,-30.0,-120.0,-180.0,7.5,-187.5,0.75
100,2020-08-04,long,2,2020-08-04 10:02:00-04:00,11068.25,11005.75,11193.25,2020-08-04 14:31:00-04:00,11005.5,stop,,0.75,375.0,128.0,256.0,256.0,44273.0,0.88546,-62.75,-251.0,-251.0,5.0,-256.0,0.5
101,2020-08-05,long,3,2020-08-05 10:12:00-04:00,11120.75,11064.0,11234.25,2020-08-05 16:00:00-04:00,11109.0,time_exit,,0.75,375.0,116.5,349.5,349.5,66724.5,1.33449,-11.75,-47.0,-70.5,7.5,-78.0,0.5
102,2020-08-10,short,3,2020-08-10 10:06:00-04:00,11057.75,11147.0,10879.25,2020-08-10 16:00:00-04:00,11086.5,time_exit,,1.125,562.5,181.5,544.5,544.5,66346.5,1.32693,-28.75,-115.0,-172.5,7.5,-180.0,0.75
103,2020-08-11,short,3,2020-08-11 10:08:00-04:00,10950.25,11043.0,10764.75,2020-08-11 11:09:00-04:00,11043.25,stop,,1.5,750.0,188.5,565.5,565.5,65701.5,1.31403,-93.0,-372.0,-558.0,7.5,-565.5,1.0
104,2020-08-12,long,1,2020-08-12 10:08:00-04:00,11068.0,10957.0,11290.0,2020-08-12 16:00:00-04:00,11129.75,time_exit,,0.75,375.0,225.0,225.0,225.0,22136.0,0.44272,61.75,247.0,123.5,2.5,121.0,0.5
105,2020-08-13,long,2,2020-08-13 10:32:00-04:00,11232.0,11163.5,11369.0,2020-08-13 14:21:00-04:00,11163.25,stop,,0.75,375.0,140.0,280.0,280.0,44928.0,0.89856,-68.75,-275.0,-275.0,5.0,-280.0,0.5
106,2020-08-14,short,5,2020-08-14 10:14:00-04:00,11134.5,11207.25,10989.0,2020-08-14 16:00:00-04:00,11155.0,time_exit,,1.5,750.0,148.5,742.5,742.5,111345.0,2.2269,-20.5,-82.0,-205.0,12.5,-217.5,1.0
