trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd
18,2020-01-31,short,1,2020-01-31 10:09:00-05:00,9098.5,9184.5,8926.5,2020-01-31 16:00:00-05:00,9000.5,time_exit,,,,175.0,,175.0,18197.0,,98.0,392.0,196.0,2.5,193.5
19,2020-02-05,short,1,2020-02-05 10:15:00-05:00,9370.25,9458.25,9194.25,2020-02-05 16:00:00-05:00,9380.75,time_exit,,,,179.0,,179.0,18740.5,,-10.5,-42.0,-21.0,2.5,-23.5
20,2020-02-21,short,1,2020-02-21 10:41:00-05:00,9478.5,9605.25,9225.0,2020-02-21 16:00:00-05:00,9459.0,time_exit,,,,256.5,,256.5,18957.0,,19.5,78.0,39.0,2.5,36.5
21,2020-02-25,short,1,2020-02-25 10:21:00-05:00,9089.25,9191.25,8885.25,2020-02-25 14:01:00-05:00,8885.5,target,,,,207.0,,207.0,18178.5,,203.75,815.0,407.5,2.5,405.0
22,2020-02-26,long,1,2020-02-26 10:36:00-05:00,9016.5,8879.5,9290.5,2020-02-26 12:16:00-05:00,8879.25,stop,,,,277.0,,277.0,18033.0,,-137.25,-549.0,-274.5,2.5,-277.0
23,2020-02-27,short,1,2020-02-27 10:24:00-05:00,8600.5,8723.0,8355.5,2020-02-27 11:18:00-05:00,8723.25,stop,,,,248.0,,248.0,17201.0,,-122.75,-491.0,-245.5,2.5,-248.0
24,2020-03-04,long,1,2020-03-04 10:23:00-05:00,8783.25,8665.0,9019.75,2020-03-04 16:00:00-05:00,8917.0,time_exit,,,,239.5,,239.5,17566.5,,133.75,535.0,267.5,2.5,265.0
25,2020-03-05,long,1,2020-03-05 10:19:00-05:00,8784.0,8701.25,8949.5,2020-03-05 12:42:00-05:00,8701.0,stop,,,,168.5,,168.5,17568.0,,-83.0,-332.0,-166.0,2.5,-168.5
26,2020-03-06,long,1,2020-03-06 10:26:00-05:00,8479.0,8363.25,8710.5,2020-03-06 14:34:00-05:00,8363.0,stop,,,,234.5,,234.5,16958.0,,-116.0,-464.0,-232.0,2.5,-234.5
27,2020-03-10,long,1,2020-03-10 10:21:00-04:00,8247.25,8133.5,8474.75,2020-03-10 10:46:00-04:00,8133.25,stop,,,,230.5,,230.5,16494.5,,-114.0,-456.0,-228.0,2.5,-230.5
28,2020-03-11,short,1,2020-03-11 10:31:00-04:00,8119.75,8217.75,7923.75,2020-03-11 15:07:00-04:00,7924.0,target,,,,199.0,,199.0,16239.5,,195.75,783.0,391.5,2.5,389.0
29,2020-03-24,long,1,2020-03-24 10:26:00-04:00,7439.75,7324.5,7670.25,2020-03-24 14:04:00-04:00,7324.25,stop,,,,233.5,,233.5,14879.5,,-115.5,-462.0,-231.0,2.5,-233.5
30,2020-03-27,long,1,2020-03-27 13:40:00-04:00,7703.5,7577.5,7955.5,2020-03-27 15:51:00-04:00,7577.25,stop,,,,255.0,,255.0,15407.0,,-126.25,-505.0,-252.5,2.5,-255.0
31,2020-03-30,long,1,2020-03-30 10:04:00-04:00,7717.75,7629.5,7894.25,2020-03-30 20:05:00-04:00,7894.0,target,,,,179.5,,179.5,15435.5,,176.25,705.0,352.5,2.5,350.0
32,2020-03-31,long,1,2020-03-31 10:07:00-04:00,7876.25,7796.25,8036.25,2020-03-31 15:14:00-04:00,7796.0,stop,,,,163.0,,163.0,15752.5,,-80.25,-321.0,-160.5,2.5,-163.0
33,2020-04-01,long,1,2020-04-01 10:33:00-04:00,7634.0,7558.75,7784.5,2020-04-01 12:27:00-04:00,7558.5,stop,,,,153.5,,153.5,15268.0,,-75.5,-302.0,-151.0,2.5,-153.5
34,2020-04-02,long,1,2020-04-02 10:13:00-04:00,7523.0,7408.25,7752.5,2020-04-02 16:00:00-04:00,7612.25,time_exit,,,,232.5,,232.5,15046.0,,89.25,357.0,178.5,2.5,176.0
35,2020-04-03,short,1,2020-04-03 10:23:00-04:00,7563.25,7661.0,7367.75,2020-04-03 16:00:00-04:00,7515.0,time_exit,,,,198.5,,198.5,15126.5,,48.25,193.0,96.5,2.5,94.0
36,2020-04-06,long,1,2020-04-06 10:03:00-04:00,7859.75,7749.75,8079.75,2020-04-06 15:54:00-04:00,8079.5,target,,,,223.0,,223.0,15719.5,,219.75,879.0,439.5,2.5,437.0
37,2020-04-07,short,1,2020-04-07 10:15:00-04:00,8153.5,8299.25,7862.0,2020-04-07 16:00:00-04:00,8040.75,time_exit,,,,294.5,,294.5,16307.0,,112.75,451.0,225.5,2.5,223.0
38,2020-04-08,short,1,2020-04-08 10:08:00-04:00,8052.75,8155.25,7847.75,2020-04-08 11:20:00-04:00,8155.5,stop,,,,208.0,,208.0,16105.5,,-102.75,-411.0,-205.5,2.5,-208.0
39,2020-04-09,short,1,2020-04-09 10:16:00-04:00,8210.0,8327.5,7975.0,2020-04-09 16:00:00-04:00,8217.75,time_exit,,,,238.0,,238.0,16420.0,,-7.75,-31.0,-15.5,2.5,-18.0
40,2020-04-13,short,1,2020-04-13 11:03:00-04:00,8160.5,8244.5,7992.5,2020-04-13 13:52:00-04:00,8244.75,stop,,,,171.0,,171.0,16321.0,,-84.25,-337.0,-168.5,2.5,-171.0
41,2020-04-14,long,1,2020-04-14 10:17:00-04:00,8601.75,8456.5,8892.25,2020-04-14 16:00:00-04:00,8673.75,time_exit,,,,293.5,,293.5,17203.5,,72.0,288.0,144.0,2.5,141.5
42,2020-04-16,short,1,2020-04-16 10:04:00-04:00,8618.25,8698.0,8458.75,2020-04-16 10:49:00-04:00,8698.25,stop,,,,162.5,,162.5,17236.5,,-80.0,-320.0,-160.0,2.5,-162.5
43,2020-04-17,short,1,2020-04-17 10:46:00-04:00,8755.5,8872.0,8522.5,2020-04-17 16:00:00-04:00,8804.5,time_exit,,,,236.0,,236.0,17511.0,,-49.0,-196.0,-98.0,2.5,-100.5
44,2020-04-20,long,1,2020-04-20 10:26:00-04:00,8791.0,8729.0,8915.0,2020-04-20 15:05:00-04:00,8728.75,stop,,,,127.0,,127.0,17582.0,,-62.25,-249.0,-124.5,2.5,-127.0
45,2020-04-21,short,1,2020-04-21 10:20:00-04:00,8522.0,8652.25,8261.5,2020-04-21 16:00:00-04:00,8433.5,time_exit,,,,263.5,,263.5,17044.0,,88.5,354.0,177.0,2.5,174.5
46,2020-04-22,long,1,2020-04-22 10:41:00-04:00,8598.75,8533.75,8728.75,2020-04-22 16:00:00-04:00,8641.25,time_exit,,,,133.0,,133.0,17197.5,,42.5,170.0,85.0,2.5,82.5
47,2020-04-23,long,1,2020-04-23 10:20:00-04:00,8747.0,8661.25,8918.5,2020-04-23 12:45:00-04:00,8661.0,stop,,,,174.5,,174.5,17494.0,,-86.0,-344.0,-172.0,2.5,-174.5
48,2020-04-27,long,1,2020-04-27 10:04:00-04:00,8869.0,8819.0,8969.0,2020-04-27 10:59:00-04:00,8818.75,stop,,,,103.0,,103.0,17738.0,,-50.25,-201.0,-100.5,2.5,-103.0
49,2020-04-28,short,1,2020-04-28 10:01:00-04:00,8817.75,8905.75,8641.75,2020-04-28 16:00:00-04:00,8671.25,time_exit,,,,179.0,,179.0,17635.5,,146.5,586.0,293.0,2.5,290.5
50,2020-04-29,long,1,2020-04-29 10:17:00-04:00,8906.0,8815.5,9087.0,2020-04-29 16:37:00-04:00,9086.75,target,,,,184.0,,184.0,17812.0,,180.75,723.0,361.5,2.5,359.0
51,2020-04-30,short,1,2020-04-30 12:01:00-04:00,8936.0,9018.0,8772.0,2020-04-30 16:00:00-04:00,8964.5,time_exit,,,,167.0,,167.0,17872.0,,-28.5,-114.0,-57.0,2.5,-59.5
52,2020-05-01,long,1,2020-05-01 10:01:00-04:00,8845.75,8779.5,8978.25,2020-05-01 11:30:00-04:00,8779.25,stop,,,,135.5,,135.5,17691.5,,-66.5,-266.0,-133.0,2.5,-135.5
53,2020-05-04,long,1,2020-05-04 10:02:00-04:00,8726.0,8650.0,8878.0,2020-05-04 16:00:00-04:00,8813.25,time_exit,,,,155.0,,155.0,17452.0,,87.25,349.0,174.5,2.5,172.0
54,2020-05-06,short,1,2020-05-06 10:05:00-04:00,8965.0,9030.0,8835.0,2020-05-06 10:45:00-04:00,9030.25,stop,,,,133.0,,133.0,17930.0,,-65.25,-261.0,-130.5,2.5,-133.0
55,2020-05-07,short,1,2020-05-07 10:13:00-04:00,9043.0,9108.0,8913.0,2020-05-07 11:46:00-04:00,9108.25,stop,,,,133.0,,133.0,18086.0,,-65.25,-261.0,-130.5,2.5,-133.0
56,2020-05-13,long,1,2020-05-13 10:03:00-04:00,9148.0,9042.0,9360.0,2020-05-13 11:38:00-04:00,9041.75,stop,,,,215.0,,215.0,18296.0,,-106.25,-425.0,-212.5,2.5,-215.0
57,2020-05-14,short,1,2020-05-14 10:30:00-04:00,8852.25,8976.75,8603.25,2020-05-14 12:55:00-04:00,8977.0,stop,,,,252.0,,252.0,17704.5,,-124.75,-499.0,-249.5,2.5,-252.0
58,2020-05-15,long,1,2020-05-15 10:11:00-04:00,9035.75,8943.0,9221.25,2020-05-15 16:00:00-04:00,9138.5,time_exit,,,,188.5,,188.5,18071.5,,102.75,411.0,205.5,2.5,203.0
59,2020-05-18,long,1,2020-05-18 10:27:00-04:00,9298.75,9236.0,9424.25,2020-05-18 16:00:00-04:00,9326.25,time_exit,,,,128.5,,128.5,18597.5,,27.5,110.0,55.0,2.5,52.5
60,2020-05-19,long,1,2020-05-19 10:02:00-04:00,9384.5,9313.0,9527.5,2020-05-19 15:51:00-04:00,9312.75,stop,,,,146.0,,146.0,18769.0,,-71.75,-287.0,-143.5,2.5,-146.0
61,2020-05-21,short,1,2020-05-21 10:05:00-04:00,9439.75,9511.0,9297.25,2020-05-21 23:32:00-04:00,9297.5,target,,,,145.5,,145.5,18879.5,,142.25,569.0,284.5,2.5,282.0
72,2020-06-15,long,1,2020-06-15 10:04:00-04:00,9602.75,9483.25,9841.75,2020-06-15 19:33:00-04:00,9841.5,target,,,,242.0,,242.0,19205.5,,238.75,955.0,477.5,2.5,475.0
73,2020-06-16,short,1,2020-06-16 10:46:00-04:00,9928.0,10009.0,9766.0,2020-06-16 16:00:00-04:00,9954.25,time_exit,,,,165.0,,165.0,19856.0,,-26.25,-105.0,-52.5,2.5,-55.0
74,2020-06-17,short,1,2020-06-17 10:19:00-04:00,9967.25,10029.25,9843.25,2020-06-17 12:31:00-04:00,10029.5,stop,,,,127.0,,127.0,19934.5,,-62.25,-249.0,-124.5,2.5,-127.0
75,2020-06-18,long,1,2020-06-18 10:10:00-04:00,10002.25,9953.5,10099.75,2020-06-18 10:33:00-04:00,9953.25,stop,,,,100.5,,100.5,20004.5,,-49.0,-196.0,-98.0,2.5,-100.5
76,2020-06-22,long,1,2020-06-22 10:01:00-04:00,10023.0,9974.75,10119.5,2020-06-22 15:59:00-04:00,10119.25,target,,,,99.5,,99.5,20046.0,,96.25,385.0,192.5,2.5,190.0
77,2020-06-24,short,1,2020-06-24 10:02:00-04:00,10086.25,10221.75,9815.25,2020-06-24 16:00:00-04:00,10009.25,time_exit,,,,274.0,,274.0,20172.5,,77.0,308.0,154.0,2.5,151.5
78,2020-06-26,short,1,2020-06-26 10:03:00-04:00,9988.25,10083.0,9798.75,2020-06-26 16:00:00-04:00,9868.25,time_exit,,,,192.5,,192.5,19976.5,,120.0,480.0,240.0,2.5,237.5
79,2020-06-29,long,1,2020-06-29 10:31:00-04:00,9851.75,9728.5,10098.25,2020-06-29 16:00:00-04:00,9959.0,time_exit,,,,249.5,,249.5,19703.5,,107.25,429.0,214.5,2.5,212.0
80,2020-06-30,long,1,2020-06-30 10:03:00-04:00,10037.75,9942.5,10228.25,2020-06-30 20:00:00-04:00,10125.75,time_exit,,,,193.5,,193.5,20075.5,,88.0,352.0,176.0,2.5,173.5
81,2020-07-01,long,1,2020-07-01 10:26:00-04:00,10196.75,10125.25,10339.75,2020-07-01 16:00:00-04:00,10259.25,time_exit,,,,146.0,,146.0,20393.5,,62.5,250.0,125.0,2.5,122.5
82,2020-07-02,short,1,2020-07-02 11:04:00-04:00,10341.75,10420.5,10184.25,2020-07-02 16:00:00-04:00,10337.5,time_exit,,,,160.5,,160.5,20683.5,,4.25,17.0,8.5,2.5,6.0
85,2020-07-08,long,1,2020-07-08 10:13:00-04:00,10636.5,10566.0,10777.5,2020-07-08 11:18:00-04:00,10565.75,stop,,,,144.0,,144.0,21273.0,,-70.75,-283.0,-141.5,2.5,-144.0
91,2020-07-17,short,1,2020-07-17 10:25:00-04:00,10557.75,10650.5,10372.25,2020-07-17 14:52:00-04:00,10650.75,stop,,,,188.5,,188.5,21115.5,,-93.0,-372.0,-186.0,2.5,-188.5
92,2020-07-20,long,1,2020-07-20 10:05:00-04:00,10697.25,10605.25,10881.25,2020-07-20 14:33:00-04:00,10881.0,target,,,,187.0,,187.0,21394.5,,183.75,735.0,367.5,2.5,365.0
94,2020-07-22,short,1,2020-07-22 10:48:00-04:00,10817.75,10896.25,10660.75,2020-07-22 16:00:00-04:00,10843.75,time_exit,,,,160.0,,160.0,21635.5,,-26.0,-104.0,-52.0,2.5,-54.5
96,2020-07-24,long,1,2020-07-24 10:21:00-04:00,10435.5,10300.75,10705.0,2020-07-24 16:00:00-04:00,10471.0,time_exit,,,,272.5,,272.5,20871.0,,35.5,142.0,71.0,2.5,68.5
97,2020-07-27,long,1,2020-07-27 10:01:00-04:00,10631.25,10513.0,10867.75,2020-07-27 11:38:00-04:00,10512.75,stop,,,,239.5,,239.5,21262.5,,-118.5,-474.0,-237.0,2.5,-239.5
98,2020-07-29,long,1,2020-07-29 10:03:00-04:00,10620.25,10570.25,10720.25,2020-07-29 16:00:00-04:00,10645.5,time_exit,,,,103.0,,103.0,21240.5,,25.25,101.0,50.5,2.5,48.0
105,2020-08-11,short,1,2020-08-11 10:08:00-04:00,10950.25,11043.0,10764.75,2020-08-11 11:09:00-04:00,11043.25,stop,,,,188.5,,188.5,21900.5,,-93.0,-372.0,-186.0,2.5,-188.5
106,2020-08-12,long,1,2020-08-12 10:08:00-04:00,11068.0,10957.0,11290.0,2020-08-12 16:00:00-04:00,11129.75,time_exit,,,,225.0,,225.0,22136.0,,61.75,247.0,123.5,2.5,121.0
107,2020-08-13,long,1,2020-08-13 10:32:00-04:00,11232.0,11163.5,11369.0,2020-08-13 14:21:00-04:00,11163.25,stop,,,,140.0,,140.0,22464.0,,-68.75,-275.0,-137.5,2.5,-140.0
108,2020-08-14,short,1,2020-08-14 10:14:00-04:00,11134.5,11207.25,10989.0,2020-08-14 16:00:00-04:00,11155.0,time_exit,,,,148.5,,148.5,22269.0,,-20.5,-82.0,-41.0,2.5,-43.5
110,2020-08-21,long,1,2020-08-21 10:26:00-04:00,11514.25,11454.5,11633.75,2020-08-21 16:00:00-04:00,11557.75,time_exit,,,,122.5,,122.5,23028.5,,43.5,174.0,87.0,2.5,84.5
111,2020-08-24,short,1,2020-08-24 10:04:00-04:00,11612.5,11723.0,11391.5,2020-08-24 16:00:00-04:00,11619.75,time_exit,,,,224.0,,224.0,23225.0,,-7.25,-29.0,-14.5,2.5,-17.0
114,2020-08-28,long,1,2020-08-28 10:03:00-04:00,12010.5,11947.5,12136.5,2020-08-28 11:04:00-04:00,11947.25,stop,,,,129.0,,129.0,24021.0,,-63.25,-253.0,-126.5,2.5,-129.0
115,2020-08-31,long,1,2020-08-31 10:20:00-04:00,12056.5,11992.5,12184.5,2020-08-31 16:00:00-04:00,12102.75,time_exit,,,,131.0,,131.0,24113.0,,46.25,185.0,92.5,2.5,90.0
116,2020-09-01,long,1,2020-09-01 10:01:00-04:00,12221.75,12124.5,12416.25,2020-09-01 20:43:00-04:00,12416.0,target,,,,197.5,,197.5,24443.5,,194.25,777.0,388.5,2.5,386.0
117,2020-09-02,short,1,2020-09-02 11:37:00-04:00,12219.5,12435.25,11788.0,2020-09-02 15:50:00-04:00,12435.5,stop,,,,434.5,,434.5,24439.0,,-216.0,-864.0,-432.0,2.5,-434.5
118,2020-09-03,short,1,2020-09-03 10:13:00-04:00,12130.75,12243.0,11906.25,2020-09-03 10:48:00-04:00,11906.5,target,,,,227.5,,227.5,24261.5,,224.25,897.0,448.5,2.5,446.0
119,2020-09-09,long,1,2020-09-09 10:26:00-04:00,11323.25,11185.0,11599.75,2020-09-09 16:00:00-04:00,11358.0,time_exit,,,,279.5,,279.5,22646.5,,34.75,139.0,69.5,2.5,67.0
120,2020-09-10,long,1,2020-09-10 10:04:00-04:00,11554.5,11455.75,11752.0,2020-09-10 10:46:00-04:00,11455.5,stop,,,,200.5,,200.5,23109.0,,-99.0,-396.0,-198.0,2.5,-200.5
121,2020-09-14,long,1,2020-09-14 10:05:00-04:00,11319.5,11207.5,11543.5,2020-09-14 13:32:00-04:00,11207.25,stop,,,,227.0,,227.0,22639.0,,-112.25,-449.0,-224.5,2.5,-227.0
138,2020-10-13,long,1,2020-10-13 11:22:00-04:00,12163.5,12031.5,12427.5,2020-10-13 13:57:00-04:00,12031.25,stop,,,,267.0,,267.0,24327.0,,-132.25,-529.0,-264.5,2.5,-267.0
139,2020-10-14,short,1,2020-10-14 10:26:00-04:00,12059.5,12153.5,11871.5,2020-10-14 23:00:00-04:00,11871.75,target,,,,191.0,,191.0,24119.0,,187.75,751.0,375.5,2.5,373.0
140,2020-10-16,long,1,2020-10-16 10:01:00-04:00,11972.25,11926.0,12064.75,2020-10-16 11:10:00-04:00,11925.75,stop,,,,95.5,,95.5,23944.5,,-46.5,-186.0,-93.0,2.5,-95.5
141,2020-10-19,short,1,2020-10-19 10:01:00-04:00,11869.0,11951.25,11704.5,2020-10-19 14:34:00-04:00,11704.75,target,,,,167.5,,167.5,23738.0,,164.25,657.0,328.5,2.5,326.0
142,2020-10-20,long,1,2020-10-20 10:06:00-04:00,11718.5,11631.5,11892.5,2020-10-20 11:00:00-04:00,11631.25,stop,,,,177.0,,177.0,23437.0,,-87.25,-349.0,-174.5,2.5,-177.0
143,2020-10-21,short,1,2020-10-21 11:16:00-04:00,11653.0,11779.75,11399.5,2020-10-21 16:00:00-04:00,11671.25,time_exit,,,,256.5,,256.5,23306.0,,-18.25,-73.0,-36.5,2.5,-39.0
144,2020-10-22,short,1,2020-10-22 10:04:00-04:00,11651.0,11724.25,11504.5,2020-10-22 16:00:00-04:00,11652.25,time_exit,,,,149.5,,149.5,23302.0,,-1.25,-5.0,-2.5,2.5,-5.0
145,2020-10-23,short,1,2020-10-23 10:01:00-04:00,11585.5,11679.0,11398.5,2020-10-23 15:59:00-04:00,11679.25,stop,,,,190.0,,190.0,23171.0,,-93.75,-375.0,-187.5,2.5,-190.0
146,2020-10-26,long,1,2020-10-26 10:03:00-04:00,11686.75,11566.0,11928.25,2020-10-26 10:49:00-04:00,11565.75,stop,,,,244.5,,244.5,23373.5,,-121.0,-484.0,-242.0,2.5,-244.5
147,2020-10-27,short,1,2020-10-27 10:23:00-04:00,11494.75,11578.0,11328.25,2020-10-27 11:12:00-04:00,11578.25,stop,,,,169.5,,169.5,22989.5,,-83.5,-334.0,-167.0,2.5,-169.5
148,2020-10-28,short,1,2020-10-28 10:17:00-04:00,11247.5,11423.5,10895.5,2020-10-28 16:00:00-04:00,11143.75,time_exit,,,,355.0,,355.0,22495.0,,103.75,415.0,207.5,2.5,205.0
149,2020-10-29,long,1,2020-10-29 10:04:00-04:00,11284.5,11169.75,11514.0,2020-10-29 20:55:00-04:00,11169.5,stop,,,,232.5,,232.5,22569.0,,-115.0,-460.0,-230.0,2.5,-232.5
150,2020-10-30,short,1,2020-10-30 10:14:00-04:00,11122.5,11281.75,10804.0,2020-10-30 16:00:00-04:00,11071.5,time_exit,,,,321.5,,321.5,22245.0,,51.0,204.0,102.0,2.5,99.5
151,2020-11-02,short,1,2020-11-02 11:13:00-05:00,11099.25,11212.5,10872.75,2020-11-02 16:00:00-05:00,11076.25,time_exit,,,,229.5,,229.5,22198.5,,23.0,92.0,46.0,2.5,43.5
152,2020-11-03,long,1,2020-11-03 10:01:00-05:00,11207.5,11100.75,11421.0,2020-11-03 20:53:00-05:00,11420.75,target,,,,216.5,,216.5,22415.0,,213.25,853.0,426.5,2.5,424.0
153,2020-11-05,long,1,2020-11-05 10:02:00-05:00,12091.25,11972.25,12329.25,2020-11-05 22:58:00-05:00,11972.0,stop,,,,241.0,,241.0,24182.5,,-119.25,-477.0,-238.5,2.5,-241.0
154,2020-11-06,long,1,2020-11-06 11:41:00-05:00,12049.75,11882.75,12383.75,2020-11-06 16:00:00-05:00,12079.25,time_exit,,,,337.0,,337.0,24099.5,,29.5,118.0,59.0,2.5,56.5
155,2020-11-10,short,1,2020-11-10 10:23:00-05:00,11590.75,11750.0,11272.25,2020-11-10 16:00:00-05:00,11635.5,time_exit,,,,321.5,,321.5,23181.5,,-44.75,-179.0,-89.5,2.5,-92.0
156,2020-11-11,long,1,2020-11-11 10:31:00-05:00,11836.25,11701.75,12105.25,2020-11-11 16:00:00-05:00,11885.25,time_exit,,,,272.0,,272.0,23672.5,,49.0,196.0,98.0,2.5,95.5
157,2020-11-12,long,1,2020-11-12 10:42:00-05:00,11971.5,11880.5,12153.5,2020-11-12 11:40:00-05:00,11880.25,stop,,,,185.0,,185.0,23943.0,,-91.25,-365.0,-182.5,2.5,-185.0
158,2020-11-13,short,1,2020-11-13 10:01:00-05:00,11869.5,11924.25,11760.0,2020-11-13 15:31:00-05:00,11924.5,stop,,,,112.5,,112.5,23739.0,,-55.0,-220.0,-110.0,2.5,-112.5
159,2020-11-16,long,1,2020-11-16 10:23:00-05:00,11990.5,11887.0,12197.5,2020-11-16 16:00:00-05:00,12013.75,time_exit,,,,210.0,,210.0,23981.0,,23.25,93.0,46.5,2.5,44.0
160,2020-11-19,long,1,2020-11-19 10:39:00-05:00,11939.75,11841.0,12137.25,2020-11-19 16:00:00-05:00,11985.25,time_exit,,,,200.5,,200.5,23879.5,,45.5,182.0,91.0,2.5,88.5
161,2020-11-23,short,1,2020-11-23 10:07:00-05:00,11941.75,12002.25,11820.75,2020-11-23 11:14:00-05:00,11821.0,target,,,,124.0,,124.0,23883.5,,120.75,483.0,241.5,2.5,239.0
162,2020-11-24,long,1,2020-11-24 10:42:00-05:00,11961.75,11872.0,12141.25,2020-11-24 19:10:00-05:00,12141.0,target,,,,182.5,,182.5,23923.5,,179.25,717.0,358.5,2.5,356.0
166,2020-12-01,long,1,2020-12-01 10:01:00-05:00,12398.0,12333.5,12527.0,2020-12-01 16:00:00-05:00,12456.0,time_exit,,,,132.0,,132.0,24796.0,,58.0,232.0,116.0,2.5,113.5
167,2020-12-02,long,1,2020-12-02 10:13:00-05:00,12400.25,12313.25,12574.25,2020-12-02 16:00:00-05:00,12463.25,time_exit,,,,177.0,,177.0,24800.5,,63.0,252.0,126.0,2.5,123.5
168,2020-12-03,long,1,2020-12-03 10:04:00-05:00,12513.0,12463.0,12613.0,2020-12-03 11:09:00-05:00,12462.75,stop,,,,103.0,,103.0,25026.0,,-50.25,-201.0,-100.5,2.5,-103.0
170,2020-12-10,long,1,2020-12-10 10:09:00-05:00,12394.25,12217.5,12747.75,2020-12-10 16:00:00-05:00,12395.75,time_exit,,,,356.5,,356.5,24788.5,,1.5,6.0,3.0,2.5,0.5
171,2020-12-11,long,1,2020-12-11 10:14:00-05:00,12357.25,12274.0,12523.75,2020-12-11 11:37:00-05:00,12273.75,stop,,,,169.5,,169.5,24714.5,,-83.5,-334.0,-167.0,2.5,-169.5
172,2020-12-14,long,1,2020-12-14 10:01:00-05:00,12522.5,12418.5,12730.5,2020-12-14 21:23:00-05:00,12418.25,stop,,,,211.0,,211.0,25045.0,,-104.25,-417.0,-208.5,2.5,-211.0
