entry_hour,trade_count,net_pnl_usd,expectancy_per_trade,win_rate
10.0,5,-43.7109375,-8.7421875,0.4
11.0,16,-192.98828125000455,-12.061767578125284,0.4375
12.0,14,-415.47265625000364,-29.67661830357169,0.14285714285714285
13.0,12,-51.490885416674246,-4.290907118056187,0.5
14.0,12,-29.449218749996362,-2.4541015624996967,0.5833333333333334
15.0,3,-18.44921874999727,-6.1497395833324235,0.3333333333333333
