name,stage,family,config_json,status,candidate_rows_raw,candidate_rows_after_overlays,candidate_days_pre_ensemble,selected_days,atr_window,ensemble_vote_threshold,compression_mode,compression_usage,exit_mode,dynamic_mode,noise_lookback,noise_vm,noise_k,atr_k,confirm_bars,schedule,overall_n_trades,overall_win_rate,overall_avg_win,overall_avg_loss,overall_average_losing_trade,overall_expectancy,overall_profit_factor,overall_cumulative_pnl,overall_max_drawdown,overall_max_drawdown_pct,overall_sharpe_ratio,overall_max_consecutive_losses,overall_avg_consecutive_losses,overall_longest_loss_streak,overall_number_of_loss_streaks_2_plus,overall_worst_trade,overall_worst_day,overall_stop_hit_rate,overall_target_hit_rate,overall_time_exit_rate,overall_time_exit_count,overall_time_exit_win_rate,overall_time_exit_loss_rate,overall_time_exit_pnl_usd,overall_eod_exit_rate,overall_proportion_filtered_out,overall_trade_count_after_filters,overall_percent_of_days_traded,overall_percent_days_traded,overall_avg_R,overall_median_R,overall_pnl_to_risk_ratio,overall_average_loss_streak_length,overall_count_loss_streaks_2_plus,overall_daily_sharpe_basis,overall_n_sessions,overall_raw_signal_count,overall_net_pnl,overall_return_over_drawdown,overall_avg_daily_pnl,overall_worst_3day_run,overall_worst_5day_drawdown,overall_max_losing_streak,overall_max_losing_streak_days,overall_nb_trades,overall_pct_days_traded,overall_avg_time_in_position_min,overall_hit_ratio,overall_avg_winner,overall_avg_loser,overall_time_underwater_pct,overall_ulcer_index,overall_challenge_target_return_pct,overall_challenge_drawdown_limit_pct,overall_challenge_target_usd,overall_challenge_drawdown_limit_usd,overall_challenge_hit_probability,overall_challenge_hit_probability_bootstrap,overall_challenge_hit_probability_rolling,overall_challenge_fail_fast_probability,overall_challenge_median_days_to_target,overall_challenge_median_days_to_target_bootstrap,overall_challenge_median_days_to_target_rolling,overall_challenge_success_paths_bootstrap,overall_challenge_success_paths_rolling,is_n_trades,is_win_rate,is_avg_win,is_avg_loss,is_average_losing_trade,is_expectancy,is_profit_factor,is_cumulative_pnl,is_max_drawdown,is_max_drawdown_pct,is_sharpe_ratio,is_max_consecutive_losses,is_avg_consecutive_losses,is_longest_loss_streak,is_number_of_loss_streaks_2_plus,is_worst_trade,is_worst_day,is_stop_hit_rate,is_target_hit_rate,is_time_exit_rate,is_time_exit_count,is_time_exit_win_rate,is_time_exit_loss_rate,is_time_exit_pnl_usd,is_eod_exit_rate,is_proportion_filtered_out,is_trade_count_after_filters,is_percent_of_days_traded,is_percent_days_traded,is_avg_R,is_median_R,is_pnl_to_risk_ratio,is_average_loss_streak_length,is_count_loss_streaks_2_plus,is_daily_sharpe_basis,is_n_sessions,is_raw_signal_count,is_net_pnl,is_return_over_drawdown,is_avg_daily_pnl,is_worst_3day_run,is_worst_5day_drawdown,is_max_losing_streak,is_max_losing_streak_days,is_nb_trades,is_pct_days_traded,is_avg_time_in_position_min,is_hit_ratio,is_avg_winner,is_avg_loser,is_time_underwater_pct,is_ulcer_index,is_challenge_target_return_pct,is_challenge_drawdown_limit_pct,is_challenge_target_usd,is_challenge_drawdown_limit_usd,is_challenge_hit_probability,is_challenge_hit_probability_bootstrap,is_challenge_hit_probability_rolling,is_challenge_fail_fast_probability,is_challenge_median_days_to_target,is_challenge_median_days_to_target_bootstrap,is_challenge_median_days_to_target_rolling,is_challenge_success_paths_bootstrap,is_challenge_success_paths_rolling,oos_n_trades,oos_win_rate,oos_avg_win,oos_avg_loss,oos_average_losing_trade,oos_expectancy,oos_profit_factor,oos_cumulative_pnl,oos_max_drawdown,oos_max_drawdown_pct,oos_sharpe_ratio,oos_max_consecutive_losses,oos_avg_consecutive_losses,oos_longest_loss_streak,oos_number_of_loss_streaks_2_plus,oos_worst_trade,oos_worst_day,oos_stop_hit_rate,oos_target_hit_rate,oos_time_exit_rate,oos_time_exit_count,oos_time_exit_win_rate,oos_time_exit_loss_rate,oos_time_exit_pnl_usd,oos_eod_exit_rate,oos_proportion_filtered_out,oos_trade_count_after_filters,oos_percent_of_days_traded,oos_percent_days_traded,oos_avg_R,oos_median_R,oos_pnl_to_risk_ratio,oos_average_loss_streak_length,oos_count_loss_streaks_2_plus,oos_daily_sharpe_basis,oos_n_sessions,oos_raw_signal_count,oos_net_pnl,oos_return_over_drawdown,oos_avg_daily_pnl,oos_worst_3day_run,oos_worst_5day_drawdown,oos_max_losing_streak,oos_max_losing_streak_days,oos_nb_trades,oos_pct_days_traded,oos_avg_time_in_position_min,oos_hit_ratio,oos_avg_winner,oos_avg_loser,oos_time_underwater_pct,oos_ulcer_index,oos_challenge_target_return_pct,oos_challenge_drawdown_limit_pct,oos_challenge_target_usd,oos_challenge_drawdown_limit_usd,oos_challenge_hit_probability,oos_challenge_hit_probability_bootstrap,oos_challenge_hit_probability_rolling,oos_challenge_fail_fast_probability,oos_challenge_median_days_to_target,oos_challenge_median_days_to_target_bootstrap,oos_challenge_median_days_to_target_rolling,oos_challenge_success_paths_bootstrap,oos_challenge_success_paths_rolling,overall_academic_score,overall_prop_score,is_academic_score,is_prop_score,oos_academic_score,oos_prop_score
dynamic__close_confirmation_gate__L14__vm1p0__k0p0__atrk0p0__c3__continuous_on_bar_close,incremental_overlay,dynamic_threshold,"{""baseline_ensemble"": {""atr_window"": 14, ""q_highs_pct"": [90, 95], ""q_lows_pct"": [20, 25, 30], ""vote_threshold"": 0.5}, ""baseline_entry"": {""account_size_usd"": 50000.0, ""direction"": ""long"", ""entry_buffer_ticks"": 2, ""entry_on_next_open"": true, ""one_trade_per_day"": true, ""opening_time"": ""09:30:00"", ""or_minutes"": 15, ""risk_per_trade_pct"": 0.5, ""stop_buffer_ticks"": 2, ""target_multiple"": 2.0, ""tick_size"": 0.25, ""time_exit"": ""16:00:00"", ""vwap_column"": ""continuous_session_vwap"", ""vwap_confirmation"": true}, ""compression"": {""mode"": ""none"", ""soft_bonus_votes"": 1.0, ""usage"": ""hard_filter""}, ""dynamic_threshold"": {""atr_k"": 0.0, ""confirm_bars"": 3, ""mode"": ""close_confirmation_gate"", ""noise_k"": 0.0, ""noise_lookback"": 14, ""noise_vm"": 1.0, ""schedule"": ""continuous_on_bar_close"", ""threshold_style"": ""max_or_high_noise""}, ""exit"": {""force_exit_time"": null, ""mode"": ""baseline"", ""partial_fraction"": 0.5, ""stagnation_bars"": null, ""stagnation_min_r_multiple"": 0.15}, ""family"": ""dynamic_threshold"", ""name"": ""dynamic__close_confirmation_gate__L14__vm1p0__k0p0__atrk0p0__c3__continuous_on_bar_close"", ""stage"": ""incremental_overlay""}",ok,412288,400577,1283,922,14,0.5,none,hard_filter,baseline,close_confirmation_gate,14,1.0,0.0,0.0,3,continuous_on_bar_close,745,0.4993288590604027,204.6935483870968,-164.9504021447721,-164.9504021447721,19.623489932885903,1.2376130610387397,14619.5,-2289.0,0.04578,0.8617615796006175,7,1.8019323671497585,7,95,-250.0,-250.0,0.4161073825503356,0.1718120805369127,0.4080536912751678,304.0,0.7927631578947368,0.2072368421052631,27653.5,0.0040268456375838,0.0,745,0.3476434904339711,0.3476434904339711,0.1186862331689947,-0.0042105263157894,0.1046589875936916,1.8019323671497585,95,daily_pnl_over_static_capital,2143,0,14619.5,6.386850152905199,6.821978534764349,-621.0,-682.0,7,3,745,0.3476434904339711,230.8724832214765,0.4993288590604027,204.6935483870968,-164.9504021447721,0.8908072795146991,1.7449971965743276,0.06,0.04,3000.0,2000.0,0.8154079172499611,0.8683333333333333,0.7624825011665889,0.0,279.0,279.0,344.5,521.0,1634.0,527,0.4971537001897533,200.59351145038167,-169.27169811320755,-169.27169811320755,14.608159392789371,1.1716231580355352,7698.5,-2289.0,0.04578,0.6473389215605722,5,1.778523489932886,5,69,-250.0,-250.0,0.4269449715370019,0.1631878557874762,0.4098671726755218,216.0,0.8148148148148148,0.1851851851851851,20445.0,0.0,0.0,527,0.3513333333333333,0.3513333333333333,0.098399553884939,-0.0108108108108108,0.0778589669034917,1.778523489932886,69,daily_pnl_over_static_capital,1500,0,7698.5,3.363259065093928,5.132333333333333,-621.0,-682.0,5,3,527,0.3513333333333333,230.9032258064516,0.4971537001897533,200.59351145038167,-169.27169811320755,0.8953333333333333,1.8816306185504807,0.06,0.04,3000.0,2000.0,0.7793333333333333,0.76,0.7986666666666666,0.0,332.5,332.5,426.0,228.0,1198.0,218,0.5045871559633027,214.4590909090909,-154.34722222222223,-154.34722222222223,31.74770642201835,1.415189417798974,6921.0,-1654.0,0.03308,1.3654932533946234,7,1.862068965517241,7,26,-250.0,-250.0,0.3899082568807339,0.1926605504587156,0.4036697247706422,88.0,0.7386363636363636,0.2613636363636363,7208.5,0.0137614678899082,0.0,218,0.3390357698289269,0.3390357698289269,0.1677278844657716,0.0168655177493003,0.169592864406572,1.862068965517241,26,daily_pnl_over_static_capital,643,0,6921.0,4.184401451027812,10.763608087091756,-512.5,-619.0,7,3,218,0.3390357698289269,230.7981651376147,0.5045871559633027,214.4590909090909,-154.34722222222223,0.8678071539657853,1.3057086889518486,0.06,0.04,3000.0,2000.0,0.5866407465007776,0.94,0.2332814930015552,0.0,232.0,232.0,79.5,282.0,150.0,0.6140106891280389,2.547821153501512,0.459657260351616,2.14455649730361,0.9085886987794684,2.360416153036228
dynamic__close_confirmation_gate__L14__vm1p0__k0p0__atrk0p0__c1__continuous_on_bar_close,incremental_overlay,dynamic_threshold,"{""baseline_ensemble"": {""atr_window"": 14, ""q_highs_pct"": [90, 95], ""q_lows_pct"": [20, 25, 30], ""vote_threshold"": 0.5}, ""baseline_entry"": {""account_size_usd"": 50000.0, ""direction"": ""long"", ""entry_buffer_ticks"": 2, ""entry_on_next_open"": true, ""one_trade_per_day"": true, ""opening_time"": ""09:30:00"", ""or_minutes"": 15, ""risk_per_trade_pct"": 0.5, ""stop_buffer_ticks"": 2, ""target_multiple"": 2.0, ""tick_size"": 0.25, ""time_exit"": ""16:00:00"", ""vwap_column"": ""continuous_session_vwap"", ""vwap_confirmation"": true}, ""compression"": {""mode"": ""none"", ""soft_bonus_votes"": 1.0, ""usage"": ""hard_filter""}, ""dynamic_threshold"": {""atr_k"": 0.0, ""confirm_bars"": 1, ""mode"": ""close_confirmation_gate"", ""noise_k"": 0.0, ""noise_lookback"": 14, ""noise_vm"": 1.0, ""schedule"": ""continuous_on_bar_close"", ""threshold_style"": ""max_or_high_noise""}, ""exit"": {""force_exit_time"": null, ""mode"": ""baseline"", ""partial_fraction"": 0.5, ""stagnation_bars"": null, ""stagnation_min_r_multiple"": 0.15}, ""family"": ""dynamic_threshold"", ""name"": ""dynamic__close_confirmation_gate__L14__vm1p0__k0p0__atrk0p0__c1__continuous_on_bar_close"", ""stage"": ""incremental_overlay""}",ok,412288,412288,1334,962,14,0.5,none,hard_filter,baseline,close_confirmation_gate,14,1.0,0.0,0.0,1,continuous_on_bar_close,828,0.4855072463768116,232.11940298507463,-172.75234741784038,-172.75234741784038,23.81582125603865,1.2679552943574413,19719.5,-2132.5,0.04265,1.032658293425681,8,1.9363636363636365,8,111,-250.0,-250.0,0.4601449275362319,0.2089371980676328,0.3260869565217391,270.0,0.8333333333333334,0.1666666666666666,28541.0,0.0048309178743961,0.0,828,0.3863742417172188,0.3863742417172188,0.1280911880265044,-0.1781074218305208,0.1273709061197071,1.9363636363636365,111,daily_pnl_over_static_capital,2143,0,19719.5,9.247127784290738,9.201819878674756,-640.0,-830.5,8,4,828,0.3863742417172188,220.3526570048309,0.4855072463768116,232.11940298507463,-172.75234741784038,0.8432104526364909,1.3468127213163603,0.06,0.04,3000.0,2000.0,0.8244065951158812,0.8466666666666667,0.8021465235650956,0.0,217.5,217.5,261.0,508.0,1719.0,587,0.4889267461669506,229.6498257839721,-175.11,-175.11,22.787904599659285,1.2546304227818703,13376.5,-2132.5,0.04265,0.9977179729333028,8,1.9230769230769231,8,78,-249.5,-249.5,0.4599659284497445,0.2027257240204429,0.3356047700170357,197.0,0.8477157360406091,0.1522842639593908,21869.0,0.0017035775127768,0.0,587,0.3913333333333333,0.3913333333333333,0.1290289102578457,-0.065340909090909,0.1220043871050123,1.9230769230769231,78,daily_pnl_over_static_capital,1500,0,13376.5,6.272684642438453,8.917666666666667,-640.0,-830.5,8,4,587,0.3913333333333333,216.2725724020443,0.4889267461669506,229.6498257839721,-175.11,0.8353333333333334,1.4784372012364948,0.06,0.04,3000.0,2000.0,0.815,0.8466666666666667,0.7833333333333333,0.0,222.0,222.0,267.0,254.0,1175.0,241,0.4771784232365145,238.2826086956522,-167.13888888888889,-167.13888888888889,26.3195020746888,1.301194235380707,6343.0,-1177.5,0.02355,1.1150633628609403,6,1.9384615384615385,6,32,-250.0,-250.0,0.4605809128630705,0.2240663900414937,0.3029045643153527,73.0,0.7945205479452054,0.2054794520547945,6672.0,0.0124481327800829,0.0,241,0.374805598755832,0.374805598755832,0.1258071923841917,-0.1878787878787878,0.1403939796370075,1.9384615384615385,32,daily_pnl_over_static_capital,643,0,6343.0,5.386836518046709,9.864696734059098,-516.5,-659.0,6,3,241,0.374805598755832,230.2904564315353,0.4771784232365145,238.2826086956522,-167.13888888888889,0.838258164852255,0.8912540808899305,0.06,0.04,3000.0,2000.0,0.6141835147744945,0.88,0.3483670295489891,0.0,214.0,214.0,179.0,264.0,224.0,0.718398339817643,2.6151448450604686,0.68962825888037,2.509573056346847,0.7609278600284818,2.7547015786466544
baseline_fixed,incremental_overlay,baseline,"{""baseline_ensemble"": {""atr_window"": 14, ""q_highs_pct"": [90, 95], ""q_lows_pct"": [20, 25, 30], ""vote_threshold"": 0.5}, ""baseline_entry"": {""account_size_usd"": 50000.0, ""direction"": ""long"", ""entry_buffer_ticks"": 2, ""entry_on_next_open"": true, ""one_trade_per_day"": true, ""opening_time"": ""09:30:00"", ""or_minutes"": 15, ""risk_per_trade_pct"": 0.5, ""stop_buffer_ticks"": 2, ""target_multiple"": 2.0, ""tick_size"": 0.25, ""time_exit"": ""16:00:00"", ""vwap_column"": ""continuous_session_vwap"", ""vwap_confirmation"": true}, ""compression"": {""mode"": ""none"", ""soft_bonus_votes"": 1.0, ""usage"": ""hard_filter""}, ""dynamic_threshold"": {""atr_k"": 0.0, ""confirm_bars"": 1, ""mode"": ""disabled"", ""noise_k"": 0.0, ""noise_lookback"": 14, ""noise_vm"": 1.0, ""schedule"": ""continuous_on_bar_close"", ""threshold_style"": ""max_or_high_noise""}, ""exit"": {""force_exit_time"": null, ""mode"": ""baseline"", ""partial_fraction"": 0.5, ""stagnation_bars"": null, ""stagnation_min_r_multiple"": 0.15}, ""family"": ""baseline"", ""name"": ""baseline_fixed"", ""stage"": ""incremental_overlay""}",ok,412288,412288,1334,962,14,0.5,none,hard_filter,baseline,disabled,14,1.0,0.0,0.0,1,continuous_on_bar_close,828,0.4855072463768116,232.11940298507463,-172.75234741784038,-172.75234741784038,23.81582125603865,1.2679552943574413,19719.5,-2132.5,0.04265,1.032658293425681,8,1.9363636363636365,8,111,-250.0,-250.0,0.4601449275362319,0.2089371980676328,0.3260869565217391,270.0,0.8333333333333334,0.1666666666666666,28541.0,0.0048309178743961,0.0,828,0.3863742417172188,0.3863742417172188,0.1280911880265044,-0.1781074218305208,0.1273709061197071,1.9363636363636365,111,daily_pnl_over_static_capital,2143,0,19719.5,9.247127784290738,9.201819878674756,-640.0,-830.5,8,4,828,0.3863742417172188,220.3526570048309,0.4855072463768116,232.11940298507463,-172.75234741784038,0.8432104526364909,1.3468127213163603,0.06,0.04,3000.0,2000.0,0.8427399284492145,0.8833333333333333,0.8021465235650956,0.0,221.0,221.0,261.0,530.0,1719.0,587,0.4889267461669506,229.6498257839721,-175.11,-175.11,22.787904599659285,1.2546304227818703,13376.5,-2132.5,0.04265,0.9977179729333028,8,1.9230769230769231,8,78,-249.5,-249.5,0.4599659284497445,0.2027257240204429,0.3356047700170357,197.0,0.8477157360406091,0.1522842639593908,21869.0,0.0017035775127768,0.0,587,0.3913333333333333,0.3913333333333333,0.1290289102578457,-0.065340909090909,0.1220043871050123,1.9230769230769231,78,daily_pnl_over_static_capital,1500,0,13376.5,6.272684642438453,8.917666666666667,-640.0,-830.5,8,4,587,0.3913333333333333,216.2725724020443,0.4889267461669506,229.6498257839721,-175.11,0.8353333333333334,1.4784372012364948,0.06,0.04,3000.0,2000.0,0.8049999999999999,0.8266666666666667,0.7833333333333333,0.0,231.5,231.5,267.0,248.0,1175.0,241,0.4771784232365145,238.2826086956522,-167.13888888888889,-167.13888888888889,26.3195020746888,1.301194235380707,6343.0,-1177.5,0.02355,1.1150633628609403,6,1.9384615384615385,6,32,-250.0,-250.0,0.4605809128630705,0.2240663900414937,0.3029045643153527,73.0,0.7945205479452054,0.2054794520547945,6672.0,0.0124481327800829,0.0,241,0.374805598755832,0.374805598755832,0.1258071923841917,-0.1878787878787878,0.1403939796370075,1.9384615384615385,32,daily_pnl_over_static_capital,643,0,6343.0,5.386836518046709,9.864696734059098,-516.5,-659.0,6,3,241,0.374805598755832,230.2904564315353,0.4771784232365145,238.2826086956522,-167.13888888888889,0.838258164852255,0.8912540808899305,0.06,0.04,3000.0,2000.0,0.6141835147744945,0.88,0.3483670295489891,0.0,214.5,214.5,179.0,264.0,224.0,0.718398339817643,2.6571060454557456,0.68962825888037,2.480397254194803,0.7609278600284818,2.754396587687458
full_reopt__baseline_ref,full_reopt,full_reopt,"{""baseline_ensemble"": {""atr_window"": 14, ""q_highs_pct"": [90, 95], ""q_lows_pct"": [20, 25, 30], ""vote_threshold"": 0.5}, ""baseline_entry"": {""account_size_usd"": 50000.0, ""direction"": ""long"", ""entry_buffer_ticks"": 2, ""entry_on_next_open"": true, ""one_trade_per_day"": true, ""opening_time"": ""09:30:00"", ""or_minutes"": 15, ""risk_per_trade_pct"": 0.5, ""stop_buffer_ticks"": 2, ""target_multiple"": 2.0, ""tick_size"": 0.25, ""time_exit"": ""16:00:00"", ""vwap_column"": ""continuous_session_vwap"", ""vwap_confirmation"": true}, ""compression"": {""mode"": ""none"", ""soft_bonus_votes"": 1.0, ""usage"": ""hard_filter""}, ""dynamic_threshold"": {""atr_k"": 0.0, ""confirm_bars"": 1, ""mode"": ""disabled"", ""noise_k"": 0.0, ""noise_lookback"": 14, ""noise_vm"": 1.0, ""schedule"": ""continuous_on_bar_close"", ""threshold_style"": ""max_or_high_noise""}, ""exit"": {""force_exit_time"": null, ""mode"": ""baseline"", ""partial_fraction"": 0.5, ""stagnation_bars"": null, ""stagnation_min_r_multiple"": 0.15}, ""family"": ""full_reopt"", ""name"": ""full_reopt__baseline_ref"", ""stage"": ""full_reopt""}",ok,412288,412288,1334,962,14,0.5,none,hard_filter,baseline,disabled,14,1.0,0.0,0.0,1,continuous_on_bar_close,828,0.4855072463768116,232.11940298507463,-172.75234741784038,-172.75234741784038,23.815821256038646,1.2679552943574413,19719.5,-2132.5,0.04265,1.032658293425681,8,1.9363636363636363,8,111,-250.0,-250.0,0.4601449275362319,0.20893719806763286,0.32608695652173914,270.0,0.8333333333333334,0.16666666666666666,28541.0,0.004830917874396135,0.0,828,0.38637424171721885,0.38637424171721885,0.1280911880265044,-0.1781074218305208,0.12737090611970714,1.9363636363636363,111,daily_pnl_over_static_capital,2143,0,19719.5,9.247127784290738,9.201819878674755,-640.0,-830.5,8,4,828,0.38637424171721885,220.35265700483092,0.4855072463768116,232.11940298507463,-172.75234741784038,0.8432104526364909,1.3468127213163603,0.06,0.04,3000.0,2000.0,0.8345732617825479,0.867,0.8021465235650956,0.0,228.0,228.0,261.0,867.0,1719.0,587,0.4889267461669506,229.64982578397212,-175.11,-175.11,22.787904599659285,1.2546304227818705,13376.5,-2132.5,0.04265,0.9977179729333027,8,1.9230769230769231,8,78,-249.5,-249.5,0.4599659284497445,0.20272572402044292,0.33560477001703576,197.0,0.8477157360406091,0.15228426395939088,21869.0,0.0017035775127768314,0.0,587,0.3913333333333333,0.3913333333333333,0.12902891025784574,-0.06534090909090909,0.12200438710501234,1.9230769230769231,78,daily_pnl_over_static_capital,1500,0,13376.5,6.272684642438453,8.917666666666667,-640.0,-830.5,8,4,587,0.3913333333333333,216.2725724020443,0.4889267461669506,229.64982578397212,-175.11,0.8353333333333334,1.4784372012364948,0.06,0.04,3000.0,2000.0,0.8146666666666667,0.846,0.7833333333333333,0.0,248.0,248.0,267.0,423.0,1175.0,241,0.47717842323651455,238.2826086956522,-167.13888888888889,-167.13888888888889,26.319502074688796,1.301194235380707,6343.0,-1177.5,0.02355,1.1150633628609403,6,1.9384615384615385,6,32,-250.0,-250.0,0.4605809128630705,0.22406639004149378,0.3029045643153527,73.0,0.7945205479452054,0.2054794520547945,6672.0,0.012448132780082987,0.0,241,0.374805598755832,0.374805598755832,0.12580719238419175,-0.18787878787878787,0.14039397963700753,1.9384615384615385,32,daily_pnl_over_static_capital,643,0,6343.0,5.386836518046709,9.864696734059098,-516.5,-659.0,6,3,241,0.374805598755832,230.29045643153526,0.47717842323651455,238.2826086956522,-167.13888888888889,0.838258164852255,0.8912540808899305,0.06,0.04,3000.0,2000.0,0.6051835147744946,0.862,0.3483670295489891,0.0,214.0,214.0,179.0,431.0,224.0,0.718398339817643,2.6336162304204205,0.68962825888037,2.495550156027173,0.7609278600284818,2.733101578646654
dynamic__atr_threshold_gate__L14__vm1p0__k0p0__atrk0p0__c1__continuous_on_bar_close,incremental_overlay,dynamic_threshold,"{""baseline_ensemble"": {""atr_window"": 14, ""q_highs_pct"": [90, 95], ""q_lows_pct"": [20, 25, 30], ""vote_threshold"": 0.5}, ""baseline_entry"": {""account_size_usd"": 50000.0, ""direction"": ""long"", ""entry_buffer_ticks"": 2, ""entry_on_next_open"": true, ""one_trade_per_day"": true, ""opening_time"": ""09:30:00"", ""or_minutes"": 15, ""risk_per_trade_pct"": 0.5, ""stop_buffer_ticks"": 2, ""target_multiple"": 2.0, ""tick_size"": 0.25, ""time_exit"": ""16:00:00"", ""vwap_column"": ""continuous_session_vwap"", ""vwap_confirmation"": true}, ""compression"": {""mode"": ""none"", ""soft_bonus_votes"": 1.0, ""usage"": ""hard_filter""}, ""dynamic_threshold"": {""atr_k"": 0.0, ""confirm_bars"": 1, ""mode"": ""atr_threshold_gate"", ""noise_k"": 0.0, ""noise_lookback"": 14, ""noise_vm"": 1.0, ""schedule"": ""continuous_on_bar_close"", ""threshold_style"": ""max_or_high_noise""}, ""exit"": {""force_exit_time"": null, ""mode"": ""baseline"", ""partial_fraction"": 0.5, ""stagnation_bars"": null, ""stagnation_min_r_multiple"": 0.15}, ""family"": ""dynamic_threshold"", ""name"": ""dynamic__atr_threshold_gate__L14__vm1p0__k0p0__atrk0p0__c1__continuous_on_bar_close"", ""stage"": ""incremental_overlay""}",ok,412288,412288,1334,962,14,0.5,none,hard_filter,baseline,atr_threshold_gate,14,1.0,0.0,0.0,1,continuous_on_bar_close,828,0.4855072463768116,232.11940298507463,-172.75234741784038,-172.75234741784038,23.81582125603865,1.2679552943574413,19719.5,-2132.5,0.04265,1.032658293425681,8,1.9363636363636365,8,111,-250.0,-250.0,0.4601449275362319,0.2089371980676328,0.3260869565217391,270.0,0.8333333333333334,0.1666666666666666,28541.0,0.0048309178743961,0.0,828,0.3863742417172188,0.3863742417172188,0.1280911880265044,-0.1781074218305208,0.1273709061197071,1.9363636363636365,111,daily_pnl_over_static_capital,2143,0,19719.5,9.247127784290738,9.201819878674756,-640.0,-830.5,8,4,828,0.3863742417172188,220.3526570048309,0.4855072463768116,232.11940298507463,-172.75234741784038,0.8432104526364909,1.3468127213163603,0.06,0.04,3000.0,2000.0,0.8410732617825478,0.88,0.8021465235650956,0.0,231.0,231.0,261.0,528.0,1719.0,587,0.4889267461669506,229.6498257839721,-175.11,-175.11,22.787904599659285,1.2546304227818703,13376.5,-2132.5,0.04265,0.9977179729333028,8,1.9230769230769231,8,78,-249.5,-249.5,0.4599659284497445,0.2027257240204429,0.3356047700170357,197.0,0.8477157360406091,0.1522842639593908,21869.0,0.0017035775127768,0.0,587,0.3913333333333333,0.3913333333333333,0.1290289102578457,-0.065340909090909,0.1220043871050123,1.9230769230769231,78,daily_pnl_over_static_capital,1500,0,13376.5,6.272684642438453,8.917666666666667,-640.0,-830.5,8,4,587,0.3913333333333333,216.2725724020443,0.4889267461669506,229.6498257839721,-175.11,0.8353333333333334,1.4784372012364948,0.06,0.04,3000.0,2000.0,0.8166666666666667,0.85,0.7833333333333333,0.0,216.0,216.0,267.0,255.0,1175.0,241,0.4771784232365145,238.2826086956522,-167.13888888888889,-167.13888888888889,26.3195020746888,1.301194235380707,6343.0,-1177.5,0.02355,1.1150633628609403,6,1.9384615384615385,6,32,-250.0,-250.0,0.4605809128630705,0.2240663900414937,0.3029045643153527,73.0,0.7945205479452054,0.2054794520547945,6672.0,0.0124481327800829,0.0,241,0.374805598755832,0.374805598755832,0.1258071923841917,-0.1878787878787878,0.1403939796370075,1.9384615384615385,32,daily_pnl_over_static_capital,643,0,6343.0,5.386836518046709,9.864696734059098,-516.5,-659.0,6,3,241,0.374805598755832,230.2904564315353,0.4771784232365145,238.2826086956522,-167.13888888888889,0.838258164852255,0.8912540808899305,0.06,0.04,3000.0,2000.0,0.6008501814411613,0.8533333333333334,0.3483670295489891,0.0,227.5,227.5,179.0,256.0,224.0,0.718398339817643,2.647621334088682,0.68962825888037,2.5170765598503517,0.7609278600284818,2.714937380228251
