fold_id,rule_id,family,allocation_scheme,fitted_params_json,train_score,train_net_pnl,train_profit_factor,train_trades,train_max_drawdown,train_monthly_hit_rate,train_top1_contribution_pct,train_top3_contribution_pct,mgc_retained_trades_train,mgc_retention_rate_train,mgc_active_months_train,selected_in_fold
fold_3,atr_pct_above_q60__conditional_equal_weight,atr_pct_above,conditional_equal_weight,"{""quantile"": 0.6, ""threshold"": 0.642}",0.8726350942109548,354.737500000042,1.4080667193903846,56,-274.9999999999943,0.375,0.5144649212445214,1.2469783995206314,11,0.36666666666666664,8,False
fold_3,atr_pct_above_q60__conditional_capped_mgc_40,atr_pct_above,conditional_capped_mgc_40,"{""quantile"": 0.6, ""threshold"": 0.642}",0.8686594731294573,349.89000000004035,1.4098992502343621,56,-270.99999999999454,0.375,0.5215925005000971,1.2642544799792832,11,0.36666666666666664,8,False
fold_3,trend_align_ema20__conditional_capped_mgc_40,trend_align_ema20,conditional_capped_mgc_40,{},0.8091603663671555,312.7100000000419,1.3431848112379847,59,-263.42999999998665,0.38235294117647056,0.5836078155478737,1.4145694093567305,14,0.4666666666666667,12,False
fold_3,slope_dir_q75__conditional_capped_mgc_40,slope_dir_above,conditional_capped_mgc_40,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.75, ""threshold"": 0.5336118648458269}",0.801995636869859,325.8200000000379,1.3786183254895679,52,-259.19999999999527,0.38235294117647056,0.5601252225154342,1.3576514639983763,7,0.23333333333333334,7,False
fold_3,slope_dir_q75__conditional_equal_weight,slope_dir_above,conditional_equal_weight,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.75, ""threshold"": 0.5336118648458269}",0.7958120631362845,324.650000000039,1.3697608200456137,52,-260.2499999999952,0.38235294117647056,0.5621438472200156,1.3625442784535633,7,0.23333333333333334,7,False
fold_3,slope_dir_q75__conditional_inverse_vol,slope_dir_above,conditional_inverse_vol,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.75, ""threshold"": 0.5336118648458269}",0.7945229529598313,324.40274068028987,1.36793381589002,52,-260.47189938951385,0.38235294117647056,0.5625723124819715,1.3635828078158985,7,0.23333333333333334,7,False
fold_3,trend_align_ema20__conditional_equal_weight,trend_align_ema20,conditional_equal_weight,{},0.793328695992089,308.26250000004393,1.3274815749286808,59,-266.28749999998604,0.38235294117647056,0.5920278983008767,1.4349783058268177,14,0.4666666666666667,12,False
fold_3,trend_align_ema20__conditional_inverse_vol,trend_align_ema20,conditional_inverse_vol,{},0.7834830664520828,305.4277065018025,1.3179862833771172,59,-268.1088428715379,0.38235294117647056,0.5975227398006964,1.4482968983607643,14,0.4666666666666667,12,False
fold_3,atr_ratio_mid_q20_q80__conditional_capped_mgc_40,atr_ratio_between,conditional_capped_mgc_40,"{""high_quantile"": 0.8, ""high_threshold"": 1.422097779873118, ""low_quantile"": 0.2, ""low_threshold"": 0.8680598696631945}",0.7829225568691051,297.7300000000432,1.3229175704989729,62,-285.12999999998374,0.4,0.6129714842305898,1.4857421153391939,17,0.5666666666666667,12,False
fold_3,atr_ratio_mid_q20_q80__conditional_equal_weight,atr_ratio_between,conditional_equal_weight,"{""high_quantile"": 0.8, ""high_threshold"": 1.422097779873118, ""low_quantile"": 0.2, ""low_threshold"": 0.8680598696631945}",0.7563635584723941,289.5375000000456,1.3032401649539103,62,-293.4124999999824,0.4,0.6303155895176661,1.5277813754692664,17,0.5666666666666667,12,False
fold_3,atr_ratio_mid_q20_q80__conditional_inverse_vol,atr_ratio_between,conditional_inverse_vol,"{""high_quantile"": 0.8, ""high_threshold"": 1.422097779873118, ""low_quantile"": 0.2, ""low_threshold"": 0.8680598696631945}",0.73057156167978,281.23963734575256,1.2846419635317052,62,-301.8015201323219,0.4,0.6489127980763135,1.5728579519400485,17,0.5666666666666667,12,False
fold_3,atr_pct_above_q70__conditional_capped_mgc_40,atr_pct_above,conditional_capped_mgc_40,"{""quantile"": 0.7, ""threshold"": 0.705}",0.7039225725531298,289.3000000000393,1.3399729713849797,53,-284.1999999999871,0.3548387096774194,0.6308330452816288,1.5290356031798906,8,0.26666666666666666,6,False
fold_3,atr_pct_below_q40__conditional_capped_mgc_40,atr_pct_below,conditional_capped_mgc_40,"{""quantile"": 0.4, ""threshold"": 0.434}",0.6993849248375067,277.7200000000412,1.3067542939195338,58,-300.5999999999858,0.37142857142857144,0.6571366844302641,1.5927913005902954,13,0.43333333333333335,10,False
fold_3,atr_pct_above_q70__conditional_equal_weight,atr_pct_above,conditional_equal_weight,"{""quantile"": 0.7, ""threshold"": 0.705}",0.6747352468678204,279.0000000000407,1.322170900692898,53,-292.2499999999866,0.3548387096774194,0.6541218637991877,1.5854838709675192,8,0.26666666666666666,6,False
fold_3,atr_pct_below_q30__conditional_capped_mgc_40,atr_pct_below,conditional_capped_mgc_40,"{""quantile"": 0.3, ""threshold"": 0.323}",0.6684927820376855,272.22000000003936,1.3064332751731274,55,-307.99999999998636,0.38235294117647056,0.6704136360295849,1.6249724487544577,10,0.3333333333333333,8,False
fold_3,atr_pct_below_q40__conditional_equal_weight,atr_pct_below,conditional_equal_weight,"{""quantile"": 0.4, ""threshold"": 0.434}",0.6623355516505488,264.52500000004306,1.2832173447538024,58,-312.749999999985,0.37142857142857144,0.689915886967093,1.6722426991775083,13,0.43333333333333335,10,False
fold_3,atr_pct_below_q30__conditional_equal_weight,atr_pct_below,conditional_equal_weight,"{""quantile"": 0.3, ""threshold"": 0.323}",0.6287335475629491,257.6500000000408,1.282278827718487,55,-321.9999999999857,0.38235294117647056,0.7083252474285702,1.716863962739889,10,0.3333333333333333,8,False
fold_3,atr_pct_above_q70__conditional_inverse_vol,atr_pct_above,conditional_inverse_vol,"{""quantile"": 0.7, ""threshold"": 0.705}",0.6177698061014022,257.94273684920336,1.287635929763412,53,-308.7073755693316,0.3548387096774194,0.7075213755938856,1.7149155095559288,8,0.26666666666666666,6,False
fold_3,atr_pct_below_q40__conditional_inverse_vol,atr_pct_below,conditional_inverse_vol,"{""quantile"": 0.4, ""threshold"": 0.434}",0.6168564570317975,247.46094585727155,1.254838314171776,58,-328.46263795638436,0.37142857142857144,0.7374901092686391,1.7875547936163525,13,0.43333333333333335,10,False
fold_3,atr_pct_below_q30__conditional_inverse_vol,atr_pct_below,conditional_inverse_vol,"{""quantile"": 0.3, ""threshold"": 0.323}",0.5780470055677089,238.0267954526122,1.2517170648138771,55,-340.85551569415276,0.38235294117647056,0.7667204007556085,1.858404215201344,10,0.3333333333333333,8,False
fold_4,atr_pct_mid_q20_q80__conditional_equal_weight,atr_pct_between,conditional_equal_weight,"{""high_quantile"": 0.8, ""high_threshold"": 0.738, ""low_quantile"": 0.2, ""low_threshold"": 0.28600000000000003}",2.0943526714189793,706.4000000000578,1.6510224065434755,81,-242.999999999995,0.43478260869565216,0.25835220838049977,0.6264156285390232,22,0.6285714285714286,20,True
fold_4,atr_pct_mid_q30_q70__conditional_equal_weight,atr_pct_between,conditional_equal_weight,"{""high_quantile"": 0.7, ""high_threshold"": 0.72, ""low_quantile"": 0.3, ""low_threshold"": 0.402}",2.0798122950314846,701.3375000000542,1.6741604085311623,75,-237.74999999999523,0.4444444444444444,0.26021708521216375,0.6309373161993592,16,0.45714285714285713,15,False
fold_4,atr_pct_mid_q20_q80__conditional_inverse_vol,atr_pct_between,conditional_inverse_vol,"{""high_quantile"": 0.8, ""high_threshold"": 0.738, ""low_quantile"": 0.2, ""low_threshold"": 0.28600000000000003}",2.0727877693302,696.3290163261044,1.6453158626807027,81,-243.51317114261684,0.43478260869565216,0.26208874787795966,0.6354754571835494,22,0.6285714285714286,20,False
fold_4,atr_pct_mid_q30_q70__conditional_inverse_vol,atr_pct_between,conditional_inverse_vol,"{""high_quantile"": 0.7, ""high_threshold"": 0.72, ""low_quantile"": 0.3, ""low_threshold"": 0.402}",2.0409445149113044,684.179341419619,1.6622083338950497,75,-239.03441870577225,0.4444444444444444,0.266742926819928,0.6467602472209247,16,0.45714285714285713,15,False
fold_4,atr_pct_mid_q20_q80__conditional_capped_mgc_40,atr_pct_between,conditional_capped_mgc_40,"{""high_quantile"": 0.8, ""high_threshold"": 0.738, ""low_quantile"": 0.2, ""low_threshold"": 0.28600000000000003}",1.9936440512346678,659.3000000000543,1.6237759591277492,81,-245.3999999999951,0.43478260869565216,0.27680873653873045,0.6711663885939114,22,0.6285714285714286,20,False
fold_4,atr_pct_mid_q30_q70__conditional_capped_mgc_40,atr_pct_between,conditional_capped_mgc_40,"{""high_quantile"": 0.7, ""high_threshold"": 0.72, ""low_quantile"": 0.3, ""low_threshold"": 0.402}",1.9757021989049248,655.2500000000514,1.6416784997307647,75,-241.19999999999527,0.4444444444444444,0.2785196489889137,0.6753147653566846,16,0.45714285714285713,15,False
fold_4,always_on__conditional_inverse_vol,always_on,conditional_inverse_vol,{},1.843268163844281,609.5906843132831,1.4980362647531251,94,-256.7879093741973,0.4583333333333333,0.2993812154554004,0.7258969196658376,35,1.0,27,False
fold_4,always_on__conditional_equal_weight,always_on,conditional_equal_weight,{},1.8381099580672093,606.6500000000724,1.4980450510545191,94,-256.74999999999386,0.4583333333333333,0.3008324404516249,0.7294156432868202,35,1.0,27,False
fold_4,always_on__conditional_capped_mgc_40,always_on,conditional_capped_mgc_40,{},1.7904570542040132,579.5000000000659,1.498130399278022,94,-256.3999999999942,0.4583333333333333,0.3149266609145457,0.7635893011215736,35,1.0,27,False
fold_4,atr_ratio_mid_q20_q80__conditional_inverse_vol,atr_ratio_between,conditional_inverse_vol,"{""high_quantile"": 0.8, ""high_threshold"": 1.4681112857288425, ""low_quantile"": 0.2, ""low_threshold"": 0.9049878755220234}",1.7778269296041462,568.6450490699926,1.512998285657545,81,-254.99999999999545,0.45454545454545453,0.32093834334524673,0.7781655722206707,22,0.6285714285714286,17,False
fold_4,atr_ratio_mid_q20_q80__conditional_equal_weight,atr_ratio_between,conditional_equal_weight,"{""high_quantile"": 0.8, ""high_threshold"": 1.4681112857288425, ""low_quantile"": 0.2, ""low_threshold"": 0.9049878755220234}",1.7773788942637396,568.4000000000617,1.5129674544532306,81,-254.99999999999545,0.45454545454545453,0.321076706544652,0.7785010555945712,22,0.6285714285714286,17,False
fold_4,atr_ratio_above_q60__conditional_equal_weight,atr_ratio_above,conditional_equal_weight,"{""quantile"": 0.6, ""threshold"": 1.3160977819594677}",1.7578486491132923,574.6500000000515,1.5378100140384356,74,-251.4999999999941,0.4090909090909091,0.3175846167231944,0.7700339336987081,15,0.42857142857142855,14,False
fold_4,atr_ratio_above_q60__conditional_inverse_vol,atr_ratio_above,conditional_inverse_vol,"{""quantile"": 0.6, ""threshold"": 1.3160977819594677}",1.7481754418522344,569.7487471580046,1.5361623993606095,74,-251.6653434693644,0.4090909090909091,0.32031663239338115,0.7766581360771062,15,0.42857142857142855,14,False
fold_4,atr_ratio_mid_q20_q80__conditional_capped_mgc_40,atr_ratio_between,conditional_capped_mgc_40,"{""high_quantile"": 0.8, ""high_threshold"": 1.4681112857288425, ""low_quantile"": 0.2, ""low_threshold"": 0.9049878755220234}",1.7416996292217117,548.9000000000574,1.5104384618961983,81,-254.99999999999545,0.45454545454545453,0.3324831481143759,0.8061577700855457,22,0.6285714285714286,17,False
fold_4,atr_ratio_above_q60__conditional_capped_mgc_40,atr_ratio_above,conditional_capped_mgc_40,"{""quantile"": 0.6, ""threshold"": 1.3160977819594677}",1.716889393115112,553.9000000000492,1.5307080578710983,74,-252.19999999999436,0.4090909090909091,0.32948185593064416,0.7988806643797851,15,0.42857142857142855,14,False
fold_4,slope_dir_q60__conditional_equal_weight,slope_dir_above,conditional_equal_weight,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.6, ""threshold"": 0.266170248115129}",1.621571678090056,516.3375000000508,1.4780626121174159,73,-260.2499999999952,0.4444444444444444,0.3534509889364651,0.8569976033117075,14,0.4,13,False
fold_4,slope_dir_q60__conditional_inverse_vol,slope_dir_above,conditional_inverse_vol,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.6, ""threshold"": 0.266170248115129}",1.6165055030006665,512.8526111854605,1.479451454988467,73,-259.84734434603996,0.4444444444444444,0.3558527265331663,0.8628209944708324,14,0.4,13,False
fold_4,slope_dir_q60__conditional_capped_mgc_40,slope_dir_above,conditional_capped_mgc_40,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.6, ""threshold"": 0.266170248115129}",1.6083673366392688,507.25000000004866,1.4817417731136937,73,-259.19999999999527,0.4444444444444444,0.3597831444060769,0.8723509117791224,14,0.4,13,False
fold_4,atr_pct_above_q60__conditional_equal_weight,atr_pct_above,conditional_equal_weight,"{""quantile"": 0.6, ""threshold"": 0.658}",1.5484712377908267,497.1500000000526,1.4656052446734429,72,-273.9999999999941,0.40476190476190477,0.36709242683290894,0.890073418485277,13,0.37142857142857144,11,False
fold_4,atr_pct_above_q60__conditional_inverse_vol,atr_pct_above,conditional_inverse_vol,"{""quantile"": 0.6, ""threshold"": 0.658}",1.547957035461155,495.7945665721023,1.4671199782051745,72,-273.01892437595444,0.40476190476190477,0.36809600650082847,0.8925067554883147,13,0.37142857142857144,11,False
fold_4,atr_pct_above_q60__conditional_capped_mgc_40,atr_pct_above,conditional_capped_mgc_40,"{""quantile"": 0.6, ""threshold"": 0.658}",1.5465281460752627,491.9000000000501,1.4715751126450634,72,-270.19999999999436,0.40476190476190477,0.3710103679609299,0.8995730839600675,13,0.37142857142857144,11,False
fold_4,atr_pct_below_q40__conditional_capped_mgc_40,atr_pct_below,conditional_capped_mgc_40,"{""quantile"": 0.4, ""threshold"": 0.53}",1.385792275329779,463.9500000000512,1.4375648401396453,76,-255.19999999998345,0.4318181818181818,0.3933613535940939,0.9537665696733558,17,0.4857142857142857,15,False
fold_4,trend_align_ema20__conditional_capped_mgc_40,trend_align_ema20,conditional_capped_mgc_40,{},1.3831900055035866,469.8500000000481,1.4528456459930241,72,-251.649999999986,0.42857142857142855,0.3884218367563719,0.9417899329572352,13,0.37142857142857144,11,False
fold_4,trend_align_ema20__conditional_equal_weight,trend_align_ema20,conditional_equal_weight,{},1.3792864356498482,469.5875000000501,1.442667766452662,72,-251.56249999998522,0.42857142857142855,0.3886389650490708,0.9423163947080258,13,0.37142857142857144,11,False
fold_4,atr_pct_below_q40__conditional_equal_weight,atr_pct_below,conditional_equal_weight,"{""quantile"": 0.4, ""threshold"": 0.53}",1.376932468027458,462.212500000054,1.424340142299811,76,-255.99999999998204,0.4318181818181818,0.3948400356978201,0.9573518673769112,17,0.4857142857142857,15,False
fold_4,trend_align_ema20__conditional_inverse_vol,trend_align_ema20,conditional_inverse_vol,{},1.3763614994416005,469.3836878340544,1.4350680681019872,72,-251.49456261131888,0.42857142857142855,0.38880771686407833,0.9427255600677017,13,0.37142857142857144,11,False
fold_4,atr_pct_below_q40__conditional_inverse_vol,atr_pct_below,conditional_inverse_vol,"{""quantile"": 0.4, ""threshold"": 0.53}",1.3698997920493075,460.7961223692881,1.4140686787321066,76,-256.65214509616186,0.4318181818181818,0.3960536800128323,0.960294539209201,17,0.4857142857142857,15,False
fold_4,slope_dir_q75__conditional_capped_mgc_40,slope_dir_above,conditional_capped_mgc_40,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.75, ""threshold"": 0.4687074772003728}",1.3537266077344372,472.1000000000445,1.4699850671976684,67,-259.19999999999527,0.42857142857142855,0.38657064181313877,0.9373014191907659,8,0.22857142857142856,8,False
fold_4,slope_dir_q75__conditional_equal_weight,slope_dir_above,conditional_equal_weight,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.75, ""threshold"": 0.4687074772003728}",1.3504702236134367,472.40000000004557,1.4633643943109946,67,-260.2499999999952,0.42857142857142855,0.3863251481794716,0.9367061812022853,8,0.22857142857142856,8,False
fold_4,slope_dir_q75__conditional_inverse_vol,slope_dir_above,conditional_inverse_vol,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.75, ""threshold"": 0.4687074772003728}",1.3487200583597274,472.56426669330654,1.4598210909156597,67,-260.8249334264066,0.42857142857142855,0.3861908588159126,0.9363805754851627,8,0.22857142857142856,8,False
fold_4,atr_pct_below_q30__conditional_capped_mgc_40,atr_pct_below,conditional_capped_mgc_40,"{""quantile"": 0.3, ""threshold"": 0.402}",1.2789254901401936,440.75000000004775,1.4303778927839679,70,-277.5999999999858,0.42857142857142855,0.4140669313669432,1.0039705048212237,11,0.3142857142857143,9,False
fold_4,atr_pct_below_q30__conditional_equal_weight,atr_pct_below,conditional_equal_weight,"{""quantile"": 0.3, ""threshold"": 0.402}",1.253525801022733,433.21250000004966,1.4149545019157697,70,-283.999999999985,0.42857142857142855,0.42127131604000134,1.0214386703983647,11,0.3142857142857143,9,False
fold_4,atr_pct_below_q30__conditional_inverse_vol,atr_pct_below,conditional_inverse_vol,"{""quantile"": 0.3, ""threshold"": 0.402}",1.2310412254178675,426.3456248083445,1.401406457733006,70,-289.83058059393767,0.42857142857142855,0.42805646259895214,1.037890327123492,11,0.3142857142857143,9,False
fold_4,atr_pct_above_q70__conditional_capped_mgc_40,atr_pct_above,conditional_capped_mgc_40,"{""quantile"": 0.7, ""threshold"": 0.72}",1.1776899299153332,396.7000000000485,1.3803086952354144,70,-275.99999999998727,0.3902439024390244,0.46004537433823467,1.1154524829844925,11,0.3142857142857143,9,False
fold_4,atr_pct_above_q70__conditional_equal_weight,atr_pct_above,conditional_equal_weight,"{""quantile"": 0.7, ""threshold"": 0.72}",1.130714185211067,378.15000000005057,1.3541559353781902,70,-281.9999999999868,0.3902439024390244,0.48261271982011267,1.1701705672350737,11,0.3142857142857143,9,False
fold_4,atr_pct_above_q70__conditional_inverse_vol,atr_pct_above,conditional_inverse_vol,"{""quantile"": 0.7, ""threshold"": 0.72}",0.8015314684259197,345.74809084409947,1.311258477573959,70,-292.48040188331373,0.3902439024390244,0.5278409478833267,1.2798335311691684,11,0.3142857142857143,9,False
fold_5,atr_pct_mid_q20_q80__conditional_equal_weight,atr_pct_between,conditional_equal_weight,"{""high_quantile"": 0.8, ""high_threshold"": 0.75, ""low_quantile"": 0.2, ""low_threshold"": 0.292}",3.4996321393092154,974.9000000000467,2.2355168316832774,72,-129.74999999998886,0.4782608695652174,0.1587342291517005,0.42527438711660737,29,0.6304347826086957,25,True
fold_5,atr_pct_mid_q30_q70__conditional_equal_weight,atr_pct_between,conditional_equal_weight,"{""high_quantile"": 0.7, ""high_threshold"": 0.72, ""low_quantile"": 0.3, ""low_threshold"": 0.413}",3.237927121867917,880.8375000000399,2.2659121530585784,63,-129.74999999998886,0.4772727272727273,0.17568507244525036,0.44474718662634344,20,0.43478260869565216,19,False
fold_5,atr_pct_mid_q20_q80__conditional_capped_mgc_40,atr_pct_between,conditional_capped_mgc_40,"{""high_quantile"": 0.8, ""high_threshold"": 0.75, ""low_quantile"": 0.2, ""low_threshold"": 0.292}",3.1507953024998834,871.1000000000433,2.1702041912951073,72,-136.04999999998995,0.4782608695652174,0.17764894960394045,0.4497187464125589,29,0.6304347826086957,25,False
fold_5,atr_pct_mid_q20_q80__conditional_inverse_vol,atr_pct_between,conditional_inverse_vol,"{""high_quantile"": 0.8, ""high_threshold"": 0.75, ""low_quantile"": 0.2, ""low_threshold"": 0.292}",3.0425639107789935,837.7924457748768,2.1475530357882118,72,-138.07155675932114,0.4782608695652174,0.1847116201398444,0.4675979139889102,29,0.6304347826086957,25,False
fold_5,atr_pct_mid_q30_q70__conditional_capped_mgc_40,atr_pct_between,conditional_capped_mgc_40,"{""high_quantile"": 0.7, ""high_threshold"": 0.72, ""low_quantile"": 0.3, ""low_threshold"": 0.413}",2.93792890314691,795.8500000000379,2.188190504628347,63,-136.04999999998995,0.4772727272727273,0.19444618960858562,0.49224100018845374,20,0.43478260869565216,19,False
fold_5,always_on__conditional_equal_weight,always_on,conditional_equal_weight,{},2.925883926845349,872.6500000000635,1.9141884371113504,89,-152.99999999999727,0.49019607843137253,0.17733340972897377,0.4751045665501291,46,1.0,33,False
fold_5,atr_pct_mid_q30_q70__conditional_inverse_vol,atr_pct_between,conditional_inverse_vol,"{""high_quantile"": 0.7, ""high_threshold"": 0.72, ""low_quantile"": 0.3, ""low_threshold"": 0.413}",2.904233972118669,786.0272374586527,2.178816579922576,63,-136.778147127635,0.4772727272727273,0.19687612925517803,0.498392398292186,20,0.43478260869565216,19,False
fold_5,always_on__conditional_inverse_vol,always_on,conditional_inverse_vol,{},2.757776898562575,791.565301063262,1.900618038521253,89,-149.571183286328,0.49019607843137253,0.19549871601513336,0.494905473337178,46,1.0,33,False
fold_5,always_on__conditional_capped_mgc_40,always_on,conditional_capped_mgc_40,{},2.7517822149318794,789.3000000000568,1.9002052919709076,89,-149.64999999998486,0.49019607843137253,0.19605979982261382,0.4963258583554686,46,1.0,33,False
fold_5,atr_ratio_above_q60__conditional_equal_weight,atr_ratio_above,conditional_equal_weight,"{""quantile"": 0.6, ""threshold"": 1.3133993274756448}",2.6035699868042532,693.1500000000449,1.9102429415627984,63,-131.9999999999925,0.4186046511627907,0.22325614946258415,0.5981389309672849,20,0.43478260869565216,18,False
fold_5,slope_dir_q60__conditional_equal_weight,slope_dir_above,conditional_equal_weight,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.6, ""threshold"": 0.2728397871908168}",2.482027323243811,647.587500000036,1.879799609408248,62,-132.1249999999941,0.45454545454545453,0.23896384658442546,0.6049375567007976,19,0.41304347826086957,16,False
fold_5,atr_ratio_above_q60__conditional_capped_mgc_40,atr_ratio_above,conditional_capped_mgc_40,"{""quantile"": 0.6, ""threshold"": 1.3133993274756448}",2.452177332376134,645.7000000000419,1.8938880044300768,63,-135.64999999999122,0.4186046511627907,0.23966238191108905,0.6067059005729815,20,0.43478260869565216,18,False
fold_5,slope_dir_q60__conditional_capped_mgc_40,slope_dir_above,conditional_capped_mgc_40,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.6, ""threshold"": 0.2728397871908168}",2.4399362864236123,609.2500000000348,1.8678774928775728,62,-124.24999999999159,0.45454545454545453,0.25400082068115126,0.6430036930652067,19,0.41304347826086957,16,False
fold_5,slope_dir_q60__conditional_inverse_vol,slope_dir_above,conditional_inverse_vol,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.6, ""threshold"": 0.2728397871908168}",2.4376187048539366,608.7488801369452,1.867713990411384,62,-124.37090925942631,0.45454545454545453,0.2542099132325096,0.6435330113656567,19,0.41304347826086957,16,False
fold_5,atr_ratio_above_q60__conditional_inverse_vol,atr_ratio_above,conditional_inverse_vol,"{""quantile"": 0.6, ""threshold"": 1.3133993274756448}",2.3916330716517367,628.4503686644799,1.8874942354082591,63,-137.97660991669517,0.4186046511627907,0.246240606603286,0.6233586923220487,20,0.43478260869565216,18,False
fold_5,atr_ratio_mid_q20_q80__conditional_equal_weight,atr_ratio_between,conditional_equal_weight,"{""high_quantile"": 0.8, ""high_threshold"": 1.4573134026525612, ""low_quantile"": 0.2, ""low_threshold"": 0.9260024239461366}",2.2839612165462477,650.1500000000567,1.8257839168056995,70,-170.24999999998727,0.45454545454545453,0.23802199492422785,0.6025532569406528,27,0.5869565217391305,20,False
fold_5,atr_pct_above_q60__conditional_equal_weight,atr_pct_above,conditional_equal_weight,"{""quantile"": 0.6, ""threshold"": 0.656}",2.2457898498621653,625.9000000000447,1.8781480182393122,60,-159.9999999999909,0.425,0.2472439686850762,0.6624061351653152,17,0.3695652173913043,15,False
fold_5,atr_ratio_mid_q20_q80__conditional_inverse_vol,atr_ratio_between,conditional_inverse_vol,"{""high_quantile"": 0.8, ""high_threshold"": 1.4573134026525612, ""low_quantile"": 0.2, ""low_threshold"": 0.9260024239461366}",2.240274116719434,623.0823787381556,1.8237046830859533,70,-166.62909841498436,0.45454545454545453,0.24836202287311426,0.6287290627498692,27,0.5869565217391305,20,False
fold_5,atr_ratio_mid_q20_q80__conditional_capped_mgc_40,atr_ratio_between,conditional_capped_mgc_40,"{""high_quantile"": 0.8, ""high_threshold"": 1.4573134026525612, ""low_quantile"": 0.2, ""low_threshold"": 0.9260024239461366}",2.2156871332694097,611.3000000000513,1.8227456258412909,70,-166.24999999998795,0.45454545454545453,0.25314902666446465,0.6408473744478433,27,0.5869565217391305,20,False
fold_5,atr_pct_above_q60__conditional_capped_mgc_40,atr_pct_above,conditional_capped_mgc_40,"{""quantile"": 0.6, ""threshold"": 0.656}",2.16394469082305,591.9000000000417,1.8661739957562962,60,-160.2499999999916,0.425,0.2614461902348189,0.6618516641324074,17,0.3695652173913043,15,False
fold_5,atr_pct_above_q60__conditional_inverse_vol,atr_pct_above,conditional_inverse_vol,"{""quantile"": 0.6, ""threshold"": 0.656}",2.1370398235968104,580.7440041297698,1.862017397802109,60,-160.33202938139084,0.425,0.2664685281286531,0.6745657246810959,17,0.3695652173913043,15,False
fold_5,trend_align_ema20__conditional_equal_weight,trend_align_ema20,conditional_equal_weight,{},2.026139489688425,578.3375000000376,1.7718241721578898,63,-186.06249999998568,0.47619047619047616,0.2675773229299331,0.6773726414074378,20,0.43478260869565216,15,False
fold_5,trend_align_ema20__conditional_inverse_vol,trend_align_ema20,conditional_inverse_vol,{},1.9868477934447988,563.8055509971314,1.7749630676092019,63,-189.25967714151395,0.47619047619047616,0.27447406242509237,0.6948317541520495,20,0.43478260869565216,15,False
fold_5,trend_align_ema20__conditional_capped_mgc_40,trend_align_ema20,conditional_capped_mgc_40,{},1.9604671148279302,553.8500000000361,1.7772242492282575,63,-191.44999999998709,0.47619047619047616,0.27940778189038573,0.707321476934141,20,0.43478260869565216,15,False
fold_5,slope_dir_q75__conditional_equal_weight,slope_dir_above,conditional_equal_weight,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.75, ""threshold"": 0.4580388211394947}",1.8571673784374185,525.1500000000294,1.790293453724677,54,-190.49999999998818,0.425,0.2946777111301372,0.7459773398076314,11,0.2391304347826087,11,False
fold_5,slope_dir_q75__conditional_inverse_vol,slope_dir_above,conditional_inverse_vol,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.75, ""threshold"": 0.4580388211394947}",1.8320677701940389,516.4741865893601,1.7919824133348246,54,-193.31885634280545,0.425,0.2996277529801104,0.7585083827460932,11,0.2391304347826087,11,False
fold_5,slope_dir_q75__conditional_capped_mgc_40,slope_dir_above,conditional_capped_mgc_40,"{""feature"": ""ema50_slope_3_atr"", ""quantile"": 0.75, ""threshold"": 0.4580388211394947}",1.8173435360772456,511.3000000000295,1.793020550601082,54,-194.9999999999891,0.425,0.30265988656364423,0.7661842362604673,11,0.2391304347826087,11,False
fold_5,atr_pct_above_q70__conditional_equal_weight,atr_pct_above,conditional_equal_weight,"{""quantile"": 0.7, ""threshold"": 0.72}",1.7040859863511988,506.9000000000426,1.711189056471502,58,-235.49999999998818,0.41025641025641024,0.305287038863656,0.8179128033141951,15,0.32608695652173914,13,False
fold_5,atr_pct_above_q70__conditional_capped_mgc_40,atr_pct_above,conditional_capped_mgc_40,"{""quantile"": 0.7, ""threshold"": 0.72}",1.698925896079862,496.70000000004006,1.7268603204800757,58,-230.9999999999891,0.41025641025641024,0.3115562713911571,0.7887054560095993,15,0.32608695652173914,13,False
fold_5,atr_pct_above_q70__conditional_inverse_vol,atr_pct_above,conditional_inverse_vol,"{""quantile"": 0.7, ""threshold"": 0.72}",1.6984953227668778,495.8058755660578,1.7282985786103435,58,-230.60553333793828,0.41025641025641024,0.3121181245045217,0.7901277885275997,15,0.32608695652173914,13,False
