entity_name,trade_count,total_pnl,top1_contribution_pct,top3_contribution_pct,top5_contribution_pct,worst1_contribution_pct,worst3_contribution_pct,worst5_contribution_pct
m2k_only_baseline,39,474.77500000002465,0.47390869359167676,1.0578695171396433,1.5018166499920238,-0.11057869517139124,-0.2614396292980707,-0.406771628666182
mgc_only_baseline,23,1217.2000000000003,0.40461715412421195,0.8084127505750722,1.0729543213933346,-0.06695695037791727,-0.18361813999342488,-0.26248767663489636
raw_m2k_mgc_equal_weight,62,845.9875000000125,0.29107995094489203,0.5865925914980873,0.8129552741618199,-0.048168560410171375,-0.13209415032727642,-0.19178770371902135
strict_best_regime_gated,53,800.289676894689,0.30770108263235757,0.6541381391189476,0.9379728636669316,-0.06560124604344801,-0.15650582984650854,-0.24506751200516022
