trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_box_width,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2010-11-05,short,1,2010-11-05 12:00:00-04:00,1389.5,1392.5749999999998,1383.9650000000001,2010-11-05 12:40:00-04:00,1392.6749999999997,stop,50000.0,,,34.24999999999727,34.24999999999727,34.24999999999727,13895.0,0.2779,-3.174999999999727,-31.74999999999727,-31.74999999999727,2.5,-34.24999999999727,vceb_n12_ct20_tr1p8,2010-11-05 11:55:00-04:00,5,40.0,-31.74999999999727,12.0,1.5937499999999905,4.099999999999909,1.400000000000091,-5.0,14.00000000000091,-50.0,0.40875912408765036,-1.4598540145986565
2,2010-11-09,short,1,2010-11-09 13:30:00-05:00,1414.5,1418.6999999999998,1406.94,2010-11-09 13:45:00-05:00,1407.04,target,50000.0,,,45.49999999999727,45.49999999999727,45.49999999999727,14145.0,0.2829,7.460000000000036,74.60000000000036,74.60000000000036,2.5,72.10000000000036,vceb_n12_ct20_tr1p8,2010-11-09 13:25:00-05:00,2,15.0,74.60000000000036,13.0,2.0249999999999964,5.599999999999909,11.200000000000045,-0.09999999999990905,112.00000000000045,-0.9999999999990905,2.4615384615386193,-0.021978021978003307
3,2010-11-12,short,1,2010-11-12 09:50:00-05:00,1391.1000000000001,1394.7,1384.6200000000001,2010-11-12 10:55:00-05:00,1384.72,target,50000.0,,,39.49999999999818,39.49999999999818,39.49999999999818,13911.000000000002,0.27822,6.380000000000109,63.80000000000109,63.80000000000109,2.5,61.30000000000109,vceb_n12_ct20_tr1p8,2010-11-12 09:40:00-05:00,8,65.0,63.80000000000109,9.0,2.2124999999999866,4.7999999999999545,7.300000000000182,-1.3999999999998636,73.00000000000182,-13.999999999998636,1.848101265822916,-0.35443037974681724
4,2010-11-17,long,1,2010-11-17 10:25:00-05:00,1343.3,1340.075,1349.1049999999998,2010-11-17 11:05:00-05:00,1339.9750000000001,stop,50000.0,,,35.74999999999818,35.74999999999818,35.74999999999818,13433.0,0.26866,-3.324999999999818,-33.24999999999818,-33.24999999999818,2.5,-35.74999999999818,vceb_n12_ct20_tr1p8,2010-11-17 10:20:00-05:00,4,40.0,-33.24999999999818,10.0,1.5291666666666544,4.2999999999999545,0.0,-3.3999999999998636,0.0,-33.999999999998636,0.0,-0.9510489510489613
5,2010-11-22,short,1,2010-11-22 11:05:00-05:00,1350.4,1352.9500000000003,1345.81,2010-11-22 12:55:00-05:00,1353.0500000000002,stop,50000.0,,,29.00000000000091,29.00000000000091,29.00000000000091,13504.0,0.27008,-2.650000000000091,-26.50000000000091,-26.50000000000091,2.5,-29.00000000000091,vceb_n12_ct20_tr1p8,2010-11-22 10:30:00-05:00,2,110.0,-26.50000000000091,11.0,1.3583333333333485,3.400000000000091,0.40000000000009095,-6.5,4.0000000000009095,-65.0,0.13793103448278565,-2.2413793103447572
6,2010-11-26,short,1,2010-11-26 10:10:00-05:00,1355.9,1358.3000000000002,1351.58,2010-11-26 13:10:00-05:00,1358.4,stop,50000.0,,,27.5,27.5,27.5,13559.0,0.27118,-2.5,-25.0,-25.0,2.5,-27.5,vceb_n12_ct20_tr1p8,2010-11-26 09:40:00-05:00,4,180.0,-25.0,10.0,2.187500000000014,3.2000000000000455,1.400000000000091,-2.7999999999999545,14.00000000000091,-27.999999999999545,0.5090909090909421,-1.0181818181818016
7,2010-12-31,long,1,2010-12-31 09:55:00-05:00,1413.8,1411.4875,1417.9624999999999,2010-12-31 10:50:00-05:00,1417.8625,target,50000.0,,,26.62499999999909,26.62499999999909,26.62499999999909,14138.0,0.28276,4.0625,40.625,40.625,2.5,38.125,vceb_n12_ct20_tr1p8,2010-12-31 09:35:00-05:00,4,55.0,40.625,9.0,2.312499999999981,2.6000000000001364,4.7999999999999545,-0.09999999999990905,47.999999999999545,-0.9999999999990905,1.8028169014084952,-0.037558685445976514
8,2010-12-31,long,1,2010-12-31 13:45:00-05:00,1420.3,1419.1,1422.4599999999998,2010-12-31 16:00:00-05:00,1420.7,session_close,50000.0,,,15.499999999999545,15.499999999999545,15.499999999999545,14203.0,0.28406,0.40000000000009095,4.0000000000009095,4.0000000000009095,2.5,1.5000000000009095,vceb_n12_ct20_tr1p8,2010-12-31 13:35:00-05:00,10,135.0,4.0000000000009095,13.0,1.1083333333333247,1.599999999999909,0.5,-1.099999999999909,5.0,-10.99999999999909,0.3225806451612998,-0.7096774193548009
9,2011-01-03,long,1,2011-01-03 09:45:00-05:00,1421.6999999999998,1419.8249999999998,1425.0749999999998,2011-01-03 10:30:00-05:00,1419.725,stop,50000.0,,,22.24999999999909,22.24999999999909,22.24999999999909,14216.999999999998,0.28434,-1.974999999999909,-19.74999999999909,-19.74999999999909,2.5,-22.24999999999909,vceb_n12_ct20_tr1p8,2011-01-03 09:40:00-05:00,7,45.0,-19.74999999999909,9.0,0.9062500000000048,2.5,1.900000000000091,-2.699999999999818,19.00000000000091,-26.99999999999818,0.8539325842697387,-1.2134831460673836
10,2011-01-03,long,1,2011-01-03 13:10:00-05:00,1422.3,1420.425,1425.675,2011-01-03 14:15:00-05:00,1420.325,stop,50000.0,,,22.24999999999909,22.24999999999909,22.24999999999909,14223.0,0.28446,-1.974999999999909,-19.74999999999909,-19.74999999999909,2.5,-22.24999999999909,vceb_n12_ct20_tr1p8,2011-01-03 12:50:00-05:00,4,65.0,-19.74999999999909,13.0,0.8458333333333456,2.5,0.0,-4.2999999999999545,0.0,-42.999999999999545,0.0,-1.9325842696629798
