trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_box_width,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
11,2019-06-03,long,1,2019-06-03 13:30:00-04:00,2746.75,2739.25,2760.25,2019-06-03 13:35:00-04:00,2739.0,stop,50000.0,,,41.25,41.25,41.25,13733.75,0.274675,-7.75,-31.0,-38.75,2.5,-41.25,vceb_n12_ct20_tr1p8,2019-06-03 13:25:00-04:00,1,5.0,-38.75,13.0,4.46875,10.0,0.0,-11.25,0.0,-56.25,0.0,-1.3636363636363635
12,2019-06-04,long,1,2019-06-04 14:00:00-04:00,2796.25,2791.375,2805.025,2019-06-04 14:25:00-04:00,2791.125,stop,50000.0,,,28.125,28.125,28.125,13981.25,0.279625,-5.125,-20.5,-25.625,2.5,-28.125,vceb_n12_ct20_tr1p8,2019-06-04 13:55:00-04:00,5,25.0,-25.625,14.0,2.9895833333333335,6.5,0.25,-5.5,1.25,-27.5,0.044444444444444446,-0.9777777777777777
13,2019-06-06,long,1,2019-06-06 14:35:00-04:00,2842.75,2839.5625,2848.4875,2019-06-06 14:40:00-04:00,2839.3125,stop,50000.0,,,19.6875,19.6875,19.6875,14213.75,0.284275,-3.4375,-13.75,-17.1875,2.5,-19.6875,vceb_n12_ct20_tr1p8,2019-06-06 14:30:00-04:00,1,5.0,-17.1875,14.0,2.3229166666666665,4.25,0.0,-4.5,0.0,-22.5,0.0,-1.1428571428571428
14,2019-06-07,short,1,2019-06-07 14:50:00-04:00,2875.25,2878.25,2869.85,2019-06-07 15:05:00-04:00,2878.5,stop,50000.0,,,18.75,18.75,18.75,14376.25,0.287525,-3.25,-13.0,-16.25,2.5,-18.75,vceb_n12_ct20_tr1p8,2019-06-07 14:45:00-04:00,3,15.0,-16.25,14.0,2.59375,4.0,0.5,-3.25,2.5,-16.25,0.13333333333333333,-0.8666666666666667
15,2019-06-10,short,1,2019-06-10 13:45:00-04:00,2893.75,2897.125,2887.675,2019-06-10 14:20:00-04:00,2887.925,target,50000.0,,,20.625,20.625,20.625,14468.75,0.289375,5.824999999999818,23.299999999999272,29.12499999999909,2.5,26.62499999999909,vceb_n12_ct20_tr1p8,2019-06-10 13:40:00-04:00,7,35.0,29.12499999999909,13.0,2.2916666666666665,4.5,7.0,-1.25,35.0,-6.25,1.696969696969697,-0.30303030303030304
16,2019-06-13,short,1,2019-06-13 14:20:00-04:00,2888.5,2891.125,2883.775,2019-06-13 15:20:00-04:00,2884.025,target,50000.0,,,16.875,16.875,16.875,14442.5,0.28885,4.474999999999909,17.899999999999636,22.374999999999545,2.5,19.874999999999545,vceb_n12_ct20_tr1p8,2019-06-13 14:15:00-04:00,12,60.0,22.374999999999545,14.0,2.1875,3.5,5.5,-2.25,27.5,-11.25,1.6296296296296295,-0.6666666666666666
17,2019-06-14,long,1,2019-06-14 10:50:00-04:00,2887.5,2883.0,2895.6,2019-06-14 11:15:00-04:00,2882.75,stop,50000.0,,,26.25,26.25,26.25,14437.5,0.28875,-4.75,-19.0,-23.75,2.5,-26.25,vceb_n12_ct20_tr1p8,2019-06-14 10:45:00-04:00,5,25.0,-23.75,10.0,2.71875,6.0,1.5,-6.75,7.5,-33.75,0.2857142857142857,-1.2857142857142858
18,2019-06-14,long,1,2019-06-14 14:20:00-04:00,2888.25,2885.8125,2892.6375,2019-06-14 15:20:00-04:00,2892.3875,target,50000.0,,,15.9375,15.9375,15.9375,14441.25,0.288825,4.137499999999818,16.549999999999272,20.68749999999909,2.5,18.18749999999909,vceb_n12_ct20_tr1p8,2019-06-14 14:15:00-04:00,12,60.0,20.68749999999909,14.0,1.84375,3.25,4.75,-1.75,23.75,-8.75,1.4901960784313726,-0.5490196078431373
19,2019-06-20,short,1,2019-06-20 12:15:00-04:00,2936.0,2940.6875,2927.5625,2019-06-20 12:35:00-04:00,2940.9375,stop,50000.0,,,27.1875,27.1875,27.1875,14680.0,0.2936,-4.9375,-19.75,-24.6875,2.5,-27.1875,vceb_n12_ct20_tr1p8,2019-06-20 12:10:00-04:00,4,20.0,-24.6875,12.0,3.6197916666666665,6.25,4.25,-6.0,21.25,-30.0,0.7816091954022989,-1.103448275862069
20,2019-06-24,short,1,2019-06-24 13:45:00-04:00,2953.75,2955.4375,2950.7125,2019-06-24 14:45:00-04:00,2952.0,time_stop,50000.0,,,12.1875,12.1875,12.1875,14768.75,0.295375,1.75,7.0,8.75,2.5,6.25,vceb_n12_ct20_tr1p8,2019-06-24 13:40:00-04:00,12,60.0,8.75,13.0,1.640625,2.25,2.5,-0.5,12.5,-2.5,1.0256410256410255,-0.20512820512820512
21,2019-06-25,short,1,2019-06-25 12:40:00-04:00,2932.5,2935.875,2926.425,2019-06-25 13:35:00-04:00,2936.125,stop,50000.0,,,20.625,20.625,20.625,14662.5,0.29325,-3.625,-14.5,-18.125,2.5,-20.625,vceb_n12_ct20_tr1p8,2019-06-25 12:35:00-04:00,11,55.0,-18.125,12.0,2.5104166666666665,4.5,5.75,-4.75,28.75,-23.75,1.393939393939394,-1.1515151515151516
22,2019-06-27,short,1,2019-06-27 15:00:00-04:00,2929.5,2931.75,2925.45,2019-06-27 15:45:00-04:00,2932.0,stop,50000.0,,,15.0,15.0,15.0,14647.5,0.29295,-2.5,-10.0,-12.5,2.5,-15.0,vceb_n12_ct20_tr1p8,2019-06-27 14:55:00-04:00,9,45.0,-12.5,15.0,1.6458333333333333,3.0,1.75,-2.5,8.75,-12.5,0.5833333333333334,-0.8333333333333334
23,2019-06-28,short,1,2019-06-28 14:55:00-04:00,2936.25,2938.125,2932.875,2019-06-28 15:35:00-04:00,2938.375,stop,50000.0,,,13.125,13.125,13.125,14681.25,0.293625,-2.125,-8.5,-10.625,2.5,-13.125,vceb_n12_ct20_tr1p8,2019-06-28 14:50:00-04:00,8,40.0,-10.625,14.0,1.484375,2.5,1.25,-2.25,6.25,-11.25,0.47619047619047616,-0.8571428571428571
24,2019-07-01,long,1,2019-07-01 15:15:00-04:00,2963.5,2960.125,2969.575,2019-07-01 16:00:00-04:00,2969.325,target,50000.0,,,20.625,20.625,20.625,14817.5,0.29635,5.824999999999818,23.299999999999272,29.12499999999909,2.5,26.62499999999909,vceb_n12_ct20_tr1p8,2019-07-01 15:10:00-04:00,9,45.0,29.12499999999909,15.0,2.234375,4.5,6.5,-1.0,32.5,-5.0,1.5757575757575757,-0.24242424242424243
25,2019-07-03,long,1,2019-07-03 13:00:00-04:00,2999.25,2996.4375,3004.3125,2019-07-03 13:15:00-04:00,3000.75,session_close,50000.0,,,17.8125,17.8125,17.8125,14996.25,0.299925,1.5,6.0,7.5,2.5,5.0,vceb_n12_ct20_tr1p8,2019-07-03 12:55:00-04:00,3,15.0,7.5,13.0,1.984375,3.75,1.75,-1.0,8.75,-5.0,0.49122807017543857,-0.2807017543859649
26,2019-07-05,long,1,2019-07-05 14:35:00-04:00,2994.0,2991.5625,2998.3875,2019-07-05 15:35:00-04:00,2993.0,time_stop,50000.0,,,15.9375,15.9375,15.9375,14970.0,0.2994,-1.0,-4.0,-5.0,2.5,-7.5,vceb_n12_ct20_tr1p8,2019-07-05 14:30:00-04:00,12,60.0,-5.0,14.0,1.9739583333333333,3.25,3.75,-2.25,18.75,-11.25,1.1764705882352942,-0.7058823529411765
27,2019-07-09,long,1,2019-07-09 14:20:00-04:00,2980.75,2979.3958333333335,2983.1875,2019-07-09 14:30:00-04:00,2979.1458333333335,stop,50000.0,,,10.520833333332575,10.520833333332575,10.520833333332575,14903.75,0.298075,-1.604166666666515,-6.41666666666606,-8.020833333332575,2.5,-10.520833333332575,vceb_n12_ct20_tr1p8,2019-07-09 14:15:00-04:00,2,10.0,-8.020833333332575,14.0,1.3541666666666667,1.75,0.0,-1.5,0.0,-7.5,0.0,-0.7128712871287642
28,2019-07-11,short,1,2019-07-11 13:10:00-04:00,3000.25,3002.875,2995.525,2019-07-11 13:40:00-04:00,2995.775,target,50000.0,,,16.875,16.875,16.875,15001.25,0.300025,4.474999999999909,17.899999999999636,22.374999999999545,2.5,19.874999999999545,vceb_n12_ct20_tr1p8,2019-07-11 13:05:00-04:00,6,30.0,22.374999999999545,13.0,2.0208333333333335,3.5,6.5,-2.25,32.5,-11.25,1.9259259259259258,-0.6666666666666666
29,2019-07-12,long,1,2019-07-12 12:40:00-04:00,3011.25,3009.375,3014.625,2019-07-12 13:40:00-04:00,3010.25,time_stop,50000.0,,,13.125,13.125,13.125,15056.25,0.301125,-1.0,-4.0,-5.0,2.5,-7.5,vceb_n12_ct20_tr1p8,2019-07-12 12:35:00-04:00,12,60.0,-5.0,12.0,1.640625,2.5,0.5,-1.75,2.5,-8.75,0.19047619047619047,-0.6666666666666666
30,2019-07-15,long,1,2019-07-15 13:35:00-04:00,3015.25,3013.75,3017.95,2019-07-15 14:25:00-04:00,3017.7,target,50000.0,,,11.25,11.25,11.25,15076.25,0.301525,2.449999999999818,9.799999999999272,12.24999999999909,2.5,9.74999999999909,vceb_n12_ct20_tr1p8,2019-07-15 13:30:00-04:00,10,50.0,12.24999999999909,13.0,1.3385416666666667,2.0,3.0,-1.0,15.0,-5.0,1.3333333333333333,-0.4444444444444444
31,2019-07-17,long,1,2019-07-17 13:45:00-04:00,3000.5,2998.4375,3004.2125,2019-07-17 14:05:00-04:00,2998.1875,stop,50000.0,,,14.0625,14.0625,14.0625,15002.5,0.30005,-2.3125,-9.25,-11.5625,2.5,-14.0625,vceb_n12_ct20_tr1p8,2019-07-17 13:40:00-04:00,4,20.0,-11.5625,13.0,1.8020833333333333,2.75,0.0,-3.25,0.0,-16.25,0.0,-1.1555555555555554
32,2019-07-19,short,1,2019-07-19 11:40:00-04:00,2996.25,3000.9375,2987.8125,2019-07-19 12:30:00-04:00,3001.1875,stop,50000.0,,,27.1875,27.1875,27.1875,14981.25,0.299625,-4.9375,-19.75,-24.6875,2.5,-27.1875,vceb_n12_ct20_tr1p8,2019-07-19 11:35:00-04:00,10,50.0,-24.6875,11.0,2.8489583333333335,6.25,3.25,-4.75,16.25,-23.75,0.5977011494252874,-0.8735632183908046
33,2019-07-22,long,1,2019-07-22 15:05:00-04:00,2992.0,2989.375,2996.725,2019-07-22 15:15:00-04:00,2989.125,stop,50000.0,,,16.875,16.875,16.875,14960.0,0.2992,-2.875,-11.5,-14.375,2.5,-16.875,vceb_n12_ct20_tr1p8,2019-07-22 15:00:00-04:00,2,10.0,-14.375,15.0,1.6927083333333333,3.5,0.75,-3.0,3.75,-15.0,0.2222222222222222,-0.8888888888888888
34,2019-07-23,long,1,2019-07-23 13:45:00-04:00,3003.25,3000.625,3007.975,2019-07-23 14:45:00-04:00,3004.25,time_stop,50000.0,,,16.875,16.875,16.875,15016.25,0.300325,1.0,4.0,5.0,2.5,2.5,vceb_n12_ct20_tr1p8,2019-07-23 13:40:00-04:00,12,60.0,5.0,13.0,2.0052083333333335,3.5,3.5,-2.0,17.5,-10.0,1.037037037037037,-0.5925925925925926
35,2019-07-24,long,1,2019-07-24 14:05:00-04:00,3014.75,3012.5,3018.8,2019-07-24 14:10:00-04:00,3012.25,stop,50000.0,,,15.0,15.0,15.0,15073.75,0.301475,-2.5,-10.0,-12.5,2.5,-15.0,vceb_n12_ct20_tr1p8,2019-07-24 14:00:00-04:00,1,5.0,-12.5,14.0,1.7291666666666667,3.0,0.0,-2.75,0.0,-13.75,0.0,-0.9166666666666666
36,2019-07-30,long,1,2019-07-30 14:05:00-04:00,3017.75,3014.75,3023.15,2019-07-30 14:50:00-04:00,3014.5,stop,50000.0,,,18.75,18.75,18.75,15088.75,0.301775,-3.25,-13.0,-16.25,2.5,-18.75,vceb_n12_ct20_tr1p8,2019-07-30 14:00:00-04:00,9,45.0,-16.25,14.0,1.9166666666666667,4.0,0.5,-3.25,2.5,-16.25,0.13333333333333333,-0.8666666666666667
37,2019-07-31,short,1,2019-07-31 13:55:00-04:00,3012.5,3014.5625,3008.7875,2019-07-31 14:00:00-04:00,3014.8125,stop,50000.0,,,14.0625,14.0625,14.0625,15062.5,0.30125,-2.3125,-9.25,-11.5625,2.5,-14.0625,vceb_n12_ct20_tr1p8,2019-07-31 13:50:00-04:00,1,5.0,-11.5625,13.0,1.421875,2.75,0.0,-4.5,0.0,-22.5,0.0,-1.6
38,2019-08-01,short,1,2019-08-01 13:30:00-04:00,2987.5,2991.4375,2980.4125,2019-08-01 13:35:00-04:00,2991.6875,stop,50000.0,,,23.4375,23.4375,23.4375,14937.5,0.29875,-4.1875,-16.75,-20.9375,2.5,-23.4375,vceb_n12_ct20_tr1p8,2019-08-01 13:25:00-04:00,1,5.0,-20.9375,13.0,3.4114583333333335,5.25,9.25,-7.75,46.25,-38.75,1.9733333333333334,-1.6533333333333333
39,2019-08-06,long,1,2019-08-06 14:20:00-04:00,2877.25,2869.5625,2891.0875,2019-08-06 15:20:00-04:00,2877.75,time_stop,50000.0,,,42.1875,42.1875,42.1875,14386.25,0.287725,0.5,2.0,2.5,2.5,0.0,vceb_n12_ct20_tr1p8,2019-08-06 14:15:00-04:00,12,60.0,2.5,14.0,4.755208333333333,10.25,6.25,-6.25,31.25,-31.25,0.7407407407407407,-0.7407407407407407
40,2019-08-09,long,1,2019-08-09 12:55:00-04:00,2919.75,2912.0625,2933.5875,2019-08-09 13:55:00-04:00,2924.25,time_stop,50000.0,,,42.1875,42.1875,42.1875,14598.75,0.291975,4.5,18.0,22.5,2.5,20.0,vceb_n12_ct20_tr1p8,2019-08-09 12:50:00-04:00,12,60.0,22.5,12.0,5.09375,10.25,8.0,-7.5,40.0,-37.5,0.9481481481481482,-0.8888888888888888
41,2019-08-09,long,1,2019-08-09 15:10:00-04:00,2931.0,2925.375,2941.125,2019-08-09 15:25:00-04:00,2925.125,stop,50000.0,,,31.875,31.875,31.875,14655.0,0.2931,-5.875,-23.5,-29.375,2.5,-31.875,vceb_n12_ct20_tr1p8,2019-08-09 15:05:00-04:00,3,15.0,-29.375,15.0,4.203125,7.5,0.25,-5.75,1.25,-28.75,0.0392156862745098,-0.9019607843137255
42,2019-08-12,short,1,2019-08-12 13:20:00-04:00,2891.5,2899.1875,2877.6625,2019-08-12 14:20:00-04:00,2886.25,time_stop,50000.0,,,42.1875,42.1875,42.1875,14457.5,0.28915,5.25,21.0,26.25,2.5,23.75,vceb_n12_ct20_tr1p8,2019-08-12 13:15:00-04:00,12,60.0,26.25,13.0,4.447916666666667,10.25,6.0,-3.0,30.0,-15.0,0.7111111111111111,-0.35555555555555557
43,2019-08-13,short,1,2019-08-13 13:20:00-04:00,2925.25,2933.5,2910.4,2019-08-13 14:20:00-04:00,2929.75,time_stop,50000.0,,,45.0,45.0,45.0,14626.25,0.292525,-4.5,-18.0,-22.5,2.5,-25.0,vceb_n12_ct20_tr1p8,2019-08-13 13:15:00-04:00,12,60.0,-22.5,13.0,6.432291666666667,11.0,1.5,-5.75,7.5,-28.75,0.16666666666666666,-0.6388888888888888
44,2019-08-14,short,1,2019-08-14 14:35:00-04:00,2848.0,2856.25,2833.15,2019-08-14 15:05:00-04:00,2856.5,stop,50000.0,,,45.0,45.0,45.0,14240.0,0.2848,-8.5,-34.0,-42.5,2.5,-45.0,vceb_n12_ct20_tr1p8,2019-08-14 14:30:00-04:00,6,30.0,-42.5,14.0,4.994791666666667,11.0,6.25,-10.0,31.25,-50.0,0.6944444444444444,-1.1111111111111112
45,2019-08-16,short,1,2019-08-16 14:40:00-04:00,2885.75,2888.9375,2880.0125,2019-08-16 15:05:00-04:00,2889.1875,stop,50000.0,,,19.6875,19.6875,19.6875,14428.75,0.288575,-3.4375,-13.75,-17.1875,2.5,-19.6875,vceb_n12_ct20_tr1p8,2019-08-16 14:35:00-04:00,5,25.0,-17.1875,14.0,2.5520833333333335,4.25,0.75,-3.75,3.75,-18.75,0.19047619047619047,-0.9523809523809523
46,2019-08-19,long,1,2019-08-19 14:55:00-04:00,2929.5,2926.6875,2934.5625,2019-08-19 15:05:00-04:00,2926.4375,stop,50000.0,,,17.8125,17.8125,17.8125,14647.5,0.29295,-3.0625,-12.25,-15.3125,2.5,-17.8125,vceb_n12_ct20_tr1p8,2019-08-19 14:50:00-04:00,2,10.0,-15.3125,14.0,1.7864583333333333,3.75,0.0,-4.25,0.0,-21.25,0.0,-1.1929824561403508
47,2019-08-20,short,1,2019-08-20 13:35:00-04:00,2912.25,2915.8125,2905.8375,2019-08-20 14:25:00-04:00,2906.0875,target,50000.0,,,21.5625,21.5625,21.5625,14561.25,0.291225,6.162499999999909,24.649999999999636,30.812499999999545,2.5,28.312499999999545,vceb_n12_ct20_tr1p8,2019-08-20 13:30:00-04:00,10,50.0,30.812499999999545,13.0,2.9270833333333335,4.75,8.0,-1.75,40.0,-8.75,1.855072463768116,-0.4057971014492754
48,2019-08-26,long,1,2019-08-26 12:25:00-04:00,2877.75,2871.375,2889.225,2019-08-26 13:25:00-04:00,2873.0,time_stop,50000.0,,,35.625,35.625,35.625,14388.75,0.287775,-4.75,-19.0,-23.75,2.5,-26.25,vceb_n12_ct20_tr1p8,2019-08-26 12:20:00-04:00,12,60.0,-23.75,12.0,5.625,8.5,1.0,-5.5,5.0,-27.5,0.14035087719298245,-0.7719298245614035
49,2019-08-27,long,1,2019-08-27 13:40:00-04:00,2873.0,2866.625,2884.475,2019-08-27 14:40:00-04:00,2869.25,time_stop,50000.0,,,35.625,35.625,35.625,14365.0,0.2873,-3.75,-15.0,-18.75,2.5,-21.25,vceb_n12_ct20_tr1p8,2019-08-27 13:35:00-04:00,12,60.0,-18.75,13.0,3.9895833333333335,8.5,3.5,-6.0,17.5,-30.0,0.49122807017543857,-0.8421052631578947
50,2019-08-28,long,1,2019-08-28 14:50:00-04:00,2889.0,2885.4375,2895.4125,2019-08-28 15:25:00-04:00,2885.1875,stop,50000.0,,,21.5625,21.5625,21.5625,14445.0,0.2889,-3.8125,-15.25,-19.0625,2.5,-21.5625,vceb_n12_ct20_tr1p8,2019-08-28 14:45:00-04:00,7,35.0,-19.0625,14.0,2.6666666666666665,4.75,2.0,-4.0,10.0,-20.0,0.463768115942029,-0.927536231884058
51,2019-09-02,short,1,2019-09-02 11:10:00-04:00,2911.5,2914.875,2905.425,2019-09-02 11:25:00-04:00,2915.125,stop,50000.0,,,20.625,20.625,20.625,14557.5,0.29115,-3.625,-14.5,-18.125,2.5,-20.625,vceb_n12_ct20_tr1p8,2019-09-02 11:05:00-04:00,3,15.0,-18.125,11.0,2.53125,4.5,0.75,-3.5,3.75,-17.5,0.18181818181818182,-0.8484848484848485
52,2019-09-03,long,1,2019-09-03 11:50:00-04:00,2908.5,2900.0625,2923.6875,2019-09-03 12:50:00-04:00,2905.0,time_stop,50000.0,,,45.9375,45.9375,45.9375,14542.5,0.29085,-3.5,-14.0,-17.5,2.5,-20.0,vceb_n12_ct20_tr1p8,2019-09-03 11:45:00-04:00,12,60.0,-17.5,11.0,5.088541666666667,11.25,0.0,-7.75,0.0,-38.75,0.0,-0.8435374149659864
53,2019-09-10,long,1,2019-09-10 11:50:00-04:00,2966.25,2961.5625,2974.6875,2019-09-10 12:50:00-04:00,2974.4375,target,50000.0,,,27.1875,27.1875,27.1875,14831.25,0.296625,8.1875,32.75,40.9375,2.5,38.4375,vceb_n12_ct20_tr1p8,2019-09-10 11:45:00-04:00,12,60.0,40.9375,11.0,3.0729166666666665,6.25,8.5,-4.5,42.5,-22.5,1.5632183908045978,-0.8275862068965517
54,2019-09-11,long,1,2019-09-11 11:35:00-04:00,2991.0,2988.0,2996.4,2019-09-11 12:35:00-04:00,2992.5,time_stop,50000.0,,,18.75,18.75,18.75,14955.0,0.2991,1.5,6.0,7.5,2.5,5.0,vceb_n12_ct20_tr1p8,2019-09-11 11:30:00-04:00,12,60.0,7.5,11.0,2.5416666666666665,4.0,3.75,-2.0,18.75,-10.0,1.0,-0.5333333333333333
55,2019-09-13,short,1,2019-09-13 13:45:00-04:00,3007.75,3010.1875,3003.3625,2019-09-13 13:50:00-04:00,3010.4375,stop,50000.0,,,15.9375,15.9375,15.9375,15038.75,0.300775,-2.6875,-10.75,-13.4375,2.5,-15.9375,vceb_n12_ct20_tr1p8,2019-09-13 13:40:00-04:00,1,5.0,-13.4375,13.0,2.265625,3.25,0.75,-3.0,3.75,-15.0,0.23529411764705882,-0.9411764705882353
56,2019-09-13,short,1,2019-09-13 15:05:00-04:00,3007.0,3009.8125,3001.9375,2019-09-13 15:50:00-04:00,3010.0625,stop,50000.0,,,17.8125,17.8125,17.8125,15035.0,0.3007,-3.0625,-12.25,-15.3125,2.5,-17.8125,vceb_n12_ct20_tr1p8,2019-09-13 15:00:00-04:00,9,45.0,-15.3125,15.0,2.046875,3.75,3.5,-3.5,17.5,-17.5,0.9824561403508771,-0.9824561403508771
57,2019-09-16,long,1,2019-09-16 15:15:00-04:00,3000.5,2997.875,3005.225,2019-09-16 15:25:00-04:00,2997.625,stop,50000.0,,,16.875,16.875,16.875,15002.5,0.30005,-2.875,-11.5,-14.375,2.5,-16.875,vceb_n12_ct20_tr1p8,2019-09-16 15:10:00-04:00,2,10.0,-14.375,15.0,1.8802083333333333,3.5,0.0,-3.25,0.0,-16.25,0.0,-0.9629629629629629
58,2019-09-17,long,1,2019-09-17 11:25:00-04:00,3001.75,2998.375,3007.825,2019-09-17 12:10:00-04:00,2998.125,stop,50000.0,,,20.625,20.625,20.625,15008.75,0.300175,-3.625,-14.5,-18.125,2.5,-20.625,vceb_n12_ct20_tr1p8,2019-09-17 11:20:00-04:00,9,45.0,-18.125,11.0,2.2135416666666665,4.5,0.0,-4.0,0.0,-20.0,0.0,-0.9696969696969697
59,2019-09-18,short,1,2019-09-18 13:05:00-04:00,2995.5,2997.1875,2992.4625,2019-09-18 13:55:00-04:00,2997.4375,stop,50000.0,,,12.1875,12.1875,12.1875,14977.5,0.29955,-1.9375,-7.75,-9.6875,2.5,-12.1875,vceb_n12_ct20_tr1p8,2019-09-18 13:00:00-04:00,10,50.0,-9.6875,13.0,1.4375,2.25,3.0,-2.5,15.0,-12.5,1.2307692307692308,-1.0256410256410255
