trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_box_width,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
11,2019-06-07,short,1,2019-06-07 14:50:00-04:00,7422.75,7433.4375,7403.5125,2019-06-07 15:30:00-04:00,7433.6875,stop,50000.0,,,24.375,24.375,24.375,14845.5,0.29691,-10.9375,-43.75,-21.875,2.5,-24.375,vceb_n12_ct20_tr1p8,2019-06-07 14:45:00-04:00,8,40.0,-21.875,14.0,8.661458333333334,14.25,4.25,-12.0,8.5,-24.0,0.3487179487179487,-0.9846153846153847
12,2019-06-10,short,1,2019-06-10 13:45:00-04:00,7530.0,7542.9375,7506.7125,2019-06-10 14:20:00-04:00,7506.9625,target,50000.0,,,28.875,28.875,28.875,15060.0,0.3012,23.037500000000364,92.15000000000146,46.07500000000073,2.5,43.57500000000073,vceb_n12_ct20_tr1p8,2019-06-10 13:40:00-04:00,7,35.0,46.07500000000073,13.0,9.59375,17.25,28.75,-4.25,57.5,-8.5,1.9913419913419914,-0.2943722943722944
13,2019-06-13,short,1,2019-06-13 14:20:00-04:00,7506.25,7513.9375,7492.4125,2019-06-13 15:20:00-04:00,7492.6625,target,50000.0,,,18.375,18.375,18.375,15012.5,0.30025,13.587499999999636,54.349999999998545,27.174999999999272,2.5,24.674999999999272,vceb_n12_ct20_tr1p8,2019-06-13 14:15:00-04:00,12,60.0,27.174999999999272,14.0,7.484375,10.25,16.75,-5.25,33.5,-10.5,1.8231292517006803,-0.5714285714285714
14,2019-06-25,short,1,2019-06-25 12:40:00-04:00,7664.25,7676.0625,7642.9875,2019-06-25 13:05:00-04:00,7643.2375,target,50000.0,,,26.625,26.625,26.625,15328.5,0.30657,21.012499999999818,84.04999999999927,42.024999999999636,2.5,39.524999999999636,vceb_n12_ct20_tr1p8,2019-06-25 12:35:00-04:00,5,25.0,42.024999999999636,12.0,8.828125,15.75,27.25,-4.5,54.5,-9.0,2.0469483568075115,-0.3380281690140845
15,2019-06-26,short,1,2019-06-26 11:15:00-04:00,7672.0,7687.5625,7643.9875,2019-06-26 12:00:00-04:00,7687.8125,stop,50000.0,,,34.125,34.125,34.125,15344.0,0.30688,-15.8125,-63.25,-31.625,2.5,-34.125,vceb_n12_ct20_tr1p8,2019-06-26 11:10:00-04:00,9,45.0,-31.625,11.0,12.005208333333334,20.75,2.0,-16.0,4.0,-32.0,0.11721611721611722,-0.9377289377289377
16,2019-06-26,short,1,2019-06-26 13:30:00-04:00,7663.5,7679.625,7634.475,2019-06-26 14:30:00-04:00,7660.5,time_stop,50000.0,,,35.25,35.25,35.25,15327.0,0.30654,3.0,12.0,6.0,2.5,3.5,vceb_n12_ct20_tr1p8,2019-06-26 13:25:00-04:00,12,60.0,6.0,13.0,10.546875,21.5,15.0,-3.75,30.0,-7.5,0.851063829787234,-0.2127659574468085
17,2019-07-02,short,1,2019-07-02 11:35:00-04:00,7787.5,7799.125,7766.575,2019-07-02 12:35:00-04:00,7773.5,time_stop,50000.0,,,26.25,26.25,26.25,15575.0,0.3115,14.0,56.0,28.0,2.5,25.5,vceb_n12_ct20_tr1p8,2019-07-02 11:30:00-04:00,12,60.0,28.0,11.0,7.65625,15.5,16.25,-6.0,32.5,-12.0,1.2380952380952381,-0.45714285714285713
18,2019-07-04,long,1,2019-07-04 10:55:00-04:00,7903.25,7898.375,7912.025,2019-07-04 11:55:00-04:00,7903.25,time_stop,50000.0,,,12.75,12.75,12.75,15806.5,0.31613,0.0,0.0,0.0,2.5,-2.5,vceb_n12_ct20_tr1p8,2019-07-04 10:50:00-04:00,12,60.0,0.0,10.0,4.536458333333333,6.5,3.75,-1.5,7.5,-3.0,0.5882352941176471,-0.23529411764705882
19,2019-07-09,short,1,2019-07-09 15:15:00-04:00,7837.75,7843.375,7827.625,2019-07-09 15:50:00-04:00,7843.625,stop,50000.0,,,14.25,14.25,14.25,15675.5,0.31351,-5.875,-23.5,-11.75,2.5,-14.25,vceb_n12_ct20_tr1p8,2019-07-09 15:10:00-04:00,7,35.0,-11.75,15.0,4.255208333333333,7.5,5.5,-10.0,11.0,-20.0,0.7719298245614035,-1.4035087719298245
20,2019-07-17,short,1,2019-07-17 14:15:00-04:00,7931.0,7939.25,7916.15,2019-07-17 14:30:00-04:00,7939.5,stop,50000.0,,,19.5,19.5,19.5,15862.0,0.31724,-8.5,-34.0,-17.0,2.5,-19.5,vceb_n12_ct20_tr1p8,2019-07-17 14:10:00-04:00,3,15.0,-17.0,14.0,5.447916666666667,11.0,1.25,-9.25,2.5,-18.5,0.1282051282051282,-0.9487179487179487
21,2019-07-19,short,1,2019-07-19 14:10:00-04:00,7904.25,7918.125,7879.275,2019-07-19 14:35:00-04:00,7879.525,target,50000.0,,,30.75,30.75,30.75,15808.5,0.31617,24.725000000000364,98.90000000000146,49.45000000000073,2.5,46.95000000000073,vceb_n12_ct20_tr1p8,2019-07-19 14:05:00-04:00,5,25.0,49.45000000000073,14.0,8.505208333333334,18.5,25.25,-3.0,50.5,-6.0,1.6422764227642277,-0.1951219512195122
22,2019-07-23,long,1,2019-07-23 13:45:00-04:00,7951.75,7941.0625,7970.9875,2019-07-23 14:45:00-04:00,7957.5,time_stop,50000.0,,,24.375,24.375,24.375,15903.5,0.31807,5.75,23.0,11.5,2.5,9.0,vceb_n12_ct20_tr1p8,2019-07-23 13:40:00-04:00,12,60.0,11.5,13.0,7.46875,14.25,10.0,-6.0,20.0,-12.0,0.8205128205128205,-0.49230769230769234
23,2019-07-25,short,1,2019-07-25 12:40:00-04:00,7945.0,7960.9375,7916.3125,2019-07-25 13:40:00-04:00,7950.5,time_stop,50000.0,,,34.875,34.875,34.875,15890.0,0.3178,-5.5,-22.0,-11.0,2.5,-13.5,vceb_n12_ct20_tr1p8,2019-07-25 12:35:00-04:00,12,60.0,-11.0,12.0,10.296875,21.25,13.0,-7.5,26.0,-15.0,0.7455197132616488,-0.43010752688172044
24,2019-07-29,long,1,2019-07-29 14:55:00-04:00,8003.75,7996.4375,8016.9125,2019-07-29 15:55:00-04:00,8005.5,time_stop,50000.0,,,17.625,17.625,17.625,16007.5,0.32015,1.75,7.0,3.5,2.5,1.0,vceb_n12_ct20_tr1p8,2019-07-29 14:50:00-04:00,12,60.0,3.5,14.0,5.203125,9.75,4.75,-6.75,9.5,-13.5,0.5390070921985816,-0.7659574468085106
25,2019-07-31,short,1,2019-07-31 13:55:00-04:00,7966.25,7974.875,7950.725,2019-07-31 14:00:00-04:00,7975.125,stop,50000.0,,,20.25,20.25,20.25,15932.5,0.31865,-8.875,-35.5,-17.75,2.5,-20.25,vceb_n12_ct20_tr1p8,2019-07-31 13:50:00-04:00,1,5.0,-17.75,13.0,5.770833333333333,11.5,3.0,-11.75,6.0,-23.5,0.2962962962962963,-1.1604938271604939
26,2019-08-01,short,1,2019-08-01 13:30:00-04:00,7932.75,7944.338541666667,7911.890625,2019-08-01 13:35:00-04:00,7944.588541666667,stop,50000.0,,,26.17708333333394,26.17708333333394,26.17708333333394,15865.5,0.31731,-11.83854166666697,-47.35416666666788,-23.67708333333394,2.5,-26.17708333333394,vceb_n12_ct20_tr1p8,2019-08-01 13:25:00-04:00,1,5.0,-23.67708333333394,13.0,11.588541666666666,14.75,33.5,-22.5,67.0,-45.0,2.5594906486270794,-1.7190608834062475
27,2019-08-02,long,1,2019-08-02 15:30:00-04:00,7701.0,7679.25,7740.15,2019-08-02 16:00:00-04:00,7701.0,session_close,50000.0,,,46.5,46.5,46.5,15402.0,0.30804,0.0,0.0,0.0,2.5,-2.5,vceb_n12_ct20_tr1p8,2019-08-02 15:25:00-04:00,6,30.0,0.0,15.0,13.28125,29.0,24.5,-16.25,49.0,-32.5,1.053763440860215,-0.6989247311827957
28,2019-08-09,long,1,2019-08-09 12:55:00-04:00,7656.5,7632.875,7699.025,2019-08-09 13:55:00-04:00,7677.25,time_stop,50000.0,,,50.25,50.25,50.25,15313.0,0.30626,20.75,83.0,41.5,2.5,39.0,vceb_n12_ct20_tr1p8,2019-08-09 12:50:00-04:00,12,60.0,41.5,12.0,16.604166666666668,31.5,35.75,-15.75,71.5,-31.5,1.4228855721393034,-0.6268656716417911
29,2019-08-12,short,1,2019-08-12 13:20:00-04:00,7600.75,7624.0,7558.9,2019-08-12 14:20:00-04:00,7578.0,time_stop,50000.0,,,49.5,49.5,49.5,15201.5,0.30403,22.75,91.0,45.5,2.5,43.0,vceb_n12_ct20_tr1p8,2019-08-12 13:15:00-04:00,12,60.0,45.5,13.0,14.442708333333334,31.0,23.25,-9.75,46.5,-19.5,0.9393939393939394,-0.3939393939393939
30,2019-08-16,short,1,2019-08-16 14:40:00-04:00,7606.75,7617.8125,7586.8375,2019-08-16 15:05:00-04:00,7618.0625,stop,50000.0,,,25.125,25.125,25.125,15213.5,0.30427,-11.3125,-45.25,-22.625,2.5,-25.125,vceb_n12_ct20_tr1p8,2019-08-16 14:35:00-04:00,5,25.0,-22.625,14.0,7.755208333333333,14.75,2.5,-13.0,5.0,-26.0,0.19900497512437812,-1.0348258706467661
31,2019-08-20,short,1,2019-08-20 13:35:00-04:00,7706.75,7718.375,7685.825,2019-08-20 14:20:00-04:00,7686.075,target,50000.0,,,26.25,26.25,26.25,15413.5,0.30827,20.675000000000182,82.70000000000073,41.350000000000364,2.5,38.850000000000364,vceb_n12_ct20_tr1p8,2019-08-20 13:30:00-04:00,9,45.0,41.350000000000364,13.0,8.890625,15.5,21.25,-3.75,42.5,-7.5,1.619047619047619,-0.2857142857142857
32,2019-08-22,long,1,2019-08-22 13:25:00-04:00,7727.25,7712.0625,7754.5875,2019-08-22 14:25:00-04:00,7716.0,time_stop,50000.0,,,33.375,33.375,33.375,15454.5,0.30909,-11.25,-45.0,-22.5,2.5,-25.0,vceb_n12_ct20_tr1p8,2019-08-22 13:20:00-04:00,12,60.0,-22.5,13.0,12.057291666666666,20.25,3.0,-14.0,6.0,-28.0,0.1797752808988764,-0.8389513108614233
33,2019-08-26,long,1,2019-08-26 12:25:00-04:00,7577.0,7557.3125,7612.4375,2019-08-26 13:25:00-04:00,7560.5,time_stop,50000.0,,,42.375,42.375,42.375,15154.0,0.30308,-16.5,-66.0,-33.0,2.5,-35.5,vceb_n12_ct20_tr1p8,2019-08-26 12:20:00-04:00,12,60.0,-33.0,12.0,17.140625,26.25,5.25,-19.5,10.5,-39.0,0.24778761061946902,-0.9203539823008849
34,2019-08-26,short,1,2019-08-26 14:05:00-04:00,7546.25,7563.875,7514.525,2019-08-26 15:05:00-04:00,7564.125,stop,50000.0,,,38.25,38.25,38.25,15092.5,0.30185,-17.875,-71.5,-35.75,2.5,-38.25,vceb_n12_ct20_tr1p8,2019-08-26 14:00:00-04:00,12,60.0,-35.75,14.0,12.083333333333334,23.5,5.75,-24.75,11.5,-49.5,0.3006535947712418,-1.2941176470588236
35,2019-08-27,long,1,2019-08-27 13:40:00-04:00,7577.0,7556.9375,7613.1125,2019-08-27 14:35:00-04:00,7556.6875,stop,50000.0,,,43.125,43.125,43.125,15154.0,0.30308,-20.3125,-81.25,-40.625,2.5,-43.125,vceb_n12_ct20_tr1p8,2019-08-27 13:35:00-04:00,11,55.0,-40.625,13.0,12.744791666666666,26.75,10.25,-20.75,20.5,-41.5,0.4753623188405797,-0.9623188405797102
36,2019-08-28,short,1,2019-08-28 13:15:00-04:00,7570.5,7584.1875,7545.8625,2019-08-28 13:40:00-04:00,7584.4375,stop,50000.0,,,30.375,30.375,30.375,15141.0,0.30282,-13.9375,-55.75,-27.875,2.5,-30.375,vceb_n12_ct20_tr1p8,2019-08-28 13:10:00-04:00,5,25.0,-27.875,13.0,13.322916666666666,18.25,2.25,-17.75,4.5,-35.5,0.14814814814814814,-1.168724279835391
37,2019-08-28,long,1,2019-08-28 14:50:00-04:00,7595.75,7583.1875,7618.3625,2019-08-28 15:35:00-04:00,7582.9375,stop,50000.0,,,28.125,28.125,28.125,15191.5,0.30383,-12.8125,-51.25,-25.625,2.5,-28.125,vceb_n12_ct20_tr1p8,2019-08-28 14:45:00-04:00,9,45.0,-25.625,14.0,8.625,16.75,10.0,-13.5,20.0,-27.0,0.7111111111111111,-0.96
38,2019-09-03,long,1,2019-09-03 15:20:00-04:00,7605.75,7594.6875,7625.6625,2019-09-03 15:55:00-04:00,7625.4125,target,50000.0,,,25.125,25.125,25.125,15211.5,0.30423,19.662500000000364,78.65000000000146,39.32500000000073,2.5,36.82500000000073,vceb_n12_ct20_tr1p8,2019-09-03 15:15:00-04:00,7,35.0,39.32500000000073,15.0,8.963541666666666,14.75,21.0,-0.25,42.0,-0.5,1.671641791044776,-0.01990049751243781
39,2019-09-04,long,1,2019-09-04 12:50:00-04:00,7713.75,7703.25,7732.65,2019-09-04 13:50:00-04:00,7709.75,time_stop,50000.0,,,24.0,24.0,24.0,15427.5,0.30855,-4.0,-16.0,-8.0,2.5,-10.5,vceb_n12_ct20_tr1p8,2019-09-04 12:45:00-04:00,12,60.0,-8.0,12.0,9.34375,14.0,5.75,-7.25,11.5,-14.5,0.4791666666666667,-0.6041666666666666
40,2019-09-05,long,1,2019-09-05 14:15:00-04:00,7858.5,7850.0625,7873.6875,2019-09-05 14:25:00-04:00,7849.8125,stop,50000.0,,,19.875,19.875,19.875,15717.0,0.31434,-8.6875,-34.75,-17.375,2.5,-19.875,vceb_n12_ct20_tr1p8,2019-09-05 14:10:00-04:00,2,10.0,-17.375,14.0,7.234375,11.25,0.25,-11.5,0.5,-23.0,0.025157232704402517,-1.1572327044025157
41,2019-09-06,short,1,2019-09-06 12:50:00-04:00,7847.25,7857.9375,7828.0125,2019-09-06 13:00:00-04:00,7858.1875,stop,50000.0,,,24.375,24.375,24.375,15694.5,0.31389,-10.9375,-43.75,-21.875,2.5,-24.375,vceb_n12_ct20_tr1p8,2019-09-06 12:45:00-04:00,2,10.0,-21.875,12.0,7.8125,14.25,8.75,-11.75,17.5,-23.5,0.717948717948718,-0.9641025641025641
42,2019-09-11,long,1,2019-09-11 11:35:00-04:00,7875.0,7863.9375,7894.9125,2019-09-11 12:35:00-04:00,7884.0,time_stop,50000.0,,,25.125,25.125,25.125,15750.0,0.315,9.0,36.0,18.0,2.5,15.5,vceb_n12_ct20_tr1p8,2019-09-11 11:30:00-04:00,12,60.0,18.0,11.0,9.552083333333334,14.75,16.25,-3.75,32.5,-7.5,1.2935323383084578,-0.29850746268656714
43,2019-09-11,short,1,2019-09-11 13:45:00-04:00,7875.0,7885.875,7855.425,2019-09-11 14:45:00-04:00,7868.5,time_stop,50000.0,,,24.75,24.75,24.75,15750.0,0.315,6.5,26.0,13.0,2.5,10.5,vceb_n12_ct20_tr1p8,2019-09-11 13:40:00-04:00,12,60.0,13.0,13.0,6.984375,14.5,13.75,-3.5,27.5,-7.0,1.1111111111111112,-0.2828282828282828
44,2019-09-13,short,1,2019-09-13 13:45:00-04:00,7888.25,7898.5625,7869.6875,2019-09-13 13:55:00-04:00,7898.8125,stop,50000.0,,,23.625,23.625,23.625,15776.5,0.31553,-10.5625,-42.25,-21.125,2.5,-23.625,vceb_n12_ct20_tr1p8,2019-09-13 13:40:00-04:00,2,10.0,-21.125,13.0,8.546875,13.75,2.5,-12.5,5.0,-25.0,0.21164021164021163,-1.0582010582010581
45,2019-09-18,short,1,2019-09-18 13:00:00-04:00,7855.0,7863.0625,7840.4875,2019-09-18 13:30:00-04:00,7840.7375,target,50000.0,,,19.125,19.125,19.125,15710.0,0.3142,14.262499999999818,57.04999999999927,28.524999999999636,2.5,26.024999999999636,vceb_n12_ct20_tr1p8,2019-09-18 12:55:00-04:00,6,30.0,28.524999999999636,13.0,5.208333333333333,10.75,15.25,-0.25,30.5,-0.5,1.5947712418300655,-0.026143790849673203
46,2019-09-23,long,1,2019-09-23 15:10:00-04:00,7862.75,7854.875,7876.925,2019-09-23 15:35:00-04:00,7854.625,stop,50000.0,,,18.75,18.75,18.75,15725.5,0.31451,-8.125,-32.5,-16.25,2.5,-18.75,vceb_n12_ct20_tr1p8,2019-09-23 15:05:00-04:00,5,25.0,-16.25,15.0,5.822916666666667,10.5,2.0,-11.25,4.0,-22.5,0.21333333333333335,-1.2
47,2019-09-26,long,1,2019-09-26 15:30:00-04:00,7805.0,7793.0,7826.6,2019-09-26 15:45:00-04:00,7792.75,stop,50000.0,,,27.0,27.0,27.0,15610.0,0.3122,-12.25,-49.0,-24.5,2.5,-27.0,vceb_n12_ct20_tr1p8,2019-09-26 15:25:00-04:00,3,15.0,-24.5,15.0,8.932291666666666,16.0,13.25,-12.0,26.5,-24.0,0.9814814814814815,-0.8888888888888888
48,2019-10-03,short,1,2019-10-03 15:20:00-04:00,7631.5,7645.5625,7606.1875,2019-10-03 16:00:00-04:00,7645.8125,stop,50000.0,,,31.125,31.125,31.125,15263.0,0.30526,-14.3125,-57.25,-28.625,2.5,-31.125,vceb_n12_ct20_tr1p8,2019-10-03 15:15:00-04:00,8,40.0,-28.625,15.0,9.921875,18.75,9.25,-22.0,18.5,-44.0,0.5943775100401606,-1.4136546184738956
49,2019-10-07,short,1,2019-10-07 13:10:00-04:00,7757.5,7771.375,7732.525,2019-10-07 13:35:00-04:00,7771.625,stop,50000.0,,,30.75,30.75,30.75,15515.0,0.3103,-14.125,-56.5,-28.25,2.5,-30.75,vceb_n12_ct20_tr1p8,2019-10-07 13:05:00-04:00,5,25.0,-28.25,13.0,10.130208333333334,18.5,6.5,-40.25,13.0,-80.5,0.42276422764227645,-2.6178861788617884
50,2019-10-15,short,1,2019-10-15 15:00:00-04:00,7961.5,7968.25,7949.35,2019-10-15 16:00:00-04:00,7949.6,target,50000.0,,,16.5,16.5,16.5,15923.0,0.31846,11.899999999999636,47.599999999998545,23.799999999999272,2.5,21.299999999999272,vceb_n12_ct20_tr1p8,2019-10-15 14:55:00-04:00,12,60.0,23.799999999999272,15.0,5.463541666666667,9.0,13.5,-3.5,27.0,-7.0,1.6363636363636365,-0.42424242424242425
51,2019-10-22,short,1,2019-10-22 13:55:00-04:00,7923.5,7934.75,7903.25,2019-10-22 14:25:00-04:00,7935.0,stop,50000.0,,,25.5,25.5,25.5,15847.0,0.31694,-11.5,-46.0,-23.0,2.5,-25.5,vceb_n12_ct20_tr1p8,2019-10-22 13:50:00-04:00,6,30.0,-23.0,13.0,7.208333333333333,15.0,7.0,-11.5,14.0,-23.0,0.5490196078431373,-0.9019607843137255
52,2019-10-23,short,1,2019-10-23 14:20:00-04:00,7868.5,7879.0,7849.6,2019-10-23 15:15:00-04:00,7879.25,stop,50000.0,,,24.0,24.0,24.0,15737.0,0.31474,-10.75,-43.0,-21.5,2.5,-24.0,vceb_n12_ct20_tr1p8,2019-10-23 14:15:00-04:00,11,55.0,-21.5,14.0,7.078125,14.0,5.25,-10.5,10.5,-21.0,0.4375,-0.875
53,2019-10-24,short,1,2019-10-24 13:35:00-04:00,7951.25,7963.8125,7928.6375,2019-10-24 14:35:00-04:00,7964.0625,stop,50000.0,,,28.125,28.125,28.125,15902.5,0.31805,-12.8125,-51.25,-25.625,2.5,-28.125,vceb_n12_ct20_tr1p8,2019-10-24 13:30:00-04:00,12,60.0,-25.625,13.0,8.385416666666666,16.75,5.25,-13.5,10.5,-27.0,0.37333333333333335,-0.96
54,2019-10-25,short,1,2019-10-25 14:05:00-04:00,8019.0,8028.0,8002.8,2019-10-25 15:05:00-04:00,8024.75,time_stop,50000.0,,,21.0,21.0,21.0,16038.0,0.32076,-5.75,-23.0,-11.5,2.5,-14.0,vceb_n12_ct20_tr1p8,2019-10-25 14:00:00-04:00,12,60.0,-11.5,14.0,7.572916666666667,12.0,5.5,-8.25,11.0,-16.5,0.5238095238095238,-0.7857142857142857
55,2019-10-28,long,1,2019-10-28 11:45:00-04:00,8114.25,8103.5625,8133.4875,2019-10-28 12:45:00-04:00,8113.75,time_stop,50000.0,,,24.375,24.375,24.375,16228.5,0.32457,-0.5,-2.0,-1.0,2.5,-3.5,vceb_n12_ct20_tr1p8,2019-10-28 11:40:00-04:00,12,60.0,-1.0,11.0,7.6875,14.25,6.5,-9.25,13.0,-18.5,0.5333333333333333,-0.7589743589743589
56,2019-10-31,short,1,2019-10-31 12:05:00-04:00,8066.0,8081.5625,8037.9875,2019-10-31 13:05:00-04:00,8070.0,time_stop,50000.0,,,34.125,34.125,34.125,16132.0,0.32264,-4.0,-16.0,-8.0,2.5,-10.5,vceb_n12_ct20_tr1p8,2019-10-31 12:00:00-04:00,12,60.0,-8.0,12.0,11.739583333333334,20.75,8.5,-13.5,17.0,-27.0,0.4981684981684982,-0.7912087912087912
57,2019-11-07,short,1,2019-11-07 14:45:00-05:00,8237.25,8244.0,8225.1,2019-11-07 14:50:00-05:00,8244.25,stop,50000.0,,,16.5,16.5,16.5,16474.5,0.32949,-7.0,-28.0,-14.0,2.5,-16.5,vceb_n12_ct20_tr1p8,2019-11-07 14:40:00-05:00,1,5.0,-14.0,14.0,5.651041666666667,9.0,8.75,-7.0,17.5,-14.0,1.0606060606060606,-0.8484848484848485
58,2019-11-12,short,1,2019-11-12 14:05:00-05:00,8277.5,8284.4375,8265.0125,2019-11-12 14:15:00-05:00,8265.2625,target,50000.0,,,16.875,16.875,16.875,16555.0,0.3311,12.237499999999272,48.94999999999709,24.474999999998545,2.5,21.974999999998545,vceb_n12_ct20_tr1p8,2019-11-12 14:00:00-05:00,2,10.0,24.474999999998545,14.0,5.651041666666667,9.25,14.25,-0.75,28.5,-1.5,1.6888888888888889,-0.08888888888888889
59,2019-11-13,short,1,2019-11-13 14:00:00-05:00,8257.5,8264.8125,8244.3375,2019-11-13 14:05:00-05:00,8244.5875,target,50000.0,,,17.625,17.625,17.625,16515.0,0.3303,12.912500000000364,51.650000000001455,25.825000000000728,2.5,23.325000000000728,vceb_n12_ct20_tr1p8,2019-11-13 13:55:00-05:00,1,5.0,25.825000000000728,14.0,6.505208333333333,9.75,15.75,-0.25,31.5,-0.5,1.7872340425531914,-0.028368794326241134
60,2019-11-19,long,1,2019-11-19 14:05:00-05:00,8354.0,8345.0,8370.2,2019-11-19 15:05:00-05:00,8349.75,time_stop,50000.0,,,21.0,21.0,21.0,16708.0,0.33416,-4.25,-17.0,-8.5,2.5,-11.0,vceb_n12_ct20_tr1p8,2019-11-19 14:00:00-05:00,12,60.0,-8.5,14.0,6.713541666666667,12.0,8.75,-5.0,17.5,-10.0,0.8333333333333334,-0.47619047619047616
