trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_box_width,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2019-05-17,short,1,2019-05-17 15:05:00-04:00,1543.5,1546.5,1538.1,2019-05-17 15:45:00-04:00,1538.1999999999998,target,50000.0,,,17.999999999999545,17.999999999999545,17.999999999999545,7717.5,0.15435,5.300000000000182,53.00000000000182,26.50000000000091,2.5,24.00000000000091,vceb_n12_ct20_tr1p8,2019-05-17 15:00:00-04:00,8,40.0,26.50000000000091,15.0,2.0583333333333464,4.0,8.700000000000045,-0.20000000000004547,43.50000000000023,-1.0000000000002274,2.4166666666667402,-0.05555555555556959
2,2019-05-20,short,1,2019-05-20 14:40:00-04:00,1528.1000000000001,1531.6250000000002,1521.755,2019-05-20 15:40:00-04:00,1527.1,time_stop,50000.0,,,20.625,20.625,20.625,7640.500000000001,0.15281000000000003,1.0000000000002274,10.000000000002274,5.000000000001137,2.5,2.500000000001137,vceb_n12_ct20_tr1p8,2019-05-20 14:35:00-04:00,12,60.0,5.000000000001137,14.0,2.1458333333333477,4.7000000000000455,5.500000000000227,-1.699999999999818,27.500000000001137,-8.49999999999909,1.3333333333333885,-0.41212121212116803
3,2019-05-21,short,1,2019-05-21 11:55:00-04:00,1543.0,1546.6750000000002,1536.3849999999998,2019-05-21 12:55:00-04:00,1544.3,time_stop,50000.0,,,21.375000000000455,21.375000000000455,21.375000000000455,7715.0,0.1543,-1.2999999999999545,-12.999999999999545,-6.499999999999773,2.5,-8.999999999999773,vceb_n12_ct20_tr1p8,2019-05-21 11:50:00-04:00,12,60.0,-6.499999999999773,11.0,2.504166666666682,4.900000000000091,0.7999999999999545,-2.7000000000000455,3.9999999999997726,-13.500000000000227,0.187134502923962,-0.6315789473684182
4,2019-05-21,short,1,2019-05-21 14:55:00-04:00,1545.2,1546.85,1542.2300000000002,2019-05-21 15:55:00-04:00,1545.8999999999999,time_stop,50000.0,,,11.249999999998863,11.249999999998863,11.249999999998863,7726.0,0.15452,-0.6999999999998181,-6.999999999998181,-3.4999999999990905,2.5,-5.9999999999990905,vceb_n12_ct20_tr1p8,2019-05-21 14:50:00-04:00,12,60.0,-3.4999999999990905,14.0,1.3604166666666562,2.199999999999818,1.0,-1.5,5.0,-7.5,0.4444444444444894,-0.666666666666734
5,2019-05-23,short,1,2019-05-23 12:55:00-04:00,1499.9,1504.1000000000001,1492.34,2019-05-23 13:55:00-04:00,1499.6,time_stop,50000.0,,,23.999999999999773,23.999999999999773,23.999999999999773,7499.5,0.14999,0.3000000000001819,3.000000000001819,1.5000000000009095,2.5,-0.9999999999990905,vceb_n12_ct20_tr1p8,2019-05-23 12:50:00-04:00,12,60.0,1.5000000000009095,12.0,3.085416666666679,5.600000000000136,0.900000000000091,-3.2999999999999545,4.500000000000455,-16.499999999999773,0.18750000000002073,-0.687499999999997
6,2019-05-24,short,1,2019-05-24 10:50:00-04:00,1509.1000000000001,1513.7500000000002,1500.73,2019-05-24 11:50:00-04:00,1508.3,time_stop,50000.0,,,26.25,26.25,26.25,7545.500000000001,0.15091000000000002,0.8000000000001819,8.000000000001819,4.0000000000009095,2.5,1.5000000000009095,vceb_n12_ct20_tr1p8,2019-05-24 10:45:00-04:00,12,60.0,4.0000000000009095,10.0,2.8083333333333322,6.2000000000000455,3.7000000000000455,-1.3999999999998636,18.500000000000227,-6.999999999999318,0.7047619047619135,-0.2666666666666407
7,2019-05-24,long,1,2019-05-24 15:05:00-04:00,1515.6999999999998,1513.4499999999998,1519.7499999999998,2019-05-24 16:00:00-04:00,1514.6000000000001,session_close,50000.0,,,14.249999999999545,14.249999999999545,14.249999999999545,7578.499999999999,0.15156999999999998,-1.0999999999996817,-10.999999999996817,-5.499999999998408,2.5,-7.999999999998408,vceb_n12_ct20_tr1p8,2019-05-24 15:00:00-04:00,11,55.0,-5.499999999998408,15.0,1.3770833333333503,3.0,1.2000000000002728,-1.7999999999997272,6.000000000001364,-8.999999999998636,0.42105263157905654,-0.6315789473683455
8,2019-06-06,long,1,2019-06-06 14:35:00-04:00,1501.1,1498.5499999999997,1505.69,2019-06-06 14:40:00-04:00,1498.4499999999998,stop,50000.0,,,15.750000000000455,15.750000000000455,15.750000000000455,7505.5,0.15011,-2.650000000000091,-26.50000000000091,-13.250000000000455,2.5,-15.750000000000455,vceb_n12_ct20_tr1p8,2019-06-06 14:30:00-04:00,1,5.0,-13.250000000000455,14.0,2.1874999999999765,3.400000000000091,0.10000000000013642,-2.699999999999818,0.5000000000006821,-13.49999999999909,0.03174603174607414,-0.8571428571427746
9,2019-06-07,short,1,2019-06-07 14:50:00-04:00,1514.1000000000001,1516.65,1509.51,2019-06-07 15:05:00-04:00,1516.75,stop,50000.0,,,15.749999999999318,15.749999999999318,15.749999999999318,7570.500000000001,0.15141000000000002,-2.6499999999998636,-26.499999999998636,-13.249999999999318,2.5,-15.749999999999318,vceb_n12_ct20_tr1p8,2019-06-07 14:45:00-04:00,3,15.0,-13.249999999999318,14.0,1.9770833333333304,3.400000000000091,0.20000000000004547,-2.699999999999818,1.0000000000002274,-13.49999999999909,0.06349206349208068,-0.8571428571428366
10,2019-06-19,long,1,2019-06-19 14:05:00-04:00,1555.1,1553.75,1557.5299999999997,2019-06-19 14:15:00-04:00,1553.65,stop,50000.0,,,9.74999999999909,9.74999999999909,9.74999999999909,7775.5,0.15551,-1.449999999999818,-14.499999999998181,-7.2499999999990905,2.5,-9.74999999999909,vceb_n12_ct20_tr1p8,2019-06-19 14:00:00-04:00,2,10.0,-7.2499999999990905,14.0,1.2708333333333097,1.7999999999999545,0.0,-4.199999999999818,0.0,-20.99999999999909,0.0,-2.1538461538462617
11,2019-06-24,short,1,2019-06-24 14:30:00-04:00,1537.9,1540.2250000000001,1533.715,2019-06-24 15:30:00-04:00,1535.0,time_stop,50000.0,,,14.624999999999773,14.624999999999773,14.624999999999773,7689.5,0.15379,2.900000000000091,29.00000000000091,14.500000000000455,2.5,12.000000000000455,vceb_n12_ct20_tr1p8,2019-06-24 14:25:00-04:00,12,60.0,14.500000000000455,14.0,1.5583333333333467,3.1000000000001364,3.7000000000000455,-1.199999999999818,18.500000000000227,-5.9999999999990905,1.2649572649573002,-0.41025641025635445
12,2019-06-27,long,1,2019-06-27 14:15:00-04:00,1545.6999999999998,1543.8249999999998,1549.0749999999998,2019-06-27 14:55:00-04:00,1543.725,stop,50000.0,,,12.374999999999545,12.374999999999545,12.374999999999545,7728.499999999999,0.15456999999999999,-1.974999999999909,-19.74999999999909,-9.874999999999545,2.5,-12.374999999999545,vceb_n12_ct20_tr1p8,2019-06-27 14:10:00-04:00,8,40.0,-9.874999999999545,14.0,1.6229166666666732,2.5,1.400000000000091,-2.299999999999727,7.000000000000455,-11.499999999998636,0.5656565656566231,-0.9292929292928532
13,2019-07-01,short,1,2019-07-01 14:05:00-04:00,1567.7,1570.1,1563.3800000000003,2019-07-01 15:05:00-04:00,1568.1999999999998,time_stop,50000.0,,,14.999999999998863,14.999999999998863,14.999999999998863,7838.5,0.15677,-0.4999999999997726,-4.999999999997726,-2.499999999998863,2.5,-4.999999999998863,vceb_n12_ct20_tr1p8,2019-07-01 14:00:00-04:00,12,60.0,-2.499999999998863,14.0,1.8124999999999953,3.199999999999818,2.900000000000091,-1.5,14.500000000000455,-7.5,0.9666666666667703,-0.5000000000000379
14,2019-07-11,short,1,2019-07-11 13:30:00-04:00,1557.3000000000002,1560.525,1551.4950000000003,2019-07-11 14:30:00-04:00,1556.1,time_stop,50000.0,,,19.12499999999909,19.12499999999909,19.12499999999909,7786.500000000001,0.15573,1.2000000000002728,12.000000000002728,6.000000000001364,2.5,3.5000000000013642,vceb_n12_ct20_tr1p8,2019-07-11 13:25:00-04:00,12,60.0,6.000000000001364,13.0,1.9833333333333296,4.2999999999999545,2.300000000000182,-1.599999999999909,11.50000000000091,-7.999999999999545,0.6013071895425598,-0.41830065359476737
15,2019-07-19,short,1,2019-07-19 14:10:00-04:00,1558.9,1561.0,1555.1200000000001,2019-07-19 15:05:00-04:00,1555.22,target,50000.0,,,13.49999999999909,13.49999999999909,13.49999999999909,7794.5,0.15589,3.6800000000000637,36.80000000000064,18.40000000000032,2.5,15.900000000000318,vceb_n12_ct20_tr1p8,2019-07-19 14:05:00-04:00,11,55.0,18.40000000000032,14.0,1.6604166666666675,2.7999999999999545,5.0,-1.699999999999818,25.0,-8.49999999999909,1.8518518518519766,-0.6296296296296047
16,2019-07-23,long,1,2019-07-23 13:45:00-04:00,1555.1999999999998,1553.0999999999997,1558.98,2019-07-23 13:55:00-04:00,1552.9999999999998,stop,50000.0,,,13.500000000000227,13.500000000000227,13.500000000000227,7775.999999999999,0.15552,-2.2000000000000455,-22.000000000000455,-11.000000000000227,2.5,-13.500000000000227,vceb_n12_ct20_tr1p8,2019-07-23 13:40:00-04:00,2,10.0,-11.000000000000227,13.0,1.7645833333333247,2.800000000000182,0.8000000000001819,-2.3999999999998636,4.0000000000009095,-11.999999999999318,0.2962962962963587,-0.8888888888888233
17,2019-07-23,long,1,2019-07-23 15:10:00-04:00,1556.3999999999999,1554.3749999999998,1560.0449999999998,2019-07-23 16:00:00-04:00,1557.7,session_close,50000.0,,,13.125,13.125,13.125,7781.999999999999,0.15563999999999997,1.300000000000182,13.000000000001819,6.5000000000009095,2.5,4.0000000000009095,vceb_n12_ct20_tr1p8,2019-07-23 15:05:00-04:00,10,50.0,6.5000000000009095,15.0,1.347916666666677,2.7000000000000455,1.5000000000002274,-1.7999999999999545,7.500000000001137,-8.999999999999773,0.571428571428658,-0.6857142857142684
18,2019-07-25,short,1,2019-07-25 12:40:00-04:00,1566.0,1569.75,1559.25,2019-07-25 13:40:00-04:00,1567.8,time_stop,50000.0,,,21.749999999999545,21.749999999999545,21.749999999999545,7830.0,0.1566,-1.7999999999999545,-17.999999999999545,-8.999999999999773,2.5,-11.499999999999773,vceb_n12_ct20_tr1p8,2019-07-25 12:35:00-04:00,12,60.0,-8.999999999999773,12.0,2.318749999999985,5.0,3.599999999999909,-2.099999999999909,17.999999999999545,-10.499999999999545,0.8275862068965482,-0.48275862068964437
19,2019-07-29,long,1,2019-07-29 14:25:00-04:00,1572.3,1570.2749999999999,1575.945,2019-07-29 14:35:00-04:00,1570.175,stop,50000.0,,,13.125,13.125,13.125,7861.5,0.15723,-2.125,-21.25,-10.625,2.5,-13.125,vceb_n12_ct20_tr1p8,2019-07-29 14:20:00-04:00,2,10.0,-10.625,14.0,1.439583333333341,2.7000000000000455,0.0,-2.599999999999909,0.0,-12.999999999999545,0.0,-0.9904761904761559
