session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,daily_stop_breached,trading_halted,equity,peak_equity,drawdown_usd,green_day,weekday
2019-05-06,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Monday
2019-05-07,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Tuesday
2019-05-08,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Wednesday
2019-05-09,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Thursday
2019-05-10,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Friday
2019-05-13,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Monday
2019-05-14,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Tuesday
2019-05-15,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Wednesday
2019-05-16,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Thursday
2019-05-17,45.187499999999545,47.687499999999545,2.5,1.0,0.0,False,False,50045.1875,50045.1875,0.0,True,Friday
2019-05-20,-30.0,-27.5,2.5,1.0,1.0,False,False,50015.1875,50045.1875,-30.0,False,Monday
2019-05-21,0.0,0.0,0.0,0.0,0.0,False,False,50015.1875,50045.1875,-30.0,False,Tuesday
2019-05-22,0.0,0.0,0.0,0.0,0.0,False,False,50015.1875,50045.1875,-30.0,False,Wednesday
2019-05-23,-10.0,-7.5,2.5,1.0,1.0,False,False,50005.1875,50045.1875,-40.0,False,Thursday
2019-05-24,0.0,0.0,0.0,0.0,0.0,False,False,50005.1875,50045.1875,-40.0,False,Friday
2019-05-27,-13.125,-10.625,2.5,1.0,1.0,False,False,49992.0625,50045.1875,-53.125,False,Monday
2019-05-28,28.312499999999545,30.812499999999545,2.5,1.0,0.0,False,False,50020.375,50045.1875,-24.8125,True,Tuesday
2019-05-29,-47.1875,-42.1875,5.0,2.0,2.0,False,False,49973.1875,50045.1875,-72.0,False,Wednesday
2019-05-30,-12.1875,-7.1875,5.0,2.0,1.0,False,False,49961.0,50045.1875,-84.1875,False,Thursday
2019-05-31,-8.75,-6.25,2.5,1.0,1.0,False,False,49952.25,50045.1875,-92.9375,False,Friday
2019-06-03,-41.25,-38.75,2.5,1.0,1.0,False,False,49911.0,50045.1875,-134.1875,False,Monday
2019-06-04,-28.125,-25.625,2.5,1.0,1.0,False,False,49882.875,50045.1875,-162.3125,False,Tuesday
2019-06-05,0.0,0.0,0.0,0.0,0.0,False,False,49882.875,50045.1875,-162.3125,False,Wednesday
2019-06-06,-19.6875,-17.1875,2.5,1.0,1.0,False,False,49863.1875,50045.1875,-182.0,False,Thursday
2019-06-07,-18.75,-16.25,2.5,1.0,1.0,False,False,49844.4375,50045.1875,-200.75,False,Friday
2019-06-10,26.62499999999909,29.12499999999909,2.5,1.0,0.0,False,False,49871.0625,50045.1875,-174.125,True,Monday
2019-06-11,0.0,0.0,0.0,0.0,0.0,False,False,49871.0625,50045.1875,-174.125,False,Tuesday
2019-06-12,0.0,0.0,0.0,0.0,0.0,False,False,49871.0625,50045.1875,-174.125,False,Wednesday
2019-06-13,19.874999999999545,22.374999999999545,2.5,1.0,0.0,False,False,49890.9375,50045.1875,-154.25,True,Thursday
2019-06-14,-8.06250000000091,-3.0625000000009095,5.0,2.0,1.0,False,False,49882.875,50045.1875,-162.3125,False,Friday
2019-06-17,0.0,0.0,0.0,0.0,0.0,False,False,49882.875,50045.1875,-162.3125,False,Monday
2019-06-18,0.0,0.0,0.0,0.0,0.0,False,False,49882.875,50045.1875,-162.3125,False,Tuesday
2019-06-19,0.0,0.0,0.0,0.0,0.0,False,False,49882.875,50045.1875,-162.3125,False,Wednesday
2019-06-20,-27.1875,-24.6875,2.5,1.0,1.0,False,False,49855.6875,50045.1875,-189.5,False,Thursday
2019-06-24,6.25,8.75,2.5,1.0,0.0,False,False,49861.9375,50045.1875,-183.25,True,Monday
2019-06-25,-20.625,-18.125,2.5,1.0,1.0,False,False,49841.3125,50045.1875,-203.875,False,Tuesday
2019-06-26,0.0,0.0,0.0,0.0,0.0,False,False,49841.3125,50045.1875,-203.875,False,Wednesday
2019-06-27,-15.0,-12.5,2.5,1.0,1.0,False,False,49826.3125,50045.1875,-218.875,False,Thursday
2019-06-28,-13.125,-10.625,2.5,1.0,1.0,False,False,49813.1875,50045.1875,-232.0,False,Friday
2019-07-01,26.62499999999909,29.12499999999909,2.5,1.0,0.0,False,False,49839.81249999999,50045.1875,-205.37500000000728,True,Monday
2019-07-02,0.0,0.0,0.0,0.0,0.0,False,False,49839.81249999999,50045.1875,-205.37500000000728,False,Tuesday
2019-07-03,5.0,7.5,2.5,1.0,0.0,False,False,49844.81249999999,50045.1875,-200.37500000000728,True,Wednesday
2019-07-04,0.0,0.0,0.0,0.0,0.0,False,False,49844.81249999999,50045.1875,-200.37500000000728,False,Thursday
2019-07-05,-7.5,-5.0,2.5,1.0,1.0,False,False,49837.31249999999,50045.1875,-207.87500000000728,False,Friday
2019-07-08,0.0,0.0,0.0,0.0,0.0,False,False,49837.31249999999,50045.1875,-207.87500000000728,False,Monday
2019-07-09,-10.520833333332575,-8.020833333332575,2.5,1.0,1.0,False,False,49826.791666666664,50045.1875,-218.39583333333576,False,Tuesday
2019-07-10,0.0,0.0,0.0,0.0,0.0,False,False,49826.791666666664,50045.1875,-218.39583333333576,False,Wednesday
2019-07-11,19.874999999999545,22.374999999999545,2.5,1.0,0.0,False,False,49846.666666666664,50045.1875,-198.52083333333576,True,Thursday
2019-07-12,-7.5,-5.0,2.5,1.0,1.0,False,False,49839.166666666664,50045.1875,-206.02083333333576,False,Friday
2019-07-15,9.74999999999909,12.24999999999909,2.5,1.0,0.0,False,False,49848.916666666664,50045.1875,-196.27083333333576,True,Monday
2019-07-16,0.0,0.0,0.0,0.0,0.0,False,False,49848.916666666664,50045.1875,-196.27083333333576,False,Tuesday
2019-07-17,-14.0625,-11.5625,2.5,1.0,1.0,False,False,49834.854166666664,50045.1875,-210.33333333333576,False,Wednesday
2019-07-18,0.0,0.0,0.0,0.0,0.0,False,False,49834.854166666664,50045.1875,-210.33333333333576,False,Thursday
2019-07-19,-27.1875,-24.6875,2.5,1.0,1.0,False,False,49807.666666666664,50045.1875,-237.52083333333576,False,Friday
2019-07-22,-16.875,-14.375,2.5,1.0,1.0,False,False,49790.791666666664,50045.1875,-254.39583333333576,False,Monday
2019-07-23,2.5,5.0,2.5,1.0,0.0,False,False,49793.291666666664,50045.1875,-251.89583333333576,True,Tuesday
2019-07-24,-15.0,-12.5,2.5,1.0,1.0,False,False,49778.291666666664,50045.1875,-266.89583333333576,False,Wednesday
2019-07-25,0.0,0.0,0.0,0.0,0.0,False,False,49778.291666666664,50045.1875,-266.89583333333576,False,Thursday
2019-07-26,0.0,0.0,0.0,0.0,0.0,False,False,49778.291666666664,50045.1875,-266.89583333333576,False,Friday
2019-07-29,0.0,0.0,0.0,0.0,0.0,False,False,49778.291666666664,50045.1875,-266.89583333333576,False,Monday
2019-07-30,-18.75,-16.25,2.5,1.0,1.0,False,False,49759.541666666664,50045.1875,-285.64583333333576,False,Tuesday
2019-07-31,-14.0625,-11.5625,2.5,1.0,1.0,False,False,49745.479166666664,50045.1875,-299.70833333333576,False,Wednesday
2019-08-01,-23.4375,-20.9375,2.5,1.0,1.0,False,False,49722.041666666664,50045.1875,-323.14583333333576,False,Thursday
2019-08-02,0.0,0.0,0.0,0.0,0.0,False,False,49722.041666666664,50045.1875,-323.14583333333576,False,Friday
2019-08-05,0.0,0.0,0.0,0.0,0.0,False,False,49722.041666666664,50045.1875,-323.14583333333576,False,Monday
2019-08-06,0.0,2.5,2.5,1.0,0.0,False,False,49722.041666666664,50045.1875,-323.14583333333576,False,Tuesday
2019-08-07,0.0,0.0,0.0,0.0,0.0,False,False,49722.041666666664,50045.1875,-323.14583333333576,False,Wednesday
2019-08-08,0.0,0.0,0.0,0.0,0.0,False,False,49722.041666666664,50045.1875,-323.14583333333576,False,Thursday
2019-08-09,-11.875,-6.875,5.0,2.0,1.0,False,False,49710.166666666664,50045.1875,-335.02083333333576,False,Friday
2019-08-12,23.75,26.25,2.5,1.0,0.0,False,False,49733.916666666664,50045.1875,-311.27083333333576,True,Monday
2019-08-13,-25.0,-22.5,2.5,1.0,1.0,False,False,49708.916666666664,50045.1875,-336.27083333333576,False,Tuesday
2019-08-14,-45.0,-42.5,2.5,1.0,1.0,False,False,49663.916666666664,50045.1875,-381.27083333333576,False,Wednesday
2019-08-15,0.0,0.0,0.0,0.0,0.0,False,False,49663.916666666664,50045.1875,-381.27083333333576,False,Thursday
2019-08-16,-19.6875,-17.1875,2.5,1.0,1.0,False,False,49644.229166666664,50045.1875,-400.95833333333576,False,Friday
2019-08-19,-17.8125,-15.3125,2.5,1.0,1.0,False,False,49626.416666666664,50045.1875,-418.77083333333576,False,Monday
2019-08-20,28.312499999999545,30.812499999999545,2.5,1.0,0.0,False,False,49654.729166666664,50045.1875,-390.45833333333576,True,Tuesday
2019-08-21,0.0,0.0,0.0,0.0,0.0,False,False,49654.729166666664,50045.1875,-390.45833333333576,False,Wednesday
2019-08-22,0.0,0.0,0.0,0.0,0.0,False,False,49654.729166666664,50045.1875,-390.45833333333576,False,Thursday
2019-08-23,0.0,0.0,0.0,0.0,0.0,False,False,49654.729166666664,50045.1875,-390.45833333333576,False,Friday
2019-08-26,-26.25,-23.75,2.5,1.0,1.0,False,False,49628.479166666664,50045.1875,-416.70833333333576,False,Monday
2019-08-27,-21.25,-18.75,2.5,1.0,1.0,False,False,49607.229166666664,50045.1875,-437.95833333333576,False,Tuesday
2019-08-28,-21.5625,-19.0625,2.5,1.0,1.0,False,False,49585.666666666664,50045.1875,-459.52083333333576,False,Wednesday
2019-08-29,0.0,0.0,0.0,0.0,0.0,False,False,49585.666666666664,50045.1875,-459.52083333333576,False,Thursday
2019-08-30,0.0,0.0,0.0,0.0,0.0,False,False,49585.666666666664,50045.1875,-459.52083333333576,False,Friday
2019-09-02,-20.625,-18.125,2.5,1.0,1.0,False,False,49565.041666666664,50045.1875,-480.14583333333576,False,Monday
2019-09-03,-20.0,-17.5,2.5,1.0,1.0,False,False,49545.041666666664,50045.1875,-500.14583333333576,False,Tuesday
2019-09-04,0.0,0.0,0.0,0.0,0.0,False,False,49545.041666666664,50045.1875,-500.14583333333576,False,Wednesday
2019-09-05,0.0,0.0,0.0,0.0,0.0,False,False,49545.041666666664,50045.1875,-500.14583333333576,False,Thursday
2019-09-06,0.0,0.0,0.0,0.0,0.0,False,False,49545.041666666664,50045.1875,-500.14583333333576,False,Friday
2019-09-09,0.0,0.0,0.0,0.0,0.0,False,False,49545.041666666664,50045.1875,-500.14583333333576,False,Monday
2019-09-10,38.4375,40.9375,2.5,1.0,0.0,False,False,49583.479166666664,50045.1875,-461.70833333333576,True,Tuesday
2019-09-11,5.0,7.5,2.5,1.0,0.0,False,False,49588.479166666664,50045.1875,-456.70833333333576,True,Wednesday
