timestamp,equity,drawdown
2019-05-08 20:46:00-04:00,49778.0,0.0
2019-05-09 20:24:00-04:00,50100.0,0.0
2019-05-10 09:56:00-04:00,49908.0,-192.0
2019-06-18 16:00:00-04:00,49825.0,-275.0
2019-08-06 10:14:00-04:00,49654.0,-446.0
2019-08-07 15:00:00-04:00,50038.0,-62.0
2019-08-08 12:33:00-04:00,50482.0,0.0
2019-08-13 16:00:00-04:00,50649.0,0.0
2019-08-23 10:10:00-04:00,50445.0,-204.0
2019-09-03 10:04:00-04:00,50265.0,-384.0
2019-10-03 16:00:00-04:00,50528.0,-121.0
2020-02-04 16:42:00-05:00,50888.0,0.0
2020-02-27 11:38:00-05:00,50683.5,-204.5
2020-03-04 16:00:00-05:00,50948.5,0.0
2020-03-05 12:42:00-05:00,50780.0,-168.5
2020-03-06 14:08:00-05:00,50573.5,-375.0
2020-03-10 10:46:00-04:00,50351.5,-597.0
2020-03-16 10:36:00-04:00,50111.5,-837.0
2020-03-24 14:04:00-04:00,49883.0,-1065.5
2020-03-27 15:50:00-04:00,49645.5,-1303.0
2020-03-30 20:05:00-04:00,49995.5,-953.0
2020-03-31 10:40:00-04:00,50457.5,-491.0
2020-04-01 12:27:00-04:00,50304.0,-644.5
2020-04-02 16:00:00-04:00,50480.0,-468.5
2020-04-06 15:32:00-04:00,50788.0,-160.5
2020-04-08 16:00:00-04:00,50975.0,0.0
2020-04-14 16:00:00-04:00,51231.5,0.0
2020-04-16 12:31:00-04:00,51009.5,-222.0
2020-04-20 15:05:00-04:00,50882.5,-349.0
2020-04-22 16:00:00-04:00,51047.5,-184.0
2020-04-27 10:59:00-04:00,50875.5,-356.0
2020-04-29 15:22:00-04:00,51117.5,-114.0
2020-05-01 11:30:00-04:00,50982.0,-249.5
2020-05-04 11:40:00-04:00,51318.0,0.0
2020-05-05 15:37:00-04:00,51114.0,-204.0
2020-05-11 16:00:00-04:00,51274.5,-43.5
2020-05-13 11:38:00-04:00,51059.5,-258.5
2020-05-14 20:00:00-04:00,51330.5,0.0
2020-05-15 16:00:00-04:00,51533.5,0.0
2020-05-18 09:54:00-04:00,51343.5,-190.0
2020-05-19 15:51:00-04:00,51095.5,-438.0
2020-05-20 16:00:00-04:00,51251.5,-282.0
2020-05-22 16:00:00-04:00,51376.5,-157.0
2020-05-28 21:15:00-04:00,51208.0,-325.5
2020-05-29 10:08:00-04:00,50989.0,-544.5
2020-06-01 16:00:00-04:00,51070.0,-463.5
2020-06-03 12:09:00-04:00,50856.0,-677.5
2020-06-04 11:12:00-04:00,50670.0,-863.5
2020-06-05 16:00:00-04:00,50755.0,-778.5
2020-06-09 15:20:00-04:00,51163.0,-370.5
2020-06-10 10:56:00-04:00,50968.0,-565.5
2020-06-11 11:01:00-04:00,50772.0,-761.5
2020-06-15 14:01:00-04:00,51126.0,-407.5
2020-06-16 10:41:00-04:00,50898.0,-635.5
2020-06-17 09:57:00-04:00,50727.0,-806.5
2020-06-18 10:33:00-04:00,50540.0,-993.5
2020-06-19 10:46:00-04:00,50294.0,-1239.5
2020-06-22 12:16:00-04:00,50744.0,-789.5
2020-06-29 16:00:00-04:00,50956.0,-577.5
2020-06-30 20:00:00-04:00,51166.5,-367.0
2020-07-02 10:29:00-04:00,50975.5,-558.0
2020-07-06 11:06:00-04:00,51431.5,-102.0
2020-07-07 15:09:00-04:00,51301.0,-232.5
2020-07-08 11:18:00-04:00,51090.0,-443.5
2020-07-20 13:40:00-04:00,51409.0,-124.5
2020-07-22 10:47:00-04:00,51277.5,-256.0
2020-07-23 10:12:00-04:00,51147.0,-386.5
2020-07-27 11:38:00-04:00,50937.5,-596.0
2020-07-29 16:00:00-04:00,51033.5,-500.0
2020-07-30 16:09:00-04:00,51327.5,-206.0
2020-08-03 16:00:00-04:00,51292.5,-241.0
2020-08-04 14:31:00-04:00,51102.5,-431.0
2020-08-05 16:00:00-04:00,51110.5,-423.0
2020-08-07 10:21:00-04:00,50882.5,-651.0
2020-08-11 15:16:00-04:00,50694.5,-839.0
2020-08-12 12:21:00-04:00,50961.5,-572.0
2020-08-20 21:00:00-04:00,51295.5,-238.0
2020-08-21 15:01:00-04:00,51724.5,0.0
2020-08-25 19:49:00-04:00,52192.5,0.0
2020-08-27 12:38:00-04:00,51977.5,-215.0
2020-08-28 10:36:00-04:00,51766.0,-426.5
2020-08-31 13:46:00-04:00,52162.0,-30.5
2020-09-01 20:37:00-04:00,52508.0,0.0
2020-09-07 09:56:00-04:00,52316.0,-192.0
2020-09-09 16:00:00-04:00,52383.0,-125.0
2020-09-10 10:45:00-04:00,52235.0,-273.0
2020-09-14 13:32:00-04:00,52063.5,-444.5
2020-09-15 10:24:00-04:00,51863.5,-644.5
2020-09-24 13:45:00-04:00,52266.5,-241.5
2020-09-25 14:19:00-04:00,52591.5,0.0
2020-09-29 10:34:00-04:00,52354.5,-237.0
2020-09-30 14:09:00-04:00,52636.5,0.0
2020-10-02 11:53:00-04:00,52387.0,-249.5
2020-10-05 16:00:00-04:00,52768.0,0.0
2020-10-06 10:44:00-04:00,52567.0,-201.0
2020-10-14 10:25:00-04:00,52405.0,-363.0
2020-10-15 10:43:00-04:00,52176.5,-591.5
2020-10-16 11:10:00-04:00,51985.5,-782.5
2020-10-20 11:00:00-04:00,51838.5,-929.5
2020-10-21 11:15:00-04:00,51639.0,-1129.0
2020-10-26 10:49:00-04:00,51427.5,-1340.5
2020-10-27 10:22:00-04:00,51282.0,-1486.0
2020-10-29 14:00:00-04:00,51582.0,-1186.0
2020-11-02 10:43:00-05:00,51425.0,-1343.0
2020-11-03 10:14:00-05:00,51851.0,-917.0
2020-11-05 22:58:00-05:00,51681.5,-1086.5
2020-11-11 16:00:00-05:00,51800.0,-968.0
2020-11-12 11:40:00-05:00,51615.0,-1153.0
2020-11-16 16:00:00-05:00,51672.5,-1095.5
2020-11-19 23:43:00-05:00,52104.5,-663.5
2020-11-23 10:06:00-05:00,51912.5,-855.5
2020-11-24 19:08:00-05:00,52244.5,-523.5
2020-11-30 16:03:00-05:00,52246.5,-521.5
2020-12-01 13:48:00-05:00,52680.5,-87.5
2020-12-02 16:00:00-05:00,52804.0,0.0
2020-12-04 16:00:00-05:00,52939.0,0.0
2020-12-07 16:00:00-05:00,52956.0,0.0
2020-12-10 16:00:00-05:00,53070.5,0.0
2020-12-11 11:36:00-05:00,52904.5,-166.0
2020-12-14 16:00:00-05:00,52838.0,-232.5
2020-12-22 11:01:00-05:00,52648.0,-422.5
2021-01-05 21:52:00-05:00,52426.5,-644.0
2021-01-06 16:00:00-05:00,52333.5,-737.0
2021-01-07 16:00:00-05:00,52544.5,-526.0
2021-01-08 13:22:00-05:00,52399.0,-671.5
2021-01-11 15:21:00-05:00,52202.0,-868.5
2021-01-13 16:00:00-05:00,52380.0,-690.5
2021-01-20 19:57:00-05:00,52664.0,-406.5
2021-01-21 16:00:00-05:00,52756.0,-314.5
2021-01-22 10:38:00-05:00,52575.0,-495.5
2021-01-26 16:00:00-05:00,52525.0,-545.5
2021-02-01 11:01:00-05:00,52289.0,-781.5
2021-02-02 16:00:00-05:00,52330.5,-740.0
2021-02-08 11:29:00-05:00,52152.5,-918.0
2021-02-09 16:00:00-05:00,52148.5,-922.0
2021-02-12 16:59:00-05:00,52612.5,-458.0
2021-02-16 11:08:00-05:00,52404.5,-666.0
2021-02-24 16:00:00-05:00,52748.0,-322.5
2021-02-26 14:05:00-05:00,52535.5,-535.0
2021-03-01 14:53:00-05:00,52846.5,-224.0
2021-03-09 13:02:00-05:00,53131.5,0.0
2021-03-10 10:21:00-05:00,52927.5,-204.0
2021-03-11 16:00:00-05:00,52998.0,-133.5
2021-03-12 16:00:00-05:00,53093.5,-38.0
2021-03-15 11:34:00-04:00,52951.5,-180.0
2021-03-16 14:25:00-04:00,52809.5,-322.0
2021-03-17 15:00:00-04:00,53211.5,0.0
2021-03-19 16:00:00-04:00,53210.5,-1.0
2021-03-22 12:43:00-04:00,53494.5,0.0
2021-03-23 10:34:00-04:00,53248.5,-246.0
2021-03-25 10:49:00-04:00,53010.5,-484.0
2021-03-26 14:09:00-04:00,52869.0,-625.5
2021-03-29 14:31:00-04:00,52732.5,-762.0
2021-03-30 16:00:00-04:00,52697.0,-797.5
2021-03-31 16:00:00-04:00,52834.0,-660.5
2021-04-01 16:00:00-04:00,52920.0,-574.5
2021-04-05 11:36:00-04:00,53292.0,-202.5
2021-04-06 16:00:00-04:00,53222.0,-272.5
2021-04-07 21:41:00-04:00,53622.0,0.0
2021-04-08 10:09:00-04:00,53389.5,-232.5
2021-04-09 16:00:00-04:00,53605.5,-16.5
2021-04-13 16:00:00-04:00,53663.5,0.0
2021-04-15 16:00:00-04:00,53790.5,0.0
2021-04-20 10:40:00-04:00,53663.5,-127.0
2021-04-21 16:00:00-04:00,53906.5,0.0
2021-04-22 13:07:00-04:00,53708.5,-198.0
2021-04-23 11:39:00-04:00,54094.5,0.0
2021-04-28 12:00:00-04:00,53849.5,-245.0
2021-04-30 13:53:00-04:00,53624.5,-470.0
2021-05-03 10:52:00-04:00,53480.5,-614.0
2021-05-06 16:00:00-04:00,53633.0,-461.5
2021-05-07 16:00:00-04:00,53560.0,-534.5
2021-05-13 11:25:00-04:00,53419.0,-675.5
2021-05-14 13:31:00-04:00,53847.0,-247.5
2021-05-18 14:23:00-04:00,53630.0,-464.5
2021-05-19 16:00:00-04:00,53951.0,-143.5
2021-05-20 16:00:00-04:00,54125.5,0.0
2021-05-24 16:00:00-04:00,54219.0,0.0
2021-06-02 13:22:00-04:00,54033.0,-186.0
2021-06-03 20:09:00-04:00,53847.5,-371.5
2021-06-04 16:00:00-04:00,53990.0,-229.0
2021-06-09 09:50:00-04:00,53753.0,-466.0
2021-06-11 10:47:00-04:00,53510.0,-709.0
2021-06-14 20:25:00-04:00,53972.0,-247.0
2021-06-15 10:25:00-04:00,53741.0,-478.0
2021-06-16 11:08:00-04:00,53538.5,-680.5
2021-06-17 21:46:00-04:00,53894.5,-324.5
2021-06-21 16:00:00-04:00,54010.5,-208.5
