session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,daily_stop_breached,trading_halted,equity,peak_equity,drawdown_usd,green_day,weekday
2019-05-06,182.5,190.0,7.5,3,1,False,False,50182.5,50182.5,0.0,True,Monday
2019-05-07,122.5,132.5,10.0,4,2,False,False,50305.0,50305.0,0.0,True,Tuesday
2019-05-08,-204.5,-184.5,20.0,8,6,False,False,50100.5,50305.0,-204.5,False,Wednesday
2019-05-09,-106.5,-79.0,27.5,11,8,False,False,49994.0,50305.0,-311.0,False,Thursday
2019-05-10,-57.0,-39.5,17.5,7,5,False,False,49937.0,50305.0,-368.0,False,Friday
2019-05-13,-28.0,2.0,30.0,12,9,False,False,49909.0,50305.0,-396.0,False,Monday
2019-05-14,-13.0,4.5,17.5,7,6,False,False,49896.0,50305.0,-409.0,False,Tuesday
2019-05-15,147.0,157.0,10.0,4,3,False,False,50043.0,50305.0,-262.0,True,Wednesday
2019-05-16,-18.0,4.5,22.5,9,8,False,False,50025.0,50305.0,-280.0,False,Thursday
2019-05-17,-115.0,-82.5,32.5,13,11,False,False,49910.0,50305.0,-395.0,False,Friday
2019-05-20,-222.5,-192.5,30.0,12,10,False,False,49687.5,50305.0,-617.5,False,Monday
2019-05-21,-129.5,-102.0,27.5,11,10,False,False,49558.0,50305.0,-747.0,False,Tuesday
2019-05-22,-164.5,-122.0,42.5,17,15,False,False,49393.5,50305.0,-911.5,False,Wednesday
2019-05-23,-303.0,-260.5,42.5,17,15,False,False,49090.5,50305.0,-1214.5,False,Thursday
2019-05-24,66.0,81.0,15.0,6,5,False,False,49156.5,50305.0,-1148.5,True,Friday
2019-05-27,-153.5,-81.0,72.5,29,28,False,False,49003.0,50305.0,-1302.0,False,Monday
2019-05-28,36.5,71.5,35.0,14,11,False,False,49039.5,50305.0,-1265.5,True,Tuesday
2019-05-29,-209.0,-161.5,47.5,19,18,False,False,48830.5,50305.0,-1474.5,False,Wednesday
2019-05-30,-77.0,-34.5,42.5,17,14,False,False,48753.5,50305.0,-1551.5,False,Thursday
2019-05-31,-47.5,-27.5,20.0,8,6,False,False,48706.0,50305.0,-1599.0,False,Friday
2019-06-03,-288.5,-253.5,35.0,14,13,False,False,48417.5,50305.0,-1887.5,False,Monday
2019-06-04,137.0,159.5,22.5,9,8,False,False,48554.5,50305.0,-1750.5,True,Tuesday
2019-06-05,1.0,23.5,22.5,9,6,False,False,48555.5,50305.0,-1749.5,True,Wednesday
2019-06-06,14.5,39.5,25.0,10,9,False,False,48570.0,50305.0,-1735.0,True,Thursday
2019-06-07,204.5,207.0,2.5,1,0,False,False,48774.5,50305.0,-1530.5,True,Friday
2019-06-10,81.5,101.5,20.0,8,5,False,False,48856.0,50305.0,-1449.0,True,Monday
2019-06-11,60.0,80.0,20.0,8,6,False,False,48916.0,50305.0,-1389.0,True,Tuesday
2019-06-12,-59.0,-31.5,27.5,11,9,False,False,48857.0,50305.0,-1448.0,False,Wednesday
2019-06-13,-134.0,-94.0,40.0,16,15,False,False,48723.0,50305.0,-1582.0,False,Thursday
2019-06-14,-71.5,-36.5,35.0,14,12,False,False,48651.5,50305.0,-1653.5,False,Friday
2019-06-17,2.5,22.5,20.0,8,6,False,False,48654.0,50305.0,-1651.0,True,Monday
2019-06-18,-19.0,-6.5,12.5,5,3,False,False,48635.0,50305.0,-1670.0,False,Tuesday
2019-06-19,-48.5,4.0,52.5,21,17,False,False,48586.5,50305.0,-1718.5,False,Wednesday
2019-06-20,-26.0,4.0,30.0,12,9,False,False,48560.5,50305.0,-1744.5,False,Thursday
2019-06-24,-85.5,-45.5,40.0,16,14,False,False,48475.0,50305.0,-1830.0,False,Monday
2019-06-25,190.0,197.5,7.5,3,1,False,False,48665.0,50305.0,-1640.0,True,Tuesday
2019-06-26,-32.5,-5.0,27.5,11,9,False,False,48632.5,50305.0,-1672.5,False,Wednesday
2019-06-27,-209.0,-136.5,72.5,29,28,False,False,48423.5,50305.0,-1881.5,False,Thursday
2019-06-28,-64.5,-39.5,25.0,10,9,False,False,48359.0,50305.0,-1946.0,False,Friday
2019-07-01,-10.0,5.0,15.0,6,5,False,False,48349.0,50305.0,-1956.0,False,Monday
