session_date,timestamp,signal,atr_25,atr_26,atr_27,atr_28,atr_29,atr_30,signal_index,timestamp_signal,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol,minute_of_day,weekday,bar_in_session,session_vwap,continuous_session_date,continuous_session_vwap,or_high,or_low,or_width,or_midpoint,atr_25_signal,atr_26_signal,atr_27_signal,atr_28_signal,atr_29_signal,atr_30_signal,signal_signal,raw_signal,atr_filter_pass,direction_filter_pass,filter_pass,filtered_out,semivariance_bar_minutes,ret_simple,rs_plus_30m,rs_minus_30m,rv_30m,rs_plus_share_30m,rs_minus_share_30m,rs_imbalance_30m,abs_rs_imbalance_30m,rs_plus_60m,rs_minus_60m,rv_60m,rs_plus_share_60m,rs_minus_share_60m,rs_imbalance_60m,abs_rs_imbalance_60m,rs_plus_90m,rs_minus_90m,rv_90m,rs_plus_share_90m,rs_minus_share_90m,rs_imbalance_90m,abs_rs_imbalance_90m,rs_plus_session,rs_minus_session,rv_session,rs_plus_share_session,rs_minus_share_session,rs_imbalance_session,abs_rs_imbalance_session,trade_id,entry_time,exit_time,direction,quantity,net_pnl_usd,pnl_usd,fees,exit_reason,risk_per_contract_usd,pnl_ticks,entry_price,trade_risk_usd,asset,breakout_side,phase,rs_plus_pct_30m,rs_minus_pct_30m,rv_pct_30m,abs_rs_imbalance_pct_30m,rs_plus_pct_session,rs_minus_pct_session,rv_pct_session,abs_rs_imbalance_pct_session,adverse_semivariance_30m,supportive_semivariance_30m,adverse_share_30m,supportive_share_30m,adverse_pct_30m,supportive_pct_30m,adverse_semivariance_session,supportive_semivariance_session,adverse_share_session,supportive_share_session,adverse_pct_session,supportive_pct_session
2021-03-05,2021-03-05 15:39:00-05:00,1,3.0720000000000436,3.0961538461538813,3.111111111111145,3.1357142857143083,3.1655172413793324,3.1566666666666907,557377,2021-03-05 15:39:00-05:00,33,1,9534,2182.0,2184.5,2181.9,2183.9,296,M2K.c.0,939,4,940,2142.4065252921346,2021-03-05,2141.2637224157793,2182.5,2155.0,27.5,2168.75,3.0720000000000436,3.0961538461538813,3.111111111111145,3.1357142857143083,3.1655172413793324,3.1566666666666907,1,1,True,True,True,False,1,0.001008387954347656,1.3827126902539707e-05,9.141963861341987e-06,2.2969090763881694e-05,0.6019884306557972,0.3980115693442028,0.2039768613115944,0.2039768613115944,3.179904096541533e-05,2.644968395544904e-05,5.824872492086437e-05,0.5459182326929373,0.4540817673070627,0.09183646538587456,0.09183646538587456,5.2603870172863505e-05,3.6523082830638686e-05,8.912695300350219e-05,0.5902128189078388,0.4097871810921611,0.18042563781567775,0.18042563781567775,0.0005406470742359229,0.0005349616714030477,0.0010756087456389705,0.5026428768155365,0.49735712318446346,0.005285753631073122,0.005285753631073122,329,2021-03-05 15:40:00-05:00,2021-03-05 16:00:00-05:00,long,5,202.49999999999773,214.99999999999773,12.5,time_exit,148.4999999999991,85.99999999999909,2183.9,742.4999999999955,M2K,long,is,0.6190476190476191,0.746031746031746,0.6666666666666666,0.36507936507936506,1.0,1.0,1.0,0.015873015873015872,9.141963861341987e-06,1.3827126902539707e-05,0.3980115693442028,0.6019884306557972,0.746031746031746,0.6190476190476191,0.0005349616714030477,0.0005406470742359229,0.49735712318446346,0.5026428768155365,1.0,1.0
2021-03-11,2021-03-11 09:52:00-05:00,1,3.1279999999999926,3.103846153846147,3.0185185185185186,2.9464285714285716,2.8724137931034543,2.816666666666667,562485,2021-03-11 09:52:00-05:00,33,1,9534,2310.5,2312.7,2310.1,2311.3,572,M2K.c.0,592,3,593,2303.974747664871,2021-03-11,2302.0508852401726,2311.1,2301.8,9.299999999999727,2306.45,3.1279999999999926,3.103846153846147,3.0185185185185186,2.9464285714285716,2.8724137931034543,2.816666666666667,1,1,True,True,True,False,1,0.0003462454014282468,8.869517151252214e-06,1.006417579391392e-05,1.8933692945166135e-05,0.46845151534564444,0.5315484846543554,-0.06309696930871102,0.06309696930871102,1.1250510959413812e-05,1.1071698034601205e-05,2.2322208994015017e-05,0.5040052694798385,0.4959947305201616,0.00801053895967687,0.00801053895967687,1.2769045933049937e-05,1.3670970071794666e-05,2.6440016004844603e-05,0.48294395626350095,0.517056043736499,-0.03411208747299814,0.03411208747299814,8.58268750508455e-06,9.74007376562353e-06,1.8322761270708078e-05,0.46841670741000024,0.5315832925899998,-0.06316658517999961,0.06316658517999961,333,2021-03-11 09:53:00-05:00,2021-03-11 10:54:00-05:00,long,14,1301.99999999993,1336.99999999993,35.0,target,50.99999999999682,190.99999999999,2311.2,713.9999999999554,M2K,long,is,0.38095238095238093,0.7619047619047619,0.5873015873015873,0.14285714285714285,0.2222222222222222,0.49206349206349204,0.4126984126984127,0.20634920634920634,1.006417579391392e-05,8.869517151252214e-06,0.5315484846543554,0.46845151534564444,0.7619047619047619,0.38095238095238093,9.74007376562353e-06,8.58268750508455e-06,0.5315832925899998,0.46841670741000024,0.49206349206349204,0.2222222222222222
2021-03-15,2021-03-15 10:25:00-04:00,1,2.775999999999931,2.846153846153776,2.8259259259258482,2.8357142857142077,2.875862068965442,2.9199999999999213,565156,2021-03-15 10:25:00-04:00,33,1,9534,2348.6,2351.8,2347.9,2351.6,154,M2K.c.0,625,0,577,2346.754038261593,2021-03-15,2348.844988110964,2351.0,2342.1,8.900000000000091,2346.55,2.775999999999931,2.846153846153776,2.8259259259258482,2.8357142857142077,2.875862068965442,2.9199999999999213,1,1,True,True,True,False,1,0.0011068539804170996,1.0027997070856183e-05,8.168279127579203e-06,1.8196276198435386e-05,0.5511016079058222,0.4488983920941778,0.10220321581164436,0.10220321581164436,2.3217631778879258e-05,2.0506921772491035e-05,4.372455355137029e-05,0.5309975721444876,0.46900242785551244,0.06199514428897516,0.06199514428897516,2.4796259226370585e-05,2.0678080111032036e-05,4.5474339337402624e-05,0.5452802522845158,0.4547197477154841,0.0905605045690317,0.0905605045690317,2.293270099535286e-05,1.9861121951337485e-05,4.279382294669035e-05,0.5358881122614558,0.4641118877385441,0.07177622452291164,0.07177622452291164,335,2021-03-15 10:26:00-04:00,2021-03-15 11:28:00-04:00,long,14,-741.9999999999936,-706.9999999999936,35.0,stop,52.999999999999545,-100.99999999999909,2351.9,741.9999999999936,M2K,long,is,0.4603174603174603,0.6825396825396826,0.5396825396825397,0.20634920634920634,0.6984126984126984,0.7619047619047619,0.7301587301587301,0.2698412698412698,8.168279127579203e-06,1.0027997070856183e-05,0.4488983920941778,0.5511016079058222,0.6825396825396826,0.4603174603174603,1.9861121951337485e-05,2.293270099535286e-05,0.4641118877385441,0.5358881122614558,0.7619047619047619,0.6984126984126984
2021-03-18,2021-03-18 10:28:00-04:00,1,1.9960000000000035,1.9615384615384615,1.9222222222222256,1.9285714285714448,1.979310344827605,1.9600000000000213,568052,2021-03-18 10:28:00-04:00,33,1,9534,2325.0,2325.3,2325.0,2325.1,7,M2K.c.0,628,3,385,2318.505904059041,2021-03-18,2320.799138408031,2324.7,2314.1,10.599999999999909,2319.3999999999996,1.9960000000000035,1.9615384615384615,1.9222222222222256,1.9285714285714448,1.979310344827605,1.9600000000000213,1,1,True,True,True,False,1,0.0002581200258120475,8.917130653319714e-06,6.175714125530499e-06,1.5092844778850213e-05,0.5908184165396969,0.40918158346030314,0.18163683307939374,0.18163683307939374,1.4629913099965945e-05,1.6412525040078978e-05,3.104243814004492e-05,0.471287501128762,0.5287124988712381,-0.057424997742476065,0.057424997742476065,1.695683384133963e-05,1.8291317737318107e-05,3.524815157865773e-05,0.48107015777833745,0.5189298422216626,-0.03785968444332522,0.03785968444332522,1.4583513430705722e-05,1.6412525040078974e-05,3.0996038470784697e-05,0.47049604240398035,0.5295039575960196,-0.05900791519203932,0.05900791519203932,337,2021-03-18 10:29:00-04:00,2021-03-18 14:10:00-04:00,long,12,-713.9999999999782,-683.9999999999782,30.0,stop,59.49999999999818,-113.99999999999636,2325.2,713.9999999999782,M2K,long,is,0.36507936507936506,0.5396825396825397,0.4126984126984127,0.31746031746031744,0.49206349206349204,0.7142857142857143,0.6190476190476191,0.19047619047619047,6.175714125530499e-06,8.917130653319714e-06,0.40918158346030314,0.5908184165396969,0.5396825396825397,0.36507936507936506,1.6412525040078974e-05,1.4583513430705722e-05,0.5295039575960196,0.47049604240398035,0.7142857142857143,0.49206349206349204
2021-03-24,2021-03-24 09:46:00-04:00,1,2.8359999999999674,2.765384615384584,2.6814814814814514,2.621428571428542,2.5965517241378904,2.523333333333297,572283,2021-03-24 09:46:00-04:00,33,1,18174,2211.4,2216.1,2210.9,2214.7,1162,M2K.c.0,586,2,587,2198.8788703891887,2021-03-24,2193.4938490999616,2211.4,2204.9,6.5,2208.15,2.8359999999999674,2.765384615384584,2.6814814814814514,2.621428571428542,2.5965517241378904,2.523333333333297,1,1,True,True,True,False,1,0.001446981686638038,9.419232923311714e-06,3.231924661183857e-06,1.265115758449557e-05,0.7445352617261924,0.2554647382738076,0.4890705234523848,0.4890705234523848,1.0430274649443901e-05,4.8642142314506414e-06,1.529448888089454e-05,0.6819629430358485,0.3180370569641517,0.36392588607169674,0.36392588607169674,1.3230146454903721e-05,8.139866442604749e-06,2.137001289750847e-05,0.6190986649543025,0.3809013350456974,0.23819732990860515,0.23819732990860515,6.112914437480156e-06,2.5392463150811218e-06,8.652160752561278e-06,0.7065188237135521,0.2934811762864479,0.41303764742710425,0.41303764742710425,338,2021-03-24 09:47:00-04:00,2021-03-24 09:51:00-04:00,long,14,-741.9999999999618,-706.9999999999618,35.0,stop,52.99999999999727,-100.99999999999454,2214.7,741.9999999999618,M2K,long,is,0.3968253968253968,0.2698412698412698,0.30158730158730157,0.7777777777777778,0.07936507936507936,0.14285714285714285,0.06349206349206349,0.7301587301587301,3.231924661183857e-06,9.419232923311714e-06,0.2554647382738076,0.7445352617261924,0.2698412698412698,0.3968253968253968,2.5392463150811218e-06,6.112914437480156e-06,0.2934811762864479,0.7065188237135521,0.14285714285714285,0.07936507936507936
2021-03-25,2021-03-25 11:30:00-04:00,1,3.476000000000058,3.4538461538462135,3.440740740740795,3.4892857142857565,3.548275862069,3.516666666666697,573750,2021-03-25 11:30:00-04:00,33,1,18174,2123.6,2129.0,2122.3,2128.1,892,M2K.c.0,690,3,689,2115.0933517781714,2021-03-25,2117.659491961366,2125.3,2102.7,22.600000000000364,2114.0,3.476000000000058,3.4538461538462135,3.440740740740795,3.4892857142857565,3.548275862069,3.516666666666697,1,1,True,True,True,False,1,0.002024672756379964,2.9348925295301362e-05,7.754456829343816e-06,3.710338212464518e-05,0.7910040436935512,0.20899595630644877,0.5820080873871024,0.5820080873871024,4.1196441036831665e-05,2.4502411697006334e-05,6.5698852733838e-05,0.6270496260220623,0.3729503739779376,0.25409925204412465,0.25409925204412465,7.436423367426925e-05,5.1477480865842176e-05,0.00012584171454011142,0.5909346828754944,0.4090653171245055,0.18186936575098897,0.18186936575098897,0.00014002479564274417,9.016979121549255e-05,0.00023019458685823673,0.6082888288288776,0.3917111711711223,0.21657765765775533,0.21657765765775533,339,2021-03-25 11:31:00-04:00,2021-03-25 15:38:00-04:00,long,5,1280.0000000000068,1292.5000000000068,12.5,target,132.5,517.0000000000027,2128.4,662.5,M2K,long,is,0.9365079365079365,0.7142857142857143,0.9047619047619048,0.8571428571428571,0.9841269841269841,0.9523809523809523,0.9841269841269841,0.4444444444444444,7.754456829343816e-06,2.9348925295301362e-05,0.20899595630644877,0.7910040436935512,0.7142857142857143,0.9365079365079365,9.016979121549255e-05,0.00014002479564274417,0.3917111711711223,0.6082888288288776,0.9523809523809523,0.9841269841269841
2021-03-26,2021-03-26 09:51:00-04:00,1,3.5720000000000436,3.461538461538514,3.3740740740741213,3.275000000000042,3.1931034482758904,3.1100000000000363,575016,2021-03-26 09:51:00-04:00,33,1,18174,2202.9,2204.9,2201.4,2204.7,894,M2K.c.0,591,4,592,2195.5531163671353,2021-03-26,2193.360589546397,2204.5,2188.5,16.0,2196.5,3.5720000000000436,3.461538461538514,3.3740740740741213,3.275000000000042,3.1931034482758904,3.1100000000000363,1,1,True,True,True,False,1,0.0008171047255889352,1.2098230848885042e-05,1.8776138410296314e-05,3.0874369259181354e-05,0.3918535386852412,0.6081464613147589,-0.21629292262951771,0.21629292262951771,1.3807517992397419e-05,2.015054444872876e-05,3.395806244112618e-05,0.4066050003982356,0.5933949996017645,-0.18678999920352887,0.18678999920352887,1.5308283378195546e-05,2.089484388387049e-05,3.620312726206604e-05,0.42284422744428773,0.5771557725557123,-0.15431154511142448,0.15431154511142448,1.017810916172263e-05,1.8776138410296314e-05,2.8954247572018944e-05,0.35152387007834524,0.6484761299216548,-0.2969522598433096,0.2969522598433096,340,2021-03-26 09:52:00-04:00,2021-03-26 13:46:00-04:00,long,8,-687.9999999999927,-667.9999999999927,20.0,stop,85.99999999999909,-166.99999999999818,2204.9,687.9999999999927,M2K,long,is,0.5238095238095238,0.9523809523809523,0.8253968253968254,0.3492063492063492,0.25396825396825395,0.7301587301587301,0.5714285714285714,0.5714285714285714,1.8776138410296314e-05,1.2098230848885042e-05,0.6081464613147589,0.3918535386852412,0.9523809523809523,0.5238095238095238,1.8776138410296314e-05,1.017810916172263e-05,0.6484761299216548,0.35152387007834524,0.7301587301587301,0.25396825396825395
2021-03-29,2021-03-29 09:48:00-04:00,1,2.9199999999999817,2.8499999999999965,2.7851851851851954,2.7678571428571592,2.7068965517241534,2.640000000000009,576378,2021-03-29 09:48:00-04:00,33,1,18174,2218.6,2221.5,2217.9,2220.9,372,M2K.c.0,588,0,589,2201.344600751936,2021-03-29,2200.896534900161,2220.6,2202.6,18.0,2211.6,2.9199999999999817,2.8499999999999965,2.7851851851851954,2.7678571428571592,2.7068965517241534,2.640000000000009,1,1,True,True,True,False,1,0.0009915716410511255,1.5485676480169067e-05,4.847996881192483e-06,2.033367336136155e-05,0.7615779109344433,0.2384220890655568,0.5231558218688864,0.5231558218688864,1.848798761493481e-05,6.427648099893974e-06,2.4915635714828785e-05,0.7420235159374844,0.25797648406251567,0.48404703187496867,0.48404703187496867,2.0211633292937466e-05,8.030290372013063e-06,2.824192366495053e-05,0.7156606445339625,0.2843393554660374,0.4313212890679251,0.4313212890679251,1.5195441982086634e-05,3.9137969345673204e-06,1.9109238916653954e-05,0.7951882358246934,0.20481176417530658,0.5903764716493869,0.5903764716493869,341,2021-03-29 09:49:00-04:00,2021-03-29 10:09:00-04:00,long,7,-671.9999999999936,-654.4999999999936,17.5,stop,95.99999999999909,-186.99999999999818,2221.0,671.9999999999936,M2K,long,is,0.7301587301587301,0.4444444444444444,0.6190476190476191,0.7777777777777778,0.5238095238095238,0.2222222222222222,0.4126984126984127,0.873015873015873,4.847996881192483e-06,1.5485676480169067e-05,0.2384220890655568,0.7615779109344433,0.4444444444444444,0.7301587301587301,3.9137969345673204e-06,1.5195441982086634e-05,0.20481176417530658,0.7951882358246934,0.2222222222222222,0.5238095238095238
2021-03-30,2021-03-30 10:08:00-04:00,1,3.536000000000022,3.584615384615395,3.6518518518518652,3.650000000000026,3.6482758620690032,3.636666666666694,577757,2021-03-30 10:08:00-04:00,33,1,18174,2163.8,2167.7,2163.5,2166.3,835,M2K.c.0,608,1,605,2157.614596727156,2021-03-30,2158.448653045781,2163.8,2151.4,12.400000000000091,2157.6000000000004,3.536000000000022,3.584615384615395,3.6518518518518652,3.650000000000026,3.6482758620690032,3.636666666666694,1,1,True,True,True,False,1,0.0011091085539998158,1.4524438334439734e-05,9.507784526544119e-06,2.4032222860983855e-05,0.6043734871492082,0.3956265128507917,0.20874697429841657,0.20874697429841657,2.0956076070003955e-05,1.2779808766400253e-05,3.373588483640421e-05,0.6211805669727201,0.37881943302727994,0.2423611339454401,0.2423611339454401,2.3788037217161614e-05,1.4480898939313936e-05,3.826893615647555e-05,0.621601737761827,0.378398262238173,0.24320347552365398,0.24320347552365398,1.957925247138911e-05,1.159926396748515e-05,3.117851643887426e-05,0.6279725499375314,0.37202745006246857,0.2559450998750628,0.2559450998750628,342,2021-03-30 10:09:00-04:00,2021-03-30 15:10:00-04:00,long,9,1349.9999999999795,1372.4999999999795,22.5,target,79.49999999999818,304.99999999999545,2166.5,715.4999999999836,M2K,long,is,0.6825396825396826,0.7777777777777778,0.6984126984126984,0.3492063492063492,0.6349206349206349,0.5396825396825397,0.6507936507936508,0.5238095238095238,9.507784526544119e-06,1.4524438334439734e-05,0.3956265128507917,0.6043734871492082,0.7777777777777778,0.6825396825396826,1.159926396748515e-05,1.957925247138911e-05,0.37202745006246857,0.6279725499375314,0.5396825396825397,0.6349206349206349
2021-04-01,2021-04-01 10:08:00-04:00,1,2.2800000000000544,2.2884615384615907,2.2777777777778283,2.325000000000062,2.3586206896552384,2.3966666666667304,580478,2021-04-01 10:08:00-04:00,33,1,18174,2243.4,2244.5,2243.4,2244.1,202,M2K.c.0,608,3,605,2233.474148356216,2021-04-01,2230.4491216173265,2243.6,2234.2,9.400000000000091,2238.8999999999996,2.2800000000000544,2.2884615384615907,2.2777777777778283,2.325000000000062,2.3586206896552384,2.3966666666667304,1,1,True,True,True,False,1,0.00026743926899919224,7.085337367504367e-06,4.573053950398669e-06,1.1658391317903036e-05,0.6077457150219236,0.3922542849780764,0.21549143004384722,0.21549143004384722,9.703054694315032e-06,6.0113683123052385e-06,1.571442300662027e-05,0.6174617222806889,0.3825382777193112,0.23492344456137762,0.23492344456137762,1.265769669548971e-05,7.201755630522875e-06,1.9859452326012584e-05,0.6373638349991269,0.3626361650008732,0.2747276699982536,0.2747276699982536,8.310980647019265e-06,5.248211309129553e-06,1.3559191956148818e-05,0.612940702801276,0.387059297198724,0.22588140560255204,0.22588140560255204,344,2021-04-01 10:09:00-04:00,2021-04-01 11:25:00-04:00,long,13,-708.4999999999764,-675.9999999999764,32.5,stop,54.49999999999818,-103.99999999999636,2244.2999999999997,708.4999999999764,M2K,long,is,0.20634920634920634,0.38095238095238093,0.25396825396825395,0.3492063492063492,0.19047619047619047,0.31746031746031744,0.20634920634920634,0.4603174603174603,4.573053950398669e-06,7.085337367504367e-06,0.3922542849780764,0.6077457150219236,0.38095238095238093,0.20634920634920634,5.248211309129553e-06,8.310980647019265e-06,0.387059297198724,0.612940702801276,0.31746031746031744,0.19047619047619047
2021-04-06,2021-04-06 09:59:00-04:00,1,2.6200000000000183,2.730769230769248,2.7888888888889123,2.8000000000000194,2.9517241379310626,2.9833333333333636,583985,2021-04-06 09:59:00-04:00,33,1,18174,2275.6,2276.9,2275.5,2276.6,647,M2K.c.0,599,1,597,2261.2373780409525,2021-04-06,2260.0223665112453,2276.0,2263.7,12.300000000000182,2269.85,2.6200000000000183,2.730769230769248,2.7888888888889123,2.8000000000000194,2.9517241379310626,2.9833333333333636,1,1,True,True,True,False,1,0.0004394445420987658,1.712596981793258e-05,5.791853117364871e-06,2.2917822935297453e-05,0.7472773424545311,0.2527226575454689,0.4945546849090622,0.4945546849090622,1.8560183743109952e-05,6.226091651756259e-06,2.478627539486621e-05,0.748808905228019,0.251191094771981,0.4976178104560381,0.4976178104560381,2.1123806404194835e-05,8.665264176883542e-06,2.978907058107838e-05,0.7091126373580918,0.2908873626419081,0.41822527471618376,0.41822527471618376,1.7125969817932578e-05,5.791853117364871e-06,2.291782293529745e-05,0.747277342454531,0.2527226575454689,0.4945546849090621,0.4945546849090621,345,2021-04-06 10:00:00-04:00,2021-04-06 13:30:00-04:00,long,10,-684.9999999999909,-659.9999999999909,25.0,stop,68.49999999999909,-131.99999999999818,2276.6,684.9999999999909,M2K,long,is,0.8095238095238095,0.5396825396825397,0.6825396825396826,0.7619047619047619,0.6349206349206349,0.38095238095238093,0.49206349206349204,0.8095238095238095,5.791853117364871e-06,1.712596981793258e-05,0.2527226575454689,0.7472773424545311,0.5396825396825397,0.8095238095238095,5.791853117364871e-06,1.7125969817932578e-05,0.2527226575454689,0.747277342454531,0.38095238095238093,0.6349206349206349
2021-04-08,2021-04-08 11:53:00-04:00,1,1.6239999999999963,1.6153846153846154,1.6185185185185287,1.6178571428571493,1.6482758620689717,1.6233333333333424,586791,2021-04-08 11:53:00-04:00,33,1,18174,2231.3,2234.3,2231.3,2234.2,593,M2K.c.0,713,3,707,2223.225246574403,2021-04-08,2223.9338728828357,2233.4,2221.2,12.200000000000273,2227.3,1.6239999999999963,1.6153846153846154,1.6185185185185287,1.6178571428571493,1.6482758620689717,1.6233333333333424,1,1,True,True,True,False,1,0.0013445679455001969,5.886606998077811e-06,1.6734886224910281e-06,7.560095620568839e-06,0.7786418708861369,0.2213581291138631,0.5572837417722738,0.5572837417722738,8.581401251349981e-06,3.40385248625798e-06,1.1985253737607961e-05,0.7159966271237803,0.28400337287621974,0.43199325424756063,0.43199325424756063,1.4003872922774967e-05,5.747094849903802e-06,1.975096777267877e-05,0.7090221139516173,0.2909778860483827,0.41804422790323453,0.41804422790323453,2.2251826037473466e-05,2.3335054630930045e-05,4.558688066840351e-05,0.4881190752956325,0.5118809247043675,-0.023761849408735037,0.023761849408735037,346,2021-04-08 11:54:00-04:00,2021-04-08 16:00:00-04:00,long,10,340.0000000000091,365.0000000000091,25.0,time_exit,69.49999999999818,73.00000000000182,2234.2999999999997,694.9999999999818,M2K,long,is,0.1111111111111111,0.06349206349206349,0.06349206349206349,0.8095238095238095,0.7301587301587301,0.7936507936507936,0.7777777777777778,0.047619047619047616,1.6734886224910281e-06,5.886606998077811e-06,0.2213581291138631,0.7786418708861369,0.06349206349206349,0.1111111111111111,2.3335054630930045e-05,2.2251826037473466e-05,0.5118809247043675,0.4881190752956325,0.7936507936507936,0.7301587301587301
2021-04-09,2021-04-09 10:48:00-04:00,1,2.284000000000051,2.2884615384615734,2.270370370370394,2.2607142857143083,2.2517241379310566,2.2633333333333514,588089,2021-04-09 10:48:00-04:00,33,1,18174,2236.5,2240.8,2235.4,2240.8,754,M2K.c.0,648,4,648,2235.9951802672244,2021-04-09,2236.8218587628185,2240.4,2226.7,13.700000000000273,2233.55,2.284000000000051,2.2884615384615734,2.270370370370394,2.2607142857143083,2.2517241379310566,2.2633333333333514,1,1,True,True,True,False,1,0.0019226469930695433,9.984655096770671e-06,5.39713429176632e-06,1.5381789388536993e-05,0.6491218183114351,0.35087818168856477,0.2982436366228704,0.2982436366228704,1.7175207790257752e-05,1.0244329489911545e-05,2.74195372801693e-05,0.6263857633614927,0.3736142366385073,0.25277152672298536,0.25277152672298536,2.0679701307668473e-05,1.798690657701286e-05,3.866660788468133e-05,0.5348206744523151,0.46517932554768493,0.0696413489046301,0.0696413489046301,1.9808008888473535e-05,1.7577812293393032e-05,3.738582118186657e-05,0.5298267702109781,0.4701732297890219,0.0596535404219562,0.0596535404219562,347,2021-04-09 10:49:00-04:00,2021-04-09 16:00:00-04:00,long,10,45.000000000027285,70.00000000002728,25.0,time_exit,74.49999999999818,14.000000000005457,2240.7999999999997,744.9999999999818,M2K,long,is,0.47619047619047616,0.5396825396825397,0.47619047619047616,0.49206349206349204,0.6666666666666666,0.7301587301587301,0.6984126984126984,0.19047619047619047,5.39713429176632e-06,9.984655096770671e-06,0.35087818168856477,0.6491218183114351,0.5396825396825397,0.47619047619047616,1.7577812293393032e-05,1.9808008888473535e-05,0.4701732297890219,0.5298267702109781,0.7301587301587301,0.6666666666666666
2021-04-14,2021-04-14 09:46:00-04:00,1,2.6400000000000365,2.5730769230769615,2.4962962962963333,2.450000000000029,2.389655172413815,2.3533333333333606,592076,2021-04-14 09:46:00-04:00,33,1,18174,2252.3,2253.9,2252.0,2253.0,722,M2K.c.0,586,2,583,2237.624647901974,2021-04-14,2235.8407297454332,2252.8,2231.0,21.800000000000182,2241.9,2.6400000000000365,2.5730769230769615,2.4962962962963333,2.450000000000029,2.389655172413815,2.3533333333333606,1,1,True,True,True,False,1,0.00022197558268599593,1.3971811668297978e-05,1.495774747144207e-06,1.5467586415442185e-05,0.9032961764706297,0.09670382352937035,0.8065923529412593,0.8065923529412593,1.4691465475992136e-05,2.5753330530165935e-06,1.726679852900873e-05,0.8508505761105651,0.1491494238894349,0.7017011522211304,0.7017011522211304,1.5433501070809877e-05,4.511912080906737e-06,1.9945413151716614e-05,0.7737869831732006,0.2262130168267994,0.5475739663464012,0.5475739663464012,1.275370072987588e-05,1.318497707389088e-06,1.4072198437264967e-05,0.9063047814975705,0.0936952185024295,0.8126095629951411,0.8126095629951411,348,2021-04-14 09:47:00-04:00,2021-04-14 16:00:00-04:00,long,6,-155.99999999999454,-140.99999999999454,15.0,time_exit,114.49999999999818,-46.99999999999818,2253.1,686.9999999999891,M2K,long,is,0.6984126984126984,0.047619047619047616,0.49206349206349204,0.9682539682539683,0.4603174603174603,0.047619047619047616,0.25396825396825395,0.9682539682539683,1.495774747144207e-06,1.3971811668297978e-05,0.09670382352937035,0.9032961764706297,0.047619047619047616,0.6984126984126984,1.318497707389088e-06,1.275370072987588e-05,0.0936952185024295,0.9063047814975705,0.047619047619047616,0.4603174603174603
2021-04-21,2021-04-21 09:46:00-04:00,1,3.36399999999996,3.276923076923035,3.229629629629589,3.189285714285672,3.1344827586206456,3.0566666666666302,598810,2021-04-21 09:46:00-04:00,33,1,18174,2191.7,2193.9,2190.6,2192.8,545,M2K.c.0,586,2,584,2186.7780087348483,2021-04-21,2186.1680444334543,2192.2,2167.1,25.09999999999991,2179.6499999999996,3.36399999999996,3.276923076923035,3.229629629629589,3.189285714285672,3.1344827586206456,3.0566666666666302,1,1,True,True,True,False,1,0.0005475451724767932,1.791547204942914e-05,1.3531523521690666e-05,3.1446995571119803e-05,0.5697037737329126,0.4302962262670875,0.1394075474658251,0.1394075474658251,2.037668559562112e-05,1.5271506288444535e-05,3.564819188406565e-05,0.5716050245097921,0.42839497549020794,0.1432100490195842,0.1432100490195842,2.1815385625847725e-05,1.8979008617392213e-05,4.079439424323994e-05,0.5347642986379867,0.46523570136201337,0.06952859727597328,0.06952859727597328,1.704047893469349e-05,1.2326145416797537e-05,2.9366624351491026e-05,0.580266861139193,0.41973313886080693,0.1605337222783861,0.1605337222783861,349,2021-04-21 09:47:00-04:00,2021-04-21 16:00:00-04:00,long,5,1054.9999999999955,1067.4999999999955,12.5,time_exit,132.99999999999955,426.9999999999982,2192.9,664.9999999999977,M2K,long,is,0.873015873015873,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.6190476190476191,0.6190476190476191,0.6349206349206349,0.4126984126984127,1.3531523521690666e-05,1.791547204942914e-05,0.4302962262670875,0.5697037737329126,0.8888888888888888,0.873015873015873,1.2326145416797537e-05,1.704047893469349e-05,0.41973313886080693,0.580266861139193,0.6190476190476191,0.6190476190476191
