order_index,campaign_variant_name,alpha_variant_name,sizing_mode,fixed_contracts,risk_pct,max_contracts,skip_trade_if_too_small,initial_capital_usd,full_net_pnl_usd,full_return_pct,full_cagr_pct,full_sharpe,full_sortino,full_profit_factor,full_expectancy_usd,full_nb_trades,full_win_rate,full_avg_win_usd,full_avg_loss_usd,full_max_drawdown_pct,full_max_drawdown_usd,full_annualized_vol_pct,full_exposure_time_in_market_pct,full_worst_trade_loss_usd,full_trades_loss_gt_250_usd,full_trades_loss_gt_500_usd,full_worst_day_pnl_usd,full_max_daily_drawdown_usd,full_days_below_minus_500_usd,full_days_below_minus_1000_usd,full_pass_target_3000_usd_without_breaching_2000_dd,full_days_to_target_3000_usd,full_max_trailing_drawdown_observed_usd,full_max_static_drawdown_observed_usd,full_signal_attempt_count,full_entered_trade_count,full_skip_too_small_count,full_forced_one_contract_count,full_avg_contracts_entered,full_max_contracts_used,full_avg_contracts_raw,full_cap_hit_count,full_cap_hit_rate,oos_net_pnl_usd,oos_return_pct,oos_cagr_pct,oos_sharpe,oos_sortino,oos_profit_factor,oos_expectancy_usd,oos_nb_trades,oos_win_rate,oos_avg_win_usd,oos_avg_loss_usd,oos_max_drawdown_pct,oos_max_drawdown_usd,oos_annualized_vol_pct,oos_exposure_time_in_market_pct,oos_worst_trade_loss_usd,oos_trades_loss_gt_250_usd,oos_trades_loss_gt_500_usd,oos_worst_day_pnl_usd,oos_max_daily_drawdown_usd,oos_days_below_minus_500_usd,oos_days_below_minus_1000_usd,oos_pass_target_3000_usd_without_breaching_2000_dd,oos_days_to_target_3000_usd,oos_max_trailing_drawdown_observed_usd,oos_max_static_drawdown_observed_usd,oos_signal_attempt_count,oos_entered_trade_count,oos_skip_too_small_count,oos_forced_one_contract_count,oos_avg_contracts_entered,oos_max_contracts_used,oos_avg_contracts_raw,oos_cap_hit_count,oos_cap_hit_rate,full_net_pnl_delta_vs_baseline_usd,full_cagr_delta_vs_baseline_pct,full_sharpe_delta_vs_baseline,full_max_drawdown_delta_vs_baseline_usd,oos_net_pnl_delta_vs_baseline_usd,oos_cagr_delta_vs_baseline_pct,oos_sharpe_delta_vs_baseline,oos_max_drawdown_delta_vs_baseline_usd
0,fixed_1_contract,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,fixed_contracts,1.0,,,,50000.0,1696.6406249999932,3.393281249999986,0.48677125490799167,0.6910254574085347,0.41725340084705065,1.4820001775568161,8.976934523809488,189,0.3492063492063492,79.04000946969686,-28.617886178861788,0.9644062500000019,482.2031250000009,0.7083264283735956,2.6007478188616537,127.5,0,0,-127.5,482.203125,0,0,False,,482.203125,266.125,191,189,0,0,1.0,1,1.0,0,0.0,1388.59375,2.7771875,1.332259175343431,1.3762932103894652,1.1385382659646126,2.212745633187773,21.36298076923077,65,0.36923076923076925,105.56640625,-27.926829268292682,0.7411874999999963,370.5937499999982,0.9685799435301814,2.904564315352697,103.75,0,0,-103.75,370.59375,0,0,False,,370.59375,20.0,65,65,0,0,1.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_true,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,3.0,True,50000.0,5005.093749999985,10.010187499999972,1.3979630020703793,0.7973534441924616,0.5881976058013129,1.598426991481092,26.481977513227438,189,0.3492063492063492,202.5582386363634,-67.9979674796748,2.342093749999999,1171.0468749999995,1.8109187841666041,2.6007478188616537,146.25,0,0,-146.25,1171.046875,0,0,True,1363.0,1171.046875,641.2968750000073,191,189,0,0,2.6984126984126986,3,10.962641489354317,149,0.7801047120418848,3812.5468750000027,7.625093750000006,3.6140255433859902,1.5035553525311511,1.6830761116300057,2.5174315920398023,58.654567307692346,65,0.36923076923076925,263.5436197916668,-61.28048780487805,1.0310624999999891,515.5312499999945,2.4342602311504677,2.904564315352697,130.0,0,0,-130.0,515.5312499999927,0,0,True,191.0,515.5312499999927,60.0,65,65,0,0,2.6153846153846154,3,10.89045073065379,48,0.7384615384615385,3308.4531249999923,0.9111917471623876,0.10632798678392685,688.8437499999986,2423.9531250000027,2.2817663680425593,0.12726214214168596,144.93749999999636
2,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,3.0,False,50000.0,5005.093749999985,10.010187499999972,1.3979630020703793,0.7973534441924616,0.5881976058013129,1.598426991481092,26.481977513227438,189,0.3492063492063492,202.5582386363634,-67.9979674796748,2.342093749999999,1171.0468749999995,1.8109187841666041,2.6007478188616537,146.25,0,0,-146.25,1171.046875,0,0,True,1363.0,1171.046875,641.2968750000073,191,189,0,0,2.6984126984126986,3,10.962641489354317,149,0.7801047120418848,3812.5468750000027,7.625093750000006,3.6140255433859902,1.5035553525311511,1.6830761116300057,2.5174315920398023,58.654567307692346,65,0.36923076923076925,263.5436197916668,-61.28048780487805,1.0310624999999891,515.5312499999945,2.4342602311504677,2.904564315352697,130.0,0,0,-130.0,515.5312499999927,0,0,True,191.0,515.5312499999927,60.0,65,65,0,0,2.6153846153846154,3,10.89045073065379,48,0.7384615384615385,3308.4531249999923,0.9111917471623876,0.10632798678392685,688.8437499999986,2423.9531250000027,2.2817663680425593,0.12726214214168596,144.93749999999636
3,risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_true,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,5.0,True,50000.0,8409.968749999978,16.819937499999956,2.2880571019664675,0.8870187145667979,0.7649264726839801,1.7397443650357316,44.49718915343904,189,0.3492063492063492,299.6775568181814,-92.42886178861788,2.967093749999999,1483.5468749999995,2.7352638811518735,2.6007478188616537,160.0,0,0,-175.0,1483.546875,0,0,True,1233.0,1483.546875,476.5156250000073,191,189,0,0,4.037037037037037,5,11.253898493625007,118,0.6178010471204188,5719.343750000003,11.438687500000006,5.371879979863303,1.4758377283827138,1.89891144568242,2.629442663817665,87.9899038461539,65,0.36923076923076925,384.5559895833335,-85.60975609756098,1.2825,641.25,3.720307385024508,2.904564315352697,156.25,0,0,-156.25,641.25,0,0,True,141.0,641.25,100.0,65,65,0,0,3.923076923076923,5,11.123830021477842,40,0.6153846153846154,6713.328124999985,1.8012858470584758,0.1959932571582632,1001.3437499999986,4330.750000000003,4.039620804519872,0.0995445179932486,270.6562500000018
4,risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_false,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,5.0,False,50000.0,8409.968749999978,16.819937499999956,2.2880571019664675,0.8870187145667979,0.7649264726839801,1.7397443650357316,44.49718915343904,189,0.3492063492063492,299.6775568181814,-92.42886178861788,2.967093749999999,1483.5468749999995,2.7352638811518735,2.6007478188616537,160.0,0,0,-175.0,1483.546875,0,0,True,1233.0,1483.546875,476.5156250000073,191,189,0,0,4.037037037037037,5,11.253898493625007,118,0.6178010471204188,5719.343750000003,11.438687500000006,5.371879979863303,1.4758377283827138,1.89891144568242,2.629442663817665,87.9899038461539,65,0.36923076923076925,384.5559895833335,-85.60975609756098,1.2825,641.25,3.720307385024508,2.904564315352697,156.25,0,0,-156.25,641.25,0,0,True,141.0,641.25,100.0,65,65,0,0,3.923076923076923,5,11.123830021477842,40,0.6153846153846154,6713.328124999985,1.8012858470584758,0.1959932571582632,1001.3437499999986,4330.750000000003,4.039620804519872,0.0995445179932486,270.6562500000018
5,risk_pct_0p0025__max_contracts_10__skip_trade_if_too_small_true,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,10.0,True,50000.0,12711.031249999967,25.422062499999935,3.351116268560439,0.8563523253242152,0.8807326726067223,1.8209934603584674,67.25413359788342,189,0.3492063492063492,427.1747159090905,-125.8739837398374,3.8745937499999994,1937.2968749999995,4.282190035511404,2.6007478188616537,180.0,0,0,-206.25,1937.296875,0,0,True,648.0,1937.296875,657.1093750000146,191,189,0,0,6.211640211640212,10,11.500527722668869,64,0.33507853403141363,9327.312500000002,18.654625000000003,8.614928008394163,1.3648118166343557,2.12371552566118,2.7507860159549513,143.49711538461543,65,0.36923076923076925,610.6171875000001,-129.9390243902439,1.4032187499999964,701.6093749999982,6.560772621445518,2.904564315352697,175.0,0,0,-175.0,701.609375,0,0,True,141.0,701.609375,140.0,65,65,0,0,6.6,10,11.55025763086604,28,0.4307692307692308,11014.390624999975,2.8643450136524473,0.16532686791568052,1455.0937499999986,7938.718750000002,7.282668833050732,-0.011481393755109481,331.015625
6,risk_pct_0p0025__max_contracts_10__skip_trade_if_too_small_false,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,10.0,False,50000.0,12711.031249999967,25.422062499999935,3.351116268560439,0.8563523253242152,0.8807326726067223,1.8209934603584674,67.25413359788342,189,0.3492063492063492,427.1747159090905,-125.8739837398374,3.8745937499999994,1937.2968749999995,4.282190035511404,2.6007478188616537,180.0,0,0,-206.25,1937.296875,0,0,True,648.0,1937.296875,657.1093750000146,191,189,0,0,6.211640211640212,10,11.500527722668869,64,0.33507853403141363,9327.312500000002,18.654625000000003,8.614928008394163,1.3648118166343557,2.12371552566118,2.7507860159549513,143.49711538461543,65,0.36923076923076925,610.6171875000001,-129.9390243902439,1.4032187499999964,701.6093749999982,6.560772621445518,2.904564315352697,175.0,0,0,-175.0,701.609375,0,0,True,141.0,701.609375,140.0,65,65,0,0,6.6,10,11.55025763086604,28,0.4307692307692308,11014.390624999975,2.8643450136524473,0.16532686791568052,1455.0937499999986,7938.718750000002,7.282668833050732,-0.011481393755109481,331.015625
7,risk_pct_0p0025__max_contracts_15__skip_trade_if_too_small_true,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,15.0,True,50000.0,15796.390624999955,31.592781249999906,4.075954655849601,0.8076860340397302,0.9698914477342451,1.9017491437134268,83.57878637566114,189,0.3492063492063492,504.7559185606054,-142.41869918699186,3.983343749999999,1991.6718749999995,5.642257763736342,2.6007478188616537,206.25,0,0,-237.5,1991.671875,0,0,True,622.0,1991.671875,472.4218750000218,191,189,0,0,7.507936507936508,15,11.66102504022151,42,0.2198952879581152,11951.124999999998,23.90225,10.909770984385748,1.2750840882878793,2.320879476549439,2.8928726984755495,183.8634615384615,65,0.36923076923076925,761.0364583333334,-153.9939024390244,1.7532187499999963,876.6093749999982,8.997900691714763,2.904564315352697,206.25,0,0,-206.25,876.6093749999927,0,0,True,141.0,876.6093749999927,140.0,65,65,0,0,8.276923076923078,15,11.892611658293006,17,0.26153846153846155,14099.749999999962,3.589183400941609,0.11666057663119545,1509.4687499999986,10562.531249999998,9.577511809042317,-0.10120912210158584,506.015625
8,risk_pct_0p0025__max_contracts_15__skip_trade_if_too_small_false,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.0025,15.0,False,50000.0,15796.390624999955,31.592781249999906,4.075954655849601,0.8076860340397302,0.9698914477342451,1.9017491437134268,83.57878637566114,189,0.3492063492063492,504.7559185606054,-142.41869918699186,3.983343749999999,1991.6718749999995,5.642257763736342,2.6007478188616537,206.25,0,0,-237.5,1991.671875,0,0,True,622.0,1991.671875,472.4218750000218,191,189,0,0,7.507936507936508,15,11.66102504022151,42,0.2198952879581152,11951.124999999998,23.90225,10.909770984385748,1.2750840882878793,2.320879476549439,2.8928726984755495,183.8634615384615,65,0.36923076923076925,761.0364583333334,-153.9939024390244,1.7532187499999963,876.6093749999982,8.997900691714763,2.904564315352697,206.25,0,0,-206.25,876.6093749999927,0,0,True,141.0,876.6093749999927,140.0,65,65,0,0,8.276923076923078,15,11.892611658293006,17,0.26153846153846155,14099.749999999962,3.589183400941609,0.11666057663119545,1509.4687499999986,10562.531249999998,9.577511809042317,-0.10120912210158584,506.015625
9,risk_pct_0p0050__max_contracts_3__skip_trade_if_too_small_true,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,risk_percent,,0.005,3.0,True,50000.0,4926.828124999982,9.853656249999963,1.3769553243024202,0.6953384214444869,0.4256971366637442,1.4770013917463372,26.06787367724858,189,0.3492063492063492,231.1451231060603,-83.97357723577235,2.6382187500000054,1319.1093750000027,2.0441314310562344,2.6007478188616537,255.0,2,0,-255.0,1319.1093750000073,0,0,True,1363.0,1319.1093750000073,798.3750000000073,191,189,0,0,2.9735449735449735,3,21.860432271260716,184,0.9633507853403142,3978.937500000002,7.957875000000003,3.7686882647013142,1.3915539128511982,1.1509394749432356,2.1944277673545973,61.214423076923104,65,0.36923076923076925,304.5911458333334,-81.25,2.016062499999989,1008.0312499999945,2.7449744955792164,2.904564315352697,255.0,1,0,-255.0,1008.03125,0,0,True,191.0,1008.03125,60.0,65,65,0,0,2.9692307692307693,3,21.828405441965035,63,0.9692307692307692,3230.1874999999886,0.8901840693944285,0.00431296403595216,836.9062500000018,2590.343750000002,2.4364290893578833,0.015260702461733056,637.4374999999964
