variant_name,session_date,entry_time,entry_signal_time,direction,entry_price,initial_stop_price,position_sizing_mode,stop_distance_points,risk_per_contract_usd,contracts_raw,contracts,actual_risk_usd,notional_usd,skipped,skip_reason,campaign_variant_name,scope,alpha_variant_name,phase,capital_before_trade_usd,risk_pct,risk_budget_usd,leverage_used,max_contracts,skip_trade_if_too_small
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-17,2024-10-17 10:30:00-04:00,2024-10-17 09:30:00-04:00,long,5902.25,5891.25,risk_percent,11.0,55.0,5.182782670454546,5.0,275.0,147556.25,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,57010.609375,0.005,285.053046875,2.5882243957333597,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-21,2024-10-21 11:30:00-04:00,2024-10-21 10:30:00-04:00,long,5867.75,5865.75,risk_percent,2.0,10.0,28.543664062500007,10.0,100.0,293387.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,57087.32812500001,0.005,285.43664062500005,5.139275381002077,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-10-31,2024-10-31 10:30:00-04:00,2024-10-31 09:30:00-04:00,long,5770.5,5767.75,risk_percent,2.75,13.75,20.938573863636368,10.0,137.5,288525.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,57581.07812500001,0.005,287.90539062500005,5.010760642127174,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-15,2024-11-15 10:30:00-05:00,2024-11-15 09:30:00-05:00,long,5907.75,5906.0,risk_percent,1.75,8.75,32.803473214285724,10.0,87.5,295387.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,57406.07812500001,0.005,287.03039062500005,5.145578824541935,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-20,2024-11-20 10:30:00-05:00,2024-11-20 09:30:00-05:00,long,5891.25,5880.0,risk_percent,11.25,56.25,5.09165138888889,5.0,281.25,147281.25,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,57281.07812500001,0.005,286.40539062500005,2.5712024776942863,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-11-21,2024-11-21 10:30:00-05:00,2024-11-21 09:30:00-05:00,long,5910.25,5908.25,risk_percent,2.0,10.0,28.751476562500006,10.0,100.0,295512.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,57502.95312500001,0.005,287.51476562500005,5.139083889441547,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-12-13,2024-12-13 10:30:00-05:00,2024-12-13 09:30:00-05:00,long,6064.0,6062.75,risk_percent,1.25,6.25,47.6597375,10.0,62.5,303200.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59574.671875,0.005,297.873359375,5.089411161779899,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2024-12-27,2024-12-27 10:30:00-05:00,2024-12-27 09:30:00-05:00,long,6007.75,6003.75,risk_percent,4.0,20.0,14.86866796875,10.0,200.0,300387.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59474.671875,0.005,297.373359375,5.050679398977349,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-01-07,2025-01-07 10:30:00-05:00,2025-01-07 09:30:00-05:00,long,6003.75,5987.5,risk_percent,16.25,81.25,3.645364423076923,3.0,243.75,90056.25,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59237.171875,0.005,296.185859375,1.5202658592485345,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-01-27,2025-01-27 10:30:00-05:00,2025-01-27 09:30:00-05:00,short,6040.75,6043.25,risk_percent,2.5,12.5,23.59286875,10.0,125.0,302037.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,58982.171875,0.005,294.91085937500003,5.120827029565873,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-21,2025-02-21 10:30:00-05:00,2025-02-21 09:30:00-05:00,long,6097.75,6095.25,risk_percent,2.5,12.5,23.860368750000003,10.0,125.0,304887.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59650.921875,0.005,298.25460937500003,5.111195106739497,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-24,2025-02-24 10:30:00-05:00,2025-02-24 09:30:00-05:00,long,6009.25,5994.25,risk_percent,15.0,75.0,3.965894791666667,3.0,225.0,90138.75,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59488.421875,0.005,297.44210937500003,1.5152318242599203,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-02-25,2025-02-25 10:30:00-05:00,2025-02-25 09:30:00-05:00,long,5937.25,5934.0,risk_percent,3.25,16.25,18.380860576923077,10.0,162.5,296862.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59737.796875,0.005,298.688984375,4.969424979317167,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-03-04,2025-03-04 10:30:00-05:00,2025-03-04 09:30:00-05:00,long,5767.0,5743.75,risk_percent,23.25,116.25,2.5607654569892473,2.0,232.5,57670.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59537.796875,0.005,297.688984375,0.968628384437512,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-03-28,2025-03-28 10:30:00-04:00,2025-03-28 09:30:00-04:00,long,5663.5,5661.75,risk_percent,1.75,8.75,34.35370535714286,10.0,87.5,283175.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60118.984375,0.005,300.594921875,4.710242578844297,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-04-02,2025-04-02 10:30:00-04:00,2025-04-02 09:30:00-04:00,short,5672.25,5673.5,risk_percent,1.25,6.25,47.9951875,10.0,62.5,283612.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59993.984375,0.005,299.969921875,4.727348965977058,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-04-04,2025-04-04 10:30:00-04:00,2025-04-04 09:30:00-04:00,long,5217.0,5216.0,risk_percent,1.0,5.0,59.893984375,10.0,50.0,260850.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59893.984375,0.005,299.469921875,4.355195312550952,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-05-21,2025-05-21 13:30:00-04:00,2025-05-21 12:30:00-04:00,long,5876.75,5874.75,risk_percent,2.0,10.0,29.903242187500002,10.0,100.0,293837.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59806.484375,0.005,299.032421875,4.913137815584901,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-06-11,2025-06-11 14:30:00-04:00,2025-06-11 13:30:00-04:00,long,6021.25,6006.25,risk_percent,15.0,75.0,3.977932291666667,3.0,225.0,90318.75,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59668.984375,0.005,298.344921875,1.5136632698886958,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-06-27,2025-06-27 14:30:00-04:00,2025-06-27 13:30:00-04:00,long,6198.75,6198.0,risk_percent,0.75,3.75,79.67352083333331,10.0,37.5,309937.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,59755.14062499999,0.005,298.77570312499995,5.186792245123263,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-15,2025-07-15 10:30:00-04:00,2025-07-15 09:30:00-04:00,long,6317.5,6314.75,risk_percent,2.75,13.75,21.969426136363634,10.0,137.5,315875.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60415.921874999985,0.005,302.07960937499996,5.2283403148849175,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-22,2025-07-22 10:30:00-04:00,2025-07-22 09:30:00-04:00,long,6328.0,6318.5,risk_percent,9.5,47.5,6.341149671052631,6.0,285.0,189840.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60240.921874999985,0.005,301.20460937499996,3.1513461960943814,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-30,2025-07-30 15:30:00-04:00,2025-07-30 14:30:00-04:00,long,6373.0,6366.75,risk_percent,6.25,31.25,9.651162499999998,9.0,281.25,286785.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60319.76562499999,0.005,301.59882812499995,4.754411709470233,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-07-31,2025-07-31 11:30:00-04:00,2025-07-31 10:30:00-04:00,long,6413.75,6402.0,risk_percent,11.75,58.75,5.259501329787233,5.0,293.75,160343.75,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61799.14062499999,0.005,308.995703125,2.5945951412653647,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-07,2025-08-07 10:30:00-04:00,2025-08-07 09:30:00-04:00,long,6382.25,6375.0,risk_percent,7.25,36.25,8.480915948275861,8.0,290.0,255290.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61486.64062499999,0.005,307.433203125,4.151958822355975,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-20,2025-08-20 10:30:00-04:00,2025-08-20 09:30:00-04:00,long,6373.25,6370.0,risk_percent,3.25,16.25,18.820504807692306,10.0,162.5,318662.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61166.64062499999,0.005,305.83320312499995,5.209743362458857,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-22,2025-08-22 10:30:00-04:00,2025-08-22 09:30:00-04:00,short,6471.75,6487.0,risk_percent,15.25,76.25,4.065845286885246,4.0,305.0,129435.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,62004.14062499999,0.005,310.02070312499995,2.087521876689183,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-08-29,2025-08-29 10:30:00-04:00,2025-08-29 09:30:00-04:00,long,6471.25,6460.25,risk_percent,11.0,55.0,5.6076491477272725,5.0,275.0,161781.25,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61684.14062499999,0.005,308.420703125,2.622736547203052,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-09-05,2025-09-05 10:30:00-04:00,2025-09-05 09:30:00-04:00,long,6484.5,6479.25,risk_percent,5.25,26.25,11.693407738095237,10.0,262.5,324225.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61390.39062499999,0.005,306.951953125,5.281364016406274,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-10-07,2025-10-07 11:30:00-04:00,2025-10-07 10:30:00-04:00,long,6763.75,6759.0,risk_percent,4.75,23.75,12.861134868421052,10.0,237.5,338187.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61090.39062499999,0.005,305.451953125,5.5358542733168195,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-10-10,2025-10-10 11:30:00-04:00,2025-10-10 10:30:00-04:00,long,6689.5,6684.0,risk_percent,5.5,27.5,11.05734375,10.0,275.0,334475.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60815.39062499999,0.005,304.076953125,5.499841348753979,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-04,2025-11-04 10:30:00-05:00,2025-11-04 09:30:00-05:00,short,6842.5,6846.0,risk_percent,3.5,17.5,17.28654017857143,10.0,175.0,342125.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60502.89062499999,0.005,302.514453125,5.654688502744575,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-06,2025-11-06 11:30:00-05:00,2025-11-06 10:30:00-05:00,long,6760.75,6748.5,risk_percent,12.25,61.25,5.03342474489796,5.0,306.25,169018.75,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61659.453125000015,0.005,308.2972656250001,2.741165246103534,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-14,2025-11-14 10:30:00-05:00,2025-11-14 09:30:00-05:00,short,6736.25,6738.0,risk_percent,1.75,8.75,35.048258928571435,10.0,87.5,336812.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61334.453125000015,0.005,306.6722656250001,5.4914078929435295,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-11-20,2025-11-20 12:30:00-05:00,2025-11-20 11:30:00-05:00,long,6620.0,6600.0,risk_percent,20.0,100.0,3.060472656250001,3.0,300.0,99300.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61209.453125000015,0.005,306.0472656250001,1.6222984348056937,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2025-12-12,2025-12-12 10:30:00-05:00,2025-12-12 09:30:00-05:00,long,6851.25,6850.0,risk_percent,1.25,6.25,48.71856250000002,10.0,62.5,342562.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60898.203125000015,0.005,304.4910156250001,5.625165972415544,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-01-02,2026-01-02 10:30:00-05:00,2026-01-02 09:30:00-05:00,long,6894.0,6885.0,risk_percent,9.0,45.0,6.75535590277778,6.0,270.0,206820.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60798.203125000015,0.005,303.9910156250001,3.401745271563072,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-01-21,2026-01-21 12:30:00-05:00,2026-01-21 11:30:00-05:00,long,6855.0,6837.25,risk_percent,17.75,88.75,3.4087720070422542,3.0,266.25,102825.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60505.703125000015,0.005,302.52851562500007,1.6994265778148492,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-01-29,2026-01-29 10:30:00-05:00,2026-01-29 09:30:00-05:00,long,6940.25,6938.5,risk_percent,1.75,8.75,34.88050000000002,10.0,87.5,347012.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61040.87500000002,0.005,305.20437500000014,5.684920145722025,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-03,2026-02-03 10:30:00-05:00,2026-02-03 09:30:00-05:00,long,6968.5,6954.25,risk_percent,14.25,71.25,4.274798245614037,4.0,285.0,139370.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60915.87500000002,0.005,304.57937500000014,2.287909350395114,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-11,2026-02-11 10:30:00-05:00,2026-02-11 09:30:00-05:00,long,6936.75,6931.0,risk_percent,5.75,28.75,10.54189130434783,10.0,287.5,346837.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,60615.87500000002,0.005,303.07937500000014,5.721892161088162,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-12,2026-02-12 11:30:00-05:00,2026-02-12 10:30:00-05:00,long,6874.25,6873.5,risk_percent,0.75,3.75,82.07950000000004,10.0,37.5,343712.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61559.62500000002,0.005,307.79812500000014,5.583407956107593,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-24,2026-02-24 10:30:00-05:00,2026-02-24 09:30:00-05:00,short,6892.25,6893.25,risk_percent,1.0,5.0,61.48462500000003,10.0,50.0,344612.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61484.62500000002,0.005,307.42312500000014,5.604856498677513,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2026-02-26,2026-02-26 10:30:00-05:00,2026-02-26 09:30:00-05:00,long,6884.25,6874.5,risk_percent,9.75,48.75,6.297141025641029,6.0,292.5,206527.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_true,oos_only,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,oos,61397.12500000002,0.005,306.98562500000014,3.3637975719547115,10.0,True
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-06-25,2019-06-25 10:30:00-04:00,2019-06-25 09:30:00-04:00,long,2942.25,2937.5,risk_percent,4.75,23.75,10.526315789473685,10.0,237.5,147112.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50000.0,0.005,250.0,2.94225,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-07-01,2019-07-01 10:30:00-04:00,2019-07-01 09:30:00-04:00,long,2970.25,2969.5,risk_percent,0.75,3.75,66.3,10.0,37.5,148512.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,49725.0,0.005,248.625,2.9866767219708397,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-07-05,2019-07-05 10:30:00-04:00,2019-07-05 09:30:00-04:00,long,2976.25,2975.5,risk_percent,0.75,3.75,66.2,10.0,37.5,148812.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,49650.0,0.005,248.25,2.9972306143001006,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-07-24,2019-07-24 10:30:00-04:00,2019-07-24 09:30:00-04:00,short,3008.25,3011.0,risk_percent,2.75,13.75,18.24340909090909,10.0,137.5,150412.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50169.37499999999,0.005,250.84687499999998,2.998093956721606,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-07-29,2019-07-29 10:30:00-04:00,2019-07-29 09:30:00-04:00,long,3019.0,3015.5,risk_percent,3.5,17.5,14.284107142857142,10.0,175.0,150950.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,49994.37499999999,0.005,249.97187499999998,3.019339675713518,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-08-01,2019-08-01 10:30:00-04:00,2019-08-01 09:30:00-04:00,short,3001.75,3002.25,risk_percent,0.5,2.5,100.18937499999997,10.0,25.0,150087.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50094.687499999985,0.005,250.47343749999993,2.996076180732738,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-08-01,2019-08-01 14:30:00-04:00,2019-08-01 13:30:00-04:00,long,2958.5,2950.75,risk_percent,7.75,38.75,6.4557661290322566,6.0,232.5,88755.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50032.187499999985,0.005,250.16093749999993,1.773958014528148,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-08-13,2019-08-13 10:30:00-04:00,2019-08-13 09:30:00-04:00,short,2940.0,2944.25,risk_percent,4.25,21.25,11.712279411764703,10.0,212.5,147000.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,49777.187499999985,0.005,248.88593749999993,2.953160019336168,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-08-23,2019-08-23 11:30:00-04:00,2019-08-23 10:30:00-04:00,long,2881.25,2872.5,risk_percent,8.75,43.75,5.737357142857142,5.0,218.75,72031.25,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50201.87499999999,0.005,251.00937499999998,1.4348318663396538,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-09-05,2019-09-05 10:30:00-04:00,2019-09-05 09:30:00-04:00,short,2980.25,2986.75,risk_percent,6.5,32.5,7.686826923076922,7.0,227.5,104308.75,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,49964.37499999999,0.005,249.82187499999998,2.0876624595023956,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-09-24,2019-09-24 12:30:00-04:00,2019-09-24 11:30:00-04:00,long,2974.25,2970.0,risk_percent,4.25,21.25,11.77626838235294,10.0,212.5,148712.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50049.14062499999,0.005,250.24570312499998,2.971329739989917,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-09-24,2019-09-24 14:30:00-04:00,2019-09-24 13:30:00-04:00,short,2976.25,2979.75,risk_percent,3.5,17.5,14.228325892857141,10.0,175.0,148812.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,49799.14062499999,0.005,248.99570312499998,2.988254378134663,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-10-24,2019-10-24 10:30:00-04:00,2019-10-24 09:30:00-04:00,long,3002.25,2999.75,risk_percent,2.5,12.5,20.026343749999995,10.0,125.0,150112.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,50065.859374999985,0.005,250.32929687499993,2.998300675828558,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-10-31,2019-10-31 10:30:00-04:00,2019-10-31 09:30:00-04:00,long,3027.75,3025.5,risk_percent,2.25,11.25,22.179270833333327,10.0,112.5,151387.5,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,49903.359374999985,0.005,249.51679687499993,3.0336134059111135,10.0,False
dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,2019-11-20,2019-11-20 13:30:00-05:00,2019-11-20 12:30:00-05:00,long,3094.0,3090.75,risk_percent,3.25,16.25,15.308725961538457,10.0,162.5,154700.0,False,,risk_pct_0p0050__max_contracts_10__skip_trade_if_too_small_false,full,dynamic_exit_mixed_ts4_vq0p95_bf0p6_ra1p5,is,49753.359374999985,0.005,248.76679687499993,3.1093377802692355,10.0,False
