variant_name,session_date,signal_time,signal_index,state_pre,state_post,policy_multiplier,allowed_to_trade,blocked_reason,trade_executed,quantity,trade_number_in_day,exit_reason,overlay_exit_reason,net_pnl_usd,net_pnl_r
hard_loss_cap_r_0p5,2019-05-07,2019-05-07 10:01:00-04:00,475,neutral,neutral,1.0,True,,True,1,1,time_exit,,58.76,0.4866655623654133
hard_loss_cap_r_0p5,2019-05-09,2019-05-09 10:04:00-04:00,560,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-68.24,-0.5064568799168768
hard_loss_cap_r_0p5,2019-05-13,2019-05-13 10:01:00-04:00,562,neutral,neutral,1.0,True,,True,1,1,time_exit,,70.26,0.4788060515196947
hard_loss_cap_r_0p5,2019-05-20,2019-05-20 10:25:00-04:00,604,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-61.74,-0.5288675689566559
hard_loss_cap_r_0p5,2019-06-03,2019-06-03 10:01:00-04:00,598,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-92.24,-0.5033835407116349
hard_loss_cap_r_0p5,2019-06-18,2019-06-18 10:03:00-04:00,436,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-86.24,-0.5050954667916129
hard_loss_cap_r_0p5,2019-08-02,2019-08-02 10:04:00-04:00,604,neutral,neutral,1.0,True,,True,1,1,time_exit,,35.26,0.3482813117344923
hard_loss_cap_r_0p5,2019-08-06,2019-08-06 10:03:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-54.24,-0.588031222896791
hard_loss_cap_r_0p5,2019-08-07,2019-08-07 10:10:00-04:00,610,neutral,neutral,1.0,True,,True,1,1,time_exit,,199.26,1.25526017386922
hard_loss_cap_r_0p5,2019-08-13,2019-08-13 10:26:00-04:00,624,neutral,neutral,1.0,True,,True,1,1,time_exit,,-72.24,-0.16279803488529318
hard_loss_cap_r_0p5,2019-08-14,2019-08-14 10:12:00-04:00,612,neutral,neutral,1.0,True,,True,1,1,time_exit,,154.26,1.4869866975130133
hard_loss_cap_r_0p5,2019-08-23,2019-08-23 10:05:00-04:00,604,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-69.24,-0.5595603685146274
hard_loss_cap_r_0p5,2019-09-03,2019-09-03 10:04:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-66.74,-0.5066039168058296
hard_loss_cap_r_0p5,2019-10-03,2019-10-03 10:00:00-04:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-79.74,-0.5237782448765107
hard_loss_cap_r_0p5,2019-10-04,2019-10-04 10:00:00-04:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-45.74,-0.5397687042718905
hard_loss_cap_r_0p5,2019-12-12,2019-12-12 10:00:00-05:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-94.24,-0.5033112582781456
