scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,12809.839999999991,0.8088602602882685,0.9935660903228037,1.1688732519884053,11.296155202821861,-2531.999999999951,1134,0.3835978835978836,203.82666666666668,-108.51896995708154,1134,0.6491127647395535,0.6491127647395535,7.33247853463079,0.0,-307.74,0.10646823125357756,0.0017172295363480253,8,15,0.3697767601602748,0.3697767601602748,0.0,0.0,0.0,11.296155202821861
is,5853.699999999995,0.546115832770438,0.6739149979287856,1.1107906207356013,7.363144654088044,-2531.999999999951,795,0.36477987421383645,202.37724137931036,-104.62514851485147,795,0.6505728314238952,0.6505728314238952,4.790261865793777,0.0,-275.74,0.10310965630114566,0.0024549918166939444,8,15,0.38543371522094927,0.38543371522094927,0.0,0.0,0.0,7.363144654088044
oos,6956.139999999997,1.3653619206405567,1.6470320518323942,1.302190445656773,20.51958702064896,-2054.999999999989,339,0.4277286135693215,206.72551724137932,-118.65494845360826,339,0.6457142857142857,0.6457142857142857,13.249790476190473,0.0,-307.74,0.11428571428571428,0.0,6,6,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,20.51958702064896
