split,n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_count,time_exit_win_rate,time_exit_loss_rate,time_exit_pnl_usd,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count,net_pnl,sortino_ratio,max_daily_drawdown,worst_losing_days_streak,worst_losing_trades_streak,avg_trades_per_day,max_trades_per_day,expectancy_per_trade,expectancy_per_day,pct_green_days,avg_gain_loss_ratio,hit_rate,avg_time_in_position_min,rolling_20d_sharpe_median,rolling_20d_expectancy_median,days_to_target_pct,daily_loss_limit_breach_freq,trailing_drawdown_breach_freq,empirical_prob_red_streak_ge_threshold,profit_to_drawdown_ratio
overall,28740,0.1559846903270703,108.80236448806603,-21.9233519322174,-21.9233519322174,-1.4848469032707028,0.9195481825782776,-42674.5,-43371.5,0.86743,-1.1380112919921521,57,6.681855840927921,57,2933,-399.5,-1931.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28740,1.0,1.0,0.0,0.0,0.0,6.681855840927921,2933,daily_pnl_over_static_capital,1747,667606,-42674.5,-1.1260845131023596,-4695.0,10,57,16.45105895821408,53,-1.4848469032707028,-24.427303949627934,0.4625071551230681,4.962852615989612,0.1559846903270703,23.24857341684064,-1.4347906420661054,-26.375,,0.005724098454493417,0.9885518030910132,0.2505353319057816,-0.9839295389829726
is,20116,0.155150129250348,98.19817366228773,-19.412965256886686,-19.412965256886686,-1.1250497116723006,0.9312338199010659,-22631.5,-23690.5,0.47381,-0.9982051145468038,57,6.708745548080728,57,2077,-302.5,-1228.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20116,1.0,1.0,0.0,0.0,0.0,6.708745548080728,2077,daily_pnl_over_static_capital,1222,466891,-22631.5,-0.9844398087556888,-1507.0,10,57,16.46153846153846,53,-1.1250497116723006,-18.520049099836335,0.46317512274959083,5.058380951228059,0.155150129250348,23.237671505269436,-1.4959646530294561,-24.65,,0.0032733224222585926,0.983633387888707,0.2554517133956386,-0.9552985373884046
oos,8624,0.15793135435992578,133.1016886930984,-27.799986191659762,-27.799986191659762,-2.324095547309833,0.9004457910618271,-20043.0,-20394.5,0.40789,-1.4121554200812398,52,6.619744058500914,52,856,-399.5,-1931.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8624,1.0,1.0,0.0,0.0,0.0,6.619744058500914,856,daily_pnl_over_static_capital,525,200715,-20043.0,-1.402946678103817,-4695.0,8,52,16.426666666666666,53,-2.324095547309833,-38.177142857142854,0.46095238095238095,4.787832906659143,0.15793135435992578,23.274002782931355,-1.33586048939206,-31.862499999999997,,0.011428571428571429,0.8723809523809524,0.23972602739726026,-0.9827649611414843
