scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,11768.33999999999,0.8441787720899355,0.8978403584561964,1.1615749422188562,10.377724867724858,-2307.03999999999,1134,0.42063492063492064,177.36587002096437,-110.86024353120244,1134,0.6491127647395535,0.6491127647395535,6.736313680595302,0.0,-307.74,0.18603319977103605,0.0017172295363480253,7,11,0.5380652547223812,0.3526044647967945,0.18546078992558673,0.0,0.0,10.377724867724858
is,6601.199999999993,0.6984821852872429,0.7459841940321794,1.1312084085325615,8.303396226415087,-2307.03999999999,795,0.4088050314465409,175.11384615384614,-107.04425531914895,795,0.6505728314238952,0.6505728314238952,5.401963993453351,0.0,-275.74,0.18412438625204583,0.0024549918166939444,7,11,0.546644844517185,0.36333878887070375,0.18330605564648117,0.0,0.0,8.303396226415087
oos,5167.139999999997,1.154998451842444,1.2116804775617354,1.2294020967502766,15.242300884955743,-1946.679999999993,339,0.44837758112094395,182.18105263157892,-120.45122994652407,339,0.6457142857142857,0.6457142857142857,9.842171428571424,0.0,-307.74,0.19047619047619047,0.0,6,6,0.518095238095238,0.32761904761904764,0.19047619047619047,0.0,0.0,15.242300884955743
