variant_name,session_date,timestamp,from_state,to_state,trigger,current_day_pnl_usd,current_day_pnl_r,peak_day_pnl_usd,peak_day_pnl_r
combo_loss_0p5__profit_1p0,2019-05-07,2019-05-07 13:19:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,125.26,1.0374358124896472,126.76,1.049859201590194
combo_loss_0p5__profit_1p0,2019-05-09,2019-05-09 11:54:00-04:00,neutral,halted,overlay_hard_loss_cap,-68.24,-0.5064568799168768,35.26,0.2616891791598634
combo_loss_0p5__profit_1p0,2019-05-20,2019-05-20 14:24:00-04:00,neutral,halted,overlay_hard_loss_cap,-61.74,-0.5288675689566559,37.76,0.32345382902175773
combo_loss_0p5__profit_1p0,2019-06-03,2019-06-03 10:31:00-04:00,neutral,halted,overlay_hard_loss_cap,-92.24,-0.5033835407116349,25.26,0.13785199738048462
combo_loss_0p5__profit_1p0,2019-06-18,2019-06-18 13:04:00-04:00,neutral,halted,overlay_hard_loss_cap,-86.24,-0.5050954667916129,20.26,0.1186599508023896
combo_loss_0p5__profit_1p0,2019-08-02,2019-08-02 10:40:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,106.26,1.049585144211774,112.26,1.108850256815488
combo_loss_0p5__profit_1p0,2019-08-06,2019-08-06 10:11:00-04:00,neutral,halted,overlay_hard_loss_cap,-54.24,-0.588031222896791,7.76,0.08412836079791848
combo_loss_0p5__profit_1p0,2019-08-07,2019-08-07 13:50:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,167.26,1.0536726722943177,167.26,1.0536726722943177
combo_loss_0p5__profit_1p0,2019-08-14,2019-08-14 11:45:00-04:00,neutral,locked_profit,overlay_hard_profit_lock,104.76,1.0098322729901679,105.76,1.0194717563138618
combo_loss_0p5__profit_1p0,2019-08-23,2019-08-23 10:10:00-04:00,neutral,halted,overlay_hard_loss_cap,-69.24,-0.5595603685146274,6.76,0.05463067722644254
combo_loss_0p5__profit_1p0,2019-09-03,2019-09-03 10:41:00-04:00,neutral,halted,overlay_hard_loss_cap,-66.74,-0.5066039168058296,29.26,0.22210414452709884
combo_loss_0p5__profit_1p0,2019-10-03,2019-10-03 10:27:00-04:00,neutral,halted,overlay_hard_loss_cap,-79.74,-0.5237782448765107,71.26,0.4680767209668944
combo_loss_0p5__profit_1p0,2019-10-04,2019-10-04 10:31:00-04:00,neutral,halted,overlay_hard_loss_cap,-45.74,-0.5397687042718905,6.76,0.07977342459287232
combo_loss_0p5__profit_1p0,2019-12-12,2019-12-12 12:02:00-05:00,neutral,halted,overlay_hard_loss_cap,-94.24,-0.5033112582781456,45.76,0.24439222388378548
combo_loss_0p5__profit_1p0,2019-12-13,2019-12-13 10:38:00-05:00,neutral,halted,overlay_hard_loss_cap,-56.24,-0.5148297326986452,55.26,0.5058586598315635
combo_loss_0p5__profit_1p0,2020-01-31,2020-01-31 13:32:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,179.26,1.0317716127546908,182.76,1.0519166570737883
combo_loss_0p5__profit_1p0,2020-02-25,2020-02-25 11:08:00-05:00,neutral,locked_profit,overlay_hard_profit_lock,210.26,1.0219694760377174,224.26,1.0900165257120638
combo_loss_0p5__profit_1p0,2020-02-26,2020-02-26 12:01:00-05:00,neutral,halted,overlay_hard_loss_cap,-152.74,-0.5539276129687387,40.76,0.14782041053166026
combo_loss_0p5__profit_1p0,2020-02-27,2020-02-27 10:59:00-05:00,neutral,halted,overlay_hard_loss_cap,-135.74,-0.5501337440220475,159.26,0.6454567560995379
combo_loss_0p5__profit_1p0,2020-03-04,2020-03-04 10:55:00-05:00,neutral,halted,overlay_hard_loss_cap,-129.24,-0.5424781732706515,29.26,0.1228173270651444
combo_loss_0p5__profit_1p0,2020-03-05,2020-03-05 12:24:00-05:00,neutral,halted,overlay_hard_loss_cap,-83.74,-0.500717531690983,167.76,1.0031093039942596
combo_loss_0p5__profit_1p0,2020-03-06,2020-03-06 12:01:00-05:00,neutral,halted,overlay_hard_loss_cap,-127.24,-0.5455324987137712,130.26,0.5584805350711712
combo_loss_0p5__profit_1p0,2020-03-10,2020-03-10 10:31:00-04:00,neutral,halted,overlay_hard_loss_cap,-138.24,-0.6030361193508986,4.26,0.018583144302913975
combo_loss_0p5__profit_1p0,2020-03-11,2020-03-11 12:18:00-04:00,neutral,halted,overlay_hard_loss_cap,-100.24,-0.5069282896733084,112.76,0.5702437544250025
combo_loss_0p5__profit_1p0,2020-03-24,2020-03-24 10:48:00-04:00,neutral,halted,overlay_hard_loss_cap,-122.24,-0.5263520496038581,38.76,0.16689631415776782
combo_loss_0p5__profit_1p0,2020-03-27,2020-03-27 15:50:00-04:00,neutral,halted,overlay_hard_loss_cap,-245.24,-0.9665011429021834,191.76,0.7557342161267439
