variant_name,session_date,signal_time,signal_index,state_pre,state_post,policy_multiplier,allowed_to_trade,blocked_reason,trade_executed,quantity,trade_number_in_day,exit_reason,overlay_exit_reason,net_pnl_usd,net_pnl_r
combo_loss_0p5__profit_1p0,2019-05-07,2019-05-07 10:01:00-04:00,475,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,125.26,1.0374358124896472
combo_loss_0p5__profit_1p0,2019-05-09,2019-05-09 10:04:00-04:00,560,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-68.24,-0.5064568799168768
combo_loss_0p5__profit_1p0,2019-05-13,2019-05-13 10:01:00-04:00,562,neutral,neutral,1.0,True,,True,1,1,time_exit,,70.26,0.4788060515196947
combo_loss_0p5__profit_1p0,2019-05-20,2019-05-20 10:25:00-04:00,604,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-61.74,-0.5288675689566559
combo_loss_0p5__profit_1p0,2019-06-03,2019-06-03 10:01:00-04:00,598,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-92.24,-0.5033835407116349
combo_loss_0p5__profit_1p0,2019-06-18,2019-06-18 10:03:00-04:00,436,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-86.24,-0.5050954667916129
combo_loss_0p5__profit_1p0,2019-08-02,2019-08-02 10:04:00-04:00,604,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,106.26,1.049585144211774
combo_loss_0p5__profit_1p0,2019-08-06,2019-08-06 10:03:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-54.24,-0.588031222896791
combo_loss_0p5__profit_1p0,2019-08-07,2019-08-07 10:10:00-04:00,610,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,167.26,1.0536726722943177
combo_loss_0p5__profit_1p0,2019-08-13,2019-08-13 10:26:00-04:00,624,neutral,neutral,1.0,True,,True,1,1,time_exit,,-72.24,-0.16279803488529318
combo_loss_0p5__profit_1p0,2019-08-14,2019-08-14 10:12:00-04:00,612,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,104.76,1.0098322729901679
combo_loss_0p5__profit_1p0,2019-08-23,2019-08-23 10:05:00-04:00,604,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-69.24,-0.5595603685146274
combo_loss_0p5__profit_1p0,2019-09-03,2019-09-03 10:04:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-66.74,-0.5066039168058296
combo_loss_0p5__profit_1p0,2019-10-03,2019-10-03 10:00:00-04:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-79.74,-0.5237782448765107
combo_loss_0p5__profit_1p0,2019-10-04,2019-10-04 10:00:00-04:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-45.74,-0.5397687042718905
combo_loss_0p5__profit_1p0,2019-12-12,2019-12-12 10:00:00-05:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-94.24,-0.5033112582781456
combo_loss_0p5__profit_1p0,2019-12-13,2019-12-13 10:01:00-05:00,574,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-56.24,-0.5148297326986452
combo_loss_0p5__profit_1p0,2020-01-31,2020-01-31 10:08:00-05:00,608,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,179.26,1.0317716127546908
combo_loss_0p5__profit_1p0,2020-02-05,2020-02-05 10:14:00-05:00,614,neutral,neutral,1.0,True,,True,1,1,time_exit,,-22.24,-0.12512658940024754
combo_loss_0p5__profit_1p0,2020-02-21,2020-02-21 10:40:00-05:00,640,neutral,neutral,1.0,True,,True,1,1,time_exit,,37.76,0.14793919448362325
combo_loss_0p5__profit_1p0,2020-02-25,2020-02-25 10:20:00-05:00,620,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,210.26,1.0219694760377174
combo_loss_0p5__profit_1p0,2020-02-26,2020-02-26 10:35:00-05:00,635,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-152.74,-0.5539276129687387
combo_loss_0p5__profit_1p0,2020-02-27,2020-02-27 10:23:00-05:00,623,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-135.74,-0.5501337440220475
combo_loss_0p5__profit_1p0,2020-03-04,2020-03-04 10:22:00-05:00,622,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-129.24,-0.5424781732706515
combo_loss_0p5__profit_1p0,2020-03-05,2020-03-05 10:18:00-05:00,618,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-83.74,-0.500717531690983
combo_loss_0p5__profit_1p0,2020-03-06,2020-03-06 10:25:00-05:00,625,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-127.24,-0.5455324987137712
combo_loss_0p5__profit_1p0,2020-03-10,2020-03-10 10:20:00-04:00,620,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-138.24,-0.6030361193508986
combo_loss_0p5__profit_1p0,2020-03-11,2020-03-11 10:30:00-04:00,630,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-100.24,-0.5069282896733084
combo_loss_0p5__profit_1p0,2020-03-24,2020-03-24 10:25:00-04:00,605,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-122.24,-0.5263520496038581
combo_loss_0p5__profit_1p0,2020-03-27,2020-03-27 13:39:00-04:00,819,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-245.24,-0.9665011429021834
combo_loss_0p5__profit_1p0,2020-03-30,2020-03-30 10:03:00-04:00,603,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,189.26,1.061826750448833
combo_loss_0p5__profit_1p0,2020-03-31,2020-03-31 10:06:00-04:00,606,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,171.26,1.0588598986026956
combo_loss_0p5__profit_1p0,2020-04-01,2020-04-01 10:32:00-04:00,632,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-79.74,-0.5237782448765107
combo_loss_0p5__profit_1p0,2020-04-02,2020-04-02 10:12:00-04:00,612,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-121.74,-0.5264660093409445
combo_loss_0p5__profit_1p0,2020-04-03,2020-04-03 10:22:00-04:00,622,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,205.76,1.0431961062664772
combo_loss_0p5__profit_1p0,2020-04-06,2020-04-06 10:02:00-04:00,602,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,228.26,1.0294038062595832
combo_loss_0p5__profit_1p0,2020-04-07,2020-04-07 10:14:00-04:00,614,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-154.74,-0.527690628836448
combo_loss_0p5__profit_1p0,2020-04-08,2020-04-08 10:07:00-04:00,607,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-108.24,-0.5235561574925026
combo_loss_0p5__profit_1p0,2020-04-09,2020-04-09 10:15:00-04:00,615,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-130.24,-0.5501393934273887
combo_loss_0p5__profit_1p0,2020-04-13,2020-04-13 11:02:00-04:00,662,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-86.74,-0.5110168492989278
combo_loss_0p5__profit_1p0,2020-04-14,2020-04-14 10:16:00-04:00,616,neutral,neutral,1.0,True,,True,1,1,time_exit,,142.76,0.4885026006022447
combo_loss_0p5__profit_1p0,2020-04-16,2020-04-16 10:03:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-83.74,-0.51935003721161
combo_loss_0p5__profit_1p0,2020-04-17,2020-04-17 10:45:00-04:00,645,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-129.24,-0.5505665843060408
combo_loss_0p5__profit_1p0,2020-04-20,2020-04-20 10:25:00-04:00,625,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-66.74,-0.5307777954509305
combo_loss_0p5__profit_1p0,2020-04-21,2020-04-21 10:19:00-04:00,619,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,266.76,1.0172361195851127
combo_loss_0p5__profit_1p0,2020-04-22,2020-04-22 10:40:00-04:00,640,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,132.76,1.0077425231516621
combo_loss_0p5__profit_1p0,2020-04-23,2020-04-23 10:19:00-04:00,619,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-97.24,-0.5613022396675132
combo_loss_0p5__profit_1p0,2020-04-27,2020-04-27 10:03:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-52.74,-0.5183801847847455
combo_loss_0p5__profit_1p0,2020-04-28,2020-04-28 10:00:00-04:00,600,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,185.26,1.0423089906605152
combo_loss_0p5__profit_1p0,2020-04-29,2020-04-29 10:16:00-04:00,616,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,184.26,1.0083178286089525
combo_loss_0p5__profit_1p0,2020-04-30,2020-04-30 12:00:00-04:00,720,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-90.74,-0.5474840111017255
combo_loss_0p5__profit_1p0,2020-05-01,2020-05-01 10:00:00-04:00,600,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-72.74,-0.5418653158522049
combo_loss_0p5__profit_1p0,2020-05-04,2020-05-04 10:01:00-04:00,601,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,155.26,1.0098868219071158
combo_loss_0p5__profit_1p0,2020-05-06,2020-05-06 10:04:00-04:00,604,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-75.24,-0.5711249430696826
combo_loss_0p5__profit_1p0,2020-05-07,2020-05-07 10:12:00-04:00,612,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-68.24,-0.5179899802641565
combo_loss_0p5__profit_1p0,2020-05-13,2020-05-13 10:02:00-04:00,602,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-121.24,-0.5672312154954617
combo_loss_0p5__profit_1p0,2020-05-14,2020-05-14 10:29:00-04:00,629,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-141.24,-0.5632926537449151
combo_loss_0p5__profit_1p0,2020-05-15,2020-05-15 10:10:00-04:00,610,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-103.24,-0.5513779107028413
combo_loss_0p5__profit_1p0,2020-05-18,2020-05-18 10:26:00-04:00,626,neutral,neutral,1.0,True,,True,1,1,time_exit,,53.76,0.42250864508016345
combo_loss_0p5__profit_1p0,2020-05-19,2020-05-19 10:01:00-04:00,601,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-84.74,-0.5854635898853116
combo_loss_0p5__profit_1p0,2020-05-21,2020-05-21 10:04:00-04:00,604,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,149.26,1.0348031059345535
combo_loss_0p5__profit_1p0,2020-05-27,2020-05-27 10:01:00-04:00,601,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-119.74,-0.5144796768926699
combo_loss_0p5__profit_1p0,2020-05-28,2020-05-28 10:08:00-04:00,608,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,168.26,1.0060990193733554
combo_loss_0p5__profit_1p0,2020-05-29,2020-05-29 10:08:00-04:00,608,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-75.24,-0.512743628185907
combo_loss_0p5__profit_1p0,2020-06-01,2020-06-01 10:05:00-04:00,605,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-69.24,-0.508220786846741
combo_loss_0p5__profit_1p0,2020-06-03,2020-06-03 10:00:00-04:00,600,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-66.74,-0.6311707962927936
combo_loss_0p5__profit_1p0,2020-06-08,2020-06-08 10:01:00-04:00,601,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-69.74,-0.5502603755720372
combo_loss_0p5__profit_1p0,2020-06-09,2020-06-09 10:22:00-04:00,622,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,126.26,1.0203652820429934
combo_loss_0p5__profit_1p0,2020-06-10,2020-06-10 10:00:00-04:00,600,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-63.74,-0.6623025768911056
combo_loss_0p5__profit_1p0,2020-06-11,2020-06-11 10:33:00-04:00,633,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-105.24,-0.5404128581698675
combo_loss_0p5__profit_1p0,2020-06-12,2020-06-12 10:37:00-04:00,637,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,237.26,1.0463967539913557
combo_loss_0p5__profit_1p0,2020-06-15,2020-06-15 10:03:00-04:00,603,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,255.26,1.0603140317354822
combo_loss_0p5__profit_1p0,2020-06-16,2020-06-16 10:45:00-04:00,644,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,169.26,1.0337119824111396
combo_loss_0p5__profit_1p0,2020-06-17,2020-06-17 10:18:00-04:00,616,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-87.74,-0.6977890885955146
combo_loss_0p5__profit_1p0,2020-06-18,2020-06-18 10:09:00-04:00,601,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-51.74,-0.5213623538895608
combo_loss_0p5__profit_1p0,2020-06-22,2020-06-22 10:00:00-04:00,600,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,110.26,1.12235342019544
combo_loss_0p5__profit_1p0,2020-06-24,2020-06-24 10:01:00-04:00,601,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,284.26,1.042238028891985
combo_loss_0p5__profit_1p0,2020-06-26,2020-06-26 10:02:00-04:00,602,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,203.26,1.062852959631876
combo_loss_0p5__profit_1p0,2020-06-29,2020-06-29 10:30:00-04:00,630,neutral,neutral,1.0,True,,True,1,1,time_exit,,213.26,0.8590879793747985
combo_loss_0p5__profit_1p0,2020-06-30,2020-06-30 10:02:00-04:00,602,neutral,neutral,1.0,True,,True,1,1,time_exit,,174.76,0.9090719933416562
