config_name,symbol,year,annual_trade_count,annual_max_dd,annual_invalidation_count,net_pnl,gross_pnl,number_of_trades,win_rate,avg_trade,profit_factor,Sharpe,Sortino,max_drawdown,max_daily_drawdown,average_daily_pnl,median_daily_pnl,worst_day,best_day,trade_frequency,exposure_days,prop_pass,daily_loss_limit_breaches,first_breakout_downside_count,first_breakout_upside_count,invalidated_days_count,invalidated_days_pct,trades_after_downside_first_breakout_count,pnl_after_downside_first_breakout,sharpe_after_downside_first_breakout,reclaim_trade_count,reclaim_trade_pnl,reclaim_trade_sharpe
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_true,MNQ,2024,139,-5951.279999999992,0,14845.819999999996,15474.5,139,0.5467625899280576,106.80446043165465,1.4375487775836493,1.9789266739197038,5.323229751186816,-5951.279999999992,-5951.279999999992,73.49415841584157,0.0,-744.96,1451.3,0.6881188118811881,139,True,0,92,110,0,0.0,32,-797.9200000000013,-0.3264812706776352,34,570.1599999999992,0.3656950374700908
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_true,MNQ,2025,117,-7975.860000000002,0,-234.5200000000009,197.0,117,0.5213675213675214,-2.0044444444444522,0.9914605353805906,-0.04790705419309896,-0.09997549599426037,-7975.860000000002,-7975.860000000002,-1.5130322580645381,0.0,-738.96,1482.78,0.7548387096774194,117,True,0,67,88,0,0.0,30,-1550.5600000000006,-1.098204428980109,33,-726.700000000001,-0.6312888093124361
allow_reclaim_after_opposite_breakout_conservative__buffer_0__require_vwap_true,MNQ,2026,7,-690.72,0,-601.1200000000001,-585.0,7,0.5714285714285714,-85.87428571428573,0.47850227296387543,-3.5299553990423536,-3.6791980008637033,-690.72,-690.72,-60.11200000000001,0.0,-690.72,254.76,0.7,7,False,0,3,7,0,0.0,0,0.0,0.0,0,0.0,0.0
baseline_no_opposite_invalidation,MNQ,2019,11,-1435.96,0,405.8599999999999,481.5,11,0.36363636363636365,36.896363636363624,1.170572413213415,0.8049155977691961,1.3678781009056948,-1435.96,-1435.96,23.874117647058807,0.0,-742.44,1194.84,0.6470588235294118,11,False,0,8,9,0,0.0,2,1426.1399999999999,7.226224601331566,0,0.0,0.0
baseline_no_opposite_invalidation,MNQ,2020,118,-5211.460000000002,0,-1767.380000000004,-1163.5,118,0.4661016949152542,-14.977796610169525,0.9511163380152357,-0.29447956366985223,-0.8117000826054468,-5211.460000000002,-5211.460000000002,-11.185949367088623,0.0,-746.96,1465.04,0.7468354430379747,118,False,0,69,89,0,0.0,33,-2375.9400000000014,-1.4600505679113196,0,0.0,0.0
baseline_no_opposite_invalidation,MNQ,2021,126,-3166.0,0,14741.919999999998,15352.0,126,0.5952380952380952,116.99936507936506,1.5880669080325696,2.547392494581052,5.252317081131998,-3166.0,-3166.0,80.1191304347826,0.0,-743.22,1329.78,0.6847826086956522,126,True,0,86,98,0,0.0,30,6912.219999999999,3.835996579415005,0,0.0,0.0
baseline_no_opposite_invalidation,MNQ,2022,115,-5464.9000000000015,0,-2180.2000000000007,-1802.0,115,0.5043478260869565,-18.958260869565223,0.9285460521054693,-0.40338051230956806,-0.9238292316633581,-5464.9000000000015,-5511.0599999999995,-11.979120879120893,0.0,-744.96,1449.04,0.6318681318681318,115,False,0,94,88,0,0.0,33,-674.8000000000009,-0.35127830486120565,0,0.0,0.0
baseline_no_opposite_invalidation,MNQ,2023,149,-7335.240000000001,0,1236.3599999999947,1963.0,149,0.5033557046979866,8.297718120805333,1.029331048265417,0.16341958678162535,0.43974468614969253,-7335.240000000001,-7335.240000000001,5.831886792452818,0.0,-749.22,1450.82,0.7028301886792453,149,False,0,105,107,0,0.0,44,-1986.6200000000015,-0.7943521052845769,0,0.0,0.0
baseline_no_opposite_invalidation,MNQ,2024,141,-5951.279999999992,0,14352.939999999995,14996.5,141,0.5460992907801419,101.79390070921983,1.4143525414960518,1.9048030435882304,5.1625871861557675,-5951.279999999992,-5951.279999999992,71.05415841584158,0.0,-744.96,1451.3,0.698019801980198,141,True,0,92,110,0,0.0,34,-1290.800000000001,-0.5196464085353505,0,0.0,0.0
baseline_no_opposite_invalidation,MNQ,2025,118,-7651.420000000001,0,1221.259999999997,1656.5,118,0.5254237288135594,10.349661016949128,1.044469156409259,0.24298248286963806,0.5206211591248063,-7651.420000000001,-7651.420000000001,7.879096774193528,0.0,-738.96,1482.78,0.7612903225806451,118,True,0,67,88,0,0.0,31,-94.78000000000077,-0.05916309224120014,0,0.0,0.0
baseline_no_opposite_invalidation,MNQ,2026,7,-690.72,0,-601.1200000000001,-585.0,7,0.5714285714285714,-85.87428571428573,0.47850227296387543,-3.5299553990423536,-3.6791980008637033,-690.72,-690.72,-60.11200000000001,0.0,-690.72,254.76,0.7,7,False,0,3,7,0,0.0,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_0,MNQ,2019,9,-1110.52,10,-1020.28,-962.0,9,0.2222222222222222,-113.36444444444444,0.5712028242414053,-2.626926727674094,-3.4386701542208233,-1110.52,-1435.96,-60.01647058823531,0.0,-742.44,797.04,0.5294117647058824,9,False,0,8,9,10,0.5882352941176471,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_0,MNQ,2020,86,-4847.620000000001,110,-88.16000000000122,357.0,86,0.46511627906976744,-1.0251162790697816,0.9969232702119788,-0.01603648061777641,-0.05912522506902848,-4847.620000000001,-4847.620000000001,-0.5579746835443201,0.0,-740.18,1465.04,0.5443037974683544,86,False,0,68,90,110,0.6962025316455697,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_0,MNQ,2021,96,-2506.3200000000015,116,8899.939999999999,9357.5,96,0.5833333333333334,92.70770833333331,1.4073348223275908,1.7128290948078093,4.17599606746694,-2506.3200000000015,-2506.3200000000015,48.36923913043476,0.0,-743.22,1329.78,0.5217391304347826,96,True,0,83,101,116,0.6304347826086957,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_0,MNQ,2022,84,-4852.900000000001,130,-2688.100000000002,-2421.5,84,0.4880952380952381,-32.0011904761905,0.8853180088397411,-0.5841412902908306,-1.142832580342729,-4852.900000000001,-5558.620000000001,-14.769780219780232,0.0,-744.96,1449.04,0.46153846153846156,84,False,0,89,93,130,0.7142857142857143,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_0,MNQ,2023,103,-5698.02,151,3892.8199999999983,4366.5,103,0.5145631067961165,37.79436893203882,1.131710063411871,0.594307111616367,1.5617625528458268,-5698.02,-5698.02,18.362358490566027,0.0,-749.22,1450.82,0.4858490566037736,103,False,0,102,110,151,0.7122641509433962,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_0,MNQ,2024,107,-5423.119999999995,128,16897.0,17362.0,107,0.5794392523364486,157.9158878504673,1.6939145618979012,2.5379528061075822,6.207019972522498,-5423.119999999995,-5423.119999999995,83.64851485148515,0.0,-744.96,1451.3,0.5297029702970297,107,True,0,89,113,128,0.6336633663366337,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_0,MNQ,2025,88,-6832.060000000001,96,1547.7599999999993,1859.0,88,0.5454545454545454,17.58818181818181,1.0720177112870368,0.3514617023824313,0.7712605232609354,-6832.060000000001,-6832.060000000001,9.985548387096763,0.0,-738.96,1455.78,0.567741935483871,88,True,0,62,93,96,0.6193548387096774,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_0,MNQ,2026,7,-690.72,4,-601.1200000000001,-585.0,7,0.5714285714285714,-85.87428571428573,0.47850227296387543,-3.5299553990423536,-3.6791980008637033,-690.72,-690.72,-60.11200000000001,0.0,-690.72,254.76,0.7,7,False,0,3,7,4,0.4,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,MNQ,2019,9,-1110.52,10,-1020.28,-962.0,9,0.2222222222222222,-113.36444444444444,0.5712028242414053,-2.626926727674094,-3.4386701542208233,-1110.52,-1435.96,-60.01647058823531,0.0,-742.44,797.04,0.5294117647058824,9,False,0,8,9,10,0.5882352941176471,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,MNQ,2020,86,-4847.620000000001,110,-88.16000000000122,357.0,86,0.46511627906976744,-1.0251162790697816,0.9969232702119788,-0.01603648061777641,-0.05912522506902848,-4847.620000000001,-4847.620000000001,-0.5579746835443201,0.0,-740.18,1465.04,0.5443037974683544,86,False,0,68,90,110,0.6962025316455697,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,MNQ,2021,96,-2506.3200000000015,116,8899.939999999999,9357.5,96,0.5833333333333334,92.70770833333331,1.4073348223275908,1.7128290948078093,4.17599606746694,-2506.3200000000015,-2506.3200000000015,48.36923913043476,0.0,-743.22,1329.78,0.5217391304347826,96,True,0,83,101,116,0.6304347826086957,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,MNQ,2022,84,-4852.900000000001,130,-2688.100000000002,-2421.5,84,0.4880952380952381,-32.0011904761905,0.8853180088397411,-0.5841412902908306,-1.142832580342729,-4852.900000000001,-5558.620000000001,-14.769780219780232,0.0,-744.96,1449.04,0.46153846153846156,84,False,0,89,93,130,0.7142857142857143,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,MNQ,2023,104,-5698.02,150,4156.619999999997,4636.5,104,0.5192307692307693,39.96749999999997,1.1406354991443353,0.63421049080267,1.6675966169537817,-5698.02,-5698.02,19.606698113207536,0.0,-749.22,1450.82,0.49056603773584906,104,False,0,101,111,150,0.7075471698113207,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,MNQ,2024,107,-5423.119999999995,128,16897.0,17362.0,107,0.5794392523364486,157.9158878504673,1.6939145618979012,2.5379528061075822,6.207019972522498,-5423.119999999995,-5423.119999999995,83.64851485148515,0.0,-744.96,1451.3,0.5297029702970297,107,True,0,89,113,128,0.6336633663366337,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,MNQ,2025,88,-6832.060000000001,96,1547.7599999999993,1859.0,88,0.5454545454545454,17.58818181818181,1.0720177112870368,0.3514617023824313,0.7712605232609354,-6832.060000000001,-6832.060000000001,9.985548387096763,0.0,-738.96,1455.78,0.567741935483871,88,True,0,62,93,96,0.6193548387096774,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_1,MNQ,2026,7,-690.72,4,-601.1200000000001,-585.0,7,0.5714285714285714,-85.87428571428573,0.47850227296387543,-3.5299553990423536,-3.6791980008637033,-690.72,-690.72,-60.11200000000001,0.0,-690.72,254.76,0.7,7,False,0,3,7,4,0.4,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_2,MNQ,2019,9,-1110.52,10,-1020.28,-962.0,9,0.2222222222222222,-113.36444444444444,0.5712028242414053,-2.626926727674094,-3.4386701542208233,-1110.52,-1435.96,-60.01647058823531,0.0,-742.44,797.04,0.5294117647058824,9,False,0,8,9,10,0.5882352941176471,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_2,MNQ,2020,86,-4847.620000000001,109,-88.16000000000122,357.0,86,0.46511627906976744,-1.0251162790697816,0.9969232702119788,-0.01603648061777641,-0.05912522506902848,-4847.620000000001,-4847.620000000001,-0.5579746835443201,0.0,-740.18,1465.04,0.5443037974683544,86,False,0,68,90,109,0.689873417721519,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_2,MNQ,2021,96,-2506.3200000000015,116,8899.939999999999,9357.5,96,0.5833333333333334,92.70770833333331,1.4073348223275908,1.7128290948078093,4.17599606746694,-2506.3200000000015,-2506.3200000000015,48.36923913043476,0.0,-743.22,1329.78,0.5217391304347826,96,True,0,83,101,116,0.6304347826086957,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_2,MNQ,2022,84,-4852.900000000001,130,-2688.100000000002,-2421.5,84,0.4880952380952381,-32.0011904761905,0.8853180088397411,-0.5841412902908306,-1.142832580342729,-4852.900000000001,-5558.620000000001,-14.769780219780232,0.0,-744.96,1449.04,0.46153846153846156,84,False,0,89,93,130,0.7142857142857143,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_2,MNQ,2023,104,-5698.02,150,4156.619999999997,4636.5,104,0.5192307692307693,39.96749999999997,1.1406354991443353,0.63421049080267,1.6675966169537817,-5698.02,-5698.02,19.606698113207536,0.0,-749.22,1450.82,0.49056603773584906,104,False,0,101,111,150,0.7075471698113207,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_2,MNQ,2024,107,-5423.119999999995,128,16897.0,17362.0,107,0.5794392523364486,157.9158878504673,1.6939145618979012,2.5379528061075822,6.207019972522498,-5423.119999999995,-5423.119999999995,83.64851485148515,0.0,-744.96,1451.3,0.5297029702970297,107,True,0,89,113,128,0.6336633663366337,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_2,MNQ,2025,88,-6832.060000000001,96,1547.7599999999993,1859.0,88,0.5454545454545454,17.58818181818181,1.0720177112870368,0.3514617023824313,0.7712605232609354,-6832.060000000001,-6832.060000000001,9.985548387096763,0.0,-738.96,1455.78,0.567741935483871,88,True,0,62,93,96,0.6193548387096774,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_1m__buffer_2,MNQ,2026,7,-690.72,4,-601.1200000000001,-585.0,7,0.5714285714285714,-85.87428571428573,0.47850227296387543,-3.5299553990423536,-3.6791980008637033,-690.72,-690.72,-60.11200000000001,0.0,-690.72,254.76,0.7,7,False,0,3,7,4,0.4,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,MNQ,2019,9,-1110.52,10,-1020.28,-962.0,9,0.2222222222222222,-113.36444444444444,0.5712028242414053,-2.626926727674094,-3.4386701542208233,-1110.52,-1435.96,-60.01647058823531,0.0,-742.44,797.04,0.5294117647058824,9,False,0,8,9,10,0.5882352941176471,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,MNQ,2020,89,-4847.620000000001,107,-359.560000000002,98.0,89,0.4606741573033708,-4.040000000000022,0.9880314147070199,-0.06395148434902559,-0.2445228267176398,-4847.620000000001,-4847.620000000001,-2.27569620253166,0.0,-746.96,1465.04,0.5632911392405063,89,False,0,65,93,107,0.6772151898734177,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,MNQ,2021,98,-2506.3200000000015,111,8855.3,9326.5,98,0.5714285714285714,90.36020408163265,1.4044653656005526,1.7041120998046746,3.6155569806697856,-2506.3200000000015,-2506.3200000000015,48.126630434782584,0.0,-743.22,1329.78,0.532608695652174,98,True,0,79,104,111,0.6032608695652174,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,MNQ,2022,88,-5539.86,127,-3702.7400000000016,-3422.5,88,0.48863636363636365,-42.076590909090925,0.8500613888456952,-0.7939983245764424,-1.6015433100061192,-5539.86,-6245.58,-20.344725274725285,0.0,-744.96,1449.04,0.4835164835164835,88,False,0,85,97,127,0.6978021978021978,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,MNQ,2023,111,-5246.920000000001,144,4634.699999999998,5155.5,111,0.5225225225225225,41.75405405405404,1.147171551215522,0.6869452962877173,1.9064373782839639,-5246.920000000001,-5246.920000000001,21.861792452830176,0.0,-749.22,1450.82,0.5235849056603774,111,False,0,95,117,144,0.6792452830188679,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,MNQ,2024,115,-5423.119999999995,120,17425.119999999995,17936.0,115,0.5739130434782609,151.52278260869562,1.65541677073021,2.5077836594167784,6.382833248053348,-5423.119999999995,-5423.119999999995,86.2629702970297,0.0,-744.96,1451.3,0.5693069306930693,115,True,0,81,121,120,0.594059405940594,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,MNQ,2025,89,-6832.060000000001,94,1413.5399999999995,1728.5,89,0.5393258426966292,15.882471910112354,1.0653641979875703,0.32087863936570304,0.68186389107688,-6832.060000000001,-6832.060000000001,9.119612903225795,0.0,-738.96,1455.78,0.5741935483870968,89,True,0,61,94,94,0.6064516129032258,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_0,MNQ,2026,7,-690.72,3,-601.1200000000001,-585.0,7,0.5714285714285714,-85.87428571428573,0.47850227296387543,-3.5299553990423536,-3.6791980008637033,-690.72,-690.72,-60.11200000000001,0.0,-690.72,254.76,0.7,7,False,0,3,7,3,0.3,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,MNQ,2019,9,-1110.52,10,-1020.28,-962.0,9,0.2222222222222222,-113.36444444444444,0.5712028242414053,-2.626926727674094,-3.4386701542208233,-1110.52,-1435.96,-60.01647058823531,0.0,-742.44,797.04,0.5294117647058824,9,False,0,8,9,10,0.5882352941176471,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,MNQ,2020,89,-4847.620000000001,106,-359.560000000002,98.0,89,0.4606741573033708,-4.040000000000022,0.9880314147070199,-0.06395148434902559,-0.2445228267176398,-4847.620000000001,-4847.620000000001,-2.27569620253166,0.0,-746.96,1465.04,0.5632911392405063,89,False,0,65,93,106,0.6708860759493671,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,MNQ,2021,99,-2506.3199999999997,110,8150.119999999998,8630.0,99,0.5656565656565656,82.32444444444442,1.360640417150832,1.5566150151479303,3.3377508893212076,-2506.3199999999997,-2506.3199999999997,44.29413043478259,0.0,-743.22,1329.78,0.5380434782608695,99,True,0,78,105,110,0.5978260869565217,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,MNQ,2022,88,-5539.86,127,-3702.7400000000016,-3422.5,88,0.48863636363636365,-42.076590909090925,0.8500613888456952,-0.7939983245764424,-1.6015433100061192,-5539.86,-6245.58,-20.344725274725285,0.0,-744.96,1449.04,0.4835164835164835,88,False,0,85,97,127,0.6978021978021978,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,MNQ,2023,112,-5246.920000000001,143,4898.499999999997,5425.5,112,0.5267857142857143,43.73660714285712,1.1555483296932347,0.7256581688934101,2.014948863469911,-5246.920000000001,-5246.920000000001,23.106132075471688,0.0,-749.22,1450.82,0.5283018867924528,112,False,0,94,118,143,0.6745283018867925,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,MNQ,2024,115,-5423.119999999995,120,17425.119999999995,17936.0,115,0.5739130434782609,151.52278260869562,1.65541677073021,2.5077836594167784,6.382833248053348,-5423.119999999995,-5423.119999999995,86.2629702970297,0.0,-744.96,1451.3,0.5693069306930693,115,True,0,81,121,120,0.594059405940594,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,MNQ,2025,89,-6832.060000000001,94,1413.5399999999995,1728.5,89,0.5393258426966292,15.882471910112354,1.0653641979875703,0.32087863936570304,0.68186389107688,-6832.060000000001,-6832.060000000001,9.119612903225795,0.0,-738.96,1455.78,0.5741935483870968,89,True,0,61,94,94,0.6064516129032258,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_1,MNQ,2026,7,-690.72,3,-601.1200000000001,-585.0,7,0.5714285714285714,-85.87428571428573,0.47850227296387543,-3.5299553990423536,-3.6791980008637033,-690.72,-690.72,-60.11200000000001,0.0,-690.72,254.76,0.7,7,False,0,3,7,3,0.3,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_2,MNQ,2019,9,-1110.52,10,-1020.28,-962.0,9,0.2222222222222222,-113.36444444444444,0.5712028242414053,-2.626926727674094,-3.4386701542208233,-1110.52,-1435.96,-60.01647058823531,0.0,-742.44,797.04,0.5294117647058824,9,False,0,8,9,10,0.5882352941176471,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_2,MNQ,2020,89,-4847.620000000001,106,-359.560000000002,98.0,89,0.4606741573033708,-4.040000000000022,0.9880314147070199,-0.06395148434902559,-0.2445228267176398,-4847.620000000001,-4847.620000000001,-2.27569620253166,0.0,-746.96,1465.04,0.5632911392405063,89,False,0,65,93,106,0.6708860759493671,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_2,MNQ,2021,99,-2506.3199999999997,110,8150.119999999998,8630.0,99,0.5656565656565656,82.32444444444442,1.360640417150832,1.5566150151479303,3.3377508893212076,-2506.3199999999997,-2506.3199999999997,44.29413043478259,0.0,-743.22,1329.78,0.5380434782608695,99,True,0,78,105,110,0.5978260869565217,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_2,MNQ,2022,88,-5539.86,127,-3702.7400000000016,-3422.5,88,0.48863636363636365,-42.076590909090925,0.8500613888456952,-0.7939983245764424,-1.6015433100061192,-5539.86,-6245.58,-20.344725274725285,0.0,-744.96,1449.04,0.4835164835164835,88,False,0,85,97,127,0.6978021978021978,0,0.0,0.0,0,0.0,0.0
invalidate_on_opposite_close_5m__buffer_2,MNQ,2023,112,-5246.920000000001,143,4898.499999999997,5425.5,112,0.5267857142857143,43.73660714285712,1.1555483296932347,0.7256581688934101,2.014948863469911,-5246.920000000001,-5246.920000000001,23.106132075471688,0.0,-749.22,1450.82,0.5283018867924528,112,False,0,94,118,143,0.6745283018867925,0,0.0,0.0,0,0.0,0.0
