candidate,split,n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_count,time_exit_win_rate,time_exit_loss_rate,time_exit_pnl_usd,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count
baseline_exact,in_sample_70pct,837,0.46833930704898447,221.87882653061226,-170.78442437923252,-170.78442437923252,13.523297491039427,1.149608432739649,11319.0,-2659.5,0.05319,0.7208791125331983,9,1.9865470852017937,9,117,-250.0,-250.0,0.44205495818399043,0.1863799283154122,0.36917562724014336,309,0.7605177993527508,0.23300970873786409,26776.5,0.0023894862604540022,0.0,837,0.5625,0.5625,0.08000329652530637,-0.07692307692307693,0.0698992793315754,1.9865470852017937,117,daily_pnl_over_static_capital,1488,0
baseline_exact,out_of_sample_30pct,288,0.4409722222222222,237.40944881889763,-165.00625,-165.00625,13.020833333333334,1.1420400742396122,3750.0,-1879.0,0.03758,0.6128727383638527,6,2.051282051282051,6,42,-250.0,-250.0,0.4722222222222222,0.20833333333333334,0.3090277777777778,89,0.7191011235955056,0.2696629213483146,6692.5,0.010416666666666666,0.0,288,0.4507042253521127,0.4507042253521127,0.058096447028906345,-0.29385462307605886,0.06864548724566846,2.051282051282051,42,daily_pnl_over_static_capital,639,0
b_atr_q20_q90,in_sample_70pct,566,0.5035335689045937,224.81578947368422,-173.34875444839858,-173.34875444839858,27.140459363957596,1.3153599802919258,15361.5,-2083.5,0.04167,1.1756300593643099,8,1.9246575342465753,8,75,-249.5,-249.5,0.4452296819787986,0.2067137809187279,0.3462897526501767,196,0.8520408163265306,0.14795918367346939,20588.5,0.0017667844522968198,0.0,566,0.3803763440860215,0.3803763440860215,0.14747273395657776,0.01309931506849315,0.14527614904482694,1.9246575342465753,75,daily_pnl_over_static_capital,1488,0
b_atr_q20_q90,out_of_sample_30pct,222,0.46846846846846846,232.29326923076923,-164.82203389830508,-164.82203389830508,21.213963963963963,1.2421461257648208,4709.5,-1397.5,0.02795,0.8796157068782011,6,2.0,6,32,-250.0,-250.0,0.4594594594594595,0.22522522522522523,0.30180180180180183,67,0.7611940298507462,0.23880597014925373,5148.5,0.013513513513513514,0.0,222,0.3474178403755869,0.3474178403755869,0.10822878627357509,-0.2024965670958626,0.11397490349826357,2.0,32,daily_pnl_over_static_capital,639,0
b_atr_ge_q30,in_sample_70pct,537,0.4692737430167598,238.7579365079365,-176.6982456140351,-176.6982456140351,18.26443202979516,1.1947616116285074,9808.0,-2298.5,0.04597,0.756352296201307,8,1.952054794520548,8,73,-249.5,-249.5,0.4823091247672253,0.21042830540037244,0.30726256983240224,165,0.8424242424242424,0.15757575757575756,18393.0,0.0,0.0,537,0.36088709677419356,0.36088709677419356,0.10443910906013215,-0.4117647058823529,0.09749745271999802,1.952054794520548,73,daily_pnl_over_static_capital,1488,0
b_atr_ge_q30,out_of_sample_30pct,250,0.456,248.89912280701753,-169.60294117647058,-169.60294117647058,21.234,1.2301439347958034,5308.5,-1461.5,0.02923,0.9036743709139323,6,2.125,6,41,-250.0,-250.0,0.484,0.224,0.284,71,0.7887323943661971,0.2112676056338028,6854.5,0.008,0.0,250,0.39123630672926446,0.39123630672926446,0.09745819896432845,-0.2975261453522323,0.11243129904374623,2.125,41,daily_pnl_over_static_capital,639,0
a_ratio_q10_q90,in_sample_70pct,668,0.47754491017964074,227.97648902821317,-175.75787965616047,-175.75787965616047,17.043413173652695,1.1856063384931406,11385.0,-1830.0,0.0366,0.7981341648327911,8,1.9942857142857142,8,91,-250.0,-250.0,0.4535928143712575,0.19461077844311378,0.3502994011976048,234,0.8034188034188035,0.19658119658119658,23078.0,0.0014970059880239522,0.0,668,0.4489247311827957,0.4489247311827957,0.09797949155451625,-0.18089960886571055,0.08860577241118993,1.9942857142857142,91,daily_pnl_over_static_capital,1488,0
a_ratio_q10_q90,out_of_sample_30pct,231,0.45454545454545453,233.47619047619048,-165.0,-165.0,16.125541125541126,1.179172679172679,3725.0,-1505.5,0.03011,0.6804695315301627,7,2.032258064516129,7,32,-250.0,-250.0,0.4675324675324675,0.21212121212121213,0.30735930735930733,71,0.7464788732394366,0.2535211267605634,5467.5,0.012987012987012988,0.0,231,0.3615023474178404,0.3615023474178404,0.07389751307870983,-0.26304347826086955,0.08548872007894798,2.032258064516129,32,daily_pnl_over_static_capital,639,0
