variant_name,session_date,signal_time,signal_index,state_pre,state_post,policy_multiplier,allowed_to_trade,blocked_reason,trade_executed,quantity,trade_number_in_day,exit_reason,overlay_exit_reason,net_pnl_usd,net_pnl_r
combo_loss_0p75__profit_1p5,2019-05-07,2019-05-07 10:01:00-04:00,475,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,181.26,1.5012423389100547
combo_loss_0p75__profit_1p5,2019-05-09,2019-05-09 10:04:00-04:00,560,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-103.74,-0.7699272673296719
combo_loss_0p75__profit_1p5,2019-05-13,2019-05-13 10:01:00-04:00,562,neutral,neutral,1.0,True,,True,1,1,time_exit,,70.26,0.4788060515196947
combo_loss_0p75__profit_1p5,2019-05-20,2019-05-20 10:25:00-04:00,604,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-88.74,-0.7601507623779339
combo_loss_0p75__profit_1p5,2019-06-03,2019-06-03 10:01:00-04:00,598,neutral,neutral,1.0,True,,True,1,1,time_exit,,120.76,0.6590264134468456
combo_loss_0p75__profit_1p5,2019-06-18,2019-06-18 10:03:00-04:00,436,neutral,neutral,1.0,True,,True,1,1,time_exit,,-88.74,-0.5197376127445238
combo_loss_0p75__profit_1p5,2019-08-02,2019-08-02 10:04:00-04:00,604,neutral,neutral,1.0,True,,True,1,1,time_exit,,35.26,0.3482813117344923
combo_loss_0p75__profit_1p5,2019-08-06,2019-08-06 10:03:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-80.24,-0.8699045967042498
combo_loss_0p75__profit_1p5,2019-08-07,2019-08-07 10:10:00-04:00,610,neutral,neutral,1.0,True,,True,1,1,time_exit,,199.26,1.25526017386922
combo_loss_0p75__profit_1p5,2019-08-13,2019-08-13 10:26:00-04:00,624,neutral,neutral,1.0,True,,True,1,1,time_exit,,-72.24,-0.16279803488529318
combo_loss_0p75__profit_1p5,2019-08-14,2019-08-14 10:12:00-04:00,612,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,158.76,1.5303643724696356
combo_loss_0p75__profit_1p5,2019-08-23,2019-08-23 10:05:00-04:00,604,neutral,neutral,1.0,True,,True,1,1,stop,,-123.74,-1.0
combo_loss_0p75__profit_1p5,2019-09-03,2019-09-03 10:04:00-04:00,603,neutral,neutral,1.0,True,,True,1,1,time_exit,,-1.24,-0.009412479125550325
combo_loss_0p75__profit_1p5,2019-10-03,2019-10-03 10:00:00-04:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-128.24,-0.8423541776142932
combo_loss_0p75__profit_1p5,2019-10-04,2019-10-04 10:00:00-04:00,599,neutral,neutral,1.0,True,,True,1,1,time_exit,,70.26,0.8291243804578713
combo_loss_0p75__profit_1p5,2019-12-12,2019-12-12 10:00:00-05:00,599,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-143.24,-0.7650074770348216
combo_loss_0p75__profit_1p5,2019-12-13,2019-12-13 10:01:00-05:00,574,neutral,neutral,1.0,True,,True,1,1,time_exit,,-6.24,-0.05712193335774442
combo_loss_0p75__profit_1p5,2020-01-31,2020-01-31 10:08:00-05:00,608,neutral,neutral,1.0,True,,True,1,1,time_exit,,194.76,1.1209853804535512
combo_loss_0p75__profit_1p5,2020-02-05,2020-02-05 10:14:00-05:00,614,neutral,neutral,1.0,True,,True,1,1,time_exit,,-22.24,-0.12512658940024754
combo_loss_0p75__profit_1p5,2020-02-21,2020-02-21 10:40:00-05:00,640,neutral,neutral,1.0,True,,True,1,1,time_exit,,37.76,0.14793919448362325
combo_loss_0p75__profit_1p5,2020-02-25,2020-02-25 10:20:00-05:00,620,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,310.76,1.5104500826285603
combo_loss_0p75__profit_1p5,2020-02-26,2020-02-26 10:35:00-05:00,635,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-220.24,-0.7987234351200406
combo_loss_0p75__profit_1p5,2020-02-27,2020-02-27 10:23:00-05:00,623,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-214.74,-0.8703088271054551
combo_loss_0p75__profit_1p5,2020-03-04,2020-03-04 10:22:00-05:00,622,neutral,neutral,1.0,True,,True,1,1,time_exit,,266.26,1.117612491605104
combo_loss_0p75__profit_1p5,2020-03-05,2020-03-05 10:18:00-05:00,618,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-126.74,-0.7578330542932312
combo_loss_0p75__profit_1p5,2020-03-06,2020-03-06 10:25:00-05:00,625,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-177.74,-0.7620476762133425
combo_loss_0p75__profit_1p5,2020-03-10,2020-03-10 10:20:00-04:00,620,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-191.74,-0.8364159832489967
combo_loss_0p75__profit_1p5,2020-03-11,2020-03-11 10:30:00-04:00,630,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,310.76,1.571558612319207
combo_loss_0p75__profit_1p5,2020-03-24,2020-03-24 10:25:00-04:00,605,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-179.24,-0.7717878057182226
combo_loss_0p75__profit_1p5,2020-03-27,2020-03-27 13:39:00-04:00,819,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-245.24,-0.9665011429021834
combo_loss_0p75__profit_1p5,2020-03-30,2020-03-30 10:03:00-04:00,603,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,269.76,1.513464991023339
combo_loss_0p75__profit_1p5,2020-03-31,2020-03-31 10:06:00-04:00,606,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-122.24,-0.755780882898479
combo_loss_0p75__profit_1p5,2020-04-01,2020-04-01 10:32:00-04:00,632,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-125.24,-0.8226484498160798
combo_loss_0p75__profit_1p5,2020-04-02,2020-04-02 10:12:00-04:00,612,neutral,neutral,1.0,True,,True,1,1,time_exit,,177.26,0.7665628783947414
combo_loss_0p75__profit_1p5,2020-04-03,2020-04-03 10:22:00-04:00,622,neutral,neutral,1.0,True,,True,1,1,time_exit,,95.26,0.4829649158385723
combo_loss_0p75__profit_1p5,2020-04-06,2020-04-06 10:02:00-04:00,602,neutral,locked_profit,1.0,True,,True,1,1,overlay_hard_profit_lock,overlay_hard_profit_lock,373.26,1.6833228104987823
combo_loss_0p75__profit_1p5,2020-04-07,2020-04-07 10:14:00-04:00,614,neutral,neutral,1.0,True,,True,1,1,time_exit,,224.26,0.7647660619287955
combo_loss_0p75__profit_1p5,2020-04-08,2020-04-08 10:07:00-04:00,607,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-165.74,-0.8016832736770824
combo_loss_0p75__profit_1p5,2020-04-09,2020-04-09 10:15:00-04:00,615,neutral,neutral,1.0,True,,True,1,1,time_exit,,-16.74,-0.07071048407535692
combo_loss_0p75__profit_1p5,2020-04-13,2020-04-13 11:02:00-04:00,662,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-141.24,-0.832096147048427
combo_loss_0p75__profit_1p5,2020-04-14,2020-04-14 10:16:00-04:00,616,neutral,neutral,1.0,True,,True,1,1,time_exit,,142.76,0.4885026006022447
combo_loss_0p75__profit_1p5,2020-04-16,2020-04-16 10:03:00-04:00,603,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-123.74,-0.7674274373604564
combo_loss_0p75__profit_1p5,2020-04-17,2020-04-17 10:45:00-04:00,645,neutral,neutral,1.0,True,,True,1,1,time_exit,,-99.24,-0.4227656130186589
combo_loss_0p75__profit_1p5,2020-04-20,2020-04-20 10:25:00-04:00,625,neutral,halted,1.0,True,,True,1,1,overlay_hard_loss_cap,overlay_hard_loss_cap,-95.24,-0.7574359790042946
