scope,net_pnl,sharpe,sortino,profit_factor,expectancy,max_drawdown,n_trades,hit_rate,avg_win,avg_loss,n_days_traded,pct_days_traded,avg_trades_per_day,mean_daily_pnl,median_daily_pnl,worst_day,pct_days_gt_plus_1r,pct_days_lt_minus_1r,longest_losing_streak_daily,longest_losing_streak_trade,cut_day_freq,hard_loss_cap_freq,profit_lock_freq,giveback_freq,daily_loss_limit_breach_freq,expected_profit_per_trading_day
overall,13219.83999999999,0.7763647742048931,0.7429729875800688,1.1517658782092786,11.657707231040554,-2341.499999999989,1134,0.47530864197530864,186.13476808905384,-146.39798319327733,1134,0.6491127647395535,0.6491127647395535,7.567166571265021,0.0,-461.74,0.13737836290784203,0.012020606754436176,8,11,0.3680595306239267,0.2650257584430452,0.10303377218088151,0.0,0.0,11.657707231040554
is,6587.1999999999925,0.5707251695545507,0.5517524880496384,1.1093443323940217,8.285786163522003,-2013.8599999999915,795,0.46163522012578617,182.0978746594005,-140.75401869158878,795,0.6505728314238952,0.6505728314238952,5.390507364975445,0.0,-372.24,0.1309328968903437,0.009819967266775777,8,11,0.37479541734860883,0.279050736497545,0.09574468085106383,0.0,0.0,8.285786163522003
oos,6632.639999999997,1.2137399848427421,1.1301313361439893,1.2468962272298172,19.565309734513264,-2341.499999999989,339,0.5073746312684366,194.74837209302316,-160.86275449101797,339,0.6457142857142857,0.6457142857142857,12.633599999999994,0.0,-461.74,0.1523809523809524,0.017142857142857144,5,5,0.3523809523809524,0.23238095238095238,0.12,0.0,0.0,19.565309734513264
