session_date,variant_name,family,selected_by_ensemble,policy_allows_trading,risk_multiplier,policy_reason,trade_executed,state_pre_json,state_post_json
2019-05-20,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-21,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-22,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-23,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-24,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-27,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-28,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-29,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-30,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-31,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-03,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-04,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-05,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-06,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-07,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-10,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-11,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-12,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-13,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-14,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-17,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-18,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-19,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-20,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-24,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-25,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-26,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-27,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-28,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-01,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-02,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-03,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-04,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-05,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-08,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-09,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-10,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-11,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-12,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-15,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-16,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-17,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-18,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-19,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-22,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-23,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-24,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-25,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-26,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-29,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-30,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-31,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-08-01,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-08-02,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": 238.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-05,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 238.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 238.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-06,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": 238.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": -748.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-08-07,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": -748.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": 792.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-08,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 792.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 792.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-09,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 792.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 792.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-12,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 792.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 792.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-13,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": 792.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": -73.5, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-08-14,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": -73.5, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-15,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-16,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-19,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-20,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-21,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-22,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-08-23,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": 1407.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-08-26,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-08-27,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-08-28,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-08-29,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-08-30,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-09-02,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-09-03,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": -750.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-04,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-05,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-06,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-09,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-10,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-11,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-12,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-13,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-16,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-17,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-18,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-19,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-23,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-24,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-25,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-26,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-27,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-09-30,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-10-01,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-10-02,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}"
2019-10-03,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": -12.5, ""loss_streak"": 2, ""skip_next_session"": false}","{""last_daily_pnl"": -614.0, ""loss_streak"": 3, ""skip_next_session"": true}"
