session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,equity,peak_equity,drawdown_usd,drawdown_pct,green_day,variant_name,family,selected_by_ensemble,policy_allows_trading,risk_multiplier,policy_reason,trade_executed,state_pre_json,state_post_json
2019-05-06,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,0.0,0.0,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""loss_streak"": 0, ""skip_next_session"": false}","{""loss_streak"": 0, ""skip_next_session"": false}"
2019-05-07,345.0,360.0,15.0,1.0,0.0,50345.0,50345.0,0.0,0.0,True,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-05-08,0.0,0.0,0.0,0.0,0.0,50345.0,50345.0,0.0,0.0,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-05-09,-680.0,-667.5,12.5,1.0,1.0,49665.0,50345.0,-680.0,0.013506803058893634,False,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": -680.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-10,0.0,0.0,0.0,0.0,0.0,49665.0,50345.0,-680.0,0.013506803058893634,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -680.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -680.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-13,345.0,357.5,12.5,1.0,0.0,50010.0,50345.0,-335.0,0.006654086801072599,True,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": -680.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-05-14,0.0,0.0,0.0,0.0,0.0,50010.0,50345.0,-335.0,0.006654086801072599,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-05-15,0.0,0.0,0.0,0.0,0.0,50010.0,50345.0,-335.0,0.006654086801072599,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-05-16,0.0,0.0,0.0,0.0,0.0,50010.0,50345.0,-335.0,0.006654086801072599,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-05-17,0.0,0.0,0.0,0.0,0.0,50010.0,50345.0,-335.0,0.006654086801072599,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-05-20,-333.0,-318.0,15.0,1.0,1.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": 345.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-21,0.0,0.0,0.0,0.0,0.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-22,0.0,0.0,0.0,0.0,0.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-23,0.0,0.0,0.0,0.0,0.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-24,0.0,0.0,0.0,0.0,0.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-27,0.0,0.0,0.0,0.0,0.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-28,0.0,0.0,0.0,0.0,0.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-29,0.0,0.0,0.0,0.0,0.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-30,0.0,0.0,0.0,0.0,0.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-05-31,0.0,0.0,0.0,0.0,0.0,49677.0,50345.0,-668.0,0.01326844771079551,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-03,478.0,488.0,10.0,1.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,True,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": -333.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-04,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-05,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-06,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-07,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-10,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-11,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-12,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-13,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-14,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-17,0.0,0.0,0.0,0.0,0.0,50155.0,50345.0,-190.0,0.00377395967822028,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}"
2019-06-18,-360.0,-350.0,10.0,1.0,1.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,True,True,1.0,normal_risk,True,"{""last_daily_pnl"": 478.0, ""loss_streak"": 0, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-19,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-20,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-24,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-25,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-26,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-27,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-06-28,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-01,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-02,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-03,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-04,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
2019-07-05,0.0,0.0,0.0,0.0,0.0,49795.0,50345.0,-550.0,0.010924620121163969,False,pause_after_3_red_days,cooldown,False,False,0.0,ensemble_filtered_out,False,"{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}","{""last_daily_pnl"": -360.0, ""loss_streak"": 1, ""skip_next_session"": false}"
