candidate,split,n_trades,win_rate,avg_win,avg_loss,average_losing_trade,expectancy,profit_factor,cumulative_pnl,max_drawdown,max_drawdown_pct,sharpe_ratio,max_consecutive_losses,avg_consecutive_losses,longest_loss_streak,number_of_loss_streaks_2_plus,worst_trade,worst_day,stop_hit_rate,target_hit_rate,time_exit_rate,time_exit_count,time_exit_win_rate,time_exit_loss_rate,time_exit_pnl_usd,eod_exit_rate,proportion_filtered_out,trade_count_after_filters,percent_of_days_traded,percent_days_traded,avg_R,median_R,pnl_to_risk_ratio,average_loss_streak_length,count_loss_streaks_2_plus,daily_sharpe_basis,n_sessions,raw_signal_count
a_ratio_q10_q90,in_sample_70pct,668,0.47754491017964074,227.97648902821317,-175.75787965616047,-175.75787965616047,17.043413173652695,1.1856063384931406,11385.0,-1830.0,0.0366,0.7981341648327911,8,1.9942857142857142,8,91,-250.0,-250.0,0.4535928143712575,0.19461077844311378,0.3502994011976048,234,0.8034188034188035,0.19658119658119658,23078.0,0.0014970059880239522,0.0,668,0.4489247311827957,0.4489247311827957,0.09797949155451625,-0.18089960886571055,0.08860577241118993,1.9942857142857142,91,daily_pnl_over_static_capital,1488,0
a_ratio_q10_q90,out_of_sample_30pct,231,0.45454545454545453,233.47619047619048,-165.0,-165.0,16.125541125541126,1.179172679172679,3725.0,-1505.5,0.03011,0.6804695315301627,7,2.032258064516129,7,32,-250.0,-250.0,0.4675324675324675,0.21212121212121213,0.30735930735930733,71,0.7464788732394366,0.2535211267605634,5467.5,0.012987012987012988,0.0,231,0.3615023474178404,0.3615023474178404,0.07389751307870983,-0.26304347826086955,0.08548872007894798,2.032258064516129,32,daily_pnl_over_static_capital,639,0
