order_index,campaign_variant_name,alpha_variant_name,sizing_mode,fixed_contracts,risk_pct,max_contracts,skip_trade_if_too_small,initial_capital_usd,full_net_pnl_usd,full_return_pct,full_cagr_pct,full_sharpe,full_sortino,full_profit_factor,full_expectancy_usd,full_nb_trades,full_win_rate,full_avg_win_usd,full_avg_loss_usd,full_max_drawdown_pct,full_max_drawdown_usd,full_annualized_vol_pct,full_exposure_time_in_market_pct,full_worst_trade_loss_usd,full_trades_loss_gt_250_usd,full_trades_loss_gt_500_usd,full_worst_day_pnl_usd,full_max_daily_drawdown_usd,full_days_below_minus_500_usd,full_days_below_minus_1000_usd,full_pass_target_3000_usd_without_breaching_2000_dd,full_days_to_target_3000_usd,full_max_trailing_drawdown_observed_usd,full_max_static_drawdown_observed_usd,full_signal_attempt_count,full_entered_trade_count,full_skip_too_small_count,full_forced_one_contract_count,full_avg_contracts_entered,full_max_contracts_used,full_avg_contracts_raw,full_cap_hit_count,full_cap_hit_rate,oos_net_pnl_usd,oos_return_pct,oos_cagr_pct,oos_sharpe,oos_sortino,oos_profit_factor,oos_expectancy_usd,oos_nb_trades,oos_win_rate,oos_avg_win_usd,oos_avg_loss_usd,oos_max_drawdown_pct,oos_max_drawdown_usd,oos_annualized_vol_pct,oos_exposure_time_in_market_pct,oos_worst_trade_loss_usd,oos_trades_loss_gt_250_usd,oos_trades_loss_gt_500_usd,oos_worst_day_pnl_usd,oos_max_daily_drawdown_usd,oos_days_below_minus_500_usd,oos_days_below_minus_1000_usd,oos_pass_target_3000_usd_without_breaching_2000_dd,oos_days_to_target_3000_usd,oos_max_trailing_drawdown_observed_usd,oos_max_static_drawdown_observed_usd,oos_signal_attempt_count,oos_entered_trade_count,oos_skip_too_small_count,oos_forced_one_contract_count,oos_avg_contracts_entered,oos_max_contracts_used,oos_avg_contracts_raw,oos_cap_hit_count,oos_cap_hit_rate,full_net_pnl_delta_vs_baseline_usd,full_cagr_delta_vs_baseline_pct,full_sharpe_delta_vs_baseline,full_max_drawdown_delta_vs_baseline_usd,oos_net_pnl_delta_vs_baseline_usd,oos_cagr_delta_vs_baseline_pct,oos_sharpe_delta_vs_baseline,oos_max_drawdown_delta_vs_baseline_usd
0,fixed_1_contract,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,fixed_contracts,1.0,,,,50000.0,1460.7250000002625,2.921450000000525,0.4199109906226406,0.7214161623937717,0.4705568941682656,1.297863988580816,4.296250000000772,340,0.3352941176470588,55.830921052632085,-21.699115044246888,0.7881499999999211,394.0749999999605,0.5841444109523944,3.6809306190278357,86.99999999999818,0,0,-86.99999999999818,394.0749999999607,0,0,False,,394.0749999999607,325.0499999999374,344,340,0,0,1.0,1,1.0,0,0.0,986.6500000000781,1.9733000000001562,0.9485562002740755,1.5622017875381824,1.203950117780989,1.8008522727273735,9.966161616162404,99,0.35353535353535354,63.39000000000059,-19.2499999999991,0.30799999999999045,153.99999999999523,0.6063134785504939,3.3748271092669433,60.499999999999545,0,0,-60.499999999999545,154.0,0,0,False,,154.0,52.174999999995634,99,99,0,0,1.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,3.0,True,50000.0,5626.70000000075,11.2534000000015,1.5639105571701784,1.009777318526996,0.7596004778066985,1.4403600078263357,16.54911764706103,340,0.3352941176470588,161.44035087719448,-56.53761061946647,1.8902999999997747,945.1499999998873,1.6075547774955135,3.6809306190278357,142.49999999999318,0,0,-142.49999999999318,945.149999999885,0,0,True,1379.0,945.149999999885,680.5999999998094,344,340,0,0,2.8794117647058823,3,20.155661579167,304,0.8837209302325582,3044.3750000002265,6.088750000000453,2.896772052124197,1.7092703757288803,1.4519919458231814,1.9053903345726022,30.751262626264914,99,0.35353535353535354,183.05357142857318,-52.53906249999743,0.8029999999999723,401.49999999998613,1.7098523682971691,3.3748271092669433,120.99999999999909,0,0,-120.99999999999909,401.49999999998545,0,0,True,513.0,401.49999999998545,96.02499999997963,99,99,0,0,2.909090909090909,3,19.155342100490895,90,0.9090909090909091,4165.975000000488,1.1439995665475378,0.28836115613322433,551.0749999999268,2057.7250000001486,1.9482158518501214,0.1470685881906979,247.4999999999909
2,risk_pct_0p0025__max_contracts_3__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,3.0,False,50000.0,5626.70000000075,11.2534000000015,1.5639105571701784,1.009777318526996,0.7596004778066985,1.4403600078263357,16.54911764706103,340,0.3352941176470588,161.44035087719448,-56.53761061946647,1.8902999999997747,945.1499999998873,1.6075547774955135,3.6809306190278357,142.49999999999318,0,0,-142.49999999999318,945.149999999885,0,0,True,1379.0,945.149999999885,680.5999999998094,344,340,0,0,2.8794117647058823,3,20.155661579167,304,0.8837209302325582,3044.3750000002265,6.088750000000453,2.896772052124197,1.7092703757288803,1.4519919458231814,1.9053903345726022,30.751262626264914,99,0.35353535353535354,183.05357142857318,-52.53906249999743,0.8029999999999723,401.49999999998613,1.7098523682971691,3.3748271092669433,120.99999999999909,0,0,-120.99999999999909,401.49999999998545,0,0,True,513.0,401.49999999998545,96.02499999997963,99,99,0,0,2.909090909090909,3,19.155342100490895,90,0.9090909090909091,4165.975000000488,1.1439995665475378,0.28836115613322433,551.0749999999268,2057.7250000001486,1.9482158518501214,0.1470685881906979,247.4999999999909
3,risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,5.0,True,50000.0,9543.425000001163,19.086850000002325,2.574531994977458,1.1413587317293097,0.955328673718618,1.5268099141619957,28.068897058826952,340,0.3352941176470588,242.62214912280936,-80.15707964601374,2.5454999999998043,1272.749999999902,2.412235644966552,3.6809306190278357,155.99999999999454,0,0,-194.9999999999875,1272.7499999999054,0,0,True,823.0,1272.7499999999054,998.5499999996973,344,340,0,0,4.429411764705883,5,20.6181933218334,248,0.7209302325581395,4488.12500000035,8.9762500000007,4.240461358042724,1.703918528892912,1.5829545163143708,1.931726178119284,45.3345959595995,99,0.35353535353535354,265.8607142857169,-75.26562499999595,1.176999999999955,588.4999999999775,2.528642025390595,3.3748271092669433,142.49999999999318,0,0,-142.49999999999318,588.4999999999782,0,0,True,307.0,588.4999999999782,283.02499999997235,99,99,0,0,4.444444444444445,5,19.302361158125102,73,0.7373737373737373,8082.700000000901,2.1546210043548175,0.419942569335538,878.6749999999415,3501.4750000002723,3.2919051577686487,0.14171674135472956,434.49999999998226
4,risk_pct_0p0025__max_contracts_5__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,5.0,False,50000.0,9543.425000001163,19.086850000002325,2.574531994977458,1.1413587317293097,0.955328673718618,1.5268099141619957,28.068897058826952,340,0.3352941176470588,242.62214912280936,-80.15707964601374,2.5454999999998043,1272.749999999902,2.412235644966552,3.6809306190278357,155.99999999999454,0,0,-194.9999999999875,1272.7499999999054,0,0,True,823.0,1272.7499999999054,998.5499999996973,344,340,0,0,4.429411764705883,5,20.6181933218334,248,0.7209302325581395,4488.12500000035,8.9762500000007,4.240461358042724,1.703918528892912,1.5829545163143708,1.931726178119284,45.3345959595995,99,0.35353535353535354,265.8607142857169,-75.26562499999595,1.176999999999955,588.4999999999775,2.528642025390595,3.3748271092669433,142.49999999999318,0,0,-142.49999999999318,588.4999999999782,0,0,True,307.0,588.4999999999782,283.02499999997235,99,99,0,0,4.444444444444445,5,19.302361158125102,73,0.7373737373737373,8082.700000000901,2.1546210043548175,0.419942569335538,878.6749999999415,3501.4750000002723,3.2919051577686487,0.14171674135472956,434.49999999998226
5,risk_pct_0p0025__max_contracts_10__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,10.0,True,50000.0,17031.250000001917,34.06250000000384,4.357939741096484,1.2731308201332052,1.2527677745375363,1.6537405957317248,50.09191176471152,340,0.3352941176470588,377.9232456140387,-115.27433628317921,3.982999999999669,1991.4999999998345,3.8593229644399445,3.6809306190278357,188.99999999999181,0,0,-311.99999999998,1991.4999999998327,0,0,True,579.0,1991.4999999998327,1031.2749999995067,344,340,0,0,7.270588235294118,10,21.75516234740508,153,0.44476744186046513,6052.275000000561,12.10455000000112,5.675599429336997,1.5556329868272336,1.617353850026933,1.8881465991636872,61.13409090909657,99,0.35353535353535354,367.62214285714646,-106.47656249999321,1.6875999999997167,843.7999999998583,3.73493237106691,3.3748271092669433,165.0000000000091,0,0,-165.0000000000091,843.7999999998574,0,0,True,282.0,843.7999999998574,505.0249999999578,99,99,0,0,7.02020202020202,10,19.5818678472658,43,0.43434343434343436,15570.525000001655,3.938028750473843,0.5517146577394335,1597.424999999874,5065.625000000483,4.727043229062922,-0.006568800710948786,689.7999999998631
6,risk_pct_0p0025__max_contracts_10__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,10.0,False,50000.0,17031.250000001917,34.06250000000384,4.357939741096484,1.2731308201332052,1.2527677745375363,1.6537405957317248,50.09191176471152,340,0.3352941176470588,377.9232456140387,-115.27433628317921,3.982999999999669,1991.4999999998345,3.8593229644399445,3.6809306190278357,188.99999999999181,0,0,-311.99999999998,1991.4999999998327,0,0,True,579.0,1991.4999999998327,1031.2749999995067,344,340,0,0,7.270588235294118,10,21.75516234740508,153,0.44476744186046513,6052.275000000561,12.10455000000112,5.675599429336997,1.5556329868272336,1.617353850026933,1.8881465991636872,61.13409090909657,99,0.35353535353535354,367.62214285714646,-106.47656249999321,1.6875999999997167,843.7999999998583,3.73493237106691,3.3748271092669433,165.0000000000091,0,0,-165.0000000000091,843.7999999998574,0,0,True,282.0,843.7999999998574,505.0249999999578,99,99,0,0,7.02020202020202,10,19.5818678472658,43,0.43434343434343436,15570.525000001655,3.938028750473843,0.5517146577394335,1597.424999999874,5065.625000000483,4.727043229062922,-0.006568800710948786,689.7999999998631
7,risk_pct_0p0025__max_contracts_15__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,15.0,True,50000.0,23815.825000002464,47.631650000004925,5.832400395387949,1.3572897790341296,1.5105240158848912,1.7738314948094804,70.0465441176543,340,0.3352941176470588,478.88004385965365,-136.17920353981438,4.734999999999647,2367.4999999998236,5.06209956835402,3.6809306190278357,217.50000000000682,0,0,-350.9999999999775,2367.499999999818,0,0,True,479.0,2367.499999999818,966.8249999997934,344,340,0,0,9.323529411764707,15,22.8834179539113,112,0.32558139534883723,7001.300000000739,14.002600000001477,6.5362746169080665,1.4106913357216178,1.623124560908057,1.8643046725512313,70.72020202020948,99,0.35353535353535354,431.48000000000434,-126.5703124999908,2.369599999999626,1184.7999999998128,4.764506472681039,3.3748271092669433,181.99999999999363,0,0,-181.99999999999363,1184.7999999998137,0,0,True,282.0,1184.7999999998137,640.0249999999432,99,99,0,0,8.919191919191919,15,19.7157700073111,32,0.32323232323232326,22355.1000000022,5.412489404765308,0.6358736166403579,1973.424999999863,6014.650000000661,5.587718416633991,-0.15151045181656464,1030.7999999998176
8,risk_pct_0p0025__max_contracts_15__skip_trade_if_too_small_false,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.0025,15.0,False,50000.0,23815.825000002464,47.631650000004925,5.832400395387949,1.3572897790341296,1.5105240158848912,1.7738314948094804,70.0465441176543,340,0.3352941176470588,478.88004385965365,-136.17920353981438,4.734999999999647,2367.4999999998236,5.06209956835402,3.6809306190278357,217.50000000000682,0,0,-350.9999999999775,2367.499999999818,0,0,True,479.0,2367.499999999818,966.8249999997934,344,340,0,0,9.323529411764707,15,22.8834179539113,112,0.32558139534883723,7001.300000000739,14.002600000001477,6.5362746169080665,1.4106913357216178,1.623124560908057,1.8643046725512313,70.72020202020948,99,0.35353535353535354,431.48000000000434,-126.5703124999908,2.369599999999626,1184.7999999998128,4.764506472681039,3.3748271092669433,181.99999999999363,0,0,-181.99999999999363,1184.7999999998137,0,0,True,282.0,1184.7999999998137,640.0249999999432,99,99,0,0,8.919191919191919,15,19.7157700073111,32,0.32323232323232326,22355.1000000022,5.412489404765308,0.6358736166403579,1973.424999999863,6014.650000000661,5.587718416633991,-0.15151045181656464,1030.7999999998176
9,risk_pct_0p0050__max_contracts_3__skip_trade_if_too_small_true,dynamic_exit_atr_target_1p0_ts4_vq0p95_bf0p5_ra1p2,risk_percent,,0.005,3.0,True,50000.0,4469.175000000786,8.938350000001572,1.2535997173972913,0.7383990696781317,0.48587981113149925,1.3055846153846817,13.144632352943487,340,0.3352941176470588,167.49276315789626,-64.71238938052826,2.364449999999763,1182.2249999998814,1.7461190534332909,3.6809306190278357,257.99999999999727,1,0,-257.99999999999727,1182.2249999998821,0,0,True,1501.0,1182.2249999998821,975.149999999805,344,340,0,0,2.9970588235294118,3,39.79997074966602,339,0.9854651162790697,2959.950000000234,5.919900000000468,2.8176166329040964,1.562201787538183,1.2039501177809895,1.8008522727273737,29.89848484848721,99,0.35353535353535354,190.17000000000175,-57.7499999999973,0.9239999999999714,461.9999999999857,1.8189404356514813,3.3748271092669433,181.49999999999864,0,0,-181.49999999999864,461.99999999998545,0,0,False,,461.99999999998545,156.52499999997963,99,99,0,0,3.0,3,38.28348024549117,99,1.0,3008.4500000005237,0.8336887267746507,0.016982907284360027,788.149999999921,1973.300000000156,1.8690604326300209,6.661338147750939e-16,307.99999999999045
