trades,net_pnl,gross_profit,gross_loss,winrate,avg_trade,median_trade,profit_factor,max_drawdown,sharpe_daily,sortino_daily,pnl_to_maxdd,avg_holding_minutes,median_holding_minutes,stop_exit_rate,target_exit_rate,time_stop_exit_rate,eod_exit_rate,skipped_trades,skip_rate,blocked_setups,turnover_proxy,estimated_cost_per_trade,config_id,symbol,execution_timeframe,entry_timing,protective_orders_active_from,ambiguous_policy,stop_multiplier,target_multiplier,entry_delay_minutes,filter_family,filter_label,filter_params
83,-751.4499999999971,3621.800000000003,4373.25,0.25301204819277107,-9.05361445783129,-32.625,0.8281712685074036,-1251.375,-1.1030642361891507,-2.549225830359228,-0.6004994506043329,42.373493975903614,19.0,0.891566265060241,0.07228915662650602,0.1686746987951807,0.03614457831325301,0,0.0,1,38.13301886792453,2.5,none_sm0p75_tm1p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,10,none,none,{}
82,-740.9499999999898,3967.92500000001,4708.875,0.23170731707317074,-9.035975609755972,-36.0,0.8426481909160914,-1721.625,-1.0035431595983724,-2.399982956932353,-0.4303782763377564,40.51219512195122,16.5,0.8902439024390244,0.08536585365853659,0.17073170731707318,0.024390243902439025,0,0.0,1,37.67358490566038,2.5,none_sm0p75_tm1p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,none,none,{}
65,-708.4999999999927,3080.2500000000073,3788.75,0.27692307692307694,-10.899999999999888,-37.0,0.8129990102276495,-1243.699999999997,-1.226425579807423,-2.5837876097708796,-0.5696711425584903,53.58461538461538,37.0,0.9538461538461539,0.046153846153846156,0.2923076923076923,0.0,0,0.0,1,29.86320754716981,2.5,none_sm0p75_tm1p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,30,none,none,{}
90,365.84999999999854,4314.8499999999985,3949.0,0.2111111111111111,4.0649999999999835,-35.25,1.0926437072676622,-1567.5,0.45311019810297143,1.5144544472400945,0.23339712918660194,36.44444444444444,9.0,0.9333333333333333,0.05555555555555555,0.15555555555555556,0.011111111111111112,0,0.0,1,41.34905660377358,2.5,none_sm0p75_tm2p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,0,none,none,{}
79,-663.1750000000029,3074.949999999997,3738.125,0.24050632911392406,-8.394620253164593,-30.375,0.8225915398762741,-1813.375,-1.0917997512058275,-2.703937197607477,-0.3657131040187512,45.075949367088604,21.0,0.9493670886075949,0.012658227848101266,0.20253164556962025,0.0379746835443038,0,0.0,1,36.29528301886792,2.5,none_sm0p75_tm2p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,5,none,none,{}
83,-719.1000000000058,3654.149999999994,4373.25,0.25301204819277107,-8.663855421686817,-32.625,0.8355685131195322,-1255.875,-1.0367147935863514,-2.439481395450586,-0.5725888324873143,45.42168674698795,19.0,0.9397590361445783,0.024096385542168676,0.21686746987951808,0.03614457831325301,0,0.0,1,38.13301886792453,2.5,none_sm0p75_tm2p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,none,none,{}
82,-652.7250000000058,4056.149999999994,4708.875,0.23170731707317074,-7.960060975609827,-36.0,0.8613840885561825,-1828.125,-0.8680541223756513,-2.114216715788792,-0.357046153846157,45.03658536585366,17.0,0.9512195121951219,0.024390243902439025,0.23170731707317074,0.024390243902439025,0,0.0,1,37.67358490566038,2.5,none_sm0p75_tm2p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,15,none,none,{}
65,-764.25,3024.5,3788.75,0.27692307692307694,-11.757692307692308,-37.0,0.7982843945892445,-1262.625,-1.337652378180082,-2.78709905542331,-0.6052866052866053,55.215384615384615,37.0,1.0,0.0,0.3384615384615385,0.0,0,0.0,1,29.86320754716981,2.5,none_sm0p75_tm2p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,30,none,none,{}
90,210.5625,4159.5625,3949.0,0.2111111111111111,2.339583333333333,-35.25,1.0533204608761713,-1567.5,0.27232823673956974,0.871634042768877,0.13433014354066986,38.888888888888886,9.0,0.9777777777777777,0.011111111111111112,0.2,0.011111111111111112,0,0.0,1,41.34905660377358,2.5,none_sm0p75_tm2p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,0,none,none,{}
79,-611.125,3127.0,3738.125,0.24050632911392406,-7.735759493670886,-30.375,0.8365156328373182,-1813.375,-0.9905873514140783,-2.4917157912886676,-0.3370097194457848,45.41772151898734,21.0,0.9620253164556962,0.0,0.21518987341772153,0.0379746835443038,0,0.0,1,36.29528301886792,2.5,none_sm0p75_tm2p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,none,none,{}
83,-567.625,3805.625,4373.25,0.25301204819277107,-6.838855421686747,-32.625,0.8702052249471217,-1255.875,-0.7836724206869405,-1.9256162245760362,-0.45197571414352544,46.45783132530121,19.0,0.9518072289156626,0.012048192771084338,0.2289156626506024,0.03614457831325301,0,0.0,1,38.13301886792453,2.5,none_sm0p75_tm2p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,10,none,none,{}
82,-497.3125,4211.5625,4708.875,0.23170731707317074,-6.064786585365853,-36.0,0.8943882562183112,-1828.125,-0.6386026312464843,-1.6108259994189043,-0.27203418803418805,45.41463414634146,17.0,0.9634146341463414,0.012195121951219513,0.24390243902439024,0.024390243902439025,0,0.0,1,37.67358490566038,2.5,none_sm0p75_tm2p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,none,none,{}
65,-764.25,3024.5,3788.75,0.27692307692307694,-11.757692307692308,-37.0,0.7982843945892445,-1262.625,-1.337652378180082,-2.78709905542331,-0.6052866052866053,55.215384615384615,37.0,1.0,0.0,0.3384615384615385,0.0,0,0.0,1,29.86320754716981,2.5,none_sm0p75_tm2p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,30,none,none,{}
90,123.0,4072.0,3949.0,0.2111111111111111,1.3666666666666667,-35.25,1.0311471258546467,-1567.5,0.1620949820264895,0.5091646768088899,0.0784688995215311,39.022222222222226,9.0,0.9888888888888889,0.0,0.2111111111111111,0.011111111111111112,0,0.0,1,41.34905660377358,2.5,none_sm0p75_tm3p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,0,none,none,{}
79,-611.125,3127.0,3738.125,0.24050632911392406,-7.735759493670886,-30.375,0.8365156328373182,-1813.375,-0.9905873514140783,-2.4917157912886676,-0.3370097194457848,45.41772151898734,21.0,0.9620253164556962,0.0,0.21518987341772153,0.0379746835443038,0,0.0,1,36.29528301886792,2.5,none_sm0p75_tm3p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,5,none,none,{}
83,-551.25,3822.0,4373.25,0.25301204819277107,-6.641566265060241,-32.625,0.8739495798319328,-1255.875,-0.7569373899785133,-1.8700655252984626,-0.43893699611824427,46.602409638554214,19.0,0.963855421686747,0.0,0.24096385542168675,0.03614457831325301,0,0.0,1,38.13301886792453,2.5,none_sm0p75_tm3p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,10,none,none,{}
82,-512.875,4196.0,4708.875,0.23170731707317074,-6.254573170731708,-36.0,0.8910833266969287,-1828.125,-0.6607624947996388,-1.6612339011224742,-0.28054700854700854,45.48780487804878,17.0,0.975609756097561,0.0,0.25609756097560976,0.024390243902439025,0,0.0,1,37.67358490566038,2.5,none_sm0p75_tm3p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,15,none,none,{}
65,-764.25,3024.5,3788.75,0.27692307692307694,-11.757692307692308,-37.0,0.7982843945892445,-1262.625,-1.337652378180082,-2.78709905542331,-0.6052866052866053,55.215384615384615,37.0,1.0,0.0,0.3384615384615385,0.0,0,0.0,1,29.86320754716981,2.5,none_sm0p75_tm3p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,30,none,none,{}
91,356.67499999999563,4601.174999999996,4244.5,0.2857142857142857,3.9195054945054464,-30.0,1.0840322770644353,-1094.199999999997,0.4951929218604316,1.2528853568850706,0.3259687442880612,36.62637362637363,15.0,0.7912087912087912,0.1978021978021978,0.12087912087912088,0.01098901098901099,0,0.0,0,41.80849056603773,2.5,none_sm1p00_tm1p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,0,none,none,{}
79,624.5999999999913,4276.599999999991,3652.0,0.35443037974683544,7.90632911392394,-27.5,1.1710295728367994,-1125.875,0.9964121762845419,2.415814911353429,0.5547685133784757,47.89873417721519,29.0,0.7721518987341772,0.20253164556962025,0.16455696202531644,0.02531645569620253,0,0.0,1,36.29528301886792,2.5,none_sm1p00_tm1p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,5,none,none,{}
83,-545.8250000000044,3922.6749999999956,4468.5,0.3253012048192771,-6.576204819277161,-36.5,0.8778505091193903,-1473.875,-0.8058632971858533,-1.6155611143387798,-0.37033330506318674,48.036144578313255,24.0,0.8192771084337349,0.1566265060240964,0.20481927710843373,0.024096385542168676,0,0.0,1,38.13301886792453,2.5,none_sm1p00_tm1p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,10,none,none,{}
82,-714.4000000000087,4057.0999999999913,4771.5,0.2926829268292683,-8.712195121951327,-30.5,0.8502776904537339,-1571.375,-1.0469066140571448,-2.1297708737298024,-0.45463368069366555,47.53658536585366,26.0,0.8170731707317073,0.15853658536585366,0.2073170731707317,0.024390243902439025,0,0.0,1,37.67358490566038,2.5,none_sm1p00_tm1p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,15,none,none,{}
65,-206.32500000001164,3527.1749999999884,3733.5,0.35384615384615387,-3.1742307692309484,-32.0,0.94473684210526,-1324.0,-0.35227223210117886,-0.6136270947045392,-0.1558345921450239,61.0,56.0,0.8307692307692308,0.16923076923076924,0.2923076923076923,0.0,0,0.0,1,29.86320754716981,2.5,none_sm1p00_tm1p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,30,none,none,{}
91,143.25,4534.75,4391.5,0.27472527472527475,1.5741758241758241,-35.0,1.0326198337697825,-1501.0,0.19487097699940428,0.49809685048480384,0.09543637574950033,40.46153846153846,18.0,0.8461538461538461,0.13186813186813187,0.16483516483516483,0.02197802197802198,0,0.0,0,41.80849056603773,2.5,none_sm1p00_tm1p25_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,0,none,none,{}
79,853.5,4512.5,3659.0,0.34177215189873417,10.80379746835443,-27.5,1.2332604536758678,-1059.0,1.2526686502732283,3.286859798140662,0.8059490084985835,51.81012658227848,34.0,0.8227848101265823,0.13924050632911392,0.20253164556962025,0.0379746835443038,0,0.0,1,36.29528301886792,2.5,none_sm1p00_tm1p25_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,5,none,none,{}
83,-232.84375,4259.15625,4492.0,0.3132530120481928,-2.8053463855421685,-36.5,0.9481647929652716,-1365.96875,-0.32077850159021126,-0.6908220127433602,-0.17046052481068838,51.036144578313255,27.0,0.8554216867469879,0.12048192771084337,0.2289156626506024,0.024096385542168676,0,0.0,1,38.13301886792453,2.5,none_sm1p00_tm1p25_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,10,none,none,{}
82,-302.875,4490.125,4793.0,0.2804878048780488,-3.6935975609756095,-30.5,0.9368088879616107,-1488.5,-0.4058221828976798,-0.9038217959003644,-0.2034766543500168,49.573170731707314,26.0,0.8414634146341463,0.12195121951219512,0.23170731707317074,0.036585365853658534,0,0.0,1,37.67358490566038,2.5,none_sm1p00_tm1p25_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,15,none,none,{}
65,-128.625,3604.875,3733.5,0.35384615384615387,-1.978846153846154,-32.0,0.965548413017276,-1324.5,-0.21214828868837404,-0.3825410641287625,-0.09711211778029445,65.64615384615385,59.0,0.9076923076923077,0.09230769230769231,0.36923076923076925,0.0,0,0.0,1,29.86320754716981,2.5,none_sm1p00_tm1p25_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,30,none,none,{}
90,385.7875000000058,4772.787500000006,4387.0,0.2777777777777778,4.2865277777778426,-35.5,1.0879387964440406,-1511.0,0.48970966540440486,1.3414278443728387,0.25531932495036785,43.06666666666667,18.0,0.8777777777777778,0.1,0.18888888888888888,0.022222222222222223,0,0.0,1,41.34905660377358,2.5,none_sm1p00_tm1p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,0,none,none,{}
79,1185.7000000000044,4844.700000000004,3659.0,0.34177215189873417,15.008860759493727,-27.5,1.3240502869636526,-988.0,1.5929095201308252,4.566174180029757,1.2001012145749033,54.65822784810127,34.0,0.8481012658227848,0.11392405063291139,0.22784810126582278,0.0379746835443038,0,0.0,1,36.29528301886792,2.5,none_sm1p00_tm1p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,5,none,none,{}
83,-3.7124999999941792,4488.287500000006,4492.0,0.3132530120481928,-0.04472891566258047,-36.5,0.9991735307212836,-1290.0,-0.004814906300063689,-0.011014582621632334,-0.002877906976739674,53.10843373493976,29.0,0.8795180722891566,0.08433734939759036,0.25301204819277107,0.03614457831325301,0,0.0,1,38.13301886792453,2.5,none_sm1p00_tm1p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,10,none,none,{}
82,-14.199999999989814,4778.80000000001,4793.0,0.2804878048780488,-0.17317073170719285,-30.5,0.9970373461297747,-1417.5,-0.017771309211538303,-0.04237480644416333,-0.010017636684296165,52.74390243902439,37.5,0.8658536585365854,0.0975609756097561,0.25609756097560976,0.036585365853658534,0,0.0,1,37.67358490566038,2.5,none_sm1p00_tm1p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,15,none,none,{}
65,-127.74999999999272,3605.7500000000073,3733.5,0.35384615384615387,-1.9653846153845034,-32.0,0.9657827775545754,-1324.5,-0.2069355692292361,-0.3799387439645996,-0.09645149112872232,68.3076923076923,75.0,0.9538461538461539,0.046153846153846156,0.4153846153846154,0.0,0,0.0,1,29.86320754716981,2.5,none_sm1p00_tm1p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,30,none,none,{}
90,569.8499999999985,5004.3499999999985,4434.5,0.26666666666666666,6.33166666666665,-36.0,1.128503777201488,-1685.0,0.6616101498643056,1.994501647360338,0.3381899109792276,46.6,22.0,0.9222222222222223,0.05555555555555555,0.2222222222222222,0.022222222222222223,0,0.0,1,41.34905660377358,2.5,none_sm1p00_tm2p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,0,none,none,{}
79,881.1499999999942,4540.149999999994,3659.0,0.34177215189873417,11.153797468354357,-27.5,1.2408171631593317,-1091.0,1.2284022357316682,3.393340962075718,0.8076535288725886,60.177215189873415,54.0,0.9367088607594937,0.02531645569620253,0.31645569620253167,0.0379746835443038,0,0.0,1,36.29528301886792,2.5,none_sm1p00_tm2p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,5,none,none,{}
83,-110.85000000000582,4381.149999999994,4492.0,0.3132530120481928,-1.3355421686747688,-36.5,0.9753227960819221,-1294.5,-0.14641308418105445,-0.32887986090502963,-0.08563151796060704,56.81927710843374,38.0,0.9397590361445783,0.024096385542168676,0.3132530120481928,0.03614457831325301,0,0.0,1,38.13301886792453,2.5,none_sm1p00_tm2p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,10,none,none,{}
82,41.64999999999418,4834.649999999994,4793.0,0.2804878048780488,0.5079268292682217,-30.5,1.0086897558940109,-1524.0,0.05159467533686854,0.12428948509862127,0.027329396325455498,57.58536585365854,47.5,0.9390243902439024,0.024390243902439025,0.32926829268292684,0.036585365853658534,0,0.0,1,37.67358490566038,2.5,none_sm1p00_tm2p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,15,none,none,{}
65,-183.5,3550.0,3733.5,0.35384615384615387,-2.8230769230769233,-32.0,0.9508504084639079,-1324.5,-0.30002966678096527,-0.5457437144227633,-0.1385428463571159,69.93846153846154,76.0,1.0,0.0,0.46153846153846156,0.0,0,0.0,1,29.86320754716981,2.5,none_sm1p00_tm2p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,30,none,none,{}
90,414.5625,4849.0625,4434.5,0.26666666666666666,4.60625,-36.0,1.093485736836171,-1685.0,0.4997976576783388,1.4509881357968277,0.24603115727002967,49.044444444444444,23.5,0.9666666666666667,0.011111111111111112,0.26666666666666666,0.022222222222222223,0,0.0,1,41.34905660377358,2.5,none_sm1p00_tm2p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,0,none,none,{}
79,981.0,4640.0,3659.0,0.34177215189873417,12.417721518987342,-27.5,1.2681060399016124,-1091.0,1.3367262618184113,3.7778669736098296,0.8991750687442713,61.35443037974684,54.0,0.9620253164556962,0.0,0.34177215189873417,0.0379746835443038,0,0.0,1,36.29528301886792,2.5,none_sm1p00_tm2p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,5,none,none,{}
83,40.625,4532.625,4492.0,0.3132530120481928,0.4894578313253012,-36.5,1.0090438557435442,-1294.5,0.051761899707208556,0.1205299445130007,0.03138277327153341,57.855421686746986,38.0,0.9518072289156626,0.012048192771084338,0.3253012048192771,0.03614457831325301,0,0.0,1,38.13301886792453,2.5,none_sm1p00_tm2p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,10,none,none,{}
82,197.0625,4990.0625,4793.0,0.2804878048780488,2.4032012195121952,-30.5,1.041114646359274,-1524.0,0.2369194924771239,0.5880623447118962,0.12930610236220472,57.96341463414634,47.5,0.9512195121951219,0.012195121951219513,0.34146341463414637,0.036585365853658534,0,0.0,1,37.67358490566038,2.5,none_sm1p00_tm2p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,15,none,none,{}
65,-183.5,3550.0,3733.5,0.35384615384615387,-2.8230769230769233,-32.0,0.9508504084639079,-1324.5,-0.30002966678096527,-0.5457437144227633,-0.1385428463571159,69.93846153846154,76.0,1.0,0.0,0.46153846153846156,0.0,0,0.0,1,29.86320754716981,2.5,none_sm1p00_tm2p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,30,none,none,{}
90,327.0,4761.5,4434.5,0.26666666666666666,3.6333333333333333,-36.0,1.073739993234863,-1685.0,0.40065666498389035,1.1445152911938796,0.1940652818991098,49.17777777777778,23.5,0.9777777777777777,0.0,0.2777777777777778,0.022222222222222223,0,0.0,1,41.34905660377358,2.5,none_sm1p00_tm3p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,0,none,none,{}
79,981.0,4640.0,3659.0,0.34177215189873417,12.417721518987342,-27.5,1.2681060399016124,-1091.0,1.3367262618184113,3.7778669736098296,0.8991750687442713,61.35443037974684,54.0,0.9620253164556962,0.0,0.34177215189873417,0.0379746835443038,0,0.0,1,36.29528301886792,2.5,none_sm1p00_tm3p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,5,none,none,{}
83,57.0,4549.0,4492.0,0.3132530120481928,0.6867469879518072,-36.5,1.0126892252894033,-1294.5,0.07229466072822051,0.16911278368593327,0.0440324449594438,58.0,38.0,0.963855421686747,0.0,0.3373493975903614,0.03614457831325301,0,0.0,1,38.13301886792453,2.5,none_sm1p00_tm3p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,10,none,none,{}
82,181.5,4974.5,4793.0,0.2804878048780488,2.2134146341463414,-30.5,1.0378677237638223,-1524.0,0.2188273353097393,0.5416216457479691,0.11909448818897637,58.03658536585366,47.5,0.9634146341463414,0.0,0.35365853658536583,0.036585365853658534,0,0.0,1,37.67358490566038,2.5,none_sm1p00_tm3p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,15,none,none,{}
65,-183.5,3550.0,3733.5,0.35384615384615387,-2.8230769230769233,-32.0,0.9508504084639079,-1324.5,-0.30002966678096527,-0.5457437144227633,-0.1385428463571159,69.93846153846154,76.0,1.0,0.0,0.46153846153846156,0.0,0,0.0,1,29.86320754716981,2.5,none_sm1p00_tm3p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{}
91,-290.57500000000437,4601.174999999996,4891.75,0.2857142857142857,-3.1931318681319163,-35.5,0.9405989676496133,-1310.074999999997,-0.38271745168942645,-0.8495599508967417,-0.22180027861000706,40.417582417582416,23.0,0.7912087912087912,0.1978021978021978,0.14285714285714285,0.01098901098901099,0,0.0,0,41.80849056603773,2.5,none_sm1p25_tm1p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.25,1.0,0,none,none,{}
79,167.09999999999127,4311.099999999991,4144.0,0.3670886075949367,2.115189873417611,-33.0,1.040323359073357,-1207.0,0.25574909701645837,0.5941941183516213,0.13844241922120237,50.63291139240506,30.0,0.7721518987341772,0.20253164556962025,0.189873417721519,0.02531645569620253,0,0.0,1,36.29528301886792,2.5,none_sm1p25_tm1p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.25,1.0,5,none,none,{}
