trades,net_pnl,gross_profit,gross_loss,winrate,avg_trade,median_trade,profit_factor,max_drawdown,sharpe_daily,sortino_daily,pnl_to_maxdd,avg_holding_minutes,median_holding_minutes,stop_exit_rate,target_exit_rate,time_stop_exit_rate,eod_exit_rate,skipped_trades,skip_rate,blocked_setups,turnover_proxy,estimated_cost_per_trade,config_id,symbol,execution_timeframe,entry_timing,protective_orders_active_from,ambiguous_policy,stop_multiplier,target_multiplier,entry_delay_minutes,filter_family,filter_label,filter_params
138,377.987499999992,5466.112499999992,5088.125,0.2826086956521739,2.7390398550724058,-22.25,1.0742881709863636,-673.625,0.40126762835190605,0.976104162796347,0.5611245128966295,48.61594202898551,26.5,0.8840579710144928,0.10869565217391304,0.21014492753623187,0.007246376811594203,0,0.0,2,29.86048578199052,2.5,none_sm0p75_tm1p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,none,none,{}
128,975.8625000000029,5638.612500000003,4662.75,0.3359375,7.623925781250023,-22.3125,1.209289046163745,-489.1124999999993,1.1374114523084167,2.953675315554334,1.995169822893515,59.515625,54.5,0.8671875,0.109375,0.265625,0.0234375,0,0.0,2,27.696682464454973,2.5,none_sm0p75_tm1p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,30,none,none,{}
182,359.05000000000473,5959.050000000005,5600.0,0.2032967032967033,1.9728021978022239,-22.875,1.0641160714285722,-655.0,0.3015021289151422,0.9160030423359788,0.5481679389313049,38.62637362637363,10.5,0.9395604395604396,0.054945054945054944,0.1978021978021978,0.005494505494505495,0,0.0,2,39.38122037914692,2.5,none_sm0p75_tm2p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,0,none,none,{}
160,518.0000000000055,5923.5000000000055,5405.5,0.225,3.237500000000034,-24.375,1.0958283230043484,-767.4249999999993,0.4668799848254622,1.3208275000212517,0.674984526175204,42.45625,15.5,0.93125,0.0625,0.2,0.00625,0,0.0,2,34.620853080568715,2.5,none_sm0p75_tm2p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,5,none,none,{}
147,-420.3999999999978,5018.100000000002,5438.5,0.24489795918367346,-2.8598639455782164,-24.375,0.9226992736967918,-1388.199999999997,-0.43637322852253363,-1.0027185354099741,-0.3028382077510436,47.17687074829932,22.0,0.9387755102040817,0.05442176870748299,0.23129251700680273,0.006802721088435374,0,0.0,2,31.80790876777251,2.5,none_sm0p75_tm2p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,none,none,{}
138,470.975000000004,5559.100000000004,5088.125,0.2826086956521739,3.4128623188406086,-22.25,1.092563567129346,-740.75,0.4846644678140703,1.2162324364510022,0.6358083023962254,51.61594202898551,27.0,0.9347826086956522,0.057971014492753624,0.2608695652173913,0.007246376811594203,0,0.0,2,29.86048578199052,2.5,none_sm0p75_tm2p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,15,none,none,{}
128,1333.550000000003,5996.300000000003,4662.75,0.3359375,10.418359375000023,-22.3125,1.2860007506299937,-510.47499999999854,1.4595348159305637,4.036299906039507,2.6123708310887053,63.078125,61.5,0.921875,0.0546875,0.3203125,0.0234375,0,0.0,2,27.696682464454973,2.5,none_sm0p75_tm2p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,30,none,none,{}
182,634.875,6234.875,5600.0,0.2032967032967033,3.4883241758241756,-22.875,1.1133705357142858,-655.0,0.5093249441681963,1.6196836972651352,0.9692748091603054,40.25824175824176,10.5,0.9725274725274725,0.02197802197802198,0.23076923076923078,0.005494505494505495,0,0.0,2,39.38122037914692,2.5,none_sm0p75_tm2p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,0,none,none,{}
160,734.875,6140.375,5405.5,0.225,4.59296875,-24.375,1.135949495883822,-680.5625,0.6393365086614903,1.8738283959036823,1.079805308109101,44.1125,15.5,0.9625,0.03125,0.23125,0.00625,0,0.0,2,34.620853080568715,2.5,none_sm0p75_tm2p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,none,none,{}
147,-614.5625,4823.9375,5438.5,0.24489795918367346,-4.180697278911564,-24.375,0.8869977935092397,-1565.8125,-0.6584601490527991,-1.4658259037057457,-0.3924879255977328,48.10204081632653,22.0,0.9795918367346939,0.013605442176870748,0.272108843537415,0.006802721088435374,0,0.0,2,31.80790876777251,2.5,none_sm0p75_tm2p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,10,none,none,{}
138,255.75,5343.875,5088.125,0.2826086956521739,1.8532608695652173,-22.25,1.0502640953199853,-740.75,0.2725002779728759,0.660441521571933,0.3452581842726966,53.65942028985507,27.0,0.9710144927536232,0.021739130434782608,0.2971014492753623,0.007246376811594203,0,0.0,2,29.86048578199052,2.5,none_sm0p75_tm2p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,none,none,{}
128,1313.5625,5976.3125,4662.75,0.3359375,10.26220703125,-22.3125,1.2817141172055118,-485.1875,1.439897962081951,3.9758030784950007,2.7073296406028597,64.59375,63.0,0.9453125,0.03125,0.34375,0.0234375,0,0.0,2,27.696682464454973,2.5,none_sm0p75_tm2p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,30,none,none,{}
182,516.5249999999978,6116.524999999998,5600.0,0.2032967032967033,2.8380494505494385,-22.875,1.0922366071428569,-681.625,0.4241878751787043,1.3177509300726449,0.7577847056666024,40.57692307692308,10.5,0.9835164835164835,0.01098901098901099,0.24175824175824176,0.005494505494505495,0,0.0,2,39.38122037914692,2.5,none_sm0p75_tm3p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,0,none,none,{}
160,415.72499999999854,5821.2249999999985,5405.5,0.225,2.598281249999991,-24.375,1.0769077791138653,-747.875,0.3804496715241893,1.0600405645681994,0.5558749791074692,44.66875,15.5,0.9875,0.00625,0.25625,0.00625,0,0.0,2,34.620853080568715,2.5,none_sm0p75_tm3p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,5,none,none,{}
147,-635.2750000000015,4803.2249999999985,5438.5,0.24489795918367346,-4.321598639455792,-24.375,0.8831892985198122,-1586.5250000000015,-0.6823837696903615,-1.515228395772065,-0.40041915507161935,48.4421768707483,22.0,0.9863945578231292,0.006802721088435374,0.2789115646258503,0.006802721088435374,0,0.0,2,31.80790876777251,2.5,none_sm0p75_tm3p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,10,none,none,{}
138,186.67499999999927,5274.799999999999,5088.125,0.2826086956521739,1.3527173913043427,-22.25,1.0366883675224172,-740.75,0.20012592670796156,0.4820642073878401,0.2520080998987503,53.992753623188406,27.0,0.9855072463768116,0.007246376811594203,0.3115942028985507,0.007246376811594203,0,0.0,2,29.86048578199052,2.5,none_sm0p75_tm3p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,15,none,none,{}
128,1169.0,5831.75,4662.75,0.3359375,9.1328125,-22.3125,1.2507104176719748,-511.125,1.2828965519171949,3.538250976836394,2.2871117632673026,65.40625,63.0,0.96875,0.0078125,0.3671875,0.0234375,0,0.0,2,27.696682464454973,2.5,none_sm0p75_tm3p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,30,none,none,{}
184,-1923.9500000000044,5057.549999999996,6981.5,0.22282608695652173,-10.456250000000024,-28.75,0.7244216858841217,-1898.4500000000044,-1.8964740079298392,-3.781960996682346,-1.0134320103242118,31.809782608695652,14.0,0.8260869565217391,0.16847826086956522,0.10869565217391304,0.005434782608695652,0,0.0,0,39.81398104265403,2.5,none_sm1p00_tm1p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,0,none,none,{}
162,-1088.0500000000065,5235.449999999993,6323.5,0.2654320987654321,-6.716358024691399,-27.25,0.8279354787696677,-1583.0,-1.147363137514535,-2.202214962833559,-0.6873341756159232,36.96913580246913,20.0,0.7962962962962963,0.19753086419753085,0.12962962962962962,0.006172839506172839,0,0.0,0,35.053613744075825,2.5,none_sm1p00_tm1p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,5,none,none,{}
148,-525.0500000000065,5581.449999999993,6106.5,0.30405405405405406,-3.5476351351351796,-26.25,0.914017849832145,-1217.2000000000007,-0.5325035705398167,-0.9912021926263606,-0.43135885639172383,44.33108108108108,28.0,0.7702702702702703,0.21621621621621623,0.14864864864864866,0.013513513513513514,0,0.0,1,32.024289099526065,2.5,none_sm1p00_tm1p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,10,none,none,{}
139,95.09999999999854,5767.0999999999985,5672.0,0.34532374100719426,0.6841726618704931,-21.5,1.0167665726375175,-591.4500000000007,0.09981144717816527,0.19358947449247518,0.16079127567841478,48.0431654676259,38.0,0.7410071942446043,0.2446043165467626,0.17985611510791366,0.014388489208633094,0,0.0,1,30.076866113744074,2.5,none_sm1p00_tm1p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,15,none,none,{}
128,1032.9249999999956,5920.424999999996,4887.5,0.390625,8.069726562499966,-17.5,1.2113401534526844,-685.8500000000022,1.2319652840190438,2.627334349025785,1.5060508857621817,60.2109375,46.0,0.734375,0.2421875,0.2734375,0.0234375,0,0.0,2,27.696682464454973,2.5,none_sm1p00_tm1p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,30,none,none,{}
183,-1589.6875,5422.3125,7012.0,0.21311475409836064,-8.68681693989071,-29.0,0.7732904306902453,-1637.28125,-1.4392569536991398,-3.138375007009849,-0.9709312312713531,36.021857923497265,14.0,0.8524590163934426,0.14207650273224043,0.13114754098360656,0.00546448087431694,0,0.0,1,39.59760071090047,2.5,none_sm1p00_tm1p25_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,0,none,none,{}
161,-1007.5625,5582.4375,6590.0,0.2546583850931677,-6.258152173913044,-27.5,0.8471073596358119,-1189.15625,-0.9553398363218413,-1.9678065747270344,-0.8472919349328568,42.0,21.0,0.8385093167701864,0.14906832298136646,0.16770186335403728,0.012422360248447204,0,0.0,1,34.83723341232227,2.5,none_sm1p00_tm1p25_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,5,none,none,{}
147,-760.28125,5350.21875,6110.5,0.29931972789115646,-5.171981292517007,-26.5,0.8755778986989609,-1265.3125,-0.7719753400171613,-1.4411809381433824,-0.6008644109656706,50.46258503401361,34.0,0.8231292517006803,0.16326530612244897,0.19727891156462585,0.013605442176870748,0,0.0,2,31.80790876777251,2.5,none_sm1p00_tm1p25_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,10,none,none,{}
138,-99.75,5624.25,5724.0,0.32608695652173914,-0.7228260869565217,-21.5,0.9825733752620545,-773.84375,-0.10458376294491589,-0.20481342034211283,-0.1289019908734806,55.69565217391305,46.0,0.8333333333333334,0.15217391304347827,0.2608695652173913,0.014492753623188406,0,0.0,2,29.86048578199052,2.5,none_sm1p00_tm1p25_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,15,none,none,{}
128,1253.9375,6141.4375,4887.5,0.390625,9.79638671875,-17.5,1.2565601023017903,-579.6875,1.4290359861654405,3.189498816740357,2.1631266846361186,66.40625,63.0,0.8046875,0.171875,0.34375,0.0234375,0,0.0,2,27.696682464454973,2.5,none_sm1p00_tm1p25_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,30,none,none,{}
182,-1463.574999999997,5635.425000000003,7099.0,0.2087912087912088,-8.041620879120863,-29.0,0.7938336385406399,-1543.4999999999964,-1.2615415651916055,-2.859042363844265,-0.9482183349530292,39.285714285714285,15.0,0.8736263736263736,0.11538461538461539,0.14835164835164835,0.01098901098901099,0,0.0,2,39.38122037914692,2.5,none_sm1p00_tm1p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,0,none,none,{}
160,-922.8374999999905,5589.1625000000095,6512.0,0.25,-5.767734374999941,-27.5,0.8582866246928762,-1131.262499999997,-0.8572335109811665,-1.802648692080016,-0.8157589418901386,45.74375,23.5,0.875,0.1125,0.20625,0.0125,0,0.0,2,34.620853080568715,2.5,none_sm1p00_tm1p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,5,none,none,{}
147,-441.1499999999978,5696.850000000002,6138.0,0.2925170068027211,-3.0010204081632503,-27.5,0.9281280547409583,-962.0249999999978,-0.4197559870791853,-0.8390405400372611,-0.4585639666328825,53.2312925170068,38.0,0.8707482993197279,0.11564625850340136,0.24489795918367346,0.013605442176870748,0,0.0,2,31.80790876777251,2.5,none_sm1p00_tm1p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,10,none,none,{}
138,313.8124999999927,6037.812499999993,5724.0,0.32608695652173914,2.274003623188353,-21.5,1.0548239867225704,-665.8750000000036,0.3095976233184492,0.6443409671289001,0.471278393091783,58.471014492753625,47.5,0.8695652173913043,0.11594202898550725,0.2971014492753623,0.014492753623188406,0,0.0,2,29.86048578199052,2.5,none_sm1p00_tm1p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,15,none,none,{}
128,1607.862500000003,6495.362500000003,4887.5,0.390625,12.561425781250023,-17.5,1.3289744245524302,-633.2125000000015,1.7303698192838883,4.089737759043974,2.539214718597626,69.5,71.5,0.8359375,0.1328125,0.375,0.03125,0,0.0,2,27.696682464454973,2.5,none_sm1p00_tm1p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,30,none,none,{}
182,-1055.4499999999953,6043.550000000005,7099.0,0.2087912087912088,-5.799175824175798,-29.0,0.851324130159178,-1133.3999999999978,-0.8344181904003737,-2.0617845091091485,-0.9312246338450656,42.98351648351648,15.0,0.9340659340659341,0.054945054945054944,0.2087912087912088,0.01098901098901099,0,0.0,2,39.38122037914692,2.5,none_sm1p00_tm2p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,0,none,none,{}
160,-226.49999999999454,6285.5000000000055,6512.0,0.25,-1.415624999999966,-27.5,0.9652180589680598,-938.0499999999993,-0.19028126207387563,-0.44243968061128636,-0.2414583444379241,49.35625,23.5,0.925,0.0625,0.25625,0.0125,0,0.0,2,34.620853080568715,2.5,none_sm1p00_tm2p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,5,none,none,{}
147,-147.39999999999782,5990.600000000002,6138.0,0.2925170068027211,-1.0027210884353592,-27.5,0.9759856630824376,-965.0999999999985,-0.1354801530785907,-0.2803458587815733,-0.1527302870168874,57.63945578231292,43.0,0.9319727891156463,0.05442176870748299,0.30612244897959184,0.013605442176870748,0,0.0,2,31.80790876777251,2.5,none_sm1p00_tm2p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,10,none,none,{}
138,445.600000000004,6169.600000000004,5724.0,0.32608695652173914,3.228985507246406,-21.5,1.0778476589797352,-708.5,0.4262178911394736,0.9149359408967047,0.6289343683839154,61.85507246376812,53.5,0.927536231884058,0.057971014492753624,0.35507246376811596,0.014492753623188406,0,0.0,2,29.86048578199052,2.5,none_sm1p00_tm2p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,15,none,none,{}
128,1901.800000000003,6789.300000000003,4887.5,0.390625,14.857812500000023,-17.5,1.3891150895140671,-606.5,1.9588480025359611,4.8373932908752,3.1356966199505405,74.0078125,99.5,0.9140625,0.0546875,0.453125,0.03125,0,0.0,2,27.696682464454973,2.5,none_sm1p00_tm2p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,30,none,none,{}
182,-779.625,6319.375,7099.0,0.2087912087912088,-4.283653846153846,-29.0,0.8901781941118467,-1020.5625,-0.5912618804951257,-1.522970058187718,-0.763916957560169,44.61538461538461,15.0,0.967032967032967,0.02197802197802198,0.24175824175824176,0.01098901098901099,0,0.0,2,39.38122037914692,2.5,none_sm1p00_tm2p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,0,none,none,{}
160,-9.625,6502.375,6512.0,0.25,-0.06015625,-27.5,0.9985219594594594,-860.5,-0.007836809755121792,-0.01880124470588845,-0.011185357350377687,51.0125,23.5,0.95625,0.03125,0.2875,0.0125,0,0.0,2,34.620853080568715,2.5,none_sm1p00_tm2p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,5,none,none,{}
147,-341.5625,5796.4375,6138.0,0.2925170068027211,-2.3235544217687076,-27.5,0.9443528022157054,-1119.5625,-0.3217273017843993,-0.6496311559707093,-0.305085691955563,58.564625850340136,43.0,0.9727891156462585,0.013605442176870748,0.3469387755102041,0.013605442176870748,0,0.0,2,31.80790876777251,2.5,none_sm1p00_tm2p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,10,none,none,{}
138,230.375,5954.375,5724.0,0.32608695652173914,1.6693840579710144,-21.5,1.0402472047519218,-708.5,0.22704954098280047,0.47302147079011775,0.32515878616796046,63.89855072463768,53.5,0.9637681159420289,0.021739130434782608,0.391304347826087,0.014492753623188406,0,0.0,2,29.86048578199052,2.5,none_sm1p00_tm2p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,15,none,none,{}
128,1881.8125,6769.3125,4887.5,0.390625,14.70166015625,-17.5,1.3850255754475704,-558.5,1.9408405360844203,4.786553350607358,3.3694046553267682,75.5234375,111.0,0.9375,0.03125,0.4765625,0.03125,0,0.0,2,27.696682464454973,2.5,none_sm1p00_tm2p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,30,none,none,{}
182,-897.9750000000022,6201.024999999998,7099.0,0.2087912087912088,-4.933928571428583,-29.0,0.8735068319481614,-1051.0,-0.6956461368211637,-1.754162626905396,-0.8544005708848736,44.934065934065934,15.0,0.978021978021978,0.01098901098901099,0.25274725274725274,0.01098901098901099,0,0.0,2,39.38122037914692,2.5,none_sm1p00_tm3p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,0,none,none,{}
160,-328.77500000000146,6183.2249999999985,6512.0,0.25,-2.054843750000009,-27.5,0.9495124385749384,-918.5,-0.27993522597584214,-0.6422212185120522,-0.3579477408818742,51.56875,23.5,0.98125,0.00625,0.3125,0.0125,0,0.0,2,34.620853080568715,2.5,none_sm1p00_tm3p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,5,none,none,{}
147,-362.27500000000146,5775.7249999999985,6138.0,0.2925170068027211,-2.464455782312935,-27.5,0.9409783317041379,-1140.2750000000015,-0.34190053463865544,-0.6890250745596769,-0.31770844752362454,58.904761904761905,43.0,0.9795918367346939,0.006802721088435374,0.35374149659863946,0.013605442176870748,0,0.0,2,31.80790876777251,2.5,none_sm1p00_tm3p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,10,none,none,{}
138,161.29999999999927,5885.299999999999,5724.0,0.32608695652173914,1.1688405797101395,-21.5,1.0281795946890284,-722.5,0.1598090994934146,0.3311920270795253,0.22325259515570833,64.23188405797102,53.5,0.9782608695652174,0.007246376811594203,0.4057971014492754,0.014492753623188406,0,0.0,2,29.86048578199052,2.5,none_sm1p00_tm3p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,15,none,none,{}
128,1737.25,6624.75,4887.5,0.390625,13.572265625,-17.5,1.3554475703324809,-558.5,1.7929333234795033,4.418846090321237,3.1105640107430617,76.3359375,119.5,0.9609375,0.0078125,0.5,0.03125,0,0.0,2,27.696682464454973,2.5,none_sm1p00_tm3p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{}
184,-2299.8000000000065,5636.449999999993,7936.25,0.25,-12.498913043478296,-31.125,0.7102157820129146,-2425.650000000005,-2.0898317873834986,-3.8838206473022603,-0.948116999567127,36.63586956521739,17.0,0.8043478260869565,0.19021739130434784,0.1358695652173913,0.005434782608695652,0,0.0,0,39.81398104265403,2.5,none_sm1p25_tm1p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.25,1.0,0,none,none,{}
162,-1178.400000000005,6011.224999999995,7189.625,0.30246913580246915,-7.274074074074106,-26.4375,0.8360971538849377,-1612.1499999999978,-1.1145794256674129,-1.929864831567864,-0.7309493533480177,41.882716049382715,25.0,0.7654320987654321,0.22839506172839505,0.14814814814814814,0.006172839506172839,0,0.0,0,35.053613744075825,2.5,none_sm1p25_tm1p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.25,1.0,5,none,none,{}
