trades,net_pnl,gross_profit,gross_loss,winrate,avg_trade,median_trade,profit_factor,max_drawdown,sharpe_daily,sortino_daily,pnl_to_maxdd,avg_holding_minutes,median_holding_minutes,stop_exit_rate,target_exit_rate,time_stop_exit_rate,eod_exit_rate,skipped_trades,skip_rate,blocked_setups,turnover_proxy,estimated_cost_per_trade,config_id,symbol,execution_timeframe,entry_timing,protective_orders_active_from,ambiguous_policy,stop_multiplier,target_multiplier,entry_delay_minutes,filter_family,filter_label,filter_params
272,18.58750000000873,9531.212500000009,9512.625,0.20955882352941177,0.06833639705885564,-24.9375,1.0019539822078563,-1508.625,0.010284594897307212,0.02853374281383957,0.012320821940514528,34.3014705882353,9.0,0.8860294117647058,0.10661764705882353,0.13602941176470587,0.007352941176470588,0,0.0,3,39.96299275945294,2.5,none_sm0p75_tm1p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,0,none,none,{}
239,-514.2374999999884,8629.387500000012,9143.625,0.2301255230125523,-2.151621338912085,-25.5,0.9437599967190268,-2027.2499999999927,-0.3125408020120909,-0.7905986237573183,-0.2536625971143126,39.45188284518829,17.0,0.8828451882845189,0.100418410041841,0.14644351464435146,0.016736401673640166,0,0.0,3,35.11454143201931,2.5,none_sm0p75_tm1p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,5,none,none,{}
230,-1477.2124999999942,8334.537500000006,9811.75,0.24782608695652175,-6.422663043478235,-27.0625,0.8494445435319903,-1456.9624999999942,-0.9150519000789038,-2.0142188996997663,-1.0138987791381042,42.6695652173913,20.5,0.8869565217391304,0.09565217391304348,0.17391304347826086,0.017391304347826087,0,0.0,3,33.79223652453741,2.5,none_sm0p75_tm1p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,10,none,none,{}
220,-362.9624999999978,9434.037500000002,9797.0,0.2636363636363636,-1.6498295454545355,-26.8125,0.9629516688782283,-1905.9374999999927,-0.21352342599715243,-0.4997604801878827,-0.190437776684702,45.595454545454544,22.0,0.8863636363636364,0.1,0.19545454545454546,0.013636363636363636,0,0.0,3,32.32300884955752,2.5,none_sm0p75_tm1p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,15,none,none,{}
193,267.3625000000102,8718.86250000001,8451.5,0.3160621761658031,1.3852979274611927,-27.75,1.0316349168786618,-1606.2499999999964,0.1840660246555351,0.4126054056370259,0.166451361867711,57.51813471502591,47.0,0.8963730569948186,0.08808290155440414,0.27461139896373055,0.015544041450777202,0,0.0,3,28.356094127111824,2.5,none_sm0p75_tm1p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,1.5,30,none,none,{}
272,724.9000000000033,10273.900000000003,9549.0,0.20588235294117646,2.6650735294117767,-25.875,1.075913708241701,-1567.5,0.3587333544239493,1.1153355998080907,0.4624561403508793,37.904411764705884,9.0,0.9375,0.05514705882352941,0.18382352941176472,0.007352941176470588,0,0.0,3,39.96299275945294,2.5,none_sm0p75_tm2p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,0,none,none,{}
239,-145.17499999999745,8998.450000000003,9143.625,0.2301255230125523,-0.6074267782426672,-25.5,0.9841228178102233,-1957.7250000000022,-0.08441135821503855,-0.22319483741261428,-0.07415495026114356,43.32217573221757,18.0,0.9372384937238494,0.04602510460251046,0.200836820083682,0.016736401673640166,0,0.0,3,35.11454143201931,2.5,none_sm0p75_tm2p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,5,none,none,{}
230,-1139.5000000000036,8672.249999999996,9811.75,0.24782608695652175,-4.954347826086972,-27.0625,0.8838637348077556,-1388.199999999997,-0.6824714196006785,-1.5537388400165177,-0.8208471401815344,46.54347826086956,21.5,0.9391304347826087,0.043478260869565216,0.22608695652173913,0.017391304347826087,0,0.0,3,33.79223652453741,2.5,none_sm0p75_tm2p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,10,none,none,{}
220,-181.75000000000182,9615.249999999998,9797.0,0.2636363636363636,-0.8261363636363719,-26.8125,0.9814484025722158,-1867.8500000000058,-0.10433734903677148,-0.2502502800541354,-0.09730438739727561,49.163636363636364,23.0,0.9409090909090909,0.045454545454545456,0.25,0.013636363636363636,0,0.0,3,32.32300884955752,2.5,none_sm0p75_tm2p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,15,none,none,{}
193,569.3000000000029,9020.800000000003,8451.5,0.3160621761658031,2.949740932642502,-27.75,1.0673608235224519,-1571.4000000000015,0.38017228244617,0.8785684508079894,0.36228840524373324,60.4300518134715,54.0,0.9481865284974094,0.03626943005181347,0.32642487046632124,0.015544041450777202,0,0.0,3,28.356094127111824,2.5,none_sm0p75_tm2p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.0,30,none,none,{}
272,845.4375,10394.4375,9549.0,0.20588235294117646,3.1082261029411766,-25.875,1.0885367577756833,-1567.5,0.4163034755726905,1.3007953388919138,0.5393540669856459,39.80514705882353,9.0,0.9742647058823529,0.01838235294117647,0.22058823529411764,0.007352941176470588,0,0.0,3,39.96299275945294,2.5,none_sm0p75_tm2p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,0,none,none,{}
239,123.75,9267.375,9143.625,0.2301255230125523,0.5177824267782427,-25.5,1.0135340196038223,-1818.8125,0.06995333012580188,0.19025563030695025,0.06803889900690697,44.54393305439331,18.0,0.9623430962343096,0.02092050209205021,0.22594142259414227,0.016736401673640166,0,0.0,3,35.11454143201931,2.5,none_sm0p75_tm2p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,5,none,none,{}
230,-1182.1875,8629.5625,9811.75,0.24782608695652175,-5.139945652173913,-27.0625,0.8795130838025836,-1565.8125,-0.7042231005931692,-1.611944392217658,-0.7549994012693091,47.50869565217391,21.5,0.9695652173913043,0.013043478260869565,0.2565217391304348,0.017391304347826087,0,0.0,3,33.79223652453741,2.5,none_sm0p75_tm2p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,10,none,none,{}
220,-241.5625,9555.4375,9797.0,0.2636363636363636,-1.0980113636363635,-26.8125,0.9753432173114218,-1828.125,-0.13850160149140278,-0.3326056851476011,-0.13213675213675213,50.586363636363636,23.0,0.9681818181818181,0.01818181818181818,0.2772727272727273,0.013636363636363636,0,0.0,3,32.32300884955752,2.5,none_sm0p75_tm2p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,15,none,none,{}
193,549.3125,9000.8125,8451.5,0.3160621761658031,2.846178756476684,-27.75,1.0649958587233035,-1476.625,0.3671648414644919,0.8477228739407364,0.3720054177600948,61.43523316062176,56.0,0.9637305699481865,0.02072538860103627,0.34196891191709844,0.015544041450777202,0,0.0,3,28.356094127111824,2.5,none_sm0p75_tm2p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,2.5,30,none,none,{}
272,639.5249999999978,10188.524999999998,9549.0,0.20588235294117646,2.3511948529411684,-25.875,1.0669729814640274,-1567.5,0.32171239709143823,0.9839770995547847,0.4079904306220082,40.0625,9.0,0.9852941176470589,0.007352941176470588,0.23161764705882354,0.007352941176470588,0,0.0,3,39.96299275945294,2.5,none_sm0p75_tm3p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,0,none,none,{}
239,-195.40000000000146,8948.224999999999,9143.625,0.2301255230125523,-0.8175732217573283,-25.5,0.9786299197528331,-1886.125,-0.11405251128825375,-0.3004117184806332,-0.10359864802173846,44.9163179916318,18.0,0.9790794979079498,0.0041841004184100415,0.24267782426778242,0.016736401673640166,0,0.0,3,35.11454143201931,2.5,none_sm0p75_tm3p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,5,none,none,{}
230,-1186.5250000000015,8625.224999999999,9811.75,0.24782608695652175,-5.158804347826093,-27.0625,0.8790710117970799,-1586.5250000000015,-0.7056890588671147,-1.6178586899083764,-0.7478766486503524,47.778260869565216,21.5,0.9782608695652174,0.004347826086956522,0.26521739130434785,0.017391304347826087,0,0.0,3,33.79223652453741,2.5,none_sm0p75_tm3p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,10,none,none,{}
220,-326.2000000000007,9470.8,9797.0,0.2636363636363636,-1.482727272727276,-26.8125,0.9667040930897213,-1828.125,-0.1878975402431963,-0.4491424558660707,-0.17843418803418842,50.82272727272727,23.0,0.9818181818181818,0.004545454545454545,0.2909090909090909,0.013636363636363636,0,0.0,3,32.32300884955752,2.5,none_sm0p75_tm3p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,15,none,none,{}
193,404.75,8856.25,8451.5,0.3160621761658031,2.0971502590673574,-27.75,1.0478909069395965,-1433.875,0.2708091356386368,0.624627754197316,0.2822770464649987,61.97409326424871,56.0,0.9792746113989638,0.0051813471502590676,0.35751295336787564,0.015544041450777202,0,0.0,3,28.356094127111824,2.5,none_sm0p75_tm3p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,0.75,3.0,30,none,none,{}
275,-1567.2750000000087,9658.724999999991,11226.0,0.24363636363636362,-5.69918181818185,-29.0,0.8603888295029388,-2143.3750000000073,-0.8881539267027757,-1.9515069508295018,-0.7312182889135141,33.403636363636366,14.0,0.8145454545454546,0.1781818181818182,0.11272727272727273,0.007272727272727273,0,0.0,0,40.4037610619469,2.5,none_sm1p00_tm1p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,0,none,none,{}
241,-463.4500000000153,9512.049999999985,9975.5,0.2946058091286307,-1.9230290456432169,-27.5,0.9535411758809067,-1685.550000000003,-0.29123784407907816,-0.6096004005313014,-0.27495476254042567,40.551867219917014,23.0,0.7883817427385892,0.1991701244813278,0.14107883817427386,0.012448132780082987,0,0.0,1,35.40838696701528,2.5,none_sm1p00_tm1p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,5,none,none,{}
231,-1070.875000000011,9504.124999999989,10575.0,0.3116883116883117,-4.635822510822558,-28.0,0.8987352245862874,-1473.875,-0.6407240071584521,-1.2189412064419665,-0.7265711135611982,45.66233766233766,28.0,0.7878787878787878,0.19480519480519481,0.16883116883116883,0.017316017316017316,0,0.0,2,33.9391592920354,2.5,none_sm1p00_tm1p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,10,none,none,{}
221,-619.3000000000102,9824.19999999999,10443.5,0.3257918552036199,-2.80226244343896,-22.5,0.9406999569109963,-1571.375,-0.37658110271599543,-0.7342103375266448,-0.39411343568531393,47.8552036199095,33.0,0.7692307692307693,0.21266968325791855,0.19004524886877827,0.01809954751131222,0,0.0,2,32.46993161705551,2.5,none_sm1p00_tm1p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,15,none,none,{}
193,826.599999999984,9447.599999999984,8621.0,0.37823834196891193,4.282901554404062,-22.0,1.0958821482426615,-1324.0,0.5731255037248608,1.0651644249730137,0.6243202416918308,60.476683937823836,56.0,0.7668393782383419,0.21761658031088082,0.27979274611398963,0.015544041450777202,0,0.0,3,28.356094127111824,2.5,none_sm1p00_tm1p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.0,30,none,none,{}
274,-1446.4375,9957.0625,11403.5,0.23357664233576642,-5.278968978102189,-29.5,0.8731584601218924,-2081.0625,-0.7778284512655521,-1.7942997661517268,-0.6950476018860559,37.496350364963504,15.0,0.8503649635036497,0.1386861313868613,0.14233576642335766,0.010948905109489052,0,0.0,1,40.25683829444891,2.5,none_sm1p00_tm1p25_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,0,none,none,{}
240,-154.0625,10094.9375,10249.0,0.2833333333333333,-0.6419270833333334,-27.5,0.9849680456629916,-1242.03125,-0.08794576476408157,-0.19833136374992621,-0.12404075984400553,45.229166666666664,24.5,0.8333333333333334,0.14583333333333334,0.17916666666666667,0.020833333333333332,0,0.0,2,35.26146419951729,2.5,none_sm1p00_tm1p25_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,5,none,none,{}
230,-993.125,9609.375,10602.5,0.30434782608695654,-4.317934782608695,-28.25,0.9063310539966989,-1383.28125,-0.5754217342427284,-1.1349097706426858,-0.717948717948718,50.6695652173913,32.0,0.8347826086956521,0.14782608695652175,0.20869565217391303,0.017391304347826087,0,0.0,3,33.79223652453741,2.5,none_sm1p00_tm1p25_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,10,none,none,{}
220,-402.625,10114.375,10517.0,0.3090909090909091,-1.8301136363636363,-22.75,0.9617167443187221,-1488.5,-0.23436645461860658,-0.4802380234556161,-0.2704904266039637,53.413636363636364,44.0,0.8363636363636363,0.1409090909090909,0.25,0.022727272727272728,0,0.0,3,32.32300884955752,2.5,none_sm1p00_tm1p25_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,15,none,none,{}
193,1125.3125,9746.3125,8621.0,0.37823834196891193,5.830634715025907,-22.0,1.130531550864169,-1324.5,0.7494867686405227,1.4500881224019693,0.8496130615326538,66.15025906735751,62.0,0.8393782383419689,0.14507772020725387,0.35233160621761656,0.015544041450777202,0,0.0,3,28.356094127111824,2.5,none_sm1p00_tm1p25_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.25,30,none,none,{}
272,-1077.7874999999913,10408.212500000009,11486.0,0.23161764705882354,-3.962454044117615,-30.0,0.90616511405189,-1868.049999999992,-0.5464137039822772,-1.3300918248403464,-0.576958593185405,40.536764705882355,15.5,0.875,0.11029411764705882,0.16176470588235295,0.014705882352941176,0,0.0,3,39.96299275945294,2.5,none_sm1p00_tm1p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,0,none,none,{}
239,262.8625000000138,10433.862500000014,10171.0,0.2803347280334728,1.0998430962343675,-27.5,1.0258443122603493,-1132.362499999992,0.14230635491911642,0.33828477942865176,0.2321363520957429,48.69037656903766,29.0,0.8661087866108786,0.11297071129707113,0.21338912133891214,0.02092050209205021,0,0.0,3,35.11454143201931,2.5,none_sm1p00_tm1p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,5,none,none,{}
230,-444.862499999992,10185.137500000008,10630.0,0.3,-1.934184782608661,-28.25,0.9581502822201324,-1290.0,-0.24208127462321952,-0.509317886226146,-0.3448546511627845,53.18695652173913,35.5,0.8739130434782608,0.10434782608695652,0.24782608695652175,0.021739130434782608,0,0.0,3,33.79223652453741,2.5,none_sm1p00_tm1p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,10,none,none,{}
220,299.6125000000029,10816.612500000003,10517.0,0.3090909090909091,1.3618750000000133,-22.75,1.0284883997337646,-1417.5,0.16349042108691372,0.3573680591185276,0.21136684303351175,56.336363636363636,46.5,0.8681818181818182,0.10909090909090909,0.2818181818181818,0.022727272727272728,0,0.0,3,32.32300884955752,2.5,none_sm1p00_tm1p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,15,none,none,{}
193,1480.1125000000102,10101.11250000001,8621.0,0.37823834196891193,7.668976683937877,-22.0,1.1716868692727074,-1324.5,0.9479408407026442,1.9072866924242817,1.1174877312193356,69.09844559585493,73.0,0.8756476683937824,0.10362694300518134,0.38860103626943004,0.02072538860103627,0,0.0,3,28.356094127111824,2.5,none_sm1p00_tm1p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,1.5,30,none,none,{}
272,-485.5999999999967,11047.900000000003,11533.5,0.22794117647058823,-1.7852941176470467,-30.25,0.957896562188408,-1685.0,-0.22555455554787926,-0.6007135229379814,-0.2881899109792265,44.18014705882353,17.0,0.9301470588235294,0.05514705882352941,0.21323529411764705,0.014705882352941176,0,0.0,3,39.96299275945294,2.5,none_sm1p00_tm2p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,0,none,none,{}
239,654.6499999999996,10825.65,10171.0,0.2803347280334728,2.7391213389121325,-27.5,1.0643643692852227,-1091.0,0.34168608260430083,0.8424865884367496,0.6000458295142068,52.93305439330544,30.0,0.9288702928870293,0.0502092050209205,0.27615062761506276,0.02092050209205021,0,0.0,3,35.11454143201931,2.5,none_sm1p00_tm2p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,5,none,none,{}
230,-258.25000000000364,10371.749999999996,10630.0,0.3,-1.1228260869565376,-28.25,0.9757055503292564,-1294.5,-0.13921404140725274,-0.29566741210577746,-0.19949787562765828,57.34347826086957,40.5,0.9347826086956522,0.043478260869565216,0.30869565217391304,0.021739130434782608,0,0.0,3,33.79223652453741,2.5,none_sm1p00_tm2p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,10,none,none,{}
220,487.2499999999982,11004.249999999998,10517.0,0.3090909090909091,2.214772727272719,-22.75,1.0463297518303698,-1524.0,0.2605125879129672,0.5811759749860245,0.3197178477690277,60.263636363636365,52.5,0.9318181818181818,0.045454545454545456,0.34545454545454546,0.022727272727272728,0,0.0,3,32.32300884955752,2.5,none_sm1p00_tm2p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,15,none,none,{}
193,1718.300000000003,10339.300000000003,8621.0,0.37823834196891193,8.90310880829017,-22.0,1.1993156246375134,-1324.5,1.07810528922877,2.214217313611382,1.2973197432993604,72.63730569948187,91.0,0.9430051813471503,0.03626943005181347,0.45595854922279794,0.02072538860103627,0,0.0,3,28.356094127111824,2.5,none_sm1p00_tm2p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.0,30,none,none,{}
272,-365.0625,11168.4375,11533.5,0.22794117647058823,-1.342141544117647,-30.25,0.9683476394849786,-1685.0,-0.1688021003130152,-0.45160210145706003,-0.21665430267062313,46.080882352941174,17.0,0.9669117647058824,0.01838235294117647,0.25,0.014705882352941176,0,0.0,3,39.96299275945294,2.5,none_sm1p00_tm2p50_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,0,none,none,{}
239,971.375,11142.375,10171.0,0.2803347280334728,4.064330543933054,-27.5,1.0955043751843476,-1091.0,0.49313945856293817,1.2500884592419585,0.8903528872593951,54.43096234309623,30.0,0.9581589958158996,0.02092050209205021,0.3054393305439331,0.02092050209205021,0,0.0,3,35.11454143201931,2.5,none_sm1p00_tm2p50_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,5,none,none,{}
230,-300.9375,10329.0625,10630.0,0.3,-1.3084239130434783,-28.25,0.9716897930385701,-1294.5,-0.1615093563919671,-0.3445398328386492,-0.2324739281575898,58.30869565217391,40.5,0.9652173913043478,0.013043478260869565,0.3391304347826087,0.021739130434782608,0,0.0,3,33.79223652453741,2.5,none_sm1p00_tm2p50_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,10,none,none,{}
220,427.4375,10944.4375,10517.0,0.3090909090909091,1.9428977272727272,-22.75,1.040642531140059,-1524.0,0.22827652552041228,0.5098335675897173,0.2804708005249344,61.68636363636364,52.5,0.9590909090909091,0.01818181818181818,0.37272727272727274,0.022727272727272728,0,0.0,3,32.32300884955752,2.5,none_sm1p00_tm2p50_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,15,none,none,{}
193,1698.3125,10319.3125,8621.0,0.37823834196891193,8.799546632124352,-22.0,1.1969971581023082,-1324.5,1.0663979965623747,2.188461235769437,1.2822291430728576,73.64248704663213,100.0,0.9585492227979274,0.02072538860103627,0.47150259067357514,0.02072538860103627,0,0.0,3,28.356094127111824,2.5,none_sm1p00_tm2p50_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,2.5,30,none,none,{}
272,-570.9750000000022,10962.524999999998,11533.5,0.22794117647058823,-2.099172794117655,-30.25,0.9504942125113797,-1685.0,-0.26908328664504494,-0.7063270258639158,-0.33885756676557993,46.338235294117645,17.0,0.9779411764705882,0.007352941176470588,0.2610294117647059,0.014705882352941176,0,0.0,3,39.96299275945294,2.5,none_sm1p00_tm3p00_d0,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,0,none,none,{}
239,652.2249999999985,10823.224999999999,10171.0,0.2803347280334728,2.7289748953974833,-27.5,1.0641259463179626,-1091.0,0.33963182256243546,0.8393657910993021,0.5978230980751591,54.80334728033473,30.0,0.9748953974895398,0.0041841004184100415,0.32217573221757323,0.02092050209205021,0,0.0,3,35.11454143201931,2.5,none_sm1p00_tm3p00_d5,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,5,none,none,{}
230,-305.27500000000146,10324.724999999999,10630.0,0.3,-1.3272826086956584,-28.25,0.9712817497648164,-1294.5,-0.16362610268692687,-0.34950578598486115,-0.23582464271919773,58.57826086956522,40.5,0.9739130434782609,0.004347826086956522,0.34782608695652173,0.021739130434782608,0,0.0,3,33.79223652453741,2.5,none_sm1p00_tm3p00_d10,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,10,none,none,{}
220,342.7999999999993,10859.8,10517.0,0.3090909090909091,1.5581818181818148,-22.75,1.0325948464390986,-1524.0,0.1838001388936061,0.40888070646528374,0.22493438320209927,61.92272727272727,52.5,0.9727272727272728,0.004545454545454545,0.38636363636363635,0.022727272727272728,0,0.0,3,32.32300884955752,2.5,none_sm1p00_tm3p00_d15,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,15,none,none,{}
193,1553.75,10174.75,8621.0,0.37823834196891193,8.050518134715025,-22.0,1.1802285117735762,-1324.5,0.9762331086597525,2.0021766577568987,1.1730841827104568,74.18134715025907,113.0,0.9740932642487047,0.0051813471502590676,0.48704663212435234,0.02072538860103627,0,0.0,3,28.356094127111824,2.5,none_sm1p00_tm3p00_d30,MNQ,1min,next_execution_bar_open,next_execution_bar,stop_first,1.0,3.0,30,none,none,{}
